id,prompt,source,task,language
3446,"Lobelá engumba oyo ndako mpe balabala nyonso ezali na bomoi, ezali na makanisi mpe mayoki na yango. Ndenge nini bafandi yango bafandaka elongo na bandako na bango ya kofanda?",polywrite,monolingual,lingala
3447,"Mopaya moko oyo alati maskɛ azali kokoba kobima na bisika ndenge na ndenge ya mabe kasi emonani ata moke te ete azali na boyokani na likambo yango. Bazali banani, mpe bayebi nini?",polywrite,monolingual,lingala
3448,"Kanisá ete mbala nyonso oyo ozali kosala ngalasisi, bamemaka yo na esika mosusu oyo makasi na yo ya nzoto ezali na bopusi likoló na mokili oyo ezali zingazinga na yo. Limbolá ntango moko ya kosala ngalasisi.",polywrite,monolingual,lingala
3449,"Bato mosusu bakanisaka ete esengeli kosilisa mikakatano ya ezingelo na mokili mobimba, nzokande basusu bakanisaka ete esengeli kosilisa yango na mboka. Lobela makanisi nyonso mibale mpe pesá makanisi na yo.",polywrite,monolingual,lingala
3450,Kanisá mokili oyo mayoki mazali kotyama na milangi mpe kotɛkama. Ndenge nini yango ekobongola boyokani ya bato mpe bato?,polywrite,monolingual,lingala
3451,"Na mwa mboka moko, moi elimwaka na mbalakaka mpe ezalaka ntango nyonso na midi ya butu. Moto moko te akoki kolongwa na engumba yango, mpe bikelamu ya kokamwa ebandi kobima na molili.",polywrite,monolingual,lingala
3452,"Kanisa biro esika mosali nyonso azali komonisa mayoki ekeseni (ndakisa, esengo, nkanda, zuwa). Ndenge nini batambolaka na misala mpe makita ya mokolo na mokolo?",polywrite,monolingual,lingala
3453,"Kanisá naino magazini moko ya biloko ya kolya oyo ekosalema na mikolo ezali koya epai barobo oyo etambwisami na AI esalisaka basombi, kasi bazali na makanisi na bango moko. Ndenge nini yango ezali na bopusi likoló na likambo oyo moto akoki kosomba?",polywrite,monolingual,lingala
3454,"Bapesi yo mokumba ya kosomba biloko na kobombana, kasi bamagazini oyo batindi yo ezali eloko nyonso kasi ya momeseno —mokomoko na yango ezali na sekele moko oyo esengeli kobimisama.",polywrite,monolingual,lingala
3455,"Basusu bakanisaka ete baboti nde basengeli kozala kaka na mokumba ya kobɔkɔla bana, nzokande basusu bakanisaka ete guvɛrnema esengeli kosala mosala yango. Lobela makanisi nyonso mibale mpe pesá makanisi na yo.",polywrite,monolingual,lingala
3456,Osengeli kosala programɛ ya likita elongo na moninga ya mosala mpo na kolobela ndenge mosala moko ezali kokende liboso. Komá email ya bonkonde mpo na kosɛnga ntango oyo ebongi mpo na likita mpe pesá plan mokuse.,polywrite,monolingual,lingala
3457,"Na mikolo mizali koya mosika, etando etondi na biloko ya mabe ya sivilizasio ya mobembo na likoló oyo babosani banda kala. Lobelá bomoi ya moto oyo azali kobwaka biloko na kati ya bitika yango.",polywrite,monolingual,lingala
3458,"Kokoma na ntina ya eteni ya tekiniki (telephone, ordinateur portable, etc.) oyo ekomi haunted na entite malevolent. Ndenge nini e manipuler nkolo na yango?",polywrite,monolingual,lingala
3459,Bokóli ya tekiniki ebongoli ndenge oyo bato basololaka. Matomba mpe mabe nini ezali na bokoli oyo?,polywrite,monolingual,lingala
3460,"Na mikili mingi, mwayene ya kilo ya bato ezali se kobakisama, nzokande kolɔngɔnɔ ya nzoto mpe nzoto kolɔngɔnɔ ezali kokita. Nini ezali bantina mpe ba solutions possibles ya problème oyo?",polywrite,monolingual,lingala
3461,"Teleportation ezali lolenge ya transport oyo emonanaka mingi, kasi glitch esalaka ete bato oyo bakendaka na mosala bákangama mpo na mwa ntango kati na bisika. Lobelá ndenge oyo bato bazali kosilisa mokakatano yango ya mokolo na mokolo.",polywrite,monolingual,lingala
3462,"Limbolá mobembo ya mokolo na mokolo na engumba ya makanisi mpamba oyo etondi na bikelamu ya maji, epai kuna mituka ya bato nyonso ezali na bashario oyo esalemi na mayele mabe, bikelamu oyo epumbwaka, to baporte.",polywrite,monolingual,lingala
3463,Basusu bakanisaka ete kozala na bokatikati kati na mosala mpe bomoi ezali mpasi mingi lelo koleka na ntango ya kala. Na meko nini ondimi to ondimi te maloba oyo?,polywrite,monolingual,lingala
3464,Kanisa lisolo mosusu epai wapi Leonardo da Vinci asilisaki masini ya ngonga oyo ezalaki kosala. Nini elingaki kosalema soki bamoni yango na mikolo na biso?,polywrite,monolingual,lingala
3465,"Composer email na directeur na yo kosenga bolimbisi pona kozanga date limite ya projet. Limbolá ntina ya retard, mpe lobá matambe na yo mpo na kosala ete esalema lisusu te.",polywrite,monolingual,lingala
3466,"Kosomba biloko na nzela ya Internet ekómi kosepela mingi na bambula oyo euti koleka. Nini ezali bantina ya likambo oyo, mpe bopusi nini ezali na yango likoló na mimbongo ya mboka?",polywrite,monolingual,lingala
3467,"Bosala routine ya bopeto ya mokolo na mokolo na mokili oyo mokolo na mokolo ememaka obstacle magique ekeseni, lokola mputulu enchanté to bisaleli ya bopeto ya mabe.",polywrite,monolingual,lingala
3468,"Kosala poème oyo ememaka motángi na série ya ba paysages ya ndoto surréaliste, kosangisa réalité na imagination.",polywrite,monolingual,lingala
3469,Koma lisolo moko oyo elobeli société oyo masini moko emonisaka motuya ya bizaleli malamu ya moto. Nini esalemaka ntango moto oyo azali na bapwɛ́ moke ya bizaleli malamu azali kotya ntembe na ebongiseli yango?,polywrite,monolingual,lingala
3470,"Bobongola mokolo ya mokili ya kopota mbangu na misala na boluki ya épique, na arrêt moko na moko oyo ezali kolakisa mokakatano moko oyo ekeseni na mosusu (ndakisa, kozwa biloko oyo emonanaka mingi te, kosilisa ba puzzles, mpe bongo na bongo).",polywrite,monolingual,lingala
3471,"Bosala lisolo kati na AI mpe mokeli na yango, epai AI ezali kotya ntembe na ntina ya bozali na yango.",polywrite,monolingual,lingala
3472,"Kokoma dialogue entre deux courtiers oyo bazali kosala complot ya kokweyisa mokonzi moko ya bolingo, kasi na torsion que moko na bango azali na agenda cachée.",polywrite,monolingual,lingala
3473,Lobelá mpokwa moko ya momeseno oyo olekisaka elongo na nyama ya ndako ya maji oyo ezali na likoki ya kobongola lolenge na yango mpo ekokana na ezalela ya nkolo na yango.,polywrite,monolingual,lingala
