id,prompt,source,task,language
3022,Tɛknɔlɔji mli hiɛyaa etsake bɔ ni gbɔmɛi kɛ amɛhe gbaa sane amɛhaa lɛ. Mɛni ji sɛɛnamɔi kɛ naagbai ni yɔɔ hiɛyaa nɛɛ he?,polywrite,monolingual,ga
3023,Maji babaoo kɛ amɛshika miiwo maŋ tsɔnei amli koni tsɔnei ni hoɔ lɛ aba shi. Susumɔ sɛɛnamɔi kɛ naagbai ni yɔɔ shikawoo nɛɛ he.,polywrite,monolingual,ga
3024,Majimaji ateŋ gbɛfaa ni yɔɔ lɛ etee hiɛ waa. Susumɔ sɛɛnamɔi kɛ naagbai ni yɔɔ kɛha shisharalɔi kɛ maji ni hereɔ amɛ lɛ ahe.,polywrite,monolingual,ga
3025,"Yɛ maji komɛi amli lɛ, hii kɛ yei agbɛfaŋnɔi miitsake, yɛ be mli ni yɛ ekrokomɛi amli lɛ, kusum nifeemɔi yaa nɔ. Ani okpɛlɛɔ nɔ akɛ hii kɛ yei anifeemɔi miitsake? Mɛɛ hewalɛ enɛ yɔɔ yɛ maŋ lɛ nɔ?",polywrite,monolingual,ga
3026,"Mɛi komɛi heɔ amɛyeɔ akɛ esa akɛ fɔlɔi pɛ atsɔse amɛ, yɛ be mli ni mɛi krokomɛi hu susuɔ akɛ esa akɛ nɔyeli lɛ atsu gbɛfaŋnɔ ko he nii. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.",polywrite,monolingual,ga
3027,"Mɛi komɛi heɔ amɛyeɔ akɛ social media náa gbɔmɛi anɔ hewalɛ kpakpa, yɛ be mli ni mɛi krokomɛi susuɔ akɛ eyɛ hewalɛ gbonyo. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.",polywrite,monolingual,ga
3028,Jeŋ muu fɛɛ nitsumɔ miiha kusum nifeemɔi miiho. Nɛgbɛ okpɛlɛɔ nɔ loo okpɛlɛɛɛ nɔ kɛyashɛɔ? Mɛɛ nibii abaanyɛ atsu he nii koni akɛbu maŋ lɛ mli kusumii ahe?,polywrite,monolingual,ga
3029,"Mɛi komɛi heɔ amɛyeɔ akɛ nitɛŋmɔ ji shihilɛ mli nibii ni he hiaa waa, yɛ be mli ni mɛi krokomɛi susuɔ akɛ eji shika babaoo. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.",polywrite,monolingual,ga
3030,Tsɔɔmɔ wɔsɛɛ leebi nifeemɔi ni nɔ fɛɛ nɔ feɔ otomatik ni ehi jogbaŋŋ kɛha nitsumɔ babaoo. Mɛɛ naagbai ni akpaaa gbɛ teɔ shi?,polywrite,monolingual,ga
3031,"Feemɔ nibii ni esa akɛ afee ni yɔɔ srɔto ni haa daa gbi nitsumɔi feɔ shwɛmɔ. Mɛni ji mlai lɛ, ni mɛɛ gbɛ nɔ amɛkanyaa bo?",polywrite,monolingual,ga
3032,"Be fɛɛ be ni obaafɔ atadei lɛ, sɔks ko laajeɔ, shi yɛ nɔ najiaŋ ni eeelaaje lɛ, efãa gbɛ kɛtsɔɔ be mli. Ŋmaa nibii ni enɛ kɛbaa lɛ ahe saji.",polywrite,monolingual,ga
3033,"Ogbɔmɔtsoŋ hewalɛnamɔ he tsɔne lɛ jeɔ ŋaawoo ni kɔɔ bo diɛŋtsɛ he, ni miihe ashɛ jwɛŋmɔŋ ŋaawoo shishi. Te etsakeɔ onibii ni ofeɔ daa lɛ ehaa tɛŋŋ, ni mɛni ji egbɛjianɔtoo ni yɔɔ teemɔŋ lɛ?",polywrite,monolingual,ga
3034,"Ŋmaa mɔ ko ni kɛ majik gbɔmɔ ko feɔ kpaŋmɔ koni ekɛ ehe akpɛtɛ amɛ hewalɛnamɔ he otii lɛ ahe lɛ he sane. Daa gbi ni amɛfoɔ nitsumɔ ko mli lɛ, amɛkɛ nɔ ko ni jɛɔ mli baa ni yɔɔ srɔto shi ehiii kpeɔ.",polywrite,monolingual,ga
3035,Bɔɔ sane ko ni daa gbi niyenii he gbɛjianɔtoo tsakeɔ niyenii he nifeemɔ—nibii ni akɛwoɔ mli lɛ eko fɛɛ eko jɛɔ majik shikpɔŋ ko nɔ ni ebiɔ ni atsu he nii yɛ gbɛ krɛdɛɛ ko nɔ.,polywrite,monolingual,ga
3036,"Be fɛɛ be ni obaaŋɔ bɔs lɛ kɛya nitsumɔ lɛ, onaa gbɛfaa kome too lɛ nɔŋŋ mli yɛ jeŋ muu fɛɛ ni kɛ amɛhe kpãa gbee lɛ mli. Mɛɛ nibii loo tsakemɔi ojeɔ shishi oyɔseɔ?",polywrite,monolingual,ga
3037,"Teleportation ji gbɛ ni atsɔɔ nɔ akɛyaa he kroko fe fɛɛ, shi naagba ko haa mɛi ni fãa gbɛ lɛ ŋmɛɔ hei ni amɛyɔɔ lɛ ateŋ be kukuoo ko. Tsɔɔmɔ bɔ ni gbɔmɛi tsuɔ daa gbi haomɔ nɛɛ he nii amɛhaa.",polywrite,monolingual,ga
3038,"Ahaa bo nibii ni oheɔ lɛ ahe wolo ni etamɔ nɔ ni bɛ. Beni otaoɔ lɛ, onaa akɛ nɔ fɛɛ nɔ ji nɔ ko ni tsɔɔ nɔ ko ni da fe no.",polywrite,monolingual,ga
3039,"Yɛ jeŋ ni yɔɔ tsɔnei ni nɔ kwɔ ni jeŋ nilee tsɔɔ hejɔɔmɔ mli lɛ mli lɛ, tsɔɔmɔ bɔ ni mɔ ko kɔɔyɔɔ ni ekɛtsuɔ nii daa gbɛkɛ lɛ mli kɛtsɔ wɔsɛɛ be he nibii kɛ gbɛi anɔ.",polywrite,monolingual,ga
3040,"Yɛ jeŋ ni abaanyɛ akudɔ lamɔi kɛtsɔ nibii pɔtɛɛ ni afeɔ daa lɛ nɔ lɛ, tsɔɔmɔ bɔ ni mɔ ko saa ehe kɛha amɛlamɔ ni yeɔ emuu lɛ mli.",polywrite,monolingual,ga
3041,Tsɔɔmɔ gbɛkɛ ko ni afeɔ daa ni akɛ majik kooloo ko ni yɔɔ nyɛmɔ ni ekɛtsakeɔ ehe koni ekɛ nuŋtsɔ lɛ suɔmɔ akpã gbee lɛ mli.,polywrite,monolingual,ga
3042,Tsɔɔmɔ subaŋ ko ni nyɛɛɛ agbo shi enuɔ piŋmɔ bibioo fɛɛ ni jɛɔ amɛpilamɔi lɛ amli lɛ he. Te amɛfeɔ tɛŋŋ amɛkpeɔ shihilɛ nɛɛ naa?,polywrite,monolingual,ga
3043,Susumɔ gbɔmɔ ko ni yɔɔ robot ko ni yɔɔ AI ni etee hiɛ ni jeɔ shishi ejieɔ lɛ diɛŋtsɛ esubaŋ kɛ eshwelɛi lɛ kpo lɛ he okwɛ.,polywrite,monolingual,ga
3044,Afeɔ kpee ko yɛ bɔɔ nii sɔrɔtoi ni jɛ jeŋ kroko nɔ lɛ ateŋ koni akɛfee jeŋ muu fɛɛ toiŋjɔlɛ kpaŋmɔ. Te amɛfeɔ tɛŋŋ amɛyeɔ wiemɔi kɛ kusum mli naagbai lɛ anɔ kunim?,polywrite,monolingual,ga
3045,"Yɛ jeŋ ni abaanyɛ aju nibii ni akaiɔ lɛ mli lɛ, tsɔɔmɔ kaimɔ julɔ ko ni jeɔ shishi ebɛ amɛ diɛŋtsɛ amɛhe ni amɛji lɛ shihilɛ mli.",polywrite,monolingual,ga
3046,"Mɛi ni taoɔ shikpɔŋ lɛ nɔ lɛ akuu ko efee tsɔnei ni akɛfoɔ ŋwɛi ŋta lɛ ateŋ, shi ŋwɛi ŋta lɛ eko fɛɛ eko yɛ oshara fe naagbee nɔ lɛ yɛ gbɛ ni yɔɔ mlɛo nɔ. Mɛni haa amɛyaa nɔ?",polywrite,monolingual,ga
3047,Teemɔŋ shinaa ko jeɔ kpo yɛ koo lɛ mli ni kɛ mɔ yaa fae maŋtsɛyeli lɛ mli. Mɛni klɛŋklɛŋ gbɛfalɔi lɛ na yɛ afã kroko lɛ?,polywrite,monolingual,ga
3048,"Drakomɛi egbo be saŋŋ, shi afɔ lɛ eko ekoŋŋ kɛba adesa gbɔmɔtso mli. Te enɛ saa majik je lɛ he ehaa tɛŋŋ?",polywrite,monolingual,ga
3049,"Tsɔɔmɔ maŋ ko ni tsũ kɛ gbɛjegbɛ fɛɛ gbɛjegbɛ yɔɔ wala mli, ni lɛ diɛŋtsɛ esusumɔi kɛ henumɔi yɔɔ mli lɛ mli. Te mɛi ni yɔɔ jɛmɛ lɛ kɛ amɛshiai ni amɛhiɔ mli lɛ hiɔ shi ehaa tɛŋŋ?",polywrite,monolingual,ga
3050,Alomɔ maŋtsɛbi loo maŋtsɛbi yoo koni etsɔ kooloo daa gbɛkɛ. Esa akɛ amɛtao gbɛ ni amɛaatsɔ nɔ amɛjie loomɔ lɛ dani ekpãtã amɛ.,polywrite,monolingual,ga
3051,"Ŋmaa tsɔne ko (tɛlifoŋ, laptop, kɛ ekrokomɛi) ni nɔ ko ni yɔɔ gbeyei feɔ lɛ he sane. Te efeɔ tɛŋŋ ekɛ enɔtsɛ lɛ tsuɔ nii?",polywrite,monolingual,ga
3052,"Yɛ maŋ bibioo ko mli lɛ, hulu lɛ laajeɔ trukaa ni be fɛɛ be lɛ eshɛɔ nyɔɔŋ teŋ. Mɔ ko mɔ ko nyɛɛɛ ashi maŋ lɛ mli, ni bɔɔ nii ni yɔɔ naakpɛɛ jeɔ shishi ejeɔ kpo kɛjɛɔ duŋ lɛ mli.",polywrite,monolingual,ga
3053,"Mɔ ko ni feɔ tsɔnei ni akɛwoɔ tsɔne mli lɛ feɔ tsɔnei ni tamɔ wala, shi beni elaaje yɛ teemɔŋ lɛ sɛɛ lɛ, tsɔnei lɛ jeɔ shishi amɛfeɔ tamɔ nɔ ni amɛhiɛ kã, ni amɛteŋ eko fɛɛ eko hiɛ yiŋtoo fɔŋ.",polywrite,monolingual,ga
3054,Shikpɔŋ nɔ shikpalɔi akuu ko yana jeŋba kpakpa ko ni yɔɔ teemɔŋ ni je lɛŋ nibii ni yɔɔ kponɔgbɛ lɛ eshɛko he afii ohai abɔ nɛ. Te amɛkɛ nɛkɛ akutso nɛɛ yeɔ amɛhaa tɛŋŋ?,polywrite,monolingual,ga
3055,"Yɛ ŋa nɔ ni ahum ni yɔɔ oshara kɛ bɔɔ nii ni yɔɔ teemɔŋ eyi mli obɔ lɛ nɔ lɛ, mɛi ni fãa gbɛ kɛyaa he kroko lɛ kɛ amɛhe woɔ daa afi foidamɔ mli koni amɛná jweremɔ nii ko ni anáaa waaa.",polywrite,monolingual,ga
3056,Mɛi ni tsuɔ nii yɛ lɛlɛ mli lɛ ateŋ mɛi komɛi tsɔ ŋshɔkpɔ ko ni yɔɔ naakpɛɛ ni tsakeɔ eshikpɔŋ lɛ nɔ be fɛɛ be ni ekɛ blema teemɔŋ saji teeɔ lɛ nɔ.,polywrite,monolingual,ga
3057,"Mɔ ko ni taoɔ saji amli lɛ teɔ shi ni ekaiii ŋmɛlɛtswai 48 ni eho lɛ, kɛkɛ ni ena akɛ amɛji mɛi titri ni asusuɔ akɛ amɛfee awuiyeli wulu ko. Mɛɛ gbɛ nɔ amɛtsɔɔ akɛ amɛyeee fɔ?",polywrite,monolingual,ga
3058,"Yɛ mfonirifeemɔ he ko ni ehe gbɛi waa lɛ, mfonirii lɛ jeɔ shishi amɛwieɔ mɛi ni kwɛɔ amɛ lɛ ahe teemɔŋ saji. Mɛni ji nɔ ni hɔ nɛkɛ nifeemɔ ni yɔɔ naakpɛɛ nɛɛ sɛɛ?",polywrite,monolingual,ga
3059,"Mɔ ko ni aleee lɛ ni ewo ehe hiɛ lɛ yaa nɔ ejieɔ ehe kpo yɛ awuiyeli hei srɔtoi shi etamɔ nɔ ni ekɛ awuiyeli lɛ bɛ tsakpaa kɔkɔɔkɔ. Namɛi ji amɛ, ni mɛni amɛle?",polywrite,monolingual,ga
3060,Susumɔ yinɔsane kroko ni Leonardo da Vinci gbe be he tsɔne ko ni tsuɔ nii naa lɛ he okwɛ. Mɛni baaba kɛji ana yɛ ŋmɛnɛŋmɛnɛ beaŋ?,polywrite,monolingual,ga
3061,Bɔɔ wolo tɛtrɛɛ mli niŋmaa kɛjɛ yinɔsane mli shikpalɔ ko ni ehe gbɛi waa ni kɛ shikpɔŋ ko ni bɛ shikpɔŋ he mfoniri ko nɔ lɛ kpe lɛ ŋɔɔ.,polywrite,monolingual,ga
3062,"Anaa maŋtsɛyeli ko ni asusuɔ akɛ elaaje yɛ yinɔsane mli lɛ ekoŋŋ, shi emli bii lɛ edako afii ohai abɔ nɛ. Mɛni ba a nɔ?",polywrite,monolingual,ga
3063,"Yɛ be ni shɛɛɛ mli lɛ, abaanyɛ ajie jwɛŋmɔ kɛya gbɔmɔtsei srɔtoi anɔ. Mɛni baa kɛji mɔ ko tsake kɛtee gbɔmɔtso ko ni akɛfee lɛ mli ni eesumɔ ni eku esɛɛ kɛba bɔ ni eyɔɔ tsutsu lɛ mli ekoŋŋ?",polywrite,monolingual,ga
3064,Ŋmaa sane ko ni kɔɔ akutso ko ni tsɔne ko tsɔɔ bɔ ni mɔ ko yɔɔ jeŋba kpakpa ha lɛ he. Mɛni baa kɛji mɔ ko ni bɛ jeŋba kpakpa lɛ te shi ewo gbɛjianɔtoo lɛ?,polywrite,monolingual,ga
3065,Jeŋ nilelɔi akuu ko na akɛ lamɔi ji nibii ni tamɔ amɛhe lɛ ahe mfoniri fioo. Mɛɛ gbɛ nɔ enɛ tsakeɔ bɔ ni wɔnuɔ jwɛŋmɔ shishi wɔhaa lɛ?,polywrite,monolingual,ga
3066,"Yɛ gbele sɛɛ shihilɛ mli lɛ, akojoɔ susumai yɛ mlihilɛ ni amɛshi lɛ he kaimɔi anɔ. Mɔ ko ni awieɔ ehe lɛ yɔseɔ akɛ amɛshika miiho.",polywrite,monolingual,ga
3067,"Yɛ wɔsɛɛ be ni AI kudɔɔ lɛ mli lɛ, naagbee yiŋkpɛɛ ni aŋmɛɔ gbɛ ni adesai akpɛ ji kaimɔ ni amɛsumɔɔ ni amɛto kɛya naanɔ.",polywrite,monolingual,ga
3068,Feemɔ sanegbaa ni ka ŋwɛibɔfo ko kɛ gbɔ ko ni kɛ sui tsuɔ nii yɛ wiemɔi najiaŋ lɛ teŋ.,polywrite,monolingual,ga
3069,"Feemɔ sanegbaa ni yɔɔ AI kɛ mɔ ni bɔ lɛ teŋ, he ni AI lɛ biɔ yiŋtoo hewɔ ni eyɔɔ lɛ he sane.",polywrite,monolingual,ga
3070,Feemɔ akutso ko ni majik kɛ tɛknɔlɔji efee ekome ni nɔ ko nɔ ko bɛ he lɛ he okwɛ. Te gbɔmɛi kɛ hewalɛi nɛɛ tsuɔ nii yɛ amɛ daa gbi shihilɛ mli amɛhaa tɛŋŋ?,polywrite,monolingual,ga
3071,"Bɔɔ jeŋ ko ni nu jɛɛhe pɛ ji teemɔŋ ŋshɔkpɔ ko ni tsiɔ ehe daa nyɔŋ nɔ, ni no haa mɛi fɛɛ ni yɔɔ jɛmɛ lɛ fãa kɛyaa hei krokomɛi be fɛɛ be.",polywrite,monolingual,ga
3072,Ŋmaa lala ko ni jieɔ maŋ ko ni yɔɔ hoo lɛ mli gbee kɛ gbɛɛmɔi lɛ kpo tamɔ nɔ ni eji lala ko ni akɛtswaa lala.,polywrite,monolingual,ga
3073,Susumɔ jeŋ ko ni akɛ henumɔi woɔ tɔ mli ni ahɔ̃ɔ lɛ he okwɛ. Te enɛ baatsake bɔ ni adesai kɛ amɛhe yeɔ ha kɛ shihilɛ mli lɛ aha tɛŋŋ?,polywrite,monolingual,ga
