id,prompt,source,task,language
4210,"Ci àdduna bi nga xamni nit ñi mën nañu tëye seen gént ci topp ay mbir yu ñuy faral di def bis bu nekk, leeralal ni nit ñi di waajal seen gént bu mat sëkk.",polywrite,monolingual,wolof
4211,Ak sudee melo yi ci àdduna bi yépp tàmbali di ni mes benn-benn? Waxñu luy xew sudee benn melo rek moo des.,polywrite,monolingual,wolof
4212,"Ci biir buro bu mag, liggéeykat yi dañuy jëfandikoo potion ngir yokk seen kàttan ci liggéey yu bari. Lan mooy xew su amee ku jël potion bu jaarul yoon ngir liggéey bu jaarul yoon?",polywrite,monolingual,wolof
4213,Waxñu benn bis ci kaw suuf si gravite bi daal di dellu ginaaw ay waxtu yu néew. Naka la nit ñi ak baayima yi di def ?,polywrite,monolingual,wolof
4214,Globalisation mingi waral nit ñi ñàkk seen cosaan ak aada. Ba fu ngay nangu wala nga bañ? Yan matuwaay lañu mëna jël ngir sàmm aaday dëkk bi?,polywrite,monolingual,wolof
4215,"Bindal sa profesër ab imeel nga laaj ñu yokkal la sa devoir. Waxñu li ngay dundu, nga joxe kalendriye bi nga mëna jeexal liggéey bi.",polywrite,monolingual,wolof
4216,"Ci dëkk yu mag yu bari, polusioŋ u air bi ak ndox mi lu jafe la. Lan moo waral jafe-jafe yooyu, te lan lañu mën a jël ngir saafara jafe-jafe yi ?",polywrite,monolingual,wolof
4217,"Bindal benn imeelu fësal njaay ngir yëgle genneb produit bu bees. Boole ci ay leeral ci man-mani produit bi, njariñ yi ci nekk, ak bépp fësal wala wàññikaayu njëg.",polywrite,monolingual,wolof
4218,"Waxñu benn dëkk bu tabax bu nekk ak mbedd bu nekk di dundu, am xalaatam ak yëg-yëgam. Naka la dëkk kat yi di dundee ak seen kër?",polywrite,monolingual,wolof
4219,"Bindal ab waxtaan diggante ñaari ndaw yuy fexe daaneel seen buur bu ñu bëgg, waaye nga wax ni kenn ci ñoom amna luñu ko nëbb.",polywrite,monolingual,wolof
4220,"Benn royaume bu ñu yaakaaroon ni dafa réer ci taarix, ñu gisaat ko, waaye nit ñi yàgg nañu màgget. Lan moo leen dal ?",polywrite,monolingual,wolof
4221,"Bindal ci assistant personal IA bu tàmbali tekki liggéey yi ci anam wu xarañ, ba noppi jël jëf yu am njariñ te kenn xamul lumuy am.",polywrite,monolingual,wolof
4222,"Jënd ci net bi dafa gëna siiw ci at yii weesu. Lan moo waral loolu, te ban njeexital lay am ci entreprise yi ci dëkk bi?",polywrite,monolingual,wolof
4223,"Bindal ab imeel buy invite say xarit ci feet bi ngay amal. Boole ci ay leeral ci bis bi, waxtu wi, barab bi, ak bépp liggéey bu amul fenn.",polywrite,monolingual,wolof
4224,"Amna grupu explorateur yu defar ay xarala yu ñuy tëb ci diggante dimension yi, waaye dimension bu nekk dafa gëna am loraange bu mujj bi. Lan moo leen di wéyal?",polywrite,monolingual,wolof
4225,"Yaram wu ëpp mingi nekk jafe-jafe bu mag ci réew yu bari. Lan moo waral jafe-jafe bii, ak ban matuwaay lañu mën a jël ngir saafara ko?",polywrite,monolingual,wolof
4226,Bindal ab imeel sa patroŋ bu njëkk nga laaj mu jëfandikoo leen ngir am këyit ngir am liggéey bu bees. Laajteel leen ñu may la nga gërëm leen ci seen ndimbal.,polywrite,monolingual,wolof
4227,"Benn detective dafay yewwu te fàttalikuwul 48 waxtu yu mujj yii, mu gis ni ñoom ñooy kiñ tuumal ci krim bu mag. Naka lañuy wone ni defuñu benn tooñ ?",polywrite,monolingual,wolof
4228,"Saa yoo jëlee bus ngir dem liggéey, dangay gis beneen xeetu dem ak dikk ci univers bu paralel. Yan xeeti mbir wala coppite ngay tàmbali di seetlu?",polywrite,monolingual,wolof
4229,Amna ekipu explorateur yu gis civilisasioŋ bu nëbbu bu àdduna bi musul laal defna ay xarnu. naka lañuy doxalee ak askan wi?,polywrite,monolingual,wolof
4230,"Ci at yii ñu weesu, liggéey ci fu sori dafa gëna bari. Waxtaan ci njariñ ak loraange yi ci liggéey fu sori.",polywrite,monolingual,wolof
4231,"Bindal sa profesër ab imeel nga laaj ko ay anam yu la mëna jàppale ci gëstu. Wax leen li ngeen bëgg, nga wax leen li tax ngeen bëgga liggéeyandoo ak ñoom.",polywrite,monolingual,wolof
4232,"Bindal ci nit kuy def meditasioŋ ci barab bu gëna wuute (lu melni, ci kaw skyscraper, ci suufu géej, ci àll bu dëgër) ngir mën seen bopp ginaaw bis bu yàgg.",polywrite,monolingual,wolof
4233,"Xalaatal benn kuuru yoga bu am ci studio enchanté, fu gravite bi di soppeeku, waxtu bi dafay bënn, ak pose yi di am njeexital lu am solo.",polywrite,monolingual,wolof
4234,Gis nga ni dañu juum ci sa faktiiru weer wu nekk. Bindal ab imeel ci departemaa bi yor faktiir ngir leeral jafe-jafe bi nga laaj ñu seet ko.,polywrite,monolingual,wolof
4235,"Ñenn jàpp ni jàng ci net bi moo gëna am njariñ jàng ci cosaan, ñeneen ñi jàpp ni jàng ci klaas lu am solo la ba leegi. Waxtaan ci ñaari gis-gis yi nga joxe sa xalaat.",polywrite,monolingual,wolof
4236,Bindal ci waxtaan yu gàtt yi am ci transit publik diggante kiliyaan yu bawoo ci wàll yu wuute lool ci àdduna.,polywrite,monolingual,wolof
4237,"Bindal benn imeelu topp ci sa kiliyaan bu la bëgga jënd produit bi. Fàttalil leen njariñ yi ci nekk, nga tontu leen bépp laaj.",polywrite,monolingual,wolof
4238,Dañuy amal ndaje ci diggante mbindéef yu bari yu bawoo feneen ngir ñu déggoo ci jàmm ci àdduna bi yépp. Naka lañuy def ba jànkoonte ak jafe-jafe yi ci wàllu làkk ak ci wàllu aada?,polywrite,monolingual,wolof
4239,"Xalaatal benn biro bu liggéeykat bu nekk di wane yëg-yëg bu wuute (lu melni, bànneex, mer, ci ñee). naka lañuy doxalee ci liggéey yi ak ndaje yi bis bu nekk?",polywrite,monolingual,wolof
4240,"Waxñu sistemu liggéey bu nekk ci kër gi ñuy soppi def ko mini-game, matt ay dayo, neexal ak jafe-jafe yu la xamul.",polywrite,monolingual,wolof
4241,Xalaatal nature bi di way lullaby ci suuf si balaa guddi di so. Ban kàddu ak nataal lay jëfandikoo?,polywrite,monolingual,wolof
4242,"Ñenn jàpp ni waajur yi kese ñoo wara yar seeni doom, ñeneen ñi jàpp ni nguur gi moo wara ci bokk. Waxtaan ci ñaari gis-gis yi nga joxe sa xalaat.",polywrite,monolingual,wolof
4243,"Bindal sa patroŋ benn imeel nga laaj ko xalaat ci rapoor bi nga joxe bu yàggul dara. Waxñu ni danga bëgga gëna suqali sa liggéey, nga laaj ñu xalaat ci sa liggéey.",polywrite,monolingual,wolof
4244,"Bindal ni ñuy doxalee ay mbir ci marse bi jaaykat yi di jaay mbir yu amul benn njariñ ak lu am solo, te jënd ak jaay du xaalis rek lay laaj waaye ay pexe yu am xel wala ay tegtal.",polywrite,monolingual,wolof
4245,Waxñu ab personage bu mënul dee waaye di yëg metit wi mu am ci ay gaañ-gaañu. Naka lañu mëna jànkoonte ak dundu gi?,polywrite,monolingual,wolof
4246,Xarala yu bees yi soppali nañu ni nit ñi di jokkoo. Lan mooy njariñ ak loraange yi ci yokkute bii?,polywrite,monolingual,wolof
4247,"Ñenn jàpp ni liggéey ak dundu moo gëna tar tay, moo gëna tar bu njëkk. Ba fu ngay nangu wala nga bañ wax jii?",polywrite,monolingual,wolof
4248,"Ñenn jàpp ni jafe-jafe environmaa bi dañu ko wara saafara ci àdduna bi yépp, ñeneen ñi jàpp ni dañu ko wara saafara ci dëkk bi. Waxtaan ci ñaari gis-gis yi nga joxe sa xalaat.",polywrite,monolingual,wolof
4249,"Ci benn dëkk bu ndaw, jant bi dafay jeex ci saasi, mu nekk xaaju guddi. Kenn mënula génn ci dëkk bi, mbindéef yu doywaar tàmbali génn ci lëndëm gi.",polywrite,monolingual,wolof
4250,"Bindal ab imeel jaaykat bi indi produit yu jaarul yoon wala yu yàqu. Leeralal jafe-jafe bi ci anam wu woyof, nga joxe ci ay detay, nga laaj ñu dello xaalis bi wala ñu wecci ko.",polywrite,monolingual,wolof
4251,"Coppite klimaa bi dafa am njeexital yu am solo ci sunu planet. Lan ngay jàpp ni mooy sabab coppite klimaa bi, ak lan mooy li mu mëna indi ci environmaa bi?",polywrite,monolingual,wolof
4252,"Xalaatal ni saa yu ngay tàggat sa yaram, dañu lay yóbbu ci beneen anam bu sa dooley yaram di amee njeexital ci àdduna bi la wër. Waxñu benn sesioŋu tàggat yaram.",polywrite,monolingual,wolof
4253,"Sosal ab pexe journal bu amul fenn ngir xalaat ci xew-xew yi ci bis bi, nga jëfandikoo ay laaj yu lalu ci saa yu ndaw yu ngërëm, sos lu bees, wala gis sa bopp.",polywrite,monolingual,wolof
4254,"Binndal benn léeb buy nettali benn grupu super hero yu jeexal seen retrete, ñu wàcci seen retrete ngir def benn misioŋ bu mujj.",polywrite,monolingual,wolof
4255,Defar ab waxtaan ci diggante ab astronaut ak ab alien buy jokkoo ci ay melo te du ay baat.,polywrite,monolingual,wolof
4256,Bindal benn imeel ki yor wàllu serwiisu kiliyaan ngir laaj ndax produit bi nga bëgga jënd am na ak ay leeral.,polywrite,monolingual,wolof
4257,Bindal sa xarit bu yàgg a waxtaan ak moom benn email. Xalaatal leen li xewoon ci sa dundu nga laaj leen numu demee.,polywrite,monolingual,wolof
4258,"Bindal taalif buy yóbbu ki koy jàng ci ay peyisaas yu surreal, boole ci dëggantaan ak xalaat.",polywrite,monolingual,wolof
4259,"Bindal ab imeel ngir topp ab interview liggéey boo amoon ñaari ayu-bis ci ginaaw. Waxñu ni yaa ngi wéy di bëgg liggéey bi, gërëm ki lay laaj ci liggéey bi, nga laaj ñu yeesal ko.",polywrite,monolingual,wolof
4260,Bindal sa xarit wala sa waa kër ngir séddoo xibaar bu neex. Wax leen lépp ak ni ngay yëg sa bopp.,polywrite,monolingual,wolof
4261,"Ci réew yu bare, ndaw ñi dañuy sonn lool ngir am liggéey. Lan moo waral jafe-jafe bii, ak ban pexe nga mëna xalaat?",polywrite,monolingual,wolof
4262,Defar ab jaar-jaar buy wane ni waajal lekk bis bu nekk dafay soppiku nekk aventure culinaire - ingredient bu nekk mingi joge ci réew mu am lu am solo te dafay laaj ñu jëfandikoo ko ci anam wu amul fenn.,polywrite,monolingual,wolof
4263,Bindal benn léeb buy nettali benn askan bu masin di xool njariñu nit. Lan mooy xew sudee nit ku amul poñ moral bu baax dafay xeex sistem bi?,polywrite,monolingual,wolof
4264,"Bindal sa patroŋ benn imeel ngir jéggalu ci limu ñàkk ci bis biñ wara jeexal projet bi. Waxñu li waral yeexal bi, nga wax li ngay def ngir loolu baña delluwaat.",polywrite,monolingual,wolof
4265,"Nit ñi dañuy tàmbali dundu seen gént yu baaxul ci dundam. Saa yu ñu yewwoo, beneen wàll ci àdduna bu tiis bi daf leen di topp ba dem ci dëggantaan.",polywrite,monolingual,wolof
4266,"Defar ab waxtaan ci diggante IA ak defarkat bi, fu IA laaj lu tax mu am.",polywrite,monolingual,wolof
4267,Xalaatal sosiete bu luxus ak xarala yu bees di booloo bu baax. Naka la nit ñi di jëfandikoo kàttan yooyu ci seen dund bis bu nekk?,polywrite,monolingual,wolof
4268,"Ñenn jàpp ni reso sosio yi dañu am njeexital yu baax ci askan wi, ñeneen ñi jàpp ni amna njeexital yu baaxul. Waxtaan ci ñaari gis-gis yi nga joxe sa xalaat.",polywrite,monolingual,wolof
4269,Dëkk yu bari ñu ngi dugal seen xaalis ci sistemu dem ak dikk ngir wàññi jafe-jafe yi. Waxtaan ci njariñ ak loraange yi ci dugal xaalis.,polywrite,monolingual,wolof
4270,Amna ay xarit yu daje ak benn téere bu yàgg buy nettali ni ñu koy defee ngir woo boroom biñ fatte. Dañu koy def ni kaf—ba keroog mu baax.,polywrite,monolingual,wolof
4271,"Globalisation jural na njariñ yu bari, waaye indi na itam jafe-jafe ci yenn wàll ci askan wi. Lan moo waral globalisation bi, ak naka la ko amee ci àdduna bi?",polywrite,monolingual,wolof
4272,"Xalaatal benn dëkk bu yaatu ci biir suuf, di doxal ay garabi bioluminescent. Yan jafe-jafe la ñi ci dëkk di jànkoonteel ?",polywrite,monolingual,wolof
4273,Defar ab jaar-jaar buy nettali nit kuy jéema bàyyi jikko ju bonn ju bari (lu melni yeexal liggéey wala lekk lu ëpp) ci anam wu wuute ak yeneen yi ñuy faral di def wala lu am luñu koy luxus.,polywrite,monolingual,wolof
