id,prompt,source,task,language
3198,Were ya na ị nwere nnukwu ike nke na-enye gị ohere ịkwụsịtụ oge maka nkeji 10 kwa elekere. Kedu otu ị ga-esi tinye nke a na mmemme gị kwa ụbọchị?,polywrite,monolingual,igbo
3199,"Kọwaa ụwa ebe mmepeanya na-ebi n&#39;agwaetiti ndị na-ese n&#39;elu igwe na mbara igwe, a na-ebufe akụrụngwa site na netwọk nke nnukwu balloons.",polywrite,monolingual,igbo
3200,Ụfọdụ kwenyere na imezu nguzozi n&#39;ọrụ na ndụ siri ike taa karịa ka ọ dị n&#39;oge gara aga. Ruo kedu ókè ị kwenyere ma ọ bụ kwenye na nkwupụta a?,polywrite,monolingual,igbo
3201,"A na-enye gị ọrụ ịzụ ahịa dị omimi, mana ụlọ ahịa ezigara gị bụ ihe ọ bụla ma ọ bụghị ihe nkịtị - nke ọ bụla nwere ihe nzuzo nke kwesịrị ikpughe.",polywrite,monolingual,igbo
3202,"N&#39;ime ọzara jupụtara n&#39;oké aja dị ize ndụ na ihe e kere eke zoro ezo, ndị na-eme njem na-asọ mpi n&#39;ọsọ a na-agba kwa afọ maka ihe nrite dị ụkọ.",polywrite,monolingual,igbo
3203,"Ọtụtụ ndị toro eto enwechaghị nkà dijitalụ n&#39;ụwa taa. Kedu ihe kpatara nke a, na gịnị ka a ga-eme iji melite ọgụgụ akwụkwọ dijitalụ?",polywrite,monolingual,igbo
3204,"Tụgharịa ụbọchị nkịtị nke ịgba ọsọ n&#39;ọchịchọ dị egwu, na nkwụsị nke ọ bụla na-eweta ihe ịma aka pụrụ iche (dịka ọmụmaatụ, iweghachite ihe ndị na-adịghị ahụkebe, idozi mgbagwoju anya, wdg).",polywrite,monolingual,igbo
3205,Dee ozi-e nye prọfesọ gị na-arịọ ka agbatịkwu maka ọrụ. Kọwaa ọnọdụ gị wee wepụta usoro iheomume kwesịrị ekwesị maka mgbe ị ga-arụcha ọrụ ahụ.,polywrite,monolingual,igbo
3206,Ị ka malitere ọrụ ọhụrụ ma chọọ ịme ka ndị otu gị mara onwe gị. Dee ozi-e nke na-ewebata onwe gị ma gosipụta obi ụtọ gị maka ịrụkọ ọrụ ọnụ.,polywrite,monolingual,igbo
3207,Ọganihu nkà na ụzụ agbanweela otú ndị mmadụ si akpakọrịta. Kedu uru na ọghọm dị na mmepe a?,polywrite,monolingual,igbo
3208,"Dee maka onye na-emekọrịta ihe na anwansi iji rapara na ebumnuche ahụike ha. Ụbọchị ọ bụla ha na-awụlikwa elu ọrụ, ha na-eche ihe ga-esi na ya pụta na-adịghị mma ma na-adịghị mma.",polywrite,monolingual,igbo
3209,"Dee email nye onye ahịa bara uru na-ekele ha maka azụmaahịa ha na-aga n&#39;ihu, ma gwa ha maka nkwalite ma ọ bụ onyinye pụrụ iche.",polywrite,monolingual,igbo
3210,"N&#39;ọdịnihu nke AI na-achịkwa, mkpebi ikpeazụ a na-ahapụ ụmụ mmadụ ka ha mee bụ ebe nchekwa ha chọrọ ichekwa ruo mgbe ebighị ebi.",polywrite,monolingual,igbo
3211,Otu ìgwè ndị pirates na mbara igwe na-akwọ ụgbọ mmiri site n&#39;àgwàetiti ndị na-ese n&#39;elu mmiri na obodo ndị dị na mbara igwe na-achọ akụ akụkọ ifo zoro n&#39;ime ígwé ojii.,polywrite,monolingual,igbo
3212,"Ụfọdụ kwenyere na ọ bụ naanị ndị nne na nna kwesịrị ịna-azụ ụmụ, ebe ndị ọzọ chere na gọọmenti kwesịrị ịrụ ọrụ. Kwurịtara echiche abụọ ma kwuo echiche gị.",polywrite,monolingual,igbo
3213,"Dee ozi-e na-akwado onye debanyere aha ọhụrụ na akwụkwọ akụkọ ụlọ ọrụ gị. Daalụ maka ịdenye aha, gwa ha ihe ha ga-atụ anya ya, ma tinye oku ime ihe.",polywrite,monolingual,igbo
3214,Gịnị ma ọ bụrụ na agba niile dị n&#39;ụwa malitere ịpụ n&#39;otu n&#39;otu? Kọwaa ihe na-eme mgbe enwere naanị otu agba fọdụrụ.,polywrite,monolingual,igbo
3215,Otu ìgwè ndị ọkà mmụta sayensị chọpụtara na nrọ bụ ihe a na-ahụ anya n&#39;ihe ndị bụ́ eziokwu yiri ya. Olee otú nke a si agbanwe nghọta anyị banyere uche?,polywrite,monolingual,igbo
3216,"Dee email iji sochie ajụjụ ọnụ ọrụ ị nwere izu abụọ gara aga. Gosipụta mmasị gị na-aga n&#39;ihu n&#39;ọkwa ahụ, kelee onye na-agba ajụjụ ọnụ maka oge ha, ma rịọ maka mmelite.",polywrite,monolingual,igbo
3217,Degara prọfesọ gị ozi-e na-arịọ mgbaghara maka ịhapụ klas n&#39;ihi ọnọdụ atụghị anya ya. Jụọ ma ọ nwere ihe ọ bụla ịchọrọ ịchọta.,polywrite,monolingual,igbo
3218,"Ịzụ ahịa n&#39;ịntanetị aghọwowanye ewu ewu n&#39;afọ ndị na-adịbeghị anya. Gịnị bụ ihe kpatara omume a, oleekwa mmetụta ọ na-enwe na azụmahịa obodo?",polywrite,monolingual,igbo
3219,Chee echiche banyere obodo ebe anwansi na teknụzụ jikọtara n&#39;enweghị nsogbu. Kedu ka ndị mmadụ si eji ike ndị a eme ihe na ndụ ha kwa ụbọchị?,polywrite,monolingual,igbo
3220,Otu ndị na-eme nchọpụta na-achọpụta mmepeanya zoro ezo nke ụwa dị n&#39;èzí na-emetụbeghị kemgbe ọtụtụ narị afọ. Kedu ka ha na obodo a si emekọrịta ihe?,polywrite,monolingual,igbo
3221,"Mepụta ozi-e na-abụghị nke na-akpọ ndị enyi òkù ịbịa oriri na ọṅụṅụ ị na-anabata. Tinye nkọwa gbasara ụbọchị, oge, ọnọdụ na mmemme ọ bụla pụrụ iche.",polywrite,monolingual,igbo
3222,Ị chọpụtala ụgwọ ezighi ezi na ụgwọ ọnwa gị. Dee ozi-e na ngalaba ịgba ụgwọ na-akọwa okwu a ma rịọ maka mgbazi.,polywrite,monolingual,igbo
3223,"A chọpụtaghachila otu alaeze e chere na ọ ga-efunahụ ya n&#39;akụkọ ihe mere eme, mana ndị obodo ya emebeghị agadi kemgbe ọtụtụ narị afọ. Gịnị mere ha?",polywrite,monolingual,igbo
3224,A na-enwe ọgbakọ n&#39;etiti ụdị dị iche iche nke mba ọzọ iji guzobe nkwekọrịta udo zuru ụwa ọnụ. Kedu ka ha si emeri ihe mgbochi asụsụ na omenala?,polywrite,monolingual,igbo
3225,Mepụta akụkọ ebe nkwadebe nri kwa ụbọchị ga-aghọ njem nri nri-ihe nke ọ bụla sitere na ala anwansi ma chọọ njikwa pụrụ iche.,polywrite,monolingual,igbo
3226,"Mepụta akụkọ gburugburu ihe ochie nke, mgbe emetụ ya aka, na-egosi onye njide nkọwa nke ọdịnihu ha, mana ọ bụ naanị 10 sekọnd.",polywrite,monolingual,igbo
3227,"N&#39;ime ụlọ ọrụ anwansi, ndị ọrụ na-eji potions kwalite mmepụta ha maka ọrụ dị iche iche. Kedu ihe na-eme ma mmadụ were ọgwụ na-ezighị ezi maka ọrụ na-ezighị ezi?",polywrite,monolingual,igbo
3228,"Kọwaa njem ha gara n&#39;ime ime oké osimiri, bụ́ ebe ha hụrụ ihe a na-atụghị anya ya—obodo ochie nke ihe ndị e kere eke a na-amaghị na-eche nche.",polywrite,monolingual,igbo
3229,"Onye na-eme nwa bebi na-emepụta nwa bebi yiri ndụ, ma mgbe ọ gachara ihe omimi ya, ụmụ bebi ahụ na-amalite ime ka a ga-asị na ha dị ndụ, nke ọ bụla nwere ebumnobi ọjọọ.",polywrite,monolingual,igbo
3230,Dee email oyi na-atụ onye ahịa na-ewebata ụlọ ọrụ gị ma na-enye ọrụ gị. Kọwapụta isi ike gị ma kọwaa otu ị ga-esi nyere azụmahịa ha aka.,polywrite,monolingual,igbo
3231,Kọwaa otu ụbọchị n&#39;ụwa ebe ike ndọda na-atụgharị na mberede maka awa ole na ole. Olee otú ndị mmadụ na anụmanụ si emeghachi omume?,polywrite,monolingual,igbo
3232,"Kọwaa njem a na-eme kwa ụbọchị n&#39;ime obodo efu jupụtara na anụ anwansi, ebe ụgbọ njem ọha gụnyere ụgbọ ala mara mma, anụmanụ na-efe efe, ma ọ bụ ọnụ ụzọ.",polywrite,monolingual,igbo
3233,Kọwaa agwa na-enweghị ike ịnwụ mana ọ na-enwe mmetụta mgbu ọ bụla site na mmerụ ahụ ha. Olee otú ha si anagide ịdị adị a?,polywrite,monolingual,igbo
3234,Dee email ahịa nye onye ahịa dị na-enye ngwaahịa ndị nwere ike ịmasị ha dabere na ịzụrụ mbụ. Kọwapụta ihe kpatara ngwaahịa ndị a ji emeju nzụta ha.,polywrite,monolingual,igbo
3235,"Ibu ibu na-aghọ nnukwu nsogbu n&#39;ọtụtụ mba. Gịnị bụ ihe na-akpata okwu a, oleekwa ihe ndị a pụrụ ime iji dozie ya?",polywrite,monolingual,igbo
3236,"Mgbanwe ihu igwe na-enwe mmetụta dị ukwuu na mbara ala anyị. Kedu ihe ị chere bụ isi ihe na-akpata mgbanwe ihu igwe, oleekwa mmetụta ọ nwere na gburugburu ebe obibi?",polywrite,monolingual,igbo
3237,"Were ya na ụlọ ọrụ ebe onye ọrụ ọ bụla na-anọchite anya mmetụta dị iche (dịka, ọṅụ, iwe, anyaụfụ). Kedu ka ha si arụ ọrụ kwa ụbọchị na nzukọ?",polywrite,monolingual,igbo
3238,Cheedị echiche otu agwa nke nwere anụ ụlọ rọbọt nwere AI dị elu nke na-amalite ịzụlite àgwà na ọchịchọ nke ya.,polywrite,monolingual,igbo
3239,"Dee email ahịa na-ekwupụta mmalite nke ngwaahịa ọhụrụ. Tinye nkọwa gbasara njirimara ngwaahịa, uru yana nkwalite ma ọ bụ mbelata ọ bụla pụrụ iche.",polywrite,monolingual,igbo
3240,Dee email nye onye ọrụ mbụ na-arịọ ka o jiri ha dịka ntụaka maka ngwa ọrụ ọhụrụ. Jiri nkwanye ùgwù rịọ maka ikike ha ma kelee ha maka nkwado ha.,polywrite,monolingual,igbo
3241,"Otu ndị na-eme nchọpụta emepụtala teknụzụ iji wụba n&#39;etiti akụkụ, mana akụkụ nke ọ bụla dị ize ndụ karịa nke ikpeazụ. Gịnị na-eme ka ha na-aga?",polywrite,monolingual,igbo
3242,"N&#39;ọtụtụ mba, ndị na-eto eto na-agbalịsi ike inweta ọrụ. Kedu ihe kpatara okwu a, oleekwa ihe ngwọta ị nwere ike ịtụ aro?",polywrite,monolingual,igbo
3243,Dee uri ebe a na-ahazi oge ọ bụla ma na-akparịta ụka banyere okirikiri nke ndụ.,polywrite,monolingual,igbo
3244,Mepụta usoro haikus nke ọ bụla na-anọchi anya ebe nchekwa gbawara agbawa nke ịhụnanya echefuru echefu.,polywrite,monolingual,igbo
3245,"Ịba ụba mmadụ na-aghọ ihe na-enye nsogbu n&#39;ọtụtụ obodo. Kedu ihe na-ebute oke ọnụ ọgụgụ mmadụ, gịnịkwa na-emetụta ndụ obodo?",polywrite,monolingual,igbo
3246,"Dragọn anọwo na-ekpochapụ ogologo oge, mana otu a mụọla ọzọ n&#39;ime ahụ mmadụ. Kedu ka nke a si emetụta ụwa nke anwansi?",polywrite,monolingual,igbo
3247,Dee banyere obodo ebe ndị mmadụ na-apụ n&#39;anya n&#39;otu n&#39;otu n&#39;enweghị ihe ọ pụtara. Ndị fọdụrụ enweghị ncheta nke ndị na-efu efu.,polywrite,monolingual,igbo
3248,"Ihe nleba anya ahụike gị na-amalite inye gị ndụmọdụ nkeonwe, ọ fọrọ nke nta ka ọ bụrụ ndụmọdụ mmụọ. Kedu otu ọ si agbanwe usoro gị, na kedu ihe bụ ebumnuche ya zoro ezo?",polywrite,monolingual,igbo
3249,Dee email na onye bụbu prọfesọ ma ọ bụ onye ndụmọdụ na-arịọ maka ndụmọdụ ọrụ. Kọwaa nkenke ọnọdụ gị ugbu a ma rịọ maka nduzi maka otu ị ga-esi gaa n&#39;ihu.,polywrite,monolingual,igbo
3250,Cheedị echiche banyere ụwa ebe a na-eresị mmetụta uche. Kedu ka nke a ga-esi gbanwee mmekọrịta mmadụ na ọha mmadụ?,polywrite,monolingual,igbo
3251,"Mmadụ na-amalite ịhụ nrọ ha na-arọ nrọ na ndụ n&#39;ezie. Mgbe ọ bụla ha tetara, akụkụ ọzọ nke ụwa dị nro na-esote ha n&#39;eziokwu.",polywrite,monolingual,igbo
3252,"Chepụta usoro ndepụta ime ihe na-adịghị ahụkebe nke na-atụgharị ọrụ ụbọchị niile ka ọ bụrụ egwuregwu. Gịnị bụ iwu ndị ahụ, oleekwa otú ha si agba gị ume?",polywrite,monolingual,igbo
3253,Dee banyere mkparịta ụka a na-adịghị ahụkebe ma dị nkenke a na-enwe na njem ọha n&#39;etiti ndị njem si n&#39;ụdị ndụ dị iche iche.,polywrite,monolingual,igbo
3254,"Dee banyere ịgba ọsọ n&#39;ọma ahịa ebe ndị na-ere ahịa na-ere ma ihe nkịtị na nke anwansi, na ịchụ nta ego na-achọ ọ bụghị naanị ego kama aghụghọ ma ọ bụ aghụghọ.",polywrite,monolingual,igbo
3255,Nnweta njem mba ofesi abawanyela nke ukwuu. Kwurịta uru na ọghọm dị maka ndị njem nlegharị anya na mba ndị ọbịa.,polywrite,monolingual,igbo
3256,Ịkwesịrị ịhazi nzukọ gị na onye ọrụ ibe gị iji kwurịta ọganihu nke ọrụ. Dee email nke ọma na-arịọ maka oge kwesịrị ekwesị maka nzukọ ahụ wee wepụta ihe ndepụta dị nkenke.,polywrite,monolingual,igbo
3257,"N&#39;ime ụwa ebe enwere ike izuru ihe ncheta, kọwaa ndụ onye ohi ebe nchekwa nke na-amalite ịhapụ aha nke ya.",polywrite,monolingual,igbo
3258,A bụrụla onye isi ma ọ bụ adaeze ka ọ ghọọ anụ ọhịa kwa abalị. Ha ga-achọta ụzọ ha ga-esi buli ọbụbụ ọnụ tupu ya erichapụ ha.,polywrite,monolingual,igbo
3259,"N&#39;afọ ndị na-adịbeghị anya, ọrụ ime obodo aghọwo ihe a na-ahụkarị. Kwurịta uru na ọghọm dị n&#39;ọrụ dịpụrụ adịpụ.",polywrite,monolingual,igbo
3260,"Ụfọdụ ndị kwenyere na a ga-edozi nsogbu gburugburu ebe obibi zuru ụwa ọnụ, ebe ndị ọzọ na-eche na a ga-edozi ha na mpaghara. Kwurịtara echiche abụọ ma kwuo echiche gị.",polywrite,monolingual,igbo
3261,"Oge ọ bụla ị na-ebu ụgbọ ala na-arụ ọrụ, ị na-enweta ụdị dị iche iche nke otu njem na mbara igwe yiri ya. Kedu ụkpụrụ ma ọ bụ mgbanwe ị na-amalite ịhụ?",polywrite,monolingual,igbo
3262,"Cheedị echiche otu klaasị yoga nke na-ewere ọnọdụ n&#39;ụlọ ihe nkiri mara mma ebe ike ndọda na-agbanwe, oge na-ehulata, na poses na-enwe mmetụta anwansi.",polywrite,monolingual,igbo
3263,"Ụfọdụ kwenyere na mmụta n&#39;ịntanetị dị irè karịa mmụta ọdịnala, ebe ndị ọzọ na-arụ ụka na mmụta klaasị ka dị oke mkpa. Kwurịtara echiche abụọ ma kwuo echiche gị.",polywrite,monolingual,igbo
3264,"Onye ọbịbịa kpuchiri ekpuchi na-apụta n&#39;ebe a na-eme mpụ dị iche iche mana ọ naghị adị ka ọ jikọrọ ya na mpụ ahụ. Ole ndị ka ha bụ, gịnịkwa ka ha maara?",polywrite,monolingual,igbo
3265,"Dee ozi-e nye onye njikwa gị na-arịọ mgbaghara maka ịhapụ oge njedebe ọrụ. Kọwaa ihe kpatara igbu oge ahụ, wee kọwapụta usoro gị iji hụ na ọ gaghị eme ọzọ.",polywrite,monolingual,igbo
3266,"N&#39;ọtụtụ obodo mepere emepe, enweghị ebe obibi na-arị elu. Gịnị bụ ihe kpatara mmụba a, gịnịkwa ka a pụrụ ime iji belata nsogbu ahụ?",polywrite,monolingual,igbo
3267,Dee gbasara ụlọ ebe ngwa ngwa niile nwere ike ikwu okwu. Ha nke ọ bụla nwere àgwà dị iche iche ma na-enye ndụmọdụ (ma ọ bụ mkpesa) mgbe ị na-arụ ọrụ gị kwa ụbọchị.,polywrite,monolingual,igbo
3268,"Mepụta uri nke na-eme ka onye na-agụ ya site n&#39;usoro nlegharị anya nrọ, na-agwakọta eziokwu na echiche.",polywrite,monolingual,igbo
3269,Dee akụkọ gbasara obodo ebe igwe na-achọpụta uru omume mmadụ. Kedu ihe na-eme ma onye nwere akara ngosi dị ala na-agbagha usoro ahụ?,polywrite,monolingual,igbo
3270,"Cheedị banyere ụlọ ahịa nri ga-eme n&#39;ọdịnihu ebe robots AI na-enyere ndị na-azụ ahịa aka, mana ha nwere uche nke ha. Kedu ka nke a si emetụta ahụmahụ ịzụ ahịa?",polywrite,monolingual,igbo
3271,"Mepụta mkparịta ụka n&#39;etiti AI na onye okike ya, ebe AI na-ajụ ebumnuche nke ịdị adị ya.",polywrite,monolingual,igbo
3272,"Dee mkparịta ụka n&#39;etiti ndị omeiwu abụọ na-agba izu ịkwatu eze a hụrụ n&#39;anya, ma na-atụgharị na otu n&#39;ime ha nwere atụmatụ zoro ezo.",polywrite,monolingual,igbo
3273,"N&#39;ụwa ebe enwere ike ịchịkwa nrọ site n&#39;ịgbaso usoro a kapịrị ọnụ, kọwapụta nkwadebe mmadụ maka nrọ ya zuru oke.",polywrite,monolingual,igbo
