id,prompt,source,task,language
2622,Tam i kom lobo ma jami me aura ki diro gi ribbe maber. Dano gitiyo ki kero magi nining i kwogi me nino ducu?,polywrite,monolingual,acholi
2623,"Co waraga ma ki lwongo ni email ma pe ki ngeyo me lwongo lurem me bino i yub ma itye ka yubu. Ket lok matut i kom nino dwe, cawa, kabedo, ki jami mogo ma pigi tego ma bitimme.",polywrite,monolingual,acholi
2624,Tam kong i kom cwec ma tye ka wero wer me butu bot lobo ma peya piny oruu. Lok ango ki cal ango ma en obi tiyo kwede?,polywrite,monolingual,acholi
2625,Dano mapol tye ka aa ki i caro me cito i boma. Lok i kom adwogi maber ki marac ma bino pi kit man.,polywrite,monolingual,acholi
2626,"Kare weny ma i kwanyo bac me cito i gang tic, inongo kit ma pat pat me wot acel-lu i lobo ma rwate. Kit ma jami nen kwede onyo alokaloka ango ma i cako neno?",polywrite,monolingual,acholi
2627,"I lobo ma lek twero bedo ma ki juku kun lubu jami ma ki timo kare ki kare, tit kit ma ngat moni tye ka yubbe kwede pi lek maber.",polywrite,monolingual,acholi
2628,Boma mapol tye ka keto cente i yub me wot pa lwak me dwoko piny rwom me ngwec pa motoka. Lok i kom adwogi maber ki marac ma bino pi keto cente man.,polywrite,monolingual,acholi
2629,Tit nino mo i lobo ma teko me ywayo piny odok cen pi cawa manok. Dano ki lee gidok iye nining?,polywrite,monolingual,acholi
2630,Co waraga me pwoyo larem nyo latic lawoti pi gin mo ma en otimo cok cok ni. Nyut yom cwinyi pi gin ki mi lok me cuko cwiny.,polywrite,monolingual,acholi
2631,"Wel dano ma okato kare tye ka doko peko madit i boma mapol. Ngo ma kelo dongo pa dano, ki adwogi ango ma tye i kom kwo me boma?",polywrite,monolingual,acholi
2632,"Dano mogo gitamo ni kabedo me nywako lok i intanet tye ki adwogi maber i kom lwak, ento jo mukene gitamo ni tye ki adwogi marac. Lok i kom tam aryo magi ducu dok imi tammi.",polywrite,monolingual,acholi
2633,Coo email bot lapwony ni me penyo pi kare me tic ma kimiyo. Tit kit ma itye kwede ki mi kare ma opore pi kare ma itwero tyeko kwede tic ni.,polywrite,monolingual,acholi
2634,Yub lok ma yubu cam me nino ducu loko doko yub me tedo—jami acel acel ma ki keto iye aa ki i lobo me aura ki mito tic maber.,polywrite,monolingual,acholi
2635,Co lok ma mako kwo pa dano ma cuma aye moko kit ma ngat moni tye kwede. Ngo ma time ka ngat mo ma tye ki rwom me kwo ma lapiny tye ka pyem ki yub ni?,polywrite,monolingual,acholi
2636,"Twol ma ki lwongo ni Dragon dong gu rweny woko, ento ngat acel dong ki nywale odoco i kom dano. Man gudo lobo me jokjok nining?",polywrite,monolingual,acholi
2637,Coo email bot lapwony macon me penyo gi me coyo waraga me miini tam. Mii ngec ma mako tic ni ki miini ngec mukene.,polywrite,monolingual,acholi
2638,"I lobo ma tye ki jami me teknologi ma malo ma kweyo kom tye maber, tit kit ma ngat moni bedo ka yweyo kwede i dyewor kun itiyo ki jami tic ki yoo me anyim.",polywrite,monolingual,acholi
2639,"Coo email ma moko ni in itye ngat manyen ma tye ka donyo i karatac me lok angeya pa kampuni ni. Wapyo gi pi coyo nying gi, wac gi ngo ma omyera gu bed ka kuro, ki medo lwongo me timo gin mo.",polywrite,monolingual,acholi
2640,"I mwaka manok ma okato ni, tic ki gang odoko gin ma pol. Lok i kom adwogi maber ki marac ma bino pi tic ki cim.",polywrite,monolingual,acholi
2641,"Kare weny ma itye ka lwoko bongi, tockci rweny woko, ento ma ka rweny woko, en woto i kare. Co lok ma mako jami ma kinongo ma man okelo.",polywrite,monolingual,acholi
2642,Gurup pa lurem gunongo buk mo macon ma tito lok i kom kwer me lwongo lubanga ma wigi owil woko. Gi timo ne calo gin me yom cwiny- nio ka otiiyo.,polywrite,monolingual,acholi
2643,"Dano mogo tamo ni peko ma mako kwo pa dano omyera ki cobo ne i wilobo weny, jo mukene tamo ni omyera ki cobo ne i kabedo moni. Lok i kom tam aryo magi ducu dok imi tammi.",polywrite,monolingual,acholi
2644,"Gin manyen ma ki lwongo ni App ni waco ni en twero nyutu &#39;nino me tic maber&#39; malube ki kit pa ngat acel acel ki gin ma en maro. Co lok i kom ngat mo ma otemo, ento onongo ni tye matek loyo kit ma onongo gitamo kwede.",polywrite,monolingual,acholi
2645,Yub jami ma ki lwongo ni haikus ma nyutu jami ma ki po i kom mar ma ki wilo.,polywrite,monolingual,acholi
2646,Co imeil bot laremi mo ma pe iloko kwede pi kare malac. Tit bot gi ngo ma tye ka time i kwo ni ki ipeny gi kit ma gitye ka timo kwede.,polywrite,monolingual,acholi
2647,"Jo mogo giwaco ni temo lee pi kwan me yotkom pire tek, kun jo mukene gitamo ni myero kigeng. Lok i kom tam aryo magi ducu dok imi tammi.",polywrite,monolingual,acholi
2648,"Tam kong ni kare weny ma itye ka tic, ki tero in i kabedo mukene ma teko me komi gudo lobo ma orumowa. Tit kit me timo jami me yot kom acel.",polywrite,monolingual,acholi
2649,"Co email bot lutino kwan luwoti ma tye ka yubu yub me gurup. Mi tic, ket kare me agiki, ki mi kare me rwate me nyamo lok ma tye ka time.",polywrite,monolingual,acholi
2650,"Yub lok ma mako gin macon ma, ka ki mako, nyutu bot ngat ma tye kwede anyim gi, ento pi ceken 10 keken.",polywrite,monolingual,acholi
2651,Coo email bot lapwony macon onyo lapwony ma ipenye pi tam i kom tic. Tit lok ma mako kwo ni i kare ni ki peny pi kony ma mako kit me mede anyim.,polywrite,monolingual,acholi
2652,Dul pa lutim kwed gunongo rwom me kwo ma ki kano ma onongo pe ki mako ki lobo ma woko pi cencwari mapol. Gikubbe nining ki lwak man?,polywrite,monolingual,acholi
2653,Tam kong i kom lobo ma cwiny dano ki keto i cupa ki cato. Man obi loko kit ma dano gi bedo kwede ki kwo pa dano nining?,polywrite,monolingual,acholi
2654,"Dano mogo gitamo ni jami ma ki yubu ki cing obedo gin ma pire tek i kin dano, kun jo mukene gitamo ni obedo gin maber. Lok i kom tam aryo magi ducu dok imi tammi.",polywrite,monolingual,acholi
2655,"Coo email bot lacat ma okelo jami ma pi opore onyo ma obale. Tit lok ni ki mwolo, mi ngec matut, ki peny pi dwoko cente onyo loko gin mukene.",polywrite,monolingual,acholi
2656,"Tam kong i kom kwan me yoga ma time i ot kwan ma ki yubu maber ma teko me yamo loko, kare loko, ki kit ma ki cung kwede nen calo jami me aura.",polywrite,monolingual,acholi
2657,"Tam kong i kom dukan me cam ma tye anyim ma robot ma tiyo ki AI konyo luwil, ento gitye ki tamgi kengi. Man gudo kit me wilo jami nining?",polywrite,monolingual,acholi
2658,"Alokaloka me piny tye ka kelo adwogi marac i kom lobowa. Ngo ma itamo ni tye ka kelo alokaloka me ping, ki ngo ma twero kelo alokaloka i kom piny?",polywrite,monolingual,acholi
2659,"I lobe mogo, tic pa coo ki mon tye ka loko, ento i lobe mukene, tic macon tye ka mede. In iyee ni tic pa coo ki mon tye ka loko? Adwogi ango ma man tye ka kelo i kom lwak?",polywrite,monolingual,acholi
2660,"Pek pa kom tye ka doko peko madit i lobe mapol. Ngo ma okelo peko eni, ki yoo ango ma ki twero timo me cobo ne?",polywrite,monolingual,acholi
2661,"Co waraga me email bot latic pa gamente ma mako lok ma mako kwo ni. Tit jami ma tye ka yelo cwinyi, mi lok ada ma miiyo kony, ki mi tam i kom yoo ma itwero cobo ne.",polywrite,monolingual,acholi
2662,"Co poem ma tero lakwan i kin jami ma nen calo lek, ma rwate ki lok adaa ki tam.",polywrite,monolingual,acholi
2663,"I lobe mapol, jo matino gitute matek me nongo dog tic. Ngo ma okelo peko eni, ki yoo ango ma itwero miiyo iye kony?",polywrite,monolingual,acholi
2664,Co lok ma mako lobo ma ki yubu ki ler ma dongo ento dong ki weko woko. Gin ango ma jo manyen ma gibedo iye gunongo i kom ticce kikome?,polywrite,monolingual,acholi
2665,"Co email bot lawil ma pire tek me pwoyo gi pi tic gi ma tye ka mede, ki mi ngec bot gi pi lok ma mako cato wil onyo gin ma ki miini.",polywrite,monolingual,acholi
2666,"Ribbe pa lobo ducu okelo adwogi maber mapol, ento bene okelo adwogi marac i kom jami mogo ma kwako kwo pa dano. Gin ango ma tye ka kelo ribbe i kin lobe, dok ogudo lobo nining?",polywrite,monolingual,acholi
2667,"Ki miini karatac me wil ma tye ki jami ma nen calo pe tye. Ka itye ka yenyo, inongo ni gin acel acel tye lanyut ma tero in i gin mo madit.",polywrite,monolingual,acholi
2668,"I ot ma ki yubu iye cal, cal ni oyabo tito lok ma pe ki ngeyo i kom dano ma gineno gi. Gin ango ma tye i nge gin ma kelo lworo man?",polywrite,monolingual,acholi
2669,Yub lok ma ki coyo i karatac ma aa ki bot lakwan lok macon ma ki ngeyo ma onongo ngom ma pe tye i map mo keken.,polywrite,monolingual,acholi
2670,Co email me penyo pi dwoko onyo loko gin ma i wilo ki i intanet. Ket namba me wil ni ki tyen lok me dwoko ne.,polywrite,monolingual,acholi
2671,Coo email bot larem macok nyo ngat mo me ot kun inywako kwena maber. Tit bot gi lok ma mako ne ki kit ma iwiinyo kwede.,polywrite,monolingual,acholi
2672,"Co lok ma mako jami ma ki tiyo kwede (cim cing, laptop, ki jami mukene) ma tye ka doko gin marac. En tiyo ki rwod ne nining?",polywrite,monolingual,acholi
2673,Coo email bot ladit tic ni me penyo pi tam i kom ripot ma i cwalo cok cok ni. Nyut miti ni me medo rom pa tic ni ki peny pi tam mogo ma opore.,polywrite,monolingual,acholi
2674,I tye ka cako tic manyen ki imito nyute bot lutic luwoti. Coo imeil ma nyutu komi ki nyutu yom cwiny ni me tic kacel.,polywrite,monolingual,acholi
2675,"I boma mapol, wel dano ma pe ki gang tye ka medde ameda. Tyen lok ango ma oweko man omedde, dok ngo ma kiromo timone me jwiko peko man?",polywrite,monolingual,acholi
2676,"Teleportation obedo yoo ma pol pa dano tiyo kwede me wot, ento peko mo weko dano ma giwoto gi bedo ka cung i kin kabedo mogo. Tit kit ma dano gi cobo kwede peko man me nino ducu.",polywrite,monolingual,acholi
2677,Dul pa lutim aranyi ma gi kwalo jami i polo giwoto ki yeya ma tye i polo kun giwoto ki i cula nam ma tye ka mol ki i boma ma i polo kun giyenyo lonyo ma pire tek ma kikano i pol.,polywrite,monolingual,acholi
2678,Ineno ni wel cul ma pi opore i kom wel cente ma iculo dwe ki dwe. Coo email bot jang gang kal ma kwako cul me tito peko ni ki penyo pi yubu ne.,polywrite,monolingual,acholi
2679,Tam kong i kom ngat mo ma tye ki ler ma ki yubu ma calo robot ma tye ki AI ma oyabo dongo kit ne ki miti ne.,polywrite,monolingual,acholi
2680,"I kare ma cok, ngec twero bedo ma ki loko i kom dano ma pat pat. Ngo ma time ka ngat moni oloko kome i kom ma ki yubu ki dano ki mito dwogo i kit ma onongo tye kwede con?",polywrite,monolingual,acholi
2681,"I kwo ma lubo to, ki ngolo kop i kom cwiny ma lubbe ki kit ma gipo kwede i kom kica ma guweko. Ngat moni oniang ni cente tye ka rweny woko.",polywrite,monolingual,acholi
2682,Tit kit me anyim me odiko ma jami weny ki tiimo piire kene ki ki yubu ne maber pi tic maber. Peko ango ma bino ma pe wabyeko?,polywrite,monolingual,acholi
2683,"Jo mogo gitamo ni lunyodo aye myero gubed ki twero me gwoko lutino, ento jo mukene gitamo ni gamente aye myero otim gin mo. Lok i kom tam aryo magi ducu dok imi tammi.",polywrite,monolingual,acholi
2684,Yub lok i kin lawot i dan polo ki larok ma giloko kun gitiyo ki rangi ma ka lok.,polywrite,monolingual,acholi
2685,Dongo me tet olokke kit ma dano giloko kwede. Adwogi maber ki marac ango ma bino pi yub man?,polywrite,monolingual,acholi
2686,Co lok i kom laco lok angeya ma tye ka lok i kom gin mo madit ma otimme i kare mukato angec ma oloko adwogine ki ripot acel keken.,polywrite,monolingual,acholi
2687,"I opici ma tye ki jami me aura, lutic tiyo ki yadi me medo tic gi pi tic ma pat pat. Ngo ma time ka ngat moni otero yat ma pi opore pi tic ma pi opore?",polywrite,monolingual,acholi
2688,Ka kala weng ma tye i lobo ocako rweny acel acel kono? Tit ngo ma time ka rangi acel keken odong.,polywrite,monolingual,acholi
2689,"Co lok i kom ngat mo ma timo tic me lwodo lok i kabedo ma pe nen (me labolle, i wi ot mabor, i te nam, i kin lum ma opong) me keto cwinye i nge nino mabor.",polywrite,monolingual,acholi
2690,"Yub lobo ma kama pii tye iye keken aye got ma mol dwe ki dwe, ma weko dano weny ma bedo iye gi bedo ka wot.",polywrite,monolingual,acholi
2691,"Tit lok i kom boma ma odi ki yo ducu tye makwo, ki tamgi ki kit ma giwinyo kwede. Dano ma gibedo iye gi kwo kacel ki gangi gi nining?",polywrite,monolingual,acholi
2692,"I but lobo mapol, wel dano ma gikwano buk odok piny adada. Ngo ma okelo rweny man, ki adwogi ango ma tye i kom lwak?",polywrite,monolingual,acholi
2693,Yub lok i kom ngat mo ma tye ka temo weko tim marac (ma calo juku timo gin mo onyo camo cam ma okato kare) kun tiyo ki yoo ma pe ki ngeyo onyo me aura.,polywrite,monolingual,acholi
2694,Co lok i kom ngat mo ma labongo ngeyo oketo cinge i gicikke ki lutim tango matek ki dong myero otim tic mo ma cok twere.,polywrite,monolingual,acholi
2695,Kit ma dano twero wot kwede i lobo mukene omede matek. Lok i kom adwogi maber ki marac ma bino pi lulim piny ki lobe ma gitye ka gwokogi.,polywrite,monolingual,acholi
2696,doggola ma pe ki ngeyo onyute i tim ma tero dano i kabedo pa ler ma ki lwongo ni fae. Gin ango ma luwot mukwongo gunongo i tungcel?,polywrite,monolingual,acholi
2697,"Ker mo ma ki tamo ni orwenyo i tekwaro ki nongo, ento dano ne pi guteggi pi cencwari mapol. Gin ango ma otimme i komgi?",polywrite,monolingual,acholi
2698,"Yub gin ma ki yubu maber ki ma pi rwate ki jami ma myero itim ma loko tic me nino ducu me doko tuku. Cik ango ma tye, dok cuko cwinyi nining?",polywrite,monolingual,acholi
2699,"Lok nino ma ibedo ka timo jami ma miite me doko gin ma pire tek, ki ka cung acel acel kelo peko ma pat pat (me labolle, nongo jami ma pe pol, cobo peko, ki jami mukene).",polywrite,monolingual,acholi
