id,prompt,source,task,language
3139,Rubuta game da duniyar da wani ci-gaba nau&#39;i ne ya kera shi amma an yi watsi da shi. Menene sababbin mazaunan suka gano game da ainihin manufarsa?,polywrite,monolingual,hausa
3140,"Shirya imel ɗin tallace-tallace yana sanar da ƙaddamar da sabon samfur. Haɗa cikakkun bayanai game da fasalulluka na samfurin, fa&#39;idodin, da duk wani talla na musamman ko rangwame.",polywrite,monolingual,hausa
3141,Rubuta imel zuwa ga tsohon ma&#39;aikaci yana neman amfani da su azaman tunani don sabon aikace-aikacen aiki. Cikin ladabi ka nemi izininsu kuma ka gode musu bisa goyon bayan da suka ba su.,polywrite,monolingual,hausa
3142,Hasashen al&#39;ummar da aka haɗa sihiri da fasaha ba tare da matsala ba. Ta yaya mutane suke amfani da waɗannan iko a rayuwarsu ta yau da kullun?,polywrite,monolingual,hausa
3143,"A ƙasashe da yawa, matasa suna kokawa don neman aikin yi. Menene musabbabin wannan batu, kuma wace mafita za ku iya ba da shawara?",polywrite,monolingual,hausa
3144,Rubuta waƙa inda kowane yanayi ya zama mutum kuma suna tattaunawa game da zagayowar rayuwa.,polywrite,monolingual,hausa
3145,Ƙirƙirar shigarwar mujalla daga wani sanannen mai binciken tarihi wanda ya yi tuntuɓe a kan ƙasar da babu taswira.,polywrite,monolingual,hausa
3146,"Yawan jama&#39;a yana zama abin damuwa a birane da yawa. Menene musabbabin yawaitar jama&#39;a, kuma menene illar rayuwar birane?",polywrite,monolingual,hausa
3147,"Ƙirƙirar waƙar da ke ɗaukar mai karatu ta hanyar jerin abubuwan mafarki na gaskiya, haɗa gaskiya da tunani.",polywrite,monolingual,hausa
3148,"Wani baƙo mai rufe fuska yana ci gaba da bayyana a wuraren aikata laifuka daban-daban amma ba a taɓa samun alaƙa da laifin ba. Wanene su, kuma menene suka sani?",polywrite,monolingual,hausa
3149,"Duk lokacin da za ku yi wanki, safa ya ɓace, amma maimakon ya ɓace, yana tafiya cikin lokaci. Rubuta game da binciken da wannan ke kaiwa zuwa.",polywrite,monolingual,hausa
3150,Rubuta imel zuwa tsohon farfesa ko mai ba da shawara yana neman shawarar aiki. A taƙaice bayyana halin da kuke ciki kuma ku nemi jagora kan yadda zaku ci gaba.,polywrite,monolingual,hausa
3151,Ka yi tunanin wani hali wanda ke da dabbar mutum-mutumi tare da AI mai ci gaba wanda ya fara haɓaka halinsa da sha&#39;awar sa.,polywrite,monolingual,hausa
3152,Idan duk launukan duniya sun fara bacewa daya bayan daya fa? Bayyana abin da zai faru idan akwai saura launi ɗaya kawai.,polywrite,monolingual,hausa
3153,"Ƙirƙirar ƙirƙira ƙirar jerin abubuwan yi da ba a saba gani ba wanda ke juya ayyukan yau da kullun zuwa wasa. Menene dokoki, kuma ta yaya suke motsa ku?",polywrite,monolingual,hausa
3154,Rubuta game da sabon baƙon amma gajerun tattaunawa da ke gudana akan jigilar jama&#39;a tsakanin fasinjojin da suka fito daga sassa daban-daban na rayuwa.,polywrite,monolingual,hausa
3155,"Yi rubutu game da gudanar da ayyuka a kasuwa inda masu sayar da kayayyaki ke siyar da abubuwa na yau da kullun da na sihiri, kuma yin caca yana buƙatar ba kuɗi kawai ba amma dabaru masu wayo ko kacici-kacici.",polywrite,monolingual,hausa
3156,Samuwar balaguron balaguron ƙasa ya ƙaru sosai. Tattauna fa&#39;idodi da rashin amfani ga masu yawon buɗe ido da ƙasashen da suka karɓi baƙi.,polywrite,monolingual,hausa
3157,Kuna buƙatar tsara taro tare da abokin aiki don tattauna ci gaban aikin. Rubuta saƙon imel mai ladabi don neman lokacin da ya dace don taron kuma ba da taƙaitaccen shaci.,polywrite,monolingual,hausa
3158,"A nan gaba mai nisa, sararin samaniya yana cike da tarkace na wayewar sararin samaniya da aka manta da su. Kwatanta rayuwar mai ɓarna a cikin waɗannan kango.",polywrite,monolingual,hausa
3159,"Rubuta game da wata fasaha (waya, kwamfutar tafi-da-gidanka, da dai sauransu) wanda wani mahaluki ya zama abin ƙyama. Ta yaya take sarrafa mai ita?",polywrite,monolingual,hausa
3160,"A cikin &#39;yan shekarun nan, aikin nesa ya zama ruwan dare gama gari. Tattauna fa&#39;idodi da rashin amfanin aikin nesa.",polywrite,monolingual,hausa
3161,"Wasu mutane sun yi imanin cewa ya kamata a magance matsalolin muhalli a duniya, yayin da wasu ke tunanin ya kamata a magance su a cikin gida. Tattauna duka ra&#39;ayoyi kuma ku ba da ra&#39;ayin ku.",polywrite,monolingual,hausa
3162,"A cikin birni na gaba, tsarin jirgin karkashin kasa yana canzawa koyaushe. Yi rubutu game da tafiyar wani ta yau da kullun ta wannan tsarin mara tabbas.",polywrite,monolingual,hausa
3163,Ƙirƙiri labari inda shirya abinci na yau da kullun ya zama kasada na dafa abinci-kowane sinadari ya fito daga ƙasa mai sihiri kuma yana buƙatar kulawa ta musamman.,polywrite,monolingual,hausa
3164,"Wasu sun yi imanin koyon kan layi ya fi tasiri fiye da karatun gargajiya, yayin da wasu ke jayayya cewa koyan aji yana da mahimmanci har yanzu. Ku tattauna duka ra&#39;ayoyi kuma ku ba da ra&#39;ayin ku.",polywrite,monolingual,hausa
3165,Ka yi tunanin wani madadin tarihi inda Leonardo da Vinci ya kammala na&#39;urar lokaci mai aiki. Menene zai faru idan an gano shi a zamanin yau?,polywrite,monolingual,hausa
3166,"Rubuta imel zuwa ga manajan ku yana ba da uzuri don ɓacewar ranar ƙarshe na aikin. Bayyana dalilin jinkirin, da kuma zayyana matakanku don tabbatar da hakan ba zai sake faruwa ba.",polywrite,monolingual,hausa
3167,"A cikin birane da yawa, rashin matsuguni yana karuwa. Menene dalilan karuwar wannan, kuma menene za a iya yi don rage matsalar?",polywrite,monolingual,hausa
3168,"Bayyana tsarin aiki inda kowane aikin gida ya zama ƙaramin wasa, cikakke tare da matakai, lada, da ƙalubalen da ba zato ba tsammani.",polywrite,monolingual,hausa
3169,Ka yi tunanin wani birni mai bazuwar ƙarƙashin ƙasa wanda tsire-tsire masu ƙarfin halitta ke aiki. Waɗanne ƙalubale ne mazaunanta suke fuskanta?,polywrite,monolingual,hausa
3170,Rubuta labari game da al&#39;ummar da na&#39;ura ke tantance darajar mutum. Me zai faru idan wani mai ƙarancin ɗabi&#39;a ya ƙalubalanci tsarin?,polywrite,monolingual,hausa
3171,"Tashar wayar tafi da gidanka shine mafi yawan nau&#39;ikan sufuri, amma matsala ta sa masu ababen hawa sun makale na ɗan lokaci tsakanin wurare. Bayyana yadda mutane ke magance wannan rashin jin daɗi na yau da kullun.",polywrite,monolingual,hausa
3172,"Ƙirƙirar tattaunawa tsakanin AI da mahaliccinsa, inda AI ke tambayar dalilin kasancewarsa.",polywrite,monolingual,hausa
3173,"Rubuta tattaunawa tsakanin sarakuna biyu da ke hada baki don hambarar da wani sarki da ake so, amma tare da karkatar da cewa daya daga cikinsu yana da wata boyayyiyar manufa.",polywrite,monolingual,hausa
