id,prompt,source,task,language
2940,A ɖ’ayi wu ɖɔ akwɛ e a nɔ yí ɖò sunmɛ sunmɛ é kún sɔgbe ó. Wlan e-mail ɖé sɛ́dó azɔ̌xɔsa e nɔ kpé nukún dó akwɛzinzan wu é bo tinmɛ xó ɔ bo byɔ ɖɔ è ni jla nǔ lɛ ɖó.,polywrite,monolingual,fongbe
2941,"Dǒ nukún tan ɖevo mɛ kpɔ́n, bɔ Leonardo da Vinci fó macinu hwenu tɔn e nɔ w’azɔ̌ é ɖé. Enyi è mɔ ɖò hwe mǐtɔn nu ɔ, etɛ ka na jɛ?",polywrite,monolingual,fongbe
2942,"È nɔ na we nǔ e a na xɔ lɛ é sín wěma ɖé, bɔ nǔ e cí ɖɔ ye kún tíìn ó lɛ é ɖ’emɛ. Hwenu e a ɖò nǔ ba wɛ é ɔ, a mɔ ɖɔ nǔ ɖokpo ɖokpo nyí nǔ e nɔ xlɛ́ ali mɛ bɔ è nɔ mɔ nǔ ɖaxó ɖé é ɖé.",polywrite,monolingual,fongbe
2943,Blǒ haiku ɖé lɛ bɔ ɖokpo ɖokpo nɔte nú flínflín wanyiyi e è wɔn é ɖé tɔn.,polywrite,monolingual,fongbe
2944,Mɛɖe lɛ ɖi ɖɔ tɛn ɛntɛnɛti tɔn lɛ nɔ wa nu ɖagbe do gbɛtɔ lɛ wu‚ bɔ mɛ ɖevo lɛ nɔ lin ɖɔ e nɔ wa nu nyanya. Ðɔ xó dó linlin wè lɛ bǐ jí bo na linlin towe.,polywrite,monolingual,fongbe
2945,"Wlan nǔ dó planɛti e nǔɖogbɛ e ko yì nukɔn é ɖé bló é ɖé wu, bɔ è ka jó dó. Etɛ mɛ yɔyɔ̌ lɛ ka wá mɔ dó linlin e wu é tíìn tawun é wu?",polywrite,monolingual,fongbe
2946,"Sɔ́ xógbe ɖé ɖ’ayǐ b’ɛ na kplá nǔxatɔ́ ɔ gbɔn dlɔ̌ e ɖò jijɛ wɛ lɛ é mɛ, bo na xò nǔgbo kpo linlin kpo kplé.",polywrite,monolingual,fongbe
2947,"Mɛ e ɖò tɔjihun ɔ mɛ lɛ é ɖé j’ayǐ ɖò tɔtɛntinto nǔbudo tɔn ɖé jí, bɔ é nɔ ɖò ayikúngban tɔn ɖyɔ wɛ hwebǐnu, bo nɔ lɛ́ hwla nǔ e ɖò nǔglɔ hwexónu tɔn lɛ é.",polywrite,monolingual,fongbe
2948,Tinmɛ azǎn ɖé ɖò Ayikúngban jí bɔ nǔ e nɔ dɔn nǔ wá ayikúngban jí é nɔ wá huzu ajijimɛ nú ganxixo klewun ɖé. Nɛ̌ gbɛtɔ́ lɛ kpo kanlin lɛ kpo ka nɔ wà nǔ gbɔn?,polywrite,monolingual,fongbe
2949,"Fitness tracker towe nɔ jɛ wěɖexámɛ mɛɖesunɔ tɔn lɛ na we jí, bo ɖibla nyí ayixa tɔn. Nɛ̌ é ka nɔ ɖyɔ nǔ e a nɔ wà hwɛhwɛ lɛ é gbɔn, bɔ ajenda tɔn e ɖò hwlahwlá é tɛ ka nyí?",polywrite,monolingual,fongbe
2950,"Ðɔ azɔ̌ e è nɔ wà ɖò zɔ é ɖé, amɔ̌, é nyɔ́ wà ɔ, é nɔ w’azɔ̌ ɖò xwégbe ǎ, loɔ, mɛ e xó è ɖɔ é ɖò azɔ̌ wà wɛ sín fí jiwǔ vovo lɛ (ɖi tɔtɛntinto e ɖò sìn ji lɛ é alǒ zunkan e mɛ è nɔ bló nǔ dó lɛ é ɖɔhun).",polywrite,monolingual,fongbe
2951,"Wlan e-mail nǔxixa tɔn ɖé sɛ́dó axisinɔ e ko ɖò ayǐ é ɖé bo ɖò nǔ e cá kàn xá ye lɛ é xwlé ye wɛ, bo na sɔ́ nǔ e ye ko xɔ wá yì lɛ é dó xɔ na. Tɛɖɛ̌ nǔ e wu nǔ enɛ lɛ nɔ gɔ́ sò nú nǔ e ye xɔ é jí.",polywrite,monolingual,fongbe
2952,"Klókló ɖò tagba ɖaxó ɖé huzu wɛ ɖò tò gègě mɛ. Etɛ lɛ ka dɔn xó enɛ wá, bɔ nǔ tɛ lɛ è ka sixu wà dó ɖeɖɛ?",polywrite,monolingual,fongbe
2953,"Mǐ ni ɖɔ ɖɔ a ɖó hlɔnhlɔn ɖaxó ɖé, bɔ é nɔ zɔ́n bɔ a nɔ ɖó hwenu nú cɛju 10 ɖò ganxixo ɖokpo ɖokpo mɛ. Nɛ̌ a ka nɔ sɔ́ enɛ dó nǔwiwa towe ayihɔngbe ayihɔngbe tɔn lɛ mɛ gbɔn?",polywrite,monolingual,fongbe
2954,Wlan e-mail ɖé sɛ́dó mɛ e sixu wá xɔ nǔ nú we é ɖé bo xlɛ́ azɔ̌xwé towe bo lɛ́ xwlé azɔ̌ towe lɛ. Tɛɖɛ̌ nǔwukpikpé taji towe lɛ jí bo tinmɛ lee a sixu d’alɔ ajɔ̌ yetɔn gbɔn é.,polywrite,monolingual,fongbe
2955,"Sɔ́ e-mail ajɔ̌wiwa tɔn ɖé dó jla nǔ yɔyɔ̌ ɖé sín ɖiɖe tɔ́n. Sɔ́ nǔ e ɖò nǔ ɔ mɛ lɛ é, lè e ɖ’emɛ lɛ é kpo nǔjlajla bunɔ ɖebǔ alǒ nǔ e è ɖè kpò lɛ é kpo dó ɖ’emɛ.",polywrite,monolingual,fongbe
2956,Sɔ́ e-mail ɖé sɛ́dó azɔ̌gán xóxó ɖé bo byɔ ɖɔ emi ni zán ye dó kpɔ́n azɔ̌ yɔyɔ̌ ɖé. Byɔ gbè yetɔn kpo mɛsísí kpo bo dókú nú ye ɖó alɔ e ye dó we é wu.,polywrite,monolingual,fongbe
2957,"Tinmɛ tan gbɛ̌ta ɖé tɔn ɖò acɛkpikpa e nɔ dóya nú mɛ é ɖé hwenu ɖò hwenuxó mɛ, kpo tagba walɔ ɖagbe tɔn e ye nɔ mɔ bo na dó gán lɛ é kpo.",polywrite,monolingual,fongbe
2958,"Azɔ̌ e è sɔ́ d’así nú we ɖɔ a ni xɔ nǔ ɖò nǔglɔ é ɖé wɛ, amɔ̌, ajɔ̌xwé e è sɛ́ we dó lɛ é nyí nǔ ɖebǔ zɛ nǔ yaya ɖé wu ǎ, ye ɖokpo ɖokpo ɖó nǔ e ɖò nǔglɔ é ɖé bɔ è ɖó na ɖè tɔ́n.",polywrite,monolingual,fongbe
2959,Dǒ nukún mɛ bo kpɔ́n ɖɔ jɔwamɔ ɖò han ɖé jì wɛ nú ayikúngban ɔ cobɔ zǎn na kú. Xókwín kpo ɖiɖe tɛ lɛ kpo é ka na zán?,polywrite,monolingual,fongbe
2960,"Ayikúngban ɔ sín huzuhuzu ɖò nǔ ɖaxó ɖé wà dó ayikúngban mǐtɔn jí wɛ. Etɛ mi ka lin ɖɔ e wɛ nyi nu taji e nɔ dɔn ayikungban ɔ ɖyɔɖyɔ wa e, bɔ etɛ e ka sixu wa do ayikungban ɔ ji?",polywrite,monolingual,fongbe
2961,Wlan e-mail ɖé dó dókú nú hagbɛ̌ xwédo towe tɔn ɖé alǒ xɔ́ntɔn towe ɖé ɖó nùnina e ye na we é wu. Ðɔ nǔ e wu nùnina ɔ sù nukún towe mɛ é kpo lee a lin na zán gbɔn é kpo céɖécéɖé.,polywrite,monolingual,fongbe
2962,"Mɛɖé nɔ jɛ dlɔ̌ baɖabaɖa yetɔn lɛ mɔ jí ɖò gbɛzán tɔn mɛ. Hweɖebǔnu e ye fɔ́n é ɔ, dlɔ̌ baɖabaɖa gbɛ̀ ɔ tɔn ɖevo nɔ xwedó ye bo nɔ wá huzu nǔgbo.",polywrite,monolingual,fongbe
2963,"Ðò tò gegě mɛ ɔ, mɛ winnyawinnya lɛ nɔ ɖí xwi xá azɔ̌. Etɛ lɛ ka dɔn tagba enɛ wá, bɔ xósin tɛ lɛ a ka sixu ɖɔ?",polywrite,monolingual,fongbe
2964,"App yɔyɔ̌ ɖé ɖɔ ɖɔ emi nɔ jlɛ́ ‘azɔ̌zán e sɔgbe é’ dó nǔ e mɛ ɖokpo ɖokpo nɔ wà lɛ é kpo nǔ e é yí wǎn na lɛ é kpo wu. Wlan nǔ dó mɛ e tɛ́n kpɔ́n é ɖé wu, bo wá mɔ ɖɔ é syɛn tawun hú lee ye ɖó nukún gbɔn é.",polywrite,monolingual,fongbe
2965,"Jonɔ e sɔ́ nǔ cyɔn ta é ɖé nɔ ɖò ɖiɖexlɛ́ wɛ ɖò fí vovo e è nɔ hu mɛ ɖè lɛ é, amɔ̌, é nɔ cí ɖɔ é kún cá kàn xá hwɛhuhu ɔ gbeɖé ó ɖɔhun. Mɛ̌ mɛ̌ e ye ka nyí, bɔ etɛ ye ka tuùn?",polywrite,monolingual,fongbe
2966,"Gbɛtɔ́ e sukpɔ́ zɛ xwé wu é ɖò adohu adohu ɖaxó ɖé nyí wɛ ɖò toxo gègě mɛ. Etɛ lɛ ka nɔ zɔ́n bɔ gbɛtɔ́ lɛ nɔ sukpɔ́ zɛ xwé wu, bɔ etɛ ye ka nɔ wà dó gbɛzán toxo mɛ tɔn wu?",polywrite,monolingual,fongbe
2967,"Ðò gbɛ̀ e mɛ è sixu fin nǔ e è flín lɛ é ɖè é ɖé mɛ ɔ, tinmɛ gbɛzán nǔ e è nɔ flín lɛ é tɔn e jɛ mɛ alɔkpa e ye nyí é bú jí é tɔn.",polywrite,monolingual,fongbe
2968,"Mɛ e nɔ ba dò nú nǔ lɛ é ɖé fɔ́n bo sɔ́ flín ganxixo 48 e wá yì lɛ é ǎ, bo wá mɔ ɖɔ ye wɛ nyí mɛ nukɔntɔn e è ɖó hwɛ na ɖò hwɛhuhu ɖaxó ɖé mɛ é. Nɛ̌ ye ka nɔ ɖexlɛ́ ɖɔ emi kún hu hwɛ ó gbɔn?",polywrite,monolingual,fongbe
2969,Sɔ́ e-mail ɖé sɛ́dó mɛ̌si xóxó ɖé alǒ kplɔ́nmɛtɔ́ ɖé bo byɔ wěɖexámɛ azɔ̌ tɔn. Tinmɛ ninɔmɛ e mɛ a ɖè dìn é klewun bo byɔ alixlɛ́mɛ dó lee a na yì nukɔn gbɔn é wu.,polywrite,monolingual,fongbe
2970,"Ðò gbɛ̀ e mɛ è sixu ɖu ɖò dlɔ̌ lɛ jí gbɔn nǔwiwa tawun tawun lɛ xwixwedó gblamɛ é ɖé mɛ ɔ, tinmɛ lee mɛɖé sɔnǔ nú dlɔ̌ tɔn maɖóblɔ̌ ɔ gbɔn é.",polywrite,monolingual,fongbe
2971,"Wlan nǔ dó mɛ e ma tuùn ǎ bo ɖó alɔ akɔjijɛ ɖé mɛ xá azětɔ́ hlɔnhlɔnnɔ ɖé, bɔ dìn ɔ, é ɖó na wà azɔ̌ e ɖibla vɛwǔ é ɖé é wu.",polywrite,monolingual,fongbe
2972,"Mi bló tuto nǔ e è ɖó na wà lɛ é tɔn ɖé bo lɛ́ nyí nǔ e ma ko tíìn kpɔ́n ǎ é ɖé, b’ɛ na huzu azɔ̌ ayihɔngbe ayihɔngbe tɔn lɛ dó ayihun ɖé mɛ. Sɛ́n tɛ lɛ ka tíìn, bɔ nɛ̌ ye ka nɔ sísɛ́ we gbɔn?",polywrite,monolingual,fongbe
2973,"Tinmɛ nǔ e mɛ e nɔ gbɔn hwenu mɛ é ɖé mɔ, bɔ é j’ayǐ ɖò wɛkɛ e cí nǔ ɖokpo ɔ ɖɔhun é ɖé mɛ ɖò manywɛ mɛ, bɔ nǔ e jɛ ɖò hwexónu lɛ é ɖyɔ tawun é.",polywrite,monolingual,fongbe
2974,"Ðò toxo e mɛ è nɔ lin nǔ kpɔ́n dó sɔgudo wu ɖè é ɖé mɛ ɔ, mɔ̌to e nɔ gbɔn ayikúngban glɔ́ é nyí nǔ e nɔ ɖò huzuhuzu wɛ hwebǐnu é ɖé. Wlan nǔ dó mɛɖé sín tomɛyiyi hwɛhwɛ gbɔn tuto e è ma sixu tuùn ǎ é enɛ jí.",polywrite,monolingual,fongbe
2975,Tomɛyiyi togudo tɔn e ɖò te lɛ é fɔ́n bo ɖò jijɛji wɛ tawun. Ðɔ xó dó lè kpo nǔ nyanya kpo e ɖò tomɛyitɔ́ lɛ kpo tò e mɛ ye yí mɛ ɖè lɛ é kpo wu é jí.,polywrite,monolingual,fongbe
2976,"A ɖó na bló tuto nú kplé ɖé xá azɔ̌gbɛ́ towe ɖé, bo na ɖɔ xó dó lee azɔ̌ ɖé ɖò nukɔn yì wɛ gbɔn é jí. Wlan e-mail ɖé kpo mɛsísí kpo bo byɔ hwenu e jɛxa kplé ɔ é ɖé, bo na xóta klewun ɖé.",polywrite,monolingual,fongbe
2977,"Ðò sɔgudo ɔ, è sixu sɔ́ ayixa dó agbaza vovo lɛ mɛ. Etɛ ka nɔ jɛ hwenu e mɛɖé ɖyɔ agbaza e è sɔ́ alɔ dó bló é ɖé mɛ, bo jló na lɛkɔ wá ninɔmɛ tɔn nukɔntɔn ɔ mɛ é?",polywrite,monolingual,fongbe
2978,"Dragon lɛ ko kú sín hwenu línlín ɖíe, amɔ̌, è vɔ́ ɖokpo jì ɖò gbɛtɔ́ sín agbaza mɛ. Nɛ̌ enɛ ka wà nǔ dó majiki sín gbɛ̀ ɔ wu gbɔn?",polywrite,monolingual,fongbe
2979,"Ðò xwè gudogudo tɔn elɔ lɛ mɛ ɔ, azɔ̌ e è nɔ wà ɖò zɔ é ko gbakpé. Ðɔ xó dó lè kpo nǔ nyanya e ɖò azɔ̌wiwa ɖò zɔ é kpo jí.",polywrite,monolingual,fongbe
2980,"Mɛɖé lɛ ɖi nǔ ɖɔ è ɖó na ɖeɖɛ tagba e kúnkplá ayikúngban ɔ lɛ é gbɔn gbɛ̀ ɔ bǐ mɛ, bɔ mɛ ɖevo lɛ ka lin ɖɔ è ɖó na ɖeɖɛ ye ɖò xá ɔ mɛ. Ðɔ xó dó linlin wè lɛ bǐ jí bo na linlin towe.",polywrite,monolingual,fongbe
