id,prompt,source,task,language
3994,ንፕሮፌሰርካ ንሓደ ዕዮ ስራሕ ምንዋሕ ክትሓትት ኢመይል ጽሓፍ። ኩነታትካ ግለጽን ነቲ ስራሕ መዓስ ክትውድኦ ከም እትኽእል ርትዓዊ ናይ ግዜ ገደብ ኣቕርብን።,polywrite,monolingual,tigrinya
3995,ብዙሓት ዓበይቲ ሰባት ክሳብ ሕጂ ኣብዚ ናይ ሎሚ ዓለም መሰረታዊ ዲጂታላዊ ክእለት የብሎምን። ናይዚ ምኽንያታት እንታይ እዮም፣ ዲጂታላዊ ትምህርቲ ንምምሕያሽከ እንታይ ክግበር ይከኣል?,polywrite,monolingual,tigrinya
3996,ኣብ መንጎ ሓደ ብሕቡእ ናይ ቁልዕነት ኣዕሩኽ ዝኾኑ መርማሪን ገበነኛ ሓንጎልን ዝርርብ ጽሓፍ።,polywrite,monolingual,tigrinya
3997,ኣብ ሓደ ስሕበት ዘለዎ ቤት ጽሕፈት፡ ሰራሕተኛታት ንዝተፈላለዩ ዕማማት ኣፍራይነቶም ንምዕባይ መድሃኒት ይጥቀሙ። ሓደ ሰብ ንጌጋ ዕማም ጌጋ መድሃኒት ምስ ዝወስድ እንታይ ይኸውን?,polywrite,monolingual,tigrinya
3998,ኣብ መንጎ ሓደ ጠፈርተኛን ኣብ ክንዲ ቃላት ሕብሪ ተጠቒሙ ዝረዳዳእ ወጻእተኛን ዕላል ምፍጣር።,polywrite,monolingual,tigrinya
3999,ንናይ ጉጅለ ፕሮጀክት ዘወሃህዱ መማህርትኻ ኢመይል ጽሓፍ። ዕማማት ምምዳብ፡ ናይ መወዳእታ ግዜ ኣቐምጥ፡ ከምኡ’ውን ምዕባለታት ንምዝታይ ናይ ኣኼባ ግዜ ሓሳብ ምሃብ።,polywrite,monolingual,tigrinya
4000,ብዛዕባ ሓንቲ ብሓደ ምዕቡል ዓይነት እንስሳ ዝተሃንጸት ግን ከኣ ዝተደርበየት ፕላኔት ጽሓፍ። እቶም ሓደስቲ ነበርቲ ብዛዕባ እቲ ሓቀኛ ዕላማኡ እንታይ ይረኽቡ፧,polywrite,monolingual,tigrinya
4001,ንሓደ ፕሮፌሰር ብዛዕባ ክህልዉ ዝኽእሉ ዕድላት ምርምር ክትሓትት ኢመይል ጽሓፍ። ንዝደለኻዮ ነገራት ኣጉልሕ እሞ ስለምንታይ ምስኦም ክትሰርሕ ከም እትደሊ ግለጽ።,polywrite,monolingual,tigrinya
4002,ኣብታ ብስሕበት ዝፍጠሩ ፍጥረታት ዝመልአት ፍንጣጣዊት ከተማ መዓልታዊ ምጉዓዝ ግለጽ፣ ኣብታ ህዝባዊ መጓዓዝያ ድማ ዝተደናገሩ ባጎኒታት፣ ዝነፍሩ ፍጥረታት ወይ ፖርታላት ዘጠቓልል እዩ።,polywrite,monolingual,tigrinya
4003,ብዛዕባ ሓደ ዕማማት ብመሃዝነት ክትርጉም ዝጅምርን ሓጋዚን ብዘይ ምግማትን ዘይግመት ስጉምትታት ዝወስድን ናይ AI ውልቃዊ ሓጋዚ ጽሓፍ።,polywrite,monolingual,tigrinya
4004,ስልጣነታት ኣብ ሰማይ ኣብ ዝንሳፈፋ ደሴታት ዝነብሩላ፡ ጸጋታት ድማ ብመርበብ ዓበይቲ ባሎናት ዝጓዓዙላ ዓለም ግለጹ።,polywrite,monolingual,tigrinya
4005,ብዛዕባ ሓንቲ ከተማ፡ ሓደ ብሓደ፡ ሰባት ብዘይ ኣሰር ዝጠፍኡላ ዘለዉ ጽሓፉ። እቶም ዝተረፉ ድማ ናይ ዝጠፍኡ ዝኽሪ የብሎምን።,polywrite,monolingual,tigrinya
4006,ኣብ ገዛእ ገዛእ ርእሱ ከጽርዮ ዝኽእል ግን ከኣ ጽሬት እንታይ ክመስል ከም ዘለዎ ናይ ገዛእ ርእሱ ‘ርእይቶታት’ ዘማዕብል ገዛ ምንባር እሞ ሕሰብ። እንታይ ጸገማት እዩ ዝፍጠር?,polywrite,monolingual,tigrinya
4007,ንሓደ ዓሚል ክኸውን ዝኽእል ሰብ ኣብ ፍርያትካ ተገዳስነት ዝገለጸ ስዒቡ ዝመጽእ ኢመይል ጽሓፍ። ብዛዕባ እቲ ዘለዎ ጥቕሚ ኣዘኻኽሮምን ዝዀነ ይኹን ሕቶ እንተሃልዩኩም ድማ ክትምልሱሎምን ኣዘኻኽሮምን።,polywrite,monolingual,tigrinya
4008,ስምዒታት ንኹነታት ኣየር ዝቆጻጸረላ መንግስቲ እሞ እሞ ሕሰብ። ኣብ ህይወት ሓደ ኣብኡ ዝነብር ዜጋ ዝነብር መዓልቲ ግለጽ።,polywrite,monolingual,tigrinya
4009,ነፍሲ ወከፎም ንዝተረሰዐ ፍቕሪ ዝተበታተነ ዝኽሪ ዝውክሉ ተኸታተልቲ ሃይኩታት ፍጠሩ።,polywrite,monolingual,tigrinya
4010,ገሊኦም ማሕበራዊ መራኸቢታት ኣብ ሕብረተሰብ ኣወንታዊ ጽልዋ ከምዘለዎ ክኣምኑ እንከለዉ፡ ገሊኦም ድማ ኣሉታዊ ጽልዋ ዘለዎ ይመስሎም። ክልቲኡ ኣረኣእያታት ተዘራሪብኩም ርእይቶኹም ሃቡ።,polywrite,monolingual,tigrinya
4011,ሓድሽ ስራሕ ጀሚርካ ምስ ኣባላት ጋንታኻ ክትላለ ትደሊ ኣለኻ። ንነብስኻ ዘላልያን ብሓባር ምስራሕ ዘለካ ፍናን ዝገልጽን ወግዓዊ ኢመይል ጽሓፍ።,polywrite,monolingual,tigrinya
4012,ገበል ካብ ዝጠፍኡ ነዊሕ ኮይኑ፡ ሓደ ግን ኣብ ኣካል ወዲ ሰብ ዳግማይ ተወሊዱ። እዚ ንዓለም ስሕተት ብኸመይ ይጸልዋ?,polywrite,monolingual,tigrinya
4013,ብዛዕባ እቲ ኣብ ህዝባዊ መጓዓዝያ ኣብ መንጎ ካብ ኣዝዩ ዝተፈላለየ ጽፍሕታት ህይወት ዝመጹ ተጓዓዝቲ ዝካየድ ዘይተለምደ ግን ከኣ ሓጺር ዕላል ጽሓፍ።,polywrite,monolingual,tigrinya
4014,ንሓደ ክቡር ዓሚል ንቐጻሊ ንግዱ ዘመስግን ኢመይል ጽሓፍ፣ ብዛዕባ ፍሉይ ምልላይ ወይ ቅድመ-ምድላው ድማ ኣፍልጦ።,polywrite,monolingual,tigrinya
4015,ሓደ ሰራሕተኛታት ኣብታ ብቐጻሊ መልክዓ ምድሪ እትቕይርን ጥንታዊ ምስጢራት እትሓብእን ምስጢራዊት ደሴት ተዓጽዮም ይርከቡ።,polywrite,monolingual,tigrinya
4016,ነፍሲ ወከፍ ወቕቲ ስብእና ዝኾነሉን ብዛዕባ ዑደት ህይወት ኣብ ዕላል ዝዋፈሩሉን ግጥሚ ጽሓፍ።,polywrite,monolingual,tigrinya
4017,ሸየጥቲ ዕለታዊን ስሕበትን ዝሸጡሉ ዕዳጋ ዕዮታት ምጉያይ ጽሓፍ፣ ዕዳጋ ምግባር ድማ ገንዘብ ጥራይ ዘይኮነስ ውሕሉል ብልሓት ወይ ሕንቅልሕንቅሊተይ ይሓትት።,polywrite,monolingual,tigrinya
4018,ሓድሽ ተጠቃሚ ናይ ትካልኩም ዜና ወረቐት ዘረጋግጽ ኢመይል ኣዳልዉ። ሳብስክራይብ ስለ ዝገበርኩም ኣመስግኖም፡ እንታይ ክጽበዩ ከም ዘለዎም ንገሮም፡ ንስራሕ ድማ ጻውዒት ኣካትቱ።,polywrite,monolingual,tigrinya
4019,ሓደ ሓድሽ ኣፕ፡ ኣብ ልምድን ምርጫን ሓደ ውልቀሰብ ተመርኲሱ፡ ነቲ &#39;ፍጹም መዓልቲ ስራሕ&#39; ከም ዘምስል ይገልጽ። ብዛዕባ ሓደ ዝፍትኖ ሰብ ጽሓፍ፡ ካብቲ ዝሓሰብዎ ኣዝዩ ዝያዳ ጽዑቕ ምዃኑ ጥራይ ክትፈልጥ።,polywrite,monolingual,tigrinya
4020,ሓደገኛ ህቦብላ ሑጻን ሕቡኣት ፍጥረታትን ኣብ ዝመልአ በረኻ፡ ኣድቨንቸረራት ብርቂ ሽልማት ኣብ ዓመታዊ ውድድር ይወዳደሩ።,polywrite,monolingual,tigrinya
4021,ኣብ ብዙሓት ዓበይቲ ከተማታት ብከላ ኣየርን ማይን ርኡይ ጉዳይ እዩ። ጠንቂ ናይዞም ጸገማት እንታይ እዮም፣ ነቲ ኩነታት ንምምሕያሽከ እንታይ ስጉምትታት ክውሰድ ይከኣል?,polywrite,monolingual,tigrinya
4022,ቅድሚ ክልተ ሰሙን ዝገበርካዮ ናይ ስራሕ ቃለ መሕትት ንምክትታል ኢመይል ጽሓፍ። ኣብቲ ስራሕ ዘለካ ቀጻሊ ተገዳስነት ግለጽ፡ ነቲ ሓታቲ ንዝሃበካ ግዜ ኣመስግኖ፡ ሓድሽ ሓበሬታ ድማ ሕተት።,polywrite,monolingual,tigrinya
4023,ንፕሮፌሰርካ ብሰንኪ ዘይተጸበኻዮ ኩነታት ካብ ክፍሊ ስለ ዝሰኣንካ ይቕሬታ ክትሓትት ኢመይል ጽሓፍ። ክትሕዞ ዘለካ ንዋት እንተሃልዩ ሕተቶ።,polywrite,monolingual,tigrinya
4024,ምዕባለታት ቴክኖሎጂ ሰባት ብኸመይ ከም ዝረዳድኡ ቀይርዎ እዩ። እዚ ምዕባለ እንታይ ረብሓን ጉድኣትን ኣለዎ?,polywrite,monolingual,tigrinya
4025,ኣድማሳዊ ውዕል ሰላም ንምፍጣር ኣብ መንጎ ዝተፈላለዩ ባዕዳውያን ዓሌታት ዋዕላ ይካየድ። ንቋንቋን ባህላዊ ዕንቅፋታት ብኸመይ ይሰግሩ?,polywrite,monolingual,tigrinya
4026,ኣብ ዙርያ ሓደ ጥንታዊ ቅርሲ ትረኻ ምፍጣር፡ ምስ ተተንከፈ፡ ነቲ ወናኒ ንመጻኢኦም ንእሽቶ ምልክት ዘርኢ፡ ግን ከኣ ን10 ካልኢት ጥራይ።,polywrite,monolingual,tigrinya
4027,ናብ እተአንግዶ ድግስ ንኣዕሩኽትኻ ዝዕድም ዘይወግዓዊ ኢመይል ጽሓፍ። ብዛዕባ እቲ ዕለት: ሰዓት: ቦታ: ከምኡውን ዝዀነ ይኹን ፍሉይ ንጥፈታት ዝርዝር ሓበሬታ ኣካትት።,polywrite,monolingual,tigrinya
4028,እቲ እንኮ ምንጪ ማይ ወርሓዊ ዝንቀሳቐስ ምሥጢራዊ ዕረፍቲ ዝኾነት ዓለም ምፍጣር፣ ናብ ቀጻሊ ስደት ኩሎም ነበርቲ ዝመርሕ።,polywrite,monolingual,tigrinya
4029,ኣብ ወርሓዊ ሕሳብካ ጌጋ ክፍሊት ከምዘሎ ኣስተብሂልካ ኣለኻ። ናብ ክፍሊ ሕሳብ ክፍሊት ብኢመይል ጽሓፉ ነቲ ጉዳይ መብርሂ ሂብኩም መአረምታ ክትሓቱ።,polywrite,monolingual,tigrinya
4030,ኣብ ነፍሲ ወከፍ ሰዓት ን10 ደቓይቕ ግዜ ደው ከተብል ዘኽእለካ ልዕለ ሓይሊ ኣለካ እሞ ሕሰብ። ነዚ ኣብ መዓልታዊ ልምድኻ ብኸመይ ትሕውሶ?,polywrite,monolingual,tigrinya
4031,ዝኽሪ ክስረቕ ኣብ ዝኽእለሉ ዓለም፡ ንህይወት ናይ ሓደ ናይ ዝኽሪ ሰራቒ፡ ናይ ገዛእ ርእሱ መንነቱ ክስእን ዝጅምር ግለጽ።,polywrite,monolingual,tigrinya
4032,ቴሌፖርቴሽን እቲ ዝበዝሐ ዝውቱር ዓይነት መጓዓዝያ ኮይኑ፡ ሓደ ጸገም ግን ተጓዓዝቲ ኣብ መንጎ ቦታታት ንግዚኡ ክዕንቀፉ ይገብሮም። ሰባት ነዚ መዓልታዊ ዘይምቹእነት ብኸመይ ከም ዝሕዝዎ ግለጽ።,polywrite,monolingual,tigrinya
4033,ኣብ ምድሪ ስሕበት ንገለ ሰዓታት ሃንደበት ንድሕሪት ዝምለሰላ መዓልቲ ግለጽ። ሰባትን እንስሳታትን እንታይ ምላሽ ይህቡ፧,polywrite,monolingual,tigrinya
4034,ኣብ ነፍሲ ወከፍ ስፖርታዊ ምንቅስቓስ ኣብ እትገብረሉ እዋን፡ ናብቲ ኣካላዊ ሓይልኻ ኣብ ከባቢኻ ዘሎ ዓለም ዝጸልወሉ ተለዋዋጢ ክውንነት ከም እትጓዓዝ እሞ ሕሰብ። ሓደ ናይ ስፖርታዊ ምንቅስቓስ ግዜ ግለጽ።,polywrite,monolingual,tigrinya
4035,ኩሎም ኣብ ዓለም ዘለዉ ሕብርታት በብሓደ ክጠፍኡ እንተዝጅምሩኸ? ሓደ ሕብሪ ጥራይ ምስ ተረፈ እንታይ ከም ዝኸውን ግለጽ።,polywrite,monolingual,tigrinya
4036,ሊዮናርዶ ዳ ቪንቺ ናይ ስራሕ ግዜ ማሽን ዝዛዘመሉ ተለዋጢ ታሪኽ እሞ ሕሰብ። ኣብ ዘመናዊ ግዜ እንተ ዚርከብ እንታይ ምዀነ፧,polywrite,monolingual,tigrinya
4037,ንሓደ ዓሚል ክኸውን ዝኽእል ትካልካ እናኣላልየካን ኣገልግሎትካ እናሃብካን ዝሑል ኢመይል ጽሓፍ። ቁልፊ ጥንካረታትካ ኣጉልሕን ንንግዶም ብኸመይ ክትሕግዞም ከም እትኽእል ግለጽን።,polywrite,monolingual,tigrinya
4038,ነፍሲ ወከፍ ሰራሕተኛ ዝተፈላለየ ስምዒት (ንኣብነት፡ ሓጐስ፡ ሕርቃን፡ ቅንኢ) ዝውክል ቤት ጽሕፈት እሞ ሕሰብዎ። መዓልታዊ ዕማማትን ኣኼባታትን ብኸመይ ይጓዓዙ?,polywrite,monolingual,tigrinya
4039,ለውጢ ክሊማ ኣብ ፕላኔትና ልዑል ጽልዋ የሕድር ኣሎ። ቀንዲ ጠንቅታት ለውጢ ክሊማ እንታይ እዮም ትብሉ፡ ኣብ ከባቢ ክህልዎ ዝኽእል ጽልዋኸ እንታይ እዩ?,polywrite,monolingual,tigrinya
4040,ብዛዕባ ሓደ ምስ ሓደ ስሕበት ዘለዎ ፍጡር ውዕል ዝገብር ሰብ ኣብ ዕላማታት ጥዕናኡ ንኽጸንዕ ጽሓፍ። ኣብ ነፍሲ ወከፍ መዓልቲ ንሓደ ዕማም ዝዘልልዎ፡ ፍሉይ ግን ከኣ ዘይምቹእ ሳዕቤን የጋጥሞም።,polywrite,monolingual,tigrinya
4041,ንሓደ ዝጸንሐ ዓሚል ካብ ዝሓለፈ ዕድጊታት መሰረት ብምግባር ክግደሱ ዝኽእሉ ተዛመድቲ ፍርያት ዘቕርብ ናይ መሸጣ ኢመይል ጽሓፉ። እዞም ፍርያት እዚኣቶም ስለምንታይ ንዕድጊኦም ከም ዝምልኡ ኣጉልሕ።,polywrite,monolingual,tigrinya
4042,ስብሒ ኣብ ብዙሓት ሃገራት ከቢድ ጸገም ይኸውን ኣሎ። ጠንቂ ናይዚ ጉዳይ እንታይ እዮም፡ ንዕኡ ንምፍታሕከ እንታይ ስጉምትታት ክውሰድ ይኽእል?,polywrite,monolingual,tigrinya
4043,ኣብ ሓደ ፍሉጥ ቤተ-ስእሊ፡ እቶም ስእልታት ብዛዕባ ዝርእይዎም ሰባት ምስጢር ክሕሹኽሹኽ ይጅምሩ። ድሕሪ እዚ ዝገርም ተርእዮ እንታይ ኣሎ?,polywrite,monolingual,tigrinya
4044,ሓድሽ ፍርያት ምጅማር ዘፍልጥ ናይ ዕዳጋ ኢመይል ምድላው። ብዛዕባ ባህርያት ናይቲ ፍርያት፡ ረብሓታትን ዝኾነ ፍሉይ ምልላይ ወይ ቅናስን ዝርዝር ሓበሬታ ኣካትት።,polywrite,monolingual,tigrinya
4045,ንሓደ ኣስራሒ ነበር ከም መወከሲ ንሓድሽ ናይ ስራሕ መመልከቲ ክጥቀመሎም ዝሓትት ኢመይል ምጽሓፍ። ብትሕትና ፍቓዶም ሕተት ንዝገበርዎ ደገፍ ድማ ኣመስግኖም።,polywrite,monolingual,tigrinya
4046,ሓደ መስፍን ወይ ልእልቲ ምሸት ምሸት ናብ ኣራዊት ክቕየር ተረጊሙ እዩ። ነቲ መርገም ቅድሚ ምብላዖም ዘልዕሉሉ መንገዲ ክረኽቡ ኣለዎም።,polywrite,monolingual,tigrinya
4047,ኣብ ብዙሓት ሃገራት መንእሰያት ስራሕ ንምርካብ ይቃለሱ። ጠንቂ ናይዚ ጉዳይ እንታይ እዮም፣ እንታይ መፍትሒታት ክትሕብሩ ትኽእሉ?,polywrite,monolingual,tigrinya
4048,ኣብ መጻኢት ከተማ፡ ስርዓት ባቡር ትሕቲ መሬት ኩሉ ግዜ ዝቕየር ዕንክሊል እዩ። ብዛዕባ ስሩዕ ምምልላስ ሓደ ሰብ በዚ ዘይግመት ስርዓት ጽሓፍ።,polywrite,monolingual,tigrinya
4049,ተፈጥሮ ቅድሚ ለይቲ ምውዳቑ ንመሬት ድቃስ ድቃስ ክትደርፍ ከላ እሞ ሕሰብ። እንታይ ቃላትን ምስልን ምተጠቐመት?,polywrite,monolingual,tigrinya
4050,ኣብ ድሕሪ ሞት ዘሎ ህይወት፡ ነፍሳት በቲ ዝገደፍዎ ዝኽሪ ሕያውነት ተመርኲሰን እየን ዝፍረዳ። ሓደ ገጸ ባህሪ ባጤራኦም ይውድእ ከምዘሎ ይግንዘብ።,polywrite,monolingual,tigrinya
4051,ልዕሊ ዓቐን ብዝሒ ህዝቢ ኣብ ብዙሓት ከተማታት ከቢድ ስክፍታ ኮይኑ ኣሎ። ጠንቂ ልዕሊ ዓቐን ብዝሒ ህዝቢ እንታይ እዮም፣ ኣብ ህይወት ከተማታትከ እንታይ ጽልዋ ኣለዎ፧,polywrite,monolingual,tigrinya
4052,ኣብ ታሪኽ ኣብ እዋን ጨቋኒ ስርዓት ዝነበረ ጉጅለ ተቓውሞ፡ ከምኡ’ውን ንኽነብሩ ዘጋጥሞም ሞራላዊ ቅልውላዋት ግለጽ።,polywrite,monolingual,tigrinya
4053,ኣብ ታሪኽ ጠፊኡ ተባሂሉ ዝሕሰብ መንግስቲ ዳግማይ ይርከብ፡ ህዝባ ግን ንዘመናት ኣይኣረገን። እንታይ ኣጋጢምዎም?,polywrite,monolingual,tigrinya
4054,ኣብ ነፍሲ ወከፍ ምሕጻብ ክዳውንቲ ኣብ እትገብረሉ እዋን፡ ካልሲ ይጠፍእ፡ ኣብ ክንዲ ዝጠፍእ ግን ብግዜ ይጓዓዝ። እዚ ዘብጽሖም ርኽበታት ጽሓፉ።,polywrite,monolingual,tigrinya
4055,ንሓደ ፕሮፌሰር ወይ መምህር ነበር ናይ ሞያ ምኽሪ ክትሓትት ኢመይል ጽሓፍ። ህሉው ኩነታትካ ብሕጽር ዝበለ ግለጽ እሞ ከመይ ጌርካ ንቕድሚት ከም እትስጉም መምርሒ ሕተት።,polywrite,monolingual,tigrinya
4056,ሓደ ጉጅለ ዳህሰስቲ ኣብ መንጎ መለክዒታት ዝዘልል ቴክኖሎጂ ኣማዕቢሎም እኳ እንተኾኑ፡ ነፍሲ ወከፍ መለክዒ ግን ካብቲ ናይ መወዳእታ ብዝረቐቐ መንገዲ ሓደገኛ እዩ። እንታይ እዩ ንኽቕጽሉ ዝገብሮም፧,polywrite,monolingual,tigrinya
4057,ናብቲ ዝዓሞቐ ክፋል ውቅያኖስ ዝገበርዎ ወፍሪ ግለጽ፣ ኣብኡ ድማ ዘይተጸበይዎ ነገር ይረኽቡ፣ እዚ ድማ ብዘይተፈልጡ ፍጡራት ዝሕሎ ጥንታዊት ከተማ እዩ።,polywrite,monolingual,tigrinya
4058,መዓልታዊ ዕዮ ገዛ ናብ ጸወታ ዝቕይር ፈጠራውን ዘይተለምደን ቅርጺ ዝርዝር ስራሕ ምሃዝ። እቶም ሕግታት እንታይ እዮም፡ ብኸመይከ እዮም ዚድርኹኻ፧,polywrite,monolingual,tigrinya
4059,ኣብ መንጎ ህያው ሰብን ዘይተጸበኻዮ ናይ ህይወት ምኽሪ ዝህብ መንፈስን ዝርርብ ጽሓፍ።,polywrite,monolingual,tigrinya
4060,ብዛዕባ ሓደ ድሕሪ ነዊሕ መዓልቲ ንነብሱ ማእከል ንምግባር ኣብቲ ኣዝዩ ዘይተለምደ ቦታታት (ንኣብነት ኣብ ልዕሊ ሰማይ ጠቀስ ህንጻ፡ ኣብ ትሕቲ ባሕሪ፡ ኣብ ጽዑቕ ጫካ) ኣስተንትኖ ዝለማመድ ሰብ ጽሓፍ።,polywrite,monolingual,tigrinya
4061,ምህላው ኣህጉራዊ መገሻታት ኣዝዩ ወሲኹ። ንበጻሕትን ኣአንገድቲ ሃገራትን ዘለዎ ብልጫን ጉድኣትን ምዝታይ።,polywrite,monolingual,tigrinya
4062,ብዛዕባ ምዕባለ ሓደ ፕሮጀክት ንምዝታይ ምስ ሓደ መሳርሕትኻ ኣኼባ መደብ ክትገብር ኣለካ። ንኣኼባ ዝምችእ ግዜ ዝሓትት ጭዋ ኢመይል ጽሓፍ እሞ ሓጺር ኣውታር ኣቕርብ።,polywrite,monolingual,tigrinya
