id,prompt,source,task,language
214,"Generate a headline for the following text: Masana ilimin sararin samaniya sun gano wata alama wadda ke nuni da gano wata duniyar bayan dandazon taurarin da duniyarmu ke ciki wato a wajen birninmu na Milky Way. Akalla an gano kusan taurari guda 5,000 a saman taurarinmu, amma dukkansu suna kusa da hasken dandazon taurarin da muke ciki ne. Duniyar da aka gano alamarta, babba ce kamar girman duniyar Saturn. An gano ta ne ta hanyar amfani da na'urar hangen nesar Chandra X-Ray, kuma tana cikin babban dandazon taurari na 51 ne. Kuma tana da nisan kimanin tafiyar haske na shekara miliyan 28 daga hasken taurarinmu. Wannan sabon binciken ya ta'allaka ne da yanayin tafiya, inda wucewar sabuwar duniyar ta gaban wani tauraro ya tare hasken wasu taurari, wanda hakan ya haifar da dusashewar haskensu. Wannan ne ya taimaka wa na'urar hangen nesan wajen dauko hoton. An kuma yi amfani da wannan salon wajen gano dubban wasu duniyoyin daban. Dakta Rosanne Di Stefano da abokan aikinta sun nemi gano yadda hoton da aka dauko na wasu abubuwa suka dusashe. A cikin wannan hasken da aka dauko na wannan layin, akwai wani karamin tauraro ko baƙin rami da ke jan iskar gas daga taurarin da suke zagaye a kusa da shi. Wani abu da ke kusa da karamin tauraron ko baƙin ramin sai ya dauki zafi sosai, sannan ya ƙara haske a sanadiyar hasken daukar hoto. Saboda wajen da ke bayar da hasken daukar hoton ƙarami ne, duk wata duniya da za ta wuce ta gabansa, za ta iya tare da yawa daga cikin hasken ko kuma ta ma tare shi baki daya, wanda ya saukaka gano wucewar wani abu. Masu binciken sun yi amfani da wannan tsarin ne domin gano duniyar da suke binciken mai suna M51-ULS-1. ""Tsarin da muka bi shi kadai ne a yanzu tsarin da za a iya bi wajen gano wasu dandazon taurarin,"" kamar yadda Dokta Di Stefano ta Cibiyar Binciken Taurari na Harvard-Smithsonian da ke Jami'ar Cambridge da ke Amurka ta bayyanawa BBC. ""Tsari ne na daban, wanda kuma yake da yanayi mai kyau da za a gano wasu duniyar masu makwabtaka da layukan hotunan da muka gano duk nisansu, wanda daga nan kuma za mu iya gwada yanayin haskensu."" Wannan layin yana dauke da wani baƙin rami ko karamin tauraro da yake zagaya wani tauraron mai nauyi da ke kusa da shi kusan ninki 20 sama da yadda rana ke yi. Wannan karamin tauraron, babban tauraro ne ya rage girma ya koma haka. Yana zagayan ne na awa uku, wanda a wannan lokacin ne hasken daukar hoton yake komawa farko. Da wannan ne da kuma sauran bayanai, masu ilimin sararin samaniyar suka gano cewa duniyar da suke bincike a kanta din girmanta ya yi kusa da Saturn, kuma tana manne ne da karamin tauraron ko baƙin rami da nisan kusan ninki biyu da nisan da Saturn din take daga rana. Dakta Di Stefano ta ce wannan tsarin da ya taimaka wajen samun nasarar gano wasu duniyar a hasken dandazon taurarinmu, yana daina aiki idan ana amfani da shi a wasu dandazon taurarin. Wannan ba zai rasa nasaba ba da cewa girman nisan da ke tsakani yana rage karfin hasken da ke kaiwa ga na'urar hangen nesan. Sannan kuma yana nufin akwai wasu abubuwa da suka taru a cikin dan ramanin wajen (kamar yadda aka gano daga duniyar nan da muke ciki) wanda hakan ya sa ake shan wahala wajen gano wasu taurarin. Da wadannan hotunan, ta ce, ""watakila akwai wasu alamun da dama da za a iya gani a dandazon taurarin. Amma dai wasu daga cikin alamun suna da haske matuka da za su isa mu dauko hoton hasken da ke ciki. ""A karshe, manyan hasken da ke fita daga karamin wajen, wucewar wata duniyar za ta iya dan tare shi, ko kuma ta tare dukan haskensa kamar muka gani a namu binciken."" Masu binciken sun kara da cewa ana bukatar karin bayani domin tabbatar da binciken nasu. Sai dai wani kalubale shi ne yanayin girman layin duniyar ya sa ba za ta sake wucewa ba sai nan da kusan shekara 70, wanda hakan ke nufin takaita yiwuwar bibiyar binciken a nan kusa. Wani karin bayanin kuma da masana sararin samaniyar suka gano shi ne kasancewar iskar gas da ƙura da ke wucewa ta gaban wajen da aka dauko hoton ma na iya janyo dusashewar hasken da suka gani. Amma dai sun ce suna tunanin da wahala hakan ya faru domin alamun da suka gani ba su yi daidai da yanayin iskar gas ba. ""Muna sane cewa wannan bincike ne mai muhimmanci, don haka muke kira ga sauran masana sararin samaniya su yi dubi ga bayanan cikin tsanaki,"" in ji Julia Berndtsson na Jami'ar Princeton da ke New Jersey, wanda ke cikin wadanda suka wallafa binciken. ""Muna tunanin muna da hujja mai karfi, kuma wannan shi ne tsarin binciken kimiyya."" Dakta Di Stefano ta ce sababbun na'urorin hangen nesa ba za su iya magance matsalar da ake fuskanta ba  ta duhu da taruwar abubuwa a waje daya, don haka suke tunanin amfani da daukar hoto din ne zai cigaba da zama mafi sauki wajen gano wasu duniyar a cikin wasu dandazon taurari. Sai dai ta ce akwai wani tsari da ake kira microlensing da zai iya taimaka wajen saukake gano wasu duniyar. An wallafa wannan binciken a Mujallar Nature Astronomy.",aya,monolingual,hausa
215,Wanene mafi daukakar sarki na Kano?,aya,monolingual,hausa
216,Yaushe aka kafa Nuhu Bamalli Polytechnic?,aya,monolingual,hausa
217,"shin batun me ake magana a wannan mai zuwa? ""kwararru sun bayyana damuwa game da sabon maganin yaki da cutar kanjamau"":
(a) Lafiya
(b) Afirka
(c) Najeriya
(d) Siyasa
(e) Duniya",aya,monolingual,hausa
218,Wanene ya kaddamar da shirin STER a Najeriya?,aya,monolingual,hausa
219," Daya daga cikin su baya daga cikin Sahabbai goma da aka yi musu bushara da aljannah.
(a) Sa'ad bin Abi Waqqas
 (b) Abu Ubaidah
 (c) Bilal bin Abi Rabah",aya,monolingual,hausa
220,An yi amfani da sabon layin dogo don jigilar ma'adinai daga Libreville zuwa tashar jiragen ruwa na Owendo kusa da Moanda. An yi amfani da sabon layin dogo don ɗaukar ma'adinai daga Libreville zuwa tashar jiragen ruwa na Owendo kusa da Moanda. Tambaya: Shin jumla ta 1 da jumla ta 2 suna bayyana ma'ana iri ɗaya? Shin ko a'a?,aya,monolingual,hausa
221,Tambaya: Mece ce tahiyyatul masjid? kuma meye hukuncin ta?,aya,monolingual,hausa
222,"Shin gaskiyane cewa: Kanada tana da yarukan hukuma guda biyu: Ingilishi da Faransanci. (a) Gaskiya (b) Ƙarya

",aya,monolingual,hausa
223,Wane tsarin jiki ne aikinsa na farko shi ne ci gaba da jinsin? Zaɓi amsarku daga: (1) narkewa; (2) juyayi; (3) fitarwa; (4) haifuwa;,aya,monolingual,hausa
224,TAMBAYA: Rubuta ashirin a matsayin lamba?,aya,monolingual,hausa
225,"Abu na farko cikin ashirin da Waziri Aku ya faɗa wa ɗansa Fasih, a Magana Jari Ce Na III, na A. Imam, shi ne
A)
dangana ga Allah
B)
girmama jama’a
C)
lura da mutane
D)
taimakon mutane",aya,monolingual,hausa
226,Wanene ya gabatar da Musulunci ga Hausa?,aya,monolingual,hausa
227,Generate an article for the following headline: Waka ta takwas a 2019 'Sabada',aya,monolingual,hausa
228,Rubuta 9 a rubutan ce.,aya,monolingual,hausa
229,"Tambaya: Mi ake nufi da ""stairs"" da Hausa? ",aya,monolingual,hausa
230,"Wanne Hadisi ne da ke da alaƙa da yima Annabi Muhammad(ﷺ) salati daren juma'a da yinin ta?
",aya,monolingual,hausa
231,"shin batun me ake magana a wannan mai zuwa? ""Gwamnan Jihar bauchi ya karyata zargin da ake masa"":
(a) Lafiya
(b) Najeriya
(c) Duniya
(d) Siyasa
(e) Afirka",aya,monolingual,hausa
232,Wace kasa ce ta lashe gasar cin kofin Afirka na 2021?,aya,monolingual,hausa
233,Shin labarin Sarauniya Amina gaskiya ne?,aya,monolingual,hausa
234,Misalan Kalmomi masu gaɓa biyu-biyu.,aya,monolingual,hausa
235,Ƙirƙiri labarin don kanun labarai mai zuwa: Takaddama kan kogin Nilu: Amurka za ta zaftare $100m daga tallafin da take bai wa Habasha,aya,monolingual,hausa
236,Wanene ya kirkiri kamfanin Apple mai kera wayoyi?,aya,monolingual,hausa
237,"Shin gaskiya ne cewa: Yukren ita ce ƙasa mafi girma a Turai ta yankin ƙasa. 
(a) Gaskiya 
(b) Ƙarya

",aya,monolingual,hausa
238,"Shin gaskiya ne cewa: Laos ƙasa ce da ba ta da ƙasa a kudu maso gabashin Asiya. 
(a) Gaskiya 
(b) Ƙarya

",aya,monolingual,hausa
239,Menene birni mafi yawan jama'a a Brazil?,aya,monolingual,hausa
240,TAMBAYA: Yaya za a rubuta ɗari uku da ashirin da ɗaya a matsayin lamba?,aya,monolingual,hausa
241,"Ya sunan ""cat"" da hausa",aya,monolingual,hausa
242,A wane yanki Kasar Nijeriya take?,aya,monolingual,hausa
243,"Shin gaskiya ne cewa: Andorra wata ƙaramar hukuma ce da ke cikin tsaunin Pyrenees tsakanin Faransa da Andalus. 
(a) Gaskiya 
(b) Ƙarya

",aya,monolingual,hausa
244,Mene ne Wakilin suna Tambayau?,aya,monolingual,hausa
245,Menene sunan filin jirgin saman kasa da kasa a Accra?,aya,monolingual,hausa
246,"‘Wa ya ce ba ni ba! Wa ya yi ni, wa Yai kamata! Wa kuma zai kama bawa fiye da wanda zan kama!’
Wa ya yi wannan kirari a cikin Shaihu Umar na U. Ladan da D. Lyndersay?
A)
Buhari
B)
Makau
C)
Ƙwatau
D)
Shaihu",aya,monolingual,hausa
247,"Shin gaskiya ne cewa: Jibuti tana kan kusurwar Afirka kuma tana da kyakkyawan wuri a mashigin Bab-el-Mandeb. 
(a) Gaskiya 
(b) Ƙarya

",aya,monolingual,hausa
248,"Duk wadannan sunayen Annabi Muhammad SAW ne, amma ban da
",aya,monolingual,hausa
249,Jam’iyyun siyasa nawa ne suka yi rajista a zaben 2019 a Najeriya?,aya,monolingual,hausa
250,Shin wane mataki kananan hukumomi gwamnatin Najeriya  ke da shi?,aya,monolingual,hausa
251,"Generate a headline for the following text: W﻿ata kotu ta bayar da Belin dan wasan Manchester United, Mason Greenwood, wanda ake zargin ya aikata fyade. A﻿na kuma tuhamar dan wasan mai shekara 21 da ikirarin zai yi kisa da nuna munanan halayen da ba su dace ba. An tsare dan kwallon a watan Janairu, bayan wasu hotuna da bidiyon da suka bayyana a Intanet, kan abubuwan da ake tuhumarsa. A﻿n ci gaba da tasre dan wasan a kotun Majistare ta Manchester da Salford tun daga ranar Litinin. W﻿ani mai magana da yawun kotun ya tabbatar da cewar an bayar da belin Greenwood, amma bisa kan wasu ka'idoji. C﻿iki har da cewar ba za a tuntubi matar da ta shigar da kara ba, sannan ba zai zauna kusa da adireshin da yake Bowdon ba. M﻿ista Greenwood bai halarci zaman kotun ba. T﻿un cikin watan Janairu aka bayar da dan kwallon beli, anma an sake tsare shi ranar Asabar, bayan da ya karya dokar da aka gindaya masa ta belin..",aya,monolingual,hausa
252,A ina aka gudanar da gasar wasannin guje-guje ta Afirka a shekarar 1985?,aya,monolingual,hausa
253,Yaushe aka rushe majalisar masu kishin kasa ta Asturian?,aya,monolingual,hausa
254,"Shin batun me ake magana a wannan mai zuwa? ""hukumar zaben nigeria, INEC, na bukatar naira biliyan 189"":
(a) Lafiya
(b) Najeriya
(c) Duniya
(d) Siyasa
(e) Afirka
",aya,monolingual,hausa
255,TAMBAYA: Rubuta ɗari uku da arba'in da biyu a matsayin lamba?,aya,monolingual,hausa
256,Yara nawa Bashir Ahmed Qureshi ke da shi?,aya,monolingual,hausa
257,A wace shekara Ethopia da Eritrea suka dena yaki?,aya,monolingual,hausa
258,"Ƙirƙiri kanun labarai dan wannan labari mai zuwa:
An fallasa sirrin Sarauniya Ezabel II, a wani sabon littafin da daya daga cikin mutanen da suka fi kusanci da ita ta wallafa. Angela Kelly ta rubuta littafin wanda ya yi bayani a kan abubuwan da suka faru na sirri, a tsawon shekarun da ta yi tana taimaka wa sarauniyar Ingila wajen sanya kayanta, haka kuma a matsayinta na kawarta. Hasali dai abin da aka saba gani shi ne, Sarauniya da mai yi mata dinki da kuma tufafin da za ta sanya duka masarauta ce ke amincewa da su. Dan takaitaccen bayani a kan littafin ya ce ""Sarauniyar da kanta ta amince wa Angela ta bayyana wa duniya irin shakuwar da suka yi"". Mujallar Hello ta fara wallafa wasu daga cikin abubuwan da suka ja hankali da littafin ya kunsa. 1. Sai wata ta gwada sabon takalmanin sarauniya A cikin littafin, Ms Kelly, wadda ke yi wa sarauniya kwalliya tun daga shekarar 2002, ta tabbatar da cewa sarauniyar na da wadda ke taimaka mata wajen gwada sabon takalminta ko zai yi daidai. Kuma  mai taimaka mata wajen kwalliyar ce ke yin hakan. Ms Kelly  ta rubuta cewa: ""Sarauniya ba ta da lokaci sosai don haka ba ta gwada sabon takalminta, kuma da yake kafarmu daya, sai faduwa ta zo daidai da zama. "" 2. Sarauniya ce ta bukaci ta yi magana a wasan James Bond a lokacin bikin bude gasar Olympics a London a shekarar 2012 Ms Kelly ta ce cikin kankanin lokaci ""mintoci biyar"" da yi wa sarauniya tayin fitowa tare da tauraron fim din James Bond, Daniel Craig ta amince da hakan. ""Batun ya nishadartar da ita sosai, abin da yasa nan da nan ta amince. Sai na tambaye ta ko za ta so ta yi magana? Bata ko musa ba, sai ta amsa da cewa: ' Ai dole na ce wani abu, domin zai zo ceto na ne,"" A cewar Ms Kelly. ""Na tambaye ta ko za ta so ta ce: 'Barka da maraice, James,' ko kuma: ' Barka da yamma, Mr Bond,' to sai ta zabi na biyun saboda fina-finan Bond din da ta sani.  Kafin ka ce wani abu na sanar da labarin ga daraka [Danny Boyle] - Ina ganin sai da ya ji kamar zai fado daga kujerar da yake zaune, saboda na gaya masa cewa sarauniya zata fadi: ' Barka da yamma Mr. Bond. 3. Zuwan sarauniya filin gasar tseren dawaki na Royal Ascot Mutane kan zuba ido su sha kallon irin dawakin gidan sarauta da sarauniya ke zuwa da su wajen gasar tseren dawaki na Royal Ascot da ake yi duk shekara. Sai dai ba kawai dawakan mutane ke kallo ba - ta kai har sun zuba kudaden caca kan launin hular da sarauniyar ta sanya. Ms Kelly ta rubuta cewa: "" Na yi wata ganawa da mai shirya cacar, inda muka amince kan lokacin da za a rufe don kada a cuci wasu, amma muka bar mutane suka ci gaba da cankar launin hulal sarauniya domin wanda zai lashe gasar ya samu wasu 'yan kudade."" 4. Rungumar Michelle Obama Rahotanni sun ce sarauniya ta yi ""watsi "" da al'adar masarauta da ta rungumi matar tsohon shugaban Amurka,  Michelle Obama, a lokacin da suka gaisa a shekarar 2009, batun ba haka ya ke ba a cewar, Ms Kelly. ""A zahiri, dabi'a ce ga sarauniya ta girmama macen da ake ganin girmanta, haka kuma babu wata al'adar da ta zama dole a bi. "" kamar yadda ta rubuta. Mrs Obama ta yi rubutu kan abubuwan da suka faru a rayuwarta cewa, su biyun sun amince su sanya takalma masu tsini kuma hakan ya sanya kafafuwansu sun yi tsami. Mun kasance ""mata biyu da takalmanmu suka wahalar da mu"", 5. Akwai wani sirrin da ba a sani ba, game da rigar sarauta ta radin suna Ms Kelly ta bayyana yadda aka yi amfani da ""ganyen shayi wajen yin irin rigar da aka taba amfani da ita a radin sunan James, Viscount Severn, a shekarar 2008. ""Don tabbatar da cewa ya yi kama da wancan, an rina rigar a ruwan ganyen shayin da ake shukawa a Yorkshire,"" Ms Kelly ta rubuta hakan a littafin. ""Mun saka kowane yadin leshin a wani karamin mazubi, muka cika shi da ruwa aka kuma saka ganyen shayin ya tsumu kamar tsawon mintoci biyar, aka ringa dubawa a kai a kai har sai da launin ya yi daidai.""",aya,monolingual,hausa
259,Ya ake rubuta wannan kalamar a Hausa 5835?,aya,monolingual,hausa
260,A ina ake koyar da karatu?,aya,monolingual,hausa
261,Ya sunanan daya daga cikin abincin hausawa?,aya,monolingual,hausa
262,A ina aka haifi Marigayi Dr. Mamman Shata ?,aya,monolingual,hausa
263,A wace jaha garin Ningi yake?,aya,monolingual,hausa
264,"Tambaya: Mi ake nufi da ""dining room"" da Hausa? 				
",aya,monolingual,hausa
265,Ƙirƙiri labarin don kanun labarai mai zuwa:'Yajin aikin ASUU ya ɓata min wata takwas na rayuwata',aya,monolingual,hausa
266,TAMBAYA: Yaya za a rubuta ɗari biyu da hamsin da bakwai a matsayin lamba?,aya,monolingual,hausa
267,"Wace hanya ce ake bi domin shiga harkar bori?
A) Girka

B) Garaya

C) Addu’a

D) Shaushawa

",aya,monolingual,hausa
268,"Shin gaskiya ne cewa: Najeriya ce kasa mafi yawan al'umma a Afirka. (a) Gaskiya (b) Ƙarya

",aya,monolingual,hausa
269,Wanene gwamnan soja na farko a jihar Kano?,aya,monolingual,hausa
270,A ina dajin falgore yake?,aya,monolingual,hausa
271,"A gobnatance, shiyya nawa ne a Nijeriya?",aya,monolingual,hausa
272,Kano jihar Sharia ce?,aya,monolingual,hausa
273,"Wace sanarwa ce daidai take kwatanta dangantaka tsakanin nisa daga Duniya da kuma halayyar tauraro? Zaɓi daga: Ni ne. Yayin da nisa daga Duniya zuwa tauraron ya ragu, girmansa ya karu.. Na biyu. Yayin da nisa daga Duniya zuwa tauraron ke ƙaruwa, girmansa yana raguwa.. Na uku. Yayin da nisa daga Duniya zuwa tauraron ya ragu, haskensa na ƙara ƙaruwa.. Na hudu kuma Yayin da nisa daga Duniya zuwa tauraron ke ƙaruwa, haskensa yana ƙaruwa..",aya,monolingual,hausa
274,Mene ne Amfanin Adabin Zamani?,aya,monolingual,hausa
275,Yaushe Diouldé Laya ya mutu?,aya,monolingual,hausa
276, Wane ne wanda ya fara yin sallama wato (as-salamu alaykum warahmatullahi Ta'alah wabara katuhu)  ,aya,monolingual,hausa
277,A wace jaha?,aya,monolingual,hausa
278,Menene tarihin Bayajidda?,aya,monolingual,hausa
279,Wanene shugaban jamhuriyar Nijar a 2022?,aya,monolingual,hausa
280,"Tambaya: Mi ake nufi da ""spoon"" da Hausa?
",aya,monolingual,hausa
281,menene sunar tsohon shugaban kasar nigeria?,aya,monolingual,hausa
282,Nawa ne yawan al'ummar Najeriya ?,aya,monolingual,hausa
283,"Mi ake nufi da ""scarf"" da Hausa?				
",aya,monolingual,hausa
284,Mene ne Dukanci a ƙasar Hausa?,aya,monolingual,hausa
285,Ina filin wasan gida na guguwar Nijar?,aya,monolingual,hausa
286,"Mene ne ""Lokacin da Ake Ciki na II"" a Hausa?",aya,monolingual,hausa
287,"Tambaya: Mi ake nufi da ""plate"" da Hausa? 				
",aya,monolingual,hausa
288,TAMBAYA: Shin yaya za a rubuta ɗari biyu da hamsin da huɗu a matsayin lamba?,aya,monolingual,hausa
289,Ka tsara amsar wannan tambaya mai mahimmanci: Wanne wasan bidiyo na wasan kwaikwayo na 2009 wanda Reid Harrison ya rubuta?,aya,monolingual,hausa
290,"Bada Tatsuniyar Kuturu, Makaho da Kurma
",aya,monolingual,hausa
291,"Me kalmar: ""my own"" ke nufi a harshen Hausa? ",aya,monolingual,hausa
292,"Jigon labarin ‘‘Kowa Ya Daka Rawar Wani’’ na Magana Jari Ce na III na A. na Imam, ya yi daidai da ‘‘kowa ya

A) Ji a Jikinsa

B) Tsaya Matsayinsa

C) Ji da Kansa

D) Shiga Taitayinsa",aya,monolingual,hausa
293,TAMBAYA: Yaya za a rubuta ɗari ɗaya da casa'in da biyar a matsayin lamba?,aya,monolingual,hausa
294,Ya ya sunan babban birnin jihar Yobe?,aya,monolingual,hausa
295,Wane kifi ne mafi girma a duniya?,aya,monolingual,hausa
296,A ina aka haifi Wale Adenuga?,aya,monolingual,hausa
297,Mene ne hukuncin sallar wanda maziyyi ko fitsari ya fito masa yayin sallah?,aya,monolingual,hausa
298,Ma’anar Gaɓa a Hausa?,aya,monolingual,hausa
299,Waye zabebben shugaban dalibai na jami’ar Aliko Dangote University dake kano?,aya,monolingual,hausa
