id,prompt,source,task,language
790,"Eleza kifupi habari hii katika sentensi moja. Wanawake wana uwezo wa kufafanuliwa kwa njia mbalimbali, ikitegemea ni shule gani ya kufikiri unayorejezea. Hata hivyo, fafanuzi kuu mbili za feminism ni: Feminism ni harakati za wanawake kwa ajili ya wanawake. Hii inamaanisha kuwa ni wanawake ambao wanafanya kazi ili kuboresha maisha ya wanawake wengine. Kunaweza kuwa na aina tofauti za feminism ambazo zinawakilisha makundi tofauti ya wanawake katika jamii, kuanzia wanawake Marekani wa Kiafrika hadi wanawake wa trans, lakini msingi wa harakati ni kwa ajili ya wanawake. Wanaume wanaweza kuwa kama washirika wa wanawake na kufanya kazi na wanawake kuonyesha msaada wao kwa harakati lakini wao si nguvu kubwa katika harakati. Wanawake ni harakati ya haki ya jinsia. Hii ina maana kwamba feminism inafanya kazi dhidi ya mfumo wa ukandamizaji tunaoishi, ambao huathiri wanawake kama vile watu wengine wasio binary (au watu ambao si wanaume moja kwa moja). Katika mbinu hii ya kike, watu wa jinsia zote wanaweza kuwa wanawake mradi tu wako tayari kufanya kazi ya kuondoa mfumo wa ukandamizaji ambao tunaishi sasa. Sehemu kubwa ya kuwa mwanaharakati wa kike ni kuelewa kwamba kama watu binafsi tunaishi katika jamii ya kiume. Hii inamaanisha kwamba jamii inategemea mfumo wa mila na sheria ambazo zimeundwa na wanaume wa jinsia tofauti kwa wanaume wa jinsia tofauti. Kama matokeo ya mfumo wa kiume, watu ambao si wanaume wa jinsia tofauti (ikiwa ni pamoja na wanawake) wanabaguliwa au hawapati matibabu ya haki. Kutambua kwamba tunaishi katika jamii ya kiume itakuruhusu kuelewa vizuri zaidi hitaji la harakati za wanawake na harakati za kufanya kazi dhidi ya utawala wa kiume uliopo. Kwa sababu tu feminism inafanya kazi dhidi ya athari za wanaume haimaanishi feminists chuki wanaume wote. Badala yake, wanaume wanaweza kuonwa kuwa washirika wa wanawake katika mapambano dhidi ya wanaume. Utegemezo wa wanaume katika harakati ya wanawake hatimaye utawanufaisha watu wa jinsia zote. Jifunze kila siku kwa kujumulisha blogu na tovuti za wanawake katika utaratibu wako wa kusoma mtandaoni. Badala ya kubonyeza kwenye tovuti za kawaida za habari na maoni, tafuta tovuti na blogu zinazozungumzia habari za sasa na masuala kutoka kwa mtazamo wa kike. Hii itakuruhusu kufikia mtazamo wa wanaharakati wa kike na kuwaunga mkono kwa kusoma kile wanachosema. Kuna blogu na tovuti kadhaa maarufu za wanawake mtandaoni ambazo husasishwa mara kwa mara. Blogu nyingi hizi zimeandikwa na wanawake kwa ajili ya wanawake, lakini bila shaka, zinapatikana kwa wanaume pia. Unaweza pia kutoa msaada wa kifedha kwa masuala ya kike kwa kujiunga na machapisho ya kike. Mengi ya machapisho haya yana ada ya chini ya usajili na huvutia wasomaji wengi, na makala juu ya utamaduni wa pop na maswala ya kisiasa kutoka kwa mtazamo wa kike. Tafuta magazeti ya kike, kama vile Bitch Magazine au BUST Magazine, katika duka la vitabu la kwenu, kibanda cha magazeti, au katika maktaba ya kwenu. Unaweza pia kujiandikisha kupata magazeti hayo kwenye Intaneti.  Muhtasari:",aya,monolingual,swahili
791,Umuhimu wa mitandao ya kijamii  ni nini?,aya,monolingual,swahili
792,kuumbwa kwa dunia ,aya,monolingual,swahili
793,tuna maana gani kusema vitendo katika kazi ya fasihi simulizi?,aya,monolingual,swahili
794,Mtu anawezaje kutunga shairi?,aya,monolingual,swahili
795,"Generate a headline for the following text: \nRais Samia Suluhu anakabiliwa na kibarua kigumu cha kuinua hali ya uchumi iliyodorora huku kilio miongoni mwa wananchi, wadau na wanasiasa ndani na nje ya Bunge,chama na serikali kikiwa kunyauka kwa sekta binafsi yenye mchango mkubwa katika maendeleo ya Tanzania. Toka aingie madarakani mwezi Machi mwaka huu Rais Samia amekuwa akikemea watendaji pamoja na utaratibu wa ukusanyaji wa mapato kwa njia ya vikosi maalumu,matumizi ya nguvu dhidi ya wafanyabiashara na kile anachokiita utumwa wa kisheria ambao umekuwa kiini cha kuharibu biashara, uwekeza,pamoja na kudorora kwa shughuli za uchumi na ajira kwa ujumla. Wataalamu wa biashara na uchumi wanakubaliana kuwa kilio cha wananchi wa taifa hilo kipo katika kodi, tozo kubwa, vikwazo vya mamlaka za biashara kuchangia mazingira mabaya  ya uendeshaji, miradi ya muda mrefu, zabuni kupewa kampuni nyingi za nje, kampuni za ndani kutengwa katika zabuni na taasisi za serikali kuchukua fursa za miradi za sekta binafsi, wingi wa taasisi zenye dhamana ya kutoa leseni na kusimamia biashara, mzigo wa madeni ya serikali kwa wakandarasi wa ndani ni baadhi ya sababu ya kusinyaa hali ya uchumi. Ni katika kipindi cha miaka mitano iliyopita mdororo umezikabili sekta za benki, hoteli, habari, kilimo, masoko, kupomoroka biashara za nje, kampuni kupunguza wafanyakazi kutokana na hali mbaya ya uchumi, huku baadhi zikiendeleza zoezi hilo na kuzalisha tatizo la ajira nchini humo na kuifanya serikali ya Samia kukabiliwa na mtihani mkubwa kutatua changamoto tajwa. Mei 22 mwaka huu Waziri wa Viwanda na biashara, Profesa Kitila Mkumbo wakati akiomba wabunge kupitisha bajeti ya wizara yake 2021/2022, alilieleza Bunge la nchi hiyo kuwa mauzo bidhaa za Tanzania katika soko la India yalipungua kutoka dola za Marekani milioni 867.70 mwaka 2019 hadi dola za Marekani milioni 528.60 mwaka 2020 sawa na upungufu wa asilimia 39.1. Pia alieleza kupungua mauzo ya nje ya bidhaa za kahawa,maua,alizeti,madini na ufuta. Vilevile alieleza kuwa mauzo ya bidhaa katika soko la Japan nayo yalipungua kwa kiasi cha dola za Marekani 1,258.40 mwaka 2019 hadi dola milioni 1,089.50 mwaka 2020, ikiwa ni ishara ya kutetereka uchumi wa nchi hiyo, huku serikali ikifanya jitihada kupata mkopo Shirika la Fedha Duniani ambalo limeafiki na kutoa sharti kuwa lazima takwimu za ugonjwa virusi vya corona ziwekwe wazi. Kwa kipindi cha miaka mitano takribani Benki 15 zilifunga shughuli zake na kuwa pigo kwa sekta binafsi,biashara na uchumi. Chini ya sheria za Benki na taasisi za fedha ya mwaka 2006 na marekebisho ya kanuni zake za mwaka 2012, ambayo inainisha kuwa kiwango cha chini cha mtaji wa kuanzisha taasisi ya fedha ni shilingi bilioni 5 na shilingi bilioni 15 kwa benki za kibiashara. Wataalamu wa masuala ya benki wamemwambia mwandishi wa makala haya kuwa kuwa mtaji wa benki unaposhuka huokolewa kwa njia za wamiliki au wanahisa kuongeza kiwango cha mtaji ya taasisi yao. Njia nyingine ni Benki kuungana na kuunganisha mtaji na kuungana kuwa taasisi moja. Hadi hapo swali analojiuliza mwananchi wa kawaida ni kwanini benki zilishuka mitaji? Je chanzo kilikuwa makosa ya uendeshaji au hali mbaya ya uchumi? Lakini sababu kuu ya kushuka mtaji zipo katika ripoti zao za kupata hasara kwa vipindi kadhaa mfululizo. Ripoti kadhaa za mabenki zimetaja mikopo isiyolipika na mzunguko hafifu wa fedha ni kiini cha kuporomoka sekta hiyo. Kuwa na mzunguko mdogo wa fedha mitaani kunaharibu mwenendo wa biashara za watu kwani hawana fedha mifukoni na sekta ya ajira inaathirika. Kwa hiyo wataalamu wa masuala ya fedha wanasisitiza kuwa hili ni eneo muhimu ambalo mkuu wa nchi itampasa alitazame kwa kina kwa kutumia matumizi ya sheria na busara pia. Gerard Nyerere ni mtaalamu wa masuala ya teknolojia na biashara anazitaja sekta za kimkakati, kwa mfano madini, utalii, kilimo ni maeneo ambayo yanapaswa kuimarishwa na ndiyo chanzo kikubwa cha ajira. Kilimo kupatiwa wataalamu wa kutosha, Maafisa Ugani maeneo yote ya kilimo, tafiti za mbegu bora na benki za TADB na TIB kufungua milango kwa wakulima wadogo watakaodhaminiwa na Halmashauri zao kupitia Mabaraza ya Kata kitaamarisha sekta za ufugaji na uvuvi kwa masoko ya ndani na nje. Mkakati mwingine ni vyuo vya elimu na ujuzi wa ujuzi wa vijana wa Tanzania kwa sababu ni changamoto kubwa kupata fursa za ajira katika sekta za viwanda. Aidha, anaonya suala la uchumi wa kidigitali lililozungumzwa na Rais Samia katika mkutano wake na Vijana Juni 15 mwaka huu wa 2021 jijini Mwanza, licha ya teknolojia kutoepukika, lakini serikali ya Tanzania inashauriwa kuwekeza katika elimu ya uchumi huo,miundombinu na usimamizi mzima wa mwenendo wa biashara hiyo ikiwemo rekodi za miamala ya kidigitali na kutoza kodi. Kwa sasa China ndiye mmiliki mkubwa wa miundombinu ya uchumi wa kidigitali na ni tishio kwa sarafu kama Dola na Euro. Gabriel Mwang'onda ni mshauri wa uchumi na biashara amemwambia mwandishi wa makala haya kuwa namna bora ya kuimarisha sekta binafsi ziko nne; kwanza ni Rais Samia kutochoka kukutana na wafanyabiashara mara kwa mara, kwa sababu wao ndio wanajua shida zinazowakabili. ""Wafanyabiashara walishatoa mapendekezo na muongozo ambao ni suluhu ya matatizo mengi yanayowakabili ili kukwamua hali ya biashara na uchumi, mpaka sasa ni sehemu ndogo ambayo imetekelezwa na serikali. Kwa hiyo Rais aongeze kasi ya utekelezaji wa mapendekezo yaliyotolewa na Wafanyabiashara kwa sababu kuna mambo mengi mazuri yanayoweza kustawisha biashara na sekta binafsi. Tatu, ni muhimu kuongeza ujazo wa fedha katika mzunguko kiuchumi, hili anaweza kulitekeleza kwa kuanza kulipa madeni ya watu wenye kandarasi mbalimbali serikalini ambao bado hawajalipwa stahiki zao, Nne, ni vyema sekta binafsi inayomilikiwa na Watanzania kupewa kipaumbele kwenye zabuni hususani kwenye ujenzi kwa sababu asilimia kubwa ya bajeti ya Tanzania huishia kwenye ujenzi lakini wanufaika wakubwa wa hizo zabuni ni kampuni za nje, hii inadhoofisha ukuaji wa sekta binafsi ya Watanzania. Tano, kuendelea kupunguza tozo na kodi mbalimbali ili Wafanyabiashara waweze kuvutiwa kufanya biashara. Pia ni muhimu kuendelea kutoza kodi kubwa bidhaa zinazotoka nje ili zinazozalishwa ndani zipate soko na kukuza sekta binafsi,"" ameeleza Bw. Mwang'onda. Mchambuzi wa masuala ya maendeleo na kukabiliana na umasikini Dkt. Marcossy Albanie, amesisitiza kuwa sekta binafsi inahitaji kufunguliwa milango ya mikopo na mitaji,kukubali ukweli kuwa biashara inahitaji usimamizi wa kulea si holela wala udhibiti wakati wa ukusanyaji wa kodi pamoja na kuweka mazingira wezeshi ya sera na sheria ya kufanya biashara na kuvuitia uwekezaji. Lipo jingine kubwa la kufanya mabadiliko wa sheria ya mapato ili kufufua biashara, ni lazima serikali ya Rais Samia ikubali kupunguza mamlaka za kutoa leseni na kusimamia biashara, litakuwa jambo lenye afya zaidi ikiwa itaanzishwa mamlaka au bodi moja yenye dhamana ya masuala hayo kuliko mbili za sasa. Mfanyabiashara anakutana rundo la mamlaka nyingi zenye dhamana na zote anatakiwa kulipia ada. Ni mzigo.",aya,monolingual,swahili
796,Rangi ni nini?,aya,monolingual,swahili
797,Uji unapikwaje?,aya,monolingual,swahili
798,Bibilia ni nini?,aya,monolingual,swahili
799,malalia ni nin ,aya,monolingual,swahili
