id,prompt,source,task,language
840,Mbaa jàmm ngeen?,aya,monolingual,wolof
841,"Ndàx man ngaa jubbanti mbind mii?
Nu ne: ""Dóorleen ko lenn [Lu bokk ci nag wi]"". - Noonu la Yàllay dekkalee ñi dee te dana leen won ay kéemaan ndax ngeen xel-lu.",aya,monolingual,wolof
842,"Beqil ma mbind mii:
Wóor na ne danga leen fekk ñoom [Yahuud ya] ñu nekk di ñu gën a xér ci nit ñi ci bëgg dundu, ak ci ñiy bokkaale. [Danga ca gis] ca ñoom ku ne siiw ñu guddal fanam junniy at. Waaye du ko soreel mbugal ma! Dundu gu guddu googu Yàllaa ngi ne jàkk ci li ñuy def.",aya,monolingual,wolof
843,"Paramaribo moy péeyu ban réw?
",aya,monolingual,wolof
844,"Indil péeteg waat yi ci kàddu gii: Daldi potoxlu gìsee'k waakëram, daldi indi aw sëllu wu duuf.",aya,monolingual,wolof
845,"Windhoek mooy gëblag man réew?
",aya,monolingual,wolof
846,Lu'y fan?,aya,monolingual,wolof
847,Ban déndmoo gën a tàng ?,aya,monolingual,wolof
848,Joxeel péeteg waat yi ci kàddu gii: Bind bu àm solo ñeel takk-der yi!,aya,monolingual,wolof
849,Lim'al ma ñinti xéett yi eup doolé senegaal,aya,monolingual,wolof
850,"Beqil ma mbind mii:
Neel: ""Ku noonu Jibriil it moom moo wàcce Alxuraan ci sa xol ci ndigalu Yàlla, muy dëggal la ko jiitu, mu di ag njub ak mbégte ci way-gëm ñi"".",aya,monolingual,wolof
851,"Tripoli mooy péeyu man réew ?
",aya,monolingual,wolof
852,Jox ma péeteg waat yi ci kàddu gii: Déwenatiléen ak Saajo Maane!,aya,monolingual,wolof
853,"Ci ban kembaar la réwum Arabie Saoudite nékk
",aya,monolingual,wolof
854,"Joxeel péeteg waat yi ci kàddu gii: Saa yoo xàmee ne sa lëggeey moo'y aare, moo xàm alkaati nga walla takk-der u réew mi nga, li la wàr moo'y gàttañlu bu wér ci'y fen yu'y sagal ay way-politig.",aya,monolingual,wolof
855,"Ci man at la fippug Farãs amoon ?
",aya,monolingual,wolof
856,Woyof,aya,monolingual,wolof
857,"Ci ban kembaar la réwum Albanie nékk
",aya,monolingual,wolof
858,"Roseau moy péeyu ban réw?
",aya,monolingual,wolof
859,Fann mooy gëblagréewum Inde?,aya,monolingual,wolof
860,"Fan moy péeyum réwum Tonga
",aya,monolingual,wolof
861,"Joxeel péeteg waat yi ci kàddu gii: Yàlla ku'y Nanguwaakoon u tuub la, Jaglewaakoon la.",aya,monolingual,wolof
862,"Ndàx man ngaa jubbanti mbind mii?
Bir na, ne jox Nanu Muusaa Téere ba; Nu toxal ginnaawam ay Yonent. Te jox Nanu Iisaa doomu Maryaama ay kéemaan yu leer te dëgëral ko, ak ruu gu sell [Jibril]. Ndax saa yu leen ab Yonent dikkalee [Sant leen] lu neexul seen bakkan, ngeen rëy-rëylu? Ngeen weddi ab kurél, rey ab kurél [ca ñoom Yonent ya].",aya,monolingual,wolof
863,"Beqil ma mbind mii:
Wóor na céŋŋ ne Muusaa digaloon na leen àndak ay kéemaam yu leer. Ba noppi ngeen jaamu sëll wa ginnaawam, ngeen di way-tooñ.",aya,monolingual,wolof
864,"Ci ban kembaar la réwum Viêt Nam nékk
",aya,monolingual,wolof
865,Doom,aya,monolingual,wolof
866,"Fann mooy péeyum réewum Somalie
",aya,monolingual,wolof
867,Ci ban kembaar la réewum Gambie nekk,aya,monolingual,wolof
868,"Bët du yenu, waaye xam na li bopp àttam.",aya,monolingual,wolof
869,"Ci gan kembaar la réewum Panama nekk ?
",aya,monolingual,wolof
870,"Jubbantil mbind mii:
Liy firndeel loolu, mooy ba nasaraan bi xamee ne léegi mu ñakk réewi Afrik yi mu kolonise woon, fekk Alseeri ngiy xare ngir moom boppam, Wietnam duma Faraas Jemben-Fuu, Kamerun tàmbalee fippu, seneraal Degaulle da fa ne woon: “na ñu yolomal buum gi ba laa moo dóg”!",aya,monolingual,wolof
871,Fan la Usmaan Sembeen juddoo ?,aya,monolingual,wolof
872,"Reykjavik moy péeyu ban réw?
",aya,monolingual,wolof
873,Joxeel péeteg waat yi ci kàddu gii: Déwenatiléen ak Saajo Maane!,aya,monolingual,wolof
874,"Ndàx mbind mii jub na?
Bon na, la ñu jaayee seeni bakkan! Ba tax ñu weddi la Yàlla wàcce ngir bew, te iñaan ci li Yàlla wàcce ngënéelam ci ku ko soob ciy jaamam. Ba daldi nañuy mer bay fuuñ-fuuñi, te yéefar yi am nañu mbugal muy toroxale!",aya,monolingual,wolof
875,Kan moo bind Gelwaar ?,aya,monolingual,wolof
876,"Stockholm moy péeyu ban réw?
",aya,monolingual,wolof
877,"Joxeel péeteg waat yi ci kàddu gii: Ñu jàpp waa ja, Sëriñ ba wéyal julli ga.",aya,monolingual,wolof
878,"Fan moy péeyum réwum Malte
",aya,monolingual,wolof
879,Jox ma péeteg waat yi ci kàddu gii: Da nga'y seet lii rekk!,aya,monolingual,wolof
880,"Majuro moy péeyu ban réw?
",aya,monolingual,wolof
881,Jan jigéen a njëkk a doon jëwriñ ci Càmmug (Etat) Senegaal ?,aya,monolingual,wolof
882,Làn moo'y furtaag?,aya,monolingual,wolof
883,Naka nga def ?,aya,monolingual,wolof
884,"Jubbantil mbind mii:
[Fàttalikuleen], ba Nu wóllaranteek (Banii-Israayiil) ne leen: buleen jaamu kenn ku dul Yàlla, te nangeen rafetal seeni jëf jëme ci seeni ñaari waajur, seeni jegeñaale, jirim yi, way-ñàkk ñi, te ngeen waxal nit ñi wax ju rafet; ngeen fonk julli te génne asaka, ba noppi ngeen dummóoyu! - Ba mu des ñu néew ci yéen, ngeen di way-dëddu [lu baax].",aya,monolingual,wolof
885,"Amman mooy gëblag man réew?
",aya,monolingual,wolof
886,Kan mooy jëwriñ ju njëkk ju réewum  France ?,aya,monolingual,wolof
887,"Ci ban kembaar la réwum Paraguay nékk
",aya,monolingual,wolof
888,Ci ban kembaar la réwum Bénin nékk,aya,monolingual,wolof
889,"Fan moy péeyum réwum Kenya
",aya,monolingual,wolof
890,Ci Senegaal ñaata xeeti jamono (saison) ñoo fi am ?,aya,monolingual,wolof
891,Waxi wolof ,aya,monolingual,wolof
892,Kañ la nelson Mandelaa faatu ?,aya,monolingual,wolof
893,"Jox ma péeteg waat yi ci kàddu gii: Waaye nag, bàyyil nit ñi xel, te waggar séen pas-pas.",aya,monolingual,wolof
894,"Ci ban kembaar la réwum Pakistan nékk
",aya,monolingual,wolof
895,Ban xaaliss lañuy jëfëndiko reewum Senegaal?,aya,monolingual,wolof
896,"Amman moy péeyu ban réw?
",aya,monolingual,wolof
897,"Beqil ma mbind mii:
Xanaa gisuleen li ngeen di ruuj ?",aya,monolingual,wolof
898,"Samwiye
",aya,monolingual,wolof
899,Kan moo nekoon Yallay jant bi ca Esipt gu njëkk nga ?,aya,monolingual,wolof
