prompt,prompt_en
"Mɛi komɛi heɔ amɛyeɔ akɛ Intanɛt nɔ nikasemɔ tsuɔ nii jogbaŋŋ fe blema nikasemɔ, yɛ be mli ni mɛi krokomɛi wieɔ akɛ klas mli nikasemɔ he hiaa lolo. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.","Some believe online learning is more effective than traditional learning, while others argue classroom learning is still crucial. Discuss both views and give your opinion."
"Mɛi komɛi heɔ amɛyeɔ akɛ esa akɛ atsu shihilɛ mli naagbai ahe nii yɛ jeŋ fɛɛ, yɛ be mli ni mɛi krokomɛi susuɔ akɛ esa akɛ atsu he nii yɛ maŋ lɛ mli. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.","Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
Mɛi komɛi heɔ amɛyeɔ akɛ nitsumɔ kɛ shihilɛ ni akɛaafee ekome lɛ wa ŋmɛnɛ fe tsutsu lɛ. Te okpɛlɛɔ wiemɔ nɛɛ nɔ loo okpɛlɛɛɛ nɔ kɛyashɛɔ tɛŋŋ?,Some believe achieving work-life balance is more difficult today than in the past. To what extent do you agree or disagree with this statement?
"Gbɔmɔ ni fa fe nine miifee naagba ko ni hiɛdɔɔ yɔɔ mli yɛ maji babaoo amli. Mɛni ji nibii ni kɛ sane nɛɛ baa, ni mɛɛ gbɛi abaanyɛ atsɔ nɔ atsu enɛ he nii?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Yɛ maji wuji pii amli lɛ, kɔɔyɔɔ kɛ nu mli mujiwoo ji sane ko ni he hiaa waa. Mɛni kɛ naagbai nɛɛ baa, ni mɛɛ nibii abaanyɛ afee koni shihilɛ lɛ aya hiɛ?","In many large cities, air and water pollution is a significant issue. What are the causes of these problems, and what measures can be taken to improve the situation?"
"Mɛi ni eda lɛ ateŋ mɛi pii bɛ shishijee nibii ni akɛtsuɔ nii yɛ ŋmɛnɛŋmɛnɛ je lɛ mli lolo. Mɛni ji yiŋtoi ni yɔɔ enɛ sɛɛ, ni mɛni ji nɔ ni abaanyɛ afee koni akɛ dijitaal nikasemɔ aya hiɛ?","Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
"Yɛ maŋtiasei babaoo amli lɛ, mɛi ni bɛ shia lɛ miiya hiɛ. Mɛni ji yiŋtoi ni haa nɛkɛ yifalɛ nɛɛ baa, ni mɛni abaanyɛ afee koni naagba lɛ aba shi?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
"Kɔɔyɔŋ tsakemɔ miiná wɔ shibɔlemɔ ŋulami lɛ nɔ hewalɛ waa. Mɛni osusuɔ akɛ eji nibii titri ni kɛ kɔɔyɔŋ tsakemɔ baa, ni mɛni ji nɔ ni ebaanyɛ ená shihilɛ ni yɔɔ jɛmɛ lɛ nɔ hewalɛ?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
"Intanɛt nɔ nihɔɔmɔ ebafee nɔ ni ehe gbɛi waa yɛ nyɛsɛɛ afii nɛɛ amli. Mɛni ji yiŋtoi ni haa nɛkɛ nifeemɔ nɛɛ baa, ni mɛɛ hewalɛ enáa yɛ maŋ lɛ mli jarayeli nitsumɔi anɔ?","Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
"Yɛ je lɛŋ hei pii lɛ, mɛi ni kaneɔ woji lɛ ayibɔ eba shi kwraa. Mɛni ji yiŋtoi ni haa nɛkɛ shigbeemɔ nɛɛ baa, ni mɛni ji nɔ ni jɛɔ mli kɛbaa kɛhaa gbɔmɛi?","In many parts of the world, the number of people reading books has decreased significantly. What are the reasons for this decline, and what are the consequences for society?"
"Jeŋ muu fɛɛ nifeemɔ kɛ sɛɛnamɔi babaoo eba, shi ekɛ naagbai komɛi hu eba shihilɛ mli nibii komɛi anɔ. Mɛni ji nibii ni kɛ jeŋ muu fɛɛ nifeemɔ baa, ni te esaa je lɛ nɔ eha tɛŋŋ?","Globalization has brought many benefits, but also negative impacts on certain aspects of society. What are the causes of globalization, and how has it affected the world?"
Mɛi babaoo miifã kɛmiijɛ akrowai amli kɛmiiya maji wuji amli. Susumɔ sɛɛnamɔi kɛ naagbai ni yɔɔ nifeemɔ nɛɛ he.,More people are moving from rural areas to cities. Discuss the advantages and disadvantages of this trend.
Tɛknɔlɔji mli hiɛyaa etsake bɔ ni gbɔmɛi kɛ amɛhe gbaa sane amɛhaa lɛ. Mɛni ji sɛɛnamɔi kɛ naagbai ni yɔɔ hiɛyaa nɛɛ he?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
Maji babaoo kɛ amɛshika miiwo maŋ tsɔnei amli koni tsɔnei ni hoɔ lɛ aba shi. Susumɔ sɛɛnamɔi kɛ naagbai ni yɔɔ shikawoo nɛɛ he.,Many cities are investing in public transportation systems to reduce traffic congestion. Discuss the advantages and disadvantages of this investment.
Majimaji ateŋ gbɛfaa ni yɔɔ lɛ etee hiɛ waa. Susumɔ sɛɛnamɔi kɛ naagbai ni yɔɔ kɛha shisharalɔi kɛ maji ni hereɔ amɛ lɛ ahe.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
"Yɛ maji komɛi amli lɛ, hii kɛ yei agbɛfaŋnɔi miitsake, yɛ be mli ni yɛ ekrokomɛi amli lɛ, kusum nifeemɔi yaa nɔ. Ani okpɛlɛɔ nɔ akɛ hii kɛ yei anifeemɔi miitsake? Mɛɛ hewalɛ enɛ yɔɔ yɛ maŋ lɛ nɔ?","In some countries, gender roles are changing, while in others, traditional roles persist. Do you agree gender roles are changing? What impact is this having on society?"
"Mɛi komɛi heɔ amɛyeɔ akɛ esa akɛ fɔlɔi pɛ atsɔse amɛ, yɛ be mli ni mɛi krokomɛi hu susuɔ akɛ esa akɛ nɔyeli lɛ atsu gbɛfaŋnɔ ko he nii. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
"Mɛi komɛi heɔ amɛyeɔ akɛ social media náa gbɔmɛi anɔ hewalɛ kpakpa, yɛ be mli ni mɛi krokomɛi susuɔ akɛ eyɛ hewalɛ gbonyo. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.","Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
Jeŋ muu fɛɛ nitsumɔ miiha kusum nifeemɔi miiho. Nɛgbɛ okpɛlɛɔ nɔ loo okpɛlɛɛɛ nɔ kɛyashɛɔ? Mɛɛ nibii abaanyɛ atsu he nii koni akɛbu maŋ lɛ mli kusumii ahe?,Globalization is leading to the loss of cultural identity. To what extent do you agree or disagree? What measures can be taken to preserve local cultures?
"Mɛi komɛi heɔ amɛyeɔ akɛ nitɛŋmɔ ji shihilɛ mli nibii ni he hiaa waa, yɛ be mli ni mɛi krokomɛi susuɔ akɛ eji shika babaoo. Susumɔ susumɔi enyɔ lɛ fɛɛ he ni oha osusumɔ.","Some believe art is an essential part of society, while others think it is a luxury. Discuss both views and give your opinion."
Tsɔɔmɔ wɔsɛɛ leebi nifeemɔi ni nɔ fɛɛ nɔ feɔ otomatik ni ehi jogbaŋŋ kɛha nitsumɔ babaoo. Mɛɛ naagbai ni akpaaa gbɛ teɔ shi?,Describe a futuristic morning routine where everything is automated and optimized for maximum productivity. What unexpected challenges arise?
"Feemɔ nibii ni esa akɛ afee ni yɔɔ srɔto ni haa daa gbi nitsumɔi feɔ shwɛmɔ. Mɛni ji mlai lɛ, ni mɛɛ gbɛ nɔ amɛkanyaa bo?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
"Be fɛɛ be ni obaafɔ atadei lɛ, sɔks ko laajeɔ, shi yɛ nɔ najiaŋ ni eeelaaje lɛ, efãa gbɛ kɛtsɔɔ be mli. Ŋmaa nibii ni enɛ kɛbaa lɛ ahe saji.","Every time you do the laundry, a sock goes missing, but instead of disappearing, it travels through time. Write about the discoveries this leads to."
"Ogbɔmɔtsoŋ hewalɛnamɔ he tsɔne lɛ jeɔ ŋaawoo ni kɔɔ bo diɛŋtsɛ he, ni miihe ashɛ jwɛŋmɔŋ ŋaawoo shishi. Te etsakeɔ onibii ni ofeɔ daa lɛ ehaa tɛŋŋ, ni mɛni ji egbɛjianɔtoo ni yɔɔ teemɔŋ lɛ?","Your fitness tracker starts giving you personalized, almost psychic advice. How does it transform your routine, and what’s its hidden agenda?"
"Ŋmaa mɔ ko ni kɛ majik gbɔmɔ ko feɔ kpaŋmɔ koni ekɛ ehe akpɛtɛ amɛ hewalɛnamɔ he otii lɛ ahe lɛ he sane. Daa gbi ni amɛfoɔ nitsumɔ ko mli lɛ, amɛkɛ nɔ ko ni jɛɔ mli baa ni yɔɔ srɔto shi ehiii kpeɔ.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
Bɔɔ sane ko ni daa gbi niyenii he gbɛjianɔtoo tsakeɔ niyenii he nifeemɔ—nibii ni akɛwoɔ mli lɛ eko fɛɛ eko jɛɔ majik shikpɔŋ ko nɔ ni ebiɔ ni atsu he nii yɛ gbɛ krɛdɛɛ ko nɔ.,Create a story where daily meal prepping turns into a culinary adventure—each ingredient comes from a magical land and requires special handling.
"Be fɛɛ be ni obaaŋɔ bɔs lɛ kɛya nitsumɔ lɛ, onaa gbɛfaa kome too lɛ nɔŋŋ mli yɛ jeŋ muu fɛɛ ni kɛ amɛhe kpãa gbee lɛ mli. Mɛɛ nibii loo tsakemɔi ojeɔ shishi oyɔseɔ?","Every time you take the bus to work, you experience a different version of the same commute in a parallel universe. What patterns or changes do you begin to notice?"
"Teleportation ji gbɛ ni atsɔɔ nɔ akɛyaa he kroko fe fɛɛ, shi naagba ko haa mɛi ni fãa gbɛ lɛ ŋmɛɔ hei ni amɛyɔɔ lɛ ateŋ be kukuoo ko. Tsɔɔmɔ bɔ ni gbɔmɛi tsuɔ daa gbi haomɔ nɛɛ he nii amɛhaa.","Teleportation is the most common form of transportation, but a glitch causes commuters to temporarily get stuck between locations. Describe how people handle this daily inconvenience."
"Ahaa bo nibii ni oheɔ lɛ ahe wolo ni etamɔ nɔ ni bɛ. Beni otaoɔ lɛ, onaa akɛ nɔ fɛɛ nɔ ji nɔ ko ni tsɔɔ nɔ ko ni da fe no.","You are given a grocery list with items that don't seem to exist. As you search, you discover that each item is a clue leading to something much bigger."
"Yɛ jeŋ ni yɔɔ tsɔnei ni nɔ kwɔ ni jeŋ nilee tsɔɔ hejɔɔmɔ mli lɛ mli lɛ, tsɔɔmɔ bɔ ni mɔ ko kɔɔyɔɔ ni ekɛtsuɔ nii daa gbɛkɛ lɛ mli kɛtsɔ wɔsɛɛ be he nibii kɛ gbɛi anɔ.","In a high-tech world where relaxation is scientifically optimized, describe a person’s nightly wind-down routine using futuristic tools and methods."
"Yɛ jeŋ ni abaanyɛ akudɔ lamɔi kɛtsɔ nibii pɔtɛɛ ni afeɔ daa lɛ nɔ lɛ, tsɔɔmɔ bɔ ni mɔ ko saa ehe kɛha amɛlamɔ ni yeɔ emuu lɛ mli.","In a world where dreams can be controlled by following specific routines, describe a person’s preparation for their perfect dream."
Tsɔɔmɔ gbɛkɛ ko ni afeɔ daa ni akɛ majik kooloo ko ni yɔɔ nyɛmɔ ni ekɛtsakeɔ ehe koni ekɛ nuŋtsɔ lɛ suɔmɔ akpã gbee lɛ mli.,Describe a routine evening spent with a magical pet that has the ability to change its form to match the owner's mood.
Tsɔɔmɔ subaŋ ko ni nyɛɛɛ agbo shi enuɔ piŋmɔ bibioo fɛɛ ni jɛɔ amɛpilamɔi lɛ amli lɛ he. Te amɛfeɔ tɛŋŋ amɛkpeɔ shihilɛ nɛɛ naa?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Susumɔ gbɔmɔ ko ni yɔɔ robot ko ni yɔɔ AI ni etee hiɛ ni jeɔ shishi ejieɔ lɛ diɛŋtsɛ esubaŋ kɛ eshwelɛi lɛ kpo lɛ he okwɛ.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
Afeɔ kpee ko yɛ bɔɔ nii sɔrɔtoi ni jɛ jeŋ kroko nɔ lɛ ateŋ koni akɛfee jeŋ muu fɛɛ toiŋjɔlɛ kpaŋmɔ. Te amɛfeɔ tɛŋŋ amɛyeɔ wiemɔi kɛ kusum mli naagbai lɛ anɔ kunim?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
"Yɛ jeŋ ni abaanyɛ aju nibii ni akaiɔ lɛ mli lɛ, tsɔɔmɔ kaimɔ julɔ ko ni jeɔ shishi ebɛ amɛ diɛŋtsɛ amɛhe ni amɛji lɛ shihilɛ mli.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
"Mɛi ni taoɔ shikpɔŋ lɛ nɔ lɛ akuu ko efee tsɔnei ni akɛfoɔ ŋwɛi ŋta lɛ ateŋ, shi ŋwɛi ŋta lɛ eko fɛɛ eko yɛ oshara fe naagbee nɔ lɛ yɛ gbɛ ni yɔɔ mlɛo nɔ. Mɛni haa amɛyaa nɔ?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
Teemɔŋ shinaa ko jeɔ kpo yɛ koo lɛ mli ni kɛ mɔ yaa fae maŋtsɛyeli lɛ mli. Mɛni klɛŋklɛŋ gbɛfalɔi lɛ na yɛ afã kroko lɛ?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
"Drakomɛi egbo be saŋŋ, shi afɔ lɛ eko ekoŋŋ kɛba adesa gbɔmɔtso mli. Te enɛ saa majik je lɛ he ehaa tɛŋŋ?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
"Tsɔɔmɔ maŋ ko ni tsũ kɛ gbɛjegbɛ fɛɛ gbɛjegbɛ yɔɔ wala mli, ni lɛ diɛŋtsɛ esusumɔi kɛ henumɔi yɔɔ mli lɛ mli. Te mɛi ni yɔɔ jɛmɛ lɛ kɛ amɛshiai ni amɛhiɔ mli lɛ hiɔ shi ehaa tɛŋŋ?","Describe a city where every building and street is alive, with its own thoughts and feelings. How do the inhabitants coexist with their living homes?"
Alomɔ maŋtsɛbi loo maŋtsɛbi yoo koni etsɔ kooloo daa gbɛkɛ. Esa akɛ amɛtao gbɛ ni amɛaatsɔ nɔ amɛjie loomɔ lɛ dani ekpãtã amɛ.,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
"Ŋmaa tsɔne ko (tɛlifoŋ, laptop, kɛ ekrokomɛi) ni nɔ ko ni yɔɔ gbeyei feɔ lɛ he sane. Te efeɔ tɛŋŋ ekɛ enɔtsɛ lɛ tsuɔ nii?","Write about a piece of technology (phone, laptop, etc.) that becomes haunted by a malevolent entity. How does it manipulate its owner?"
"Yɛ maŋ bibioo ko mli lɛ, hulu lɛ laajeɔ trukaa ni be fɛɛ be lɛ eshɛɔ nyɔɔŋ teŋ. Mɔ ko mɔ ko nyɛɛɛ ashi maŋ lɛ mli, ni bɔɔ nii ni yɔɔ naakpɛɛ jeɔ shishi ejeɔ kpo kɛjɛɔ duŋ lɛ mli.","In a small town, the sun suddenly disappears and it’s always midnight. No one can leave the town, and strange creatures begin to emerge from the darkness."
"Mɔ ko ni feɔ tsɔnei ni akɛwoɔ tsɔne mli lɛ feɔ tsɔnei ni tamɔ wala, shi beni elaaje yɛ teemɔŋ lɛ sɛɛ lɛ, tsɔnei lɛ jeɔ shishi amɛfeɔ tamɔ nɔ ni amɛhiɛ kã, ni amɛteŋ eko fɛɛ eko hiɛ yiŋtoo fɔŋ.","A dollmaker creates lifelike dolls, but after his mysterious disappearance, the dolls begin to act as if they are alive, each with sinister intentions."
Shikpɔŋ nɔ shikpalɔi akuu ko yana jeŋba kpakpa ko ni yɔɔ teemɔŋ ni je lɛŋ nibii ni yɔɔ kponɔgbɛ lɛ eshɛko he afii ohai abɔ nɛ. Te amɛkɛ nɛkɛ akutso nɛɛ yeɔ amɛhaa tɛŋŋ?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
"Yɛ ŋa nɔ ni ahum ni yɔɔ oshara kɛ bɔɔ nii ni yɔɔ teemɔŋ eyi mli obɔ lɛ nɔ lɛ, mɛi ni fãa gbɛ kɛyaa he kroko lɛ kɛ amɛhe woɔ daa afi foidamɔ mli koni amɛná jweremɔ nii ko ni anáaa waaa.","In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
Mɛi ni tsuɔ nii yɛ lɛlɛ mli lɛ ateŋ mɛi komɛi tsɔ ŋshɔkpɔ ko ni yɔɔ naakpɛɛ ni tsakeɔ eshikpɔŋ lɛ nɔ be fɛɛ be ni ekɛ blema teemɔŋ saji teeɔ lɛ nɔ.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
"Mɔ ko ni taoɔ saji amli lɛ teɔ shi ni ekaiii ŋmɛlɛtswai 48 ni eho lɛ, kɛkɛ ni ena akɛ amɛji mɛi titri ni asusuɔ akɛ amɛfee awuiyeli wulu ko. Mɛɛ gbɛ nɔ amɛtsɔɔ akɛ amɛyeee fɔ?","A detective wakes up with no memory of the last 48 hours, only to find that they’re the prime suspect in a major crime. How do they prove their innocence?"
"Yɛ mfonirifeemɔ he ko ni ehe gbɛi waa lɛ, mfonirii lɛ jeɔ shishi amɛwieɔ mɛi ni kwɛɔ amɛ lɛ ahe teemɔŋ saji. Mɛni ji nɔ ni hɔ nɛkɛ nifeemɔ ni yɔɔ naakpɛɛ nɛɛ sɛɛ?","In a renowned art gallery, the paintings begin to whisper secrets about people who view them. What is behind this strange phenomenon?"
"Mɔ ko ni aleee lɛ ni ewo ehe hiɛ lɛ yaa nɔ ejieɔ ehe kpo yɛ awuiyeli hei srɔtoi shi etamɔ nɔ ni ekɛ awuiyeli lɛ bɛ tsakpaa kɔkɔɔkɔ. Namɛi ji amɛ, ni mɛni amɛle?","A masked stranger keeps appearing at various crime scenes but never seems to be connected to the crime. Who are they, and what do they know?"
Susumɔ yinɔsane kroko ni Leonardo da Vinci gbe be he tsɔne ko ni tsuɔ nii naa lɛ he okwɛ. Mɛni baaba kɛji ana yɛ ŋmɛnɛŋmɛnɛ beaŋ?,Imagine an alternate history where Leonardo da Vinci completed a working time machine. What would happen if it were discovered in modern times?
Bɔɔ wolo tɛtrɛɛ mli niŋmaa kɛjɛ yinɔsane mli shikpalɔ ko ni ehe gbɛi waa ni kɛ shikpɔŋ ko ni bɛ shikpɔŋ he mfoniri ko nɔ lɛ kpe lɛ ŋɔɔ.,Create a journal entry from a famous historical explorer who stumbles upon a land that doesn’t exist on any map.
"Anaa maŋtsɛyeli ko ni asusuɔ akɛ elaaje yɛ yinɔsane mli lɛ ekoŋŋ, shi emli bii lɛ edako afii ohai abɔ nɛ. Mɛni ba a nɔ?","A kingdom thought to be lost in history is rediscovered, but its people haven’t aged in centuries. What happened to them?"
"Yɛ be ni shɛɛɛ mli lɛ, abaanyɛ ajie jwɛŋmɔ kɛya gbɔmɔtsei srɔtoi anɔ. Mɛni baa kɛji mɔ ko tsake kɛtee gbɔmɔtso ko ni akɛfee lɛ mli ni eesumɔ ni eku esɛɛ kɛba bɔ ni eyɔɔ tsutsu lɛ mli ekoŋŋ?","In the near future, consciousness can be transferred to different bodies. What happens when someone transfers into an artificial body and wants to return to their original form?"
Ŋmaa sane ko ni kɔɔ akutso ko ni tsɔne ko tsɔɔ bɔ ni mɔ ko yɔɔ jeŋba kpakpa ha lɛ he. Mɛni baa kɛji mɔ ko ni bɛ jeŋba kpakpa lɛ te shi ewo gbɛjianɔtoo lɛ?,Write a story about a society where a machine determines a person's moral worth. What happens when someone with a low moral score challenges the system?
Jeŋ nilelɔi akuu ko na akɛ lamɔi ji nibii ni tamɔ amɛhe lɛ ahe mfoniri fioo. Mɛɛ gbɛ nɔ enɛ tsakeɔ bɔ ni wɔnuɔ jwɛŋmɔ shishi wɔhaa lɛ?,A group of scientists discovers that dreams are glimpses into parallel realities. How does this change our understanding of the mind?
"Yɛ gbele sɛɛ shihilɛ mli lɛ, akojoɔ susumai yɛ mlihilɛ ni amɛshi lɛ he kaimɔi anɔ. Mɔ ko ni awieɔ ehe lɛ yɔseɔ akɛ amɛshika miiho.","In the afterlife, souls are judged based on the memories of kindness they left behind. A character realizes they are running out of currency."
"Yɛ wɔsɛɛ be ni AI kudɔɔ lɛ mli lɛ, naagbee yiŋkpɛɛ ni aŋmɛɔ gbɛ ni adesai akpɛ ji kaimɔ ni amɛsumɔɔ ni amɛto kɛya naanɔ.","In a future controlled by AI, the last decision humans are allowed to make is which memory they want to preserve for eternity."
Feemɔ sanegbaa ni ka ŋwɛibɔfo ko kɛ gbɔ ko ni kɛ sui tsuɔ nii yɛ wiemɔi najiaŋ lɛ teŋ.,Create a conversation between an astronaut and an alien who communicates using colors instead of words.
"Feemɔ sanegbaa ni yɔɔ AI kɛ mɔ ni bɔ lɛ teŋ, he ni AI lɛ biɔ yiŋtoo hewɔ ni eyɔɔ lɛ he sane.","Craft a conversation between an AI and its creator, where the AI questions the purpose of its existence."
Feemɔ akutso ko ni majik kɛ tɛknɔlɔji efee ekome ni nɔ ko nɔ ko bɛ he lɛ he okwɛ. Te gbɔmɛi kɛ hewalɛi nɛɛ tsuɔ nii yɛ amɛ daa gbi shihilɛ mli amɛhaa tɛŋŋ?,Envision a society where magic and technology are seamlessly integrated. How do people use these powers in their daily lives?
"Bɔɔ jeŋ ko ni nu jɛɛhe pɛ ji teemɔŋ ŋshɔkpɔ ko ni tsiɔ ehe daa nyɔŋ nɔ, ni no haa mɛi fɛɛ ni yɔɔ jɛmɛ lɛ fãa kɛyaa hei krokomɛi be fɛɛ be.","Create a world where the only source of water is a mystical oasis that moves every month, leading to constant migration of all inhabitants."
Ŋmaa lala ko ni jieɔ maŋ ko ni yɔɔ hoo lɛ mli gbee kɛ gbɛɛmɔi lɛ kpo tamɔ nɔ ni eji lala ko ni akɛtswaa lala.,Write a poem that captures the rhythm and sounds of a bustling city as if it were a symphony.
Susumɔ jeŋ ko ni akɛ henumɔi woɔ tɔ mli ni ahɔ̃ɔ lɛ he okwɛ. Te enɛ baatsake bɔ ni adesai kɛ amɛhe yeɔ ha kɛ shihilɛ mli lɛ aha tɛŋŋ?,Imagine a world where emotions are bottled and sold. How would this change human interactions and society?
