prompt,prompt_en
ለመግዛት የሚፈልጉትን ምርት ስለመገኘት እና ዝርዝር መግለጫ ለደንበኛ አገልግሎት ተወካይ ኢሜይል ይጻፉ።,Write an email to a customer service representative inquiring about the availability and specifications of a product you are interested in purchasing.
የርቀት ስራን ይግለጹ፣ ነገር ግን ከቤት ከመሥራት ይልቅ፣ ገፀ ባህሪው ከተለያዩ ድንቅ ቦታዎች (እንደ ተንሳፋፊ ደሴቶች ወይም የተደነቁ ደኖች) እየሰራ ነው።,"Describe a remote work routine, but instead of working from home, the character is working from different fantastical locations (like floating islands or enchanted forests)."
የቡድን ፕሮጀክትን የሚያስተባብሩ ለክፍል ጓደኞችዎ ኢሜይል ይጻፉ። ተግባሮችን ይመድቡ፣ የጊዜ ገደቦችን ያስቀምጡ እና ስለ ሂደት ለመወያየት የስብሰባ ጊዜ ይጠቁሙ።,"Compose an email to your classmates coordinating a group project. Assign tasks, set deadlines, and suggest a meeting time to discuss progress."
የሳይንስ ሊቃውንት ቡድን ህልሞች ወደ ትይዩ እውነታዎች ፍንጭ እንደሆኑ አወቁ። ይህ ስለ አእምሮ ያለንን ግንዛቤ እንዴት ይለውጠዋል?,A group of scientists discovers that dreams are glimpses into parallel realities. How does this change our understanding of the mind?
አንድ ሆቴል ሚስጥራዊ በሆነ መልኩ በአለም ዙሪያ በተለያዩ ቦታዎች ይታያል፣ ግን በምሽት ብቻ ነው። ጠዋት ከመጣ በኋላ ይጠፋል። ምስጢሩ ምንድን ነው?,"A hotel mysteriously appears in different locations around the world, but only at night. Once morning comes, it vanishes. What’s its secret?"
የሰማይ የባህር ላይ ወንበዴዎች ቡድን በደመና ውስጥ የተደበቀ ትውፊት የሆነውን ውድ ሀብት ለመፈለግ በተንሳፋፊ ደሴቶች እና የሰማይ ከተሞች ውስጥ የአየር መርከቦችን ይጓዛል።,A band of sky pirates navigates airships through floating islands and sky cities in search of a legendary treasure hidden in the clouds.
ሊሆኑ ስለሚችሉ የምርምር እድሎች ለፕሮፌሰር ኢሜይል ይጻፉ። ፍላጎቶችዎን ያድምቁ እና ለምን ከእነሱ ጋር መስራት እንደሚፈልጉ ያብራሩ።,Write an email to a professor inquiring about potential research opportunities. Highlight your interests and explain why you’d like to work with them.
አንዳንዶች ማህበራዊ ሚዲያ በህብረተሰቡ ላይ በጎ ተጽእኖ እንዳለው ሲያምኑ ሌሎች ደግሞ አሉታዊ ተፅእኖ አላቸው ብለው ያስባሉ. በሁለቱም እይታዎች ተወያይ እና አስተያየትህን ስጥ።,"Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
በአስማታዊ ጽ / ቤት ውስጥ ሰራተኞች ለተለያዩ ስራዎች ምርታማነታቸውን ለማሳደግ መድሃኒቶችን ይጠቀማሉ. አንድ ሰው ለተሳሳተ ተግባር የተሳሳተ መድሃኒት ሲወስድ ምን ይሆናል?,"In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
በየሰዓቱ ለ10 ደቂቃ ያህል ጊዜ እንድታቆም የሚያስችል ልዕለ ኃይል እንዳለህ አስብ። ይህንን በዕለት ተዕለት እንቅስቃሴዎ ውስጥ እንዴት ያካትቱት?,Imagine you have a superpower that allows you to pause time for 10 minutes every hour. How do you incorporate this into your daily routine?
የሚወደውን ንጉሠ ነገሥት ለመጣል በሚያሴሩ ሁለት ቤተ መንግሥት መካከል ውይይት ጻፍ፣ ነገር ግን አንደኛው ድብቅ አጀንዳ እንዳለው በማጣመም።,"Write a dialogue between two courtiers conspiring to overthrow a beloved monarch, but with a twist that one of them has a hidden agenda."
አንዳንዶች የሥራ እና የሕይወት ሚዛንን ማሳካት ካለፈው ይልቅ ዛሬ በጣም ከባድ እንደሆነ ያምናሉ። በዚህ መግለጫ ምን ያህል ይስማማሉ ወይም አይስማሙም?,Some believe achieving work-life balance is more difficult today than in the past. To what extent do you agree or disagree with this statement?
በእያንዳንዱ ማቆሚያ ልዩ ፈተና (ለምሳሌ ብርቅዬ ንጥረ ነገሮችን ማምጣት፣ እንቆቅልሾችን መፍታት፣ ወዘተ) በማሳየት የዕለት ተዕለት የሩጫ ቀንን ወደ አስደናቂ ተልዕኮ ይለውጡት።,"Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
አንድ ቡድን ያለማቋረጥ መልክዓ ምድሯን በሚቀይር እና ጥንታዊ ሚስጥሮችን በሚደብቅ ሚስጥራዊ ደሴት ላይ ታግዷል።,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
ብዙ አዋቂዎች አሁንም በዘመናዊው ዓለም መሠረታዊ የዲጂታል ችሎታዎች የላቸውም። ከዚህ በስተጀርባ ያሉት ምክንያቶች ምንድን ናቸው እና ዲጂታል ማንበብና መጻፍ ለማሻሻል ምን ማድረግ ይቻላል?,"Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
ሻጮች ሁለንተናዊ እና አስማታዊ እቃዎችን በሚሸጡበት የገበያ ቦታ ላይ ስለስራ መሮጥ ይፃፉ እና መጎርጎር ገንዘብን ብቻ ሳይሆን ብልህ ብልሃቶችን ወይም እንቆቅልሾችን ይጠይቃል።,"Write about running errands in a marketplace where vendors sell both mundane and magical items, and haggling requires not just money but clever tricks or riddles."
ለፕሮፌሰሩዎ የሥራ ምድብ ማራዘሚያ የሚጠይቅ ኢሜይል ይጻፉ። ሁኔታዎን ያብራሩ እና ስራውን መቼ ማጠናቀቅ እንደሚችሉ ምክንያታዊ የጊዜ ሰሌዳ ያቅርቡ።,Write an email to your professor requesting an extension for an assignment. Explain your situation and provide a reasonable timeline for when you can complete the work.
አሁን አዲስ ስራ ጀምረሃል እና እራስህን ከቡድንህ አባላት ጋር ማስተዋወቅ ትፈልጋለህ። እራስዎን በማስተዋወቅ እና በጋራ ለመስራት ያለዎትን ፍላጎት የሚገልጹ መደበኛ ኢሜል ይጻፉ።,You’ve just started a new job and want to introduce yourself to your team members. Write a formal email introducing yourself and expressing your excitement about working together.
የቴክኖሎጂ እድገቶች ሰዎች እንዴት እንደሚግባቡ ተለውጠዋል. የዚህ ልማት ጥቅሞች እና ጉዳቶች ምንድ ናቸው?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
በሚሰሩበት ጊዜ ሁሉ አካላዊ ጥንካሬዎ በዙሪያዎ ያለውን ዓለም ወደ ሚነካበት ወደ ተለዋጭ እውነታ እንደሚወሰዱ ያስቡ። አንድ የአካል ብቃት እንቅስቃሴ ክፍለ ጊዜ ይግለጹ።,"Imagine that every time you work out, you are transported to an alternate reality where your physical strength affects the world around you. Describe one workout session."
ለቀጣይ ስራቸው እያመሰገኑ ለወደዱት ደንበኛ ኢሜይል ይጻፉ እና ስለ ልዩ ማስተዋወቂያ ወይም አቅርቦት ያሳውቋቸው።,"Compose an email to a valued customer thanking them for their continued business, and inform them about a special promotion or offer."
በኋለኛው ዓለም ነፍሳት የሚፈረዱት ትተውት በሄዱት የደግነት ትዝታ ነው። አንድ ገጸ ባህሪ ምንዛሬ እያለቀባቸው እንደሆነ ይገነዘባል።,"In the afterlife, souls are judged based on the memories of kindness they left behind. A character realizes they are running out of currency."
አንድ መርማሪ ያለፉትን 48 ሰአታት ምንም ትውስታ ሳይኖረው ከእንቅልፉ ሲነቃ በትልቅ ወንጀል ቀዳሚ ተጠርጣሪ መሆናቸውን አወቀ። ንፁህነታቸውን እንዴት ያረጋግጣሉ?,"A detective wakes up with no memory of the last 48 hours, only to find that they’re the prime suspect in a major crime. How do they prove their innocence?"
"አንዳንዶች ወላጆች ልጆችን የማሳደግ ኃላፊነት አለባቸው ብለው ያምናሉ, ሌሎች ደግሞ መንግሥት ሚና መጫወት እንዳለበት ያስባሉ. በሁለቱም እይታዎች ተወያይ እና አስተያየትህን ስጥ።","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
ለድርጅትዎ ጋዜጣ አዲስ ተመዝጋቢ መሆኑን የሚያረጋግጥ ኢሜይል ይጻፉ። ለደንበኝነት ስለተመዘገቡ እናመሰግናለን፣ ምን እንደሚጠብቁ ይንገሯቸው እና የድርጊት ጥሪን ያካትቱ።,"Compose an email confirming a new subscriber to your company’s newsletter. Thank them for subscribing, tell them what to expect, and include a call to action."
ተፈጥሮ ሌሊቱ ከመውደቁ በፊት ዘፈኑን ወደ ምድር ሲዘምር አስቡት። ምን ቃላት እና ምስሎች ይጠቀማል?,Imagine nature singing a lullaby to the earth before the night falls. What words and imagery would it use?
ማሽን የአንድን ሰው የሞራል ዋጋ የሚወስንበት ማህበረሰብ ታሪክ ይፃፉ። ዝቅተኛ የሞራል ውጤት ያለው ሰው ስርዓቱን ሲፈታተን ምን ይሆናል?,Write a story about a society where a machine determines a person's moral worth. What happens when someone with a low moral score challenges the system?
ከሁለት ሳምንታት በፊት የተደረገውን የስራ ቃለ መጠይቅ ለመከታተል ኢሜይል ይጻፉ። ለቦታው ያለዎትን ፍላጎት ይግለጹ፣ ለቃለ-መጠይቁ አድራጊው ጊዜያቸውን አመስግኑ እና ዝማኔዎችን ይጠይቁ።,"Write an email to follow up on a job interview you had two weeks ago. Express your continued interest in the position, thank the interviewer for their time, and ask for updates."
ባልተጠበቁ ሁኔታዎች ምክንያት ክፍል ስለጠፋ ይቅርታ በመጠየቅ ለፕሮፌሰርዎ ኢሜይል ይጻፉ። ለመከታተል የሚያስፈልግዎ ቁሳቁስ ካለ ይጠይቁ።,Write an email to your professor apologizing for missing a class due to unforeseen circumstances. Ask if there is any material you need to catch up on.
ከቅርብ ዓመታት ወዲህ የመስመር ላይ ግብይት በጣም ተወዳጅ እየሆነ መጥቷል። የዚህ አዝማሚያ ምክንያቶች ምንድን ናቸው እና በአገር ውስጥ ንግዶች ላይ ምን ተጽዕኖ ያሳድራል?,"Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
በባዮሊሚንሰንት እፅዋት የምትንቀሳቀስ የተንጣለለ የመሬት ውስጥ ከተማን አስብ። ነዋሪዎቿ ምን ተፈታታኝ ሁኔታዎች ያጋጥሟቸዋል?,Imagine a sprawling underground city powered by bioluminescent plants. What challenges do its inhabitants face?
ወደ ጥልቅ የውቅያኖስ ክፍል ያደረጉትን ጉዞ ግለጽ፤ እዚያም ያልተጠበቀ ነገር ያገኙ ነበር፤ ይህች ጥንታዊት ከተማ ባልታወቁ ፍጥረታት ትጠበቃለች።,"Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
ጓደኞችን ወደሚያስተናግደው ፓርቲ የሚጋብዝ መደበኛ ያልሆነ ኢሜይል ይጻፉ። ስለ ቀኑ፣ ሰዓቱ፣ ቦታው እና ማንኛውም ልዩ እንቅስቃሴዎች ዝርዝሮችን ያካትቱ።,"Compose an informal email inviting friends to a party you’re hosting. Include details about the date, time, location, and any special activities."
በወርሃዊ ሂሳብዎ ላይ ትክክል ያልሆነ ክፍያ አስተውለዋል። ጉዳዩን የሚያብራራ እና እንዲስተካከል ለመጠየቅ ለሂሳብ አከፋፈል ክፍል ኢሜይል ይጻፉ።,You’ve noticed an incorrect charge on your monthly bill. Write an email to the billing department explaining the issue and asking for a correction.
በየትኛውም ካርታ ላይ በሌለ መሬት ላይ ከተደናቀፈ ታዋቂ ታሪካዊ አሳሽ የመጽሔት ማስታወሻ ይፍጠሩ።,Create a journal entry from a famous historical explorer who stumbles upon a land that doesn’t exist on any map.
ሁለንተናዊ የሰላም ስምምነት ለመመስረት በተለያዩ ባዕድ ዝርያዎች መካከል ኮንፈረንስ ተካሄዷል። የቋንቋ እና የባህል እንቅፋቶችን እንዴት ያሸንፋሉ?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
ከጤና ግቦቻቸው ጋር ለመጣጣም ከአስማተኛ ፍጡር ጋር ስምምነት ስለሚያደርግ ሰው ይጻፉ። በየቀኑ አንድን ተግባር ሲዘልሉ አሻሚ ነገር ግን የማይመች ውጤት ይገጥማቸዋል።,"Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
ስሜት የአየር ሁኔታን የሚቆጣጠርበትን መንግሥት አስብ። እዚያ በሚኖር ዜጋ ሕይወት ውስጥ አንድ ቀን ይግለጹ።,Imagine a kingdom where emotions control the weather. Describe a day in the life of a citizen living there.
ተግባራትን በፈጠራ መተርጎም ስለሚጀምር እና አጋዥ እና የማይገመቱ እርምጃዎችን ስለሚወስድ ስለ AI የግል ረዳት ይፃፉ።,Write about an AI personal assistant that starts to interpret tasks creatively and takes actions that are both helpful and wildly unpredictable.
በአደገኛ የአሸዋ አውሎ ነፋሶች እና ድብቅ ፍጥረታት በተሞላ በረሃ ውስጥ ጀብዱዎች ለሽልማት አመታዊ ውድድር ይወዳደራሉ።,"In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
የአሳሾች ቡድን በውጪው ዓለም ለዘመናት ያልተነካውን ድብቅ ሥልጣኔ አገኘ። ከዚህ ማህበረሰብ ጋር እንዴት ይገናኛሉ?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
ኩባንያዎን የሚያስተዋውቅ እና አገልግሎትዎን ለሚሰጥ ደንበኛ ቀዝቃዛ ኢሜይል ይጻፉ። ቁልፍ ጥንካሬዎችዎን ያድምቁ እና ንግዳቸውን እንዴት መርዳት እንደሚችሉ ያብራሩ።,Write a cold email to a potential client introducing your company and offering your services. Highlight your key strengths and explain how you can help their business.
በምድር ላይ የስበት ኃይል በድንገት ለተወሰኑ ሰዓታት የሚገለበጥበትን ቀን ግለጽ። ሰዎች እና እንስሳት እንዴት ምላሽ ይሰጣሉ?,Describe a day on Earth where gravity suddenly reverses for a few hours. How do people and animals react?
የስበት ኃይል በሚቀያየርበት፣ ጊዜ የሚታጠፍበት፣ እና አቀማመጦች አስማታዊ ተፅእኖዎች በሚፈጥሩበት በሚያስደንቅ ስቱዲዮ ውስጥ የሚካሄደውን የዮጋ ክፍል አስቡት።,"Imagine a yoga class that takes place in an enchanted studio where gravity shifts, time bends, and poses take on magical effects."
መሞት የማይችለውን ነገር ግን ከጉዳታቸው የተነሳ እያንዳንዱን ህመም የሚሰማውን ገጸ ባህሪ ግለጽ። ይህንን ሕልውና እንዴት ይቋቋማሉ?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
በቀደሙት ግዢዎች ላይ ተመስርተው ሊፈልጓቸው የሚችሏቸው ተዛማጅ ምርቶችን የሚያቀርብ ደንበኛ የሽያጭ ኢሜይል ይጻፉ። እነዚህ ምርቶች ለምን ግዛቸውን እንደሚያሟሉ ያድምቁ።,Write a sales email to an existing customer offering related products they might be interested in based on previous purchases. Highlight why these products complement their purchase.
"ውፍረት በብዙ አገሮች አሳሳቢ ችግር እየሆነ ነው። የዚህ ጉዳይ መንስኤዎች ምንድን ናቸው, እና ችግሩን ለመፍታት ምን እርምጃዎች ሊወሰዱ ይችላሉ?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
የአየር ንብረት ለውጥ በምድራችን ላይ ከፍተኛ ተጽዕኖ እያሳደረ ነው። ለአየር ንብረት ለውጥ ዋና መንስኤዎች ምንድን ናቸው ብለው ያስባሉ፣ እና በአካባቢው ላይ ሊያመጣ የሚችለው ተጽእኖ ምንድነው?,"Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
እያንዳንዱ ሰራተኛ የተለየ ስሜት የሚወክልበትን ቢሮ አስብ (ለምሳሌ ደስታ፣ ቁጣ፣ ምቀኝነት)። የዕለት ተዕለት ተግባራትን እና ስብሰባዎችን እንዴት ይጓዛሉ?,"Imagine an office where every employee represents a different emotion (e.g., joy, anger, envy). How do they navigate daily tasks and meetings?"
የራሱን ስብዕና እና ምኞቶች ማዳበር የሚጀምር ሮቦት የቤት እንስሳ ያለው የላቀ AI ያለው ገፀ ባህሪን አስቡት።,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
አዲስ ምርት መጀመሩን የሚያበስር የግብይት ኢሜል ይጻፉ። ስለ ምርቱ ባህሪያት፣ ጥቅሞች እና ማንኛውም ልዩ ማስተዋወቂያዎች ወይም ቅናሾች ዝርዝሮችን ያካትቱ።,"Compose a marketing email announcing the launch of a new product. Include details about the product’s features, benefits, and any special promotions or discounts."
ለቀድሞ ቀጣሪ ለአዲስ የሥራ ማመልከቻ እንደ ማጣቀሻ እንዲጠቀምባቸው የሚጠይቅ ኢሜይል ይጻፉ። በትህትና ፍቃዳቸውን ጠይቁ እና ለድጋፋቸው አመስግኗቸው።,Compose an email to a former employer requesting to use them as a reference for a new job application. Politely ask for their permission and thank them for their support.
የአሳሾች ቡድን በመጠን መካከል ለመዝለል ቴክኖሎጂ ሠርቷል፣ ነገር ግን እያንዳንዱ ልኬት ከመጨረሻው የበለጠ አደገኛ ነው። እንዲሄዱ የሚያደርጋቸው ምንድን ነው?,"A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
"በብዙ አገሮች ወጣቶች ሥራ ለማግኘት ይቸገራሉ። የዚህ ጉዳይ መንስኤዎች ምንድን ናቸው, እና ምን መፍትሄዎችን ሊጠቁሙ ይችላሉ?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
የድህረ-ምጽዓት አለም እራሱን እንደገና ወደ ዩቶፒያ የገነባ ነገር ግን ሰላሟን አደጋ ላይ የሚጥሉ ምስጢሮችን ግለጽ።,"Describe a post-apocalyptic world that has rebuilt itself into a utopia, but with underlying secrets that threaten its peace."
እያንዳንዱ ወቅት ሰው የሚገለጽበት ግጥም ይጻፉ እና ስለ ህይወት ዑደት ውይይት ያደርጋሉ።,Write a poem where each season is personified and they engage in a conversation about the cycle of life.
"የሕዝብ ብዛት በብዙ ከተሞች አሳሳቢ እየሆነ መጥቷል። የሕዝብ ብዛት መንስኤዎች ምንድን ናቸው, እና በከተማ ህይወት ላይ ያለው ተጽእኖ ምንድነው?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
"ዘንዶዎች ለረጅም ጊዜ ጠፍተዋል, ነገር ግን አንድ ሰው በሰው አካል ውስጥ እንደገና ተወልዷል. ይህ በአስማት ዓለም ላይ ምን ተጽዕኖ ያሳድራል?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
አንድ በአንድ ሰዎች ያለ ምንም ዱካ እየጠፉ ስለሚገኙባት ከተማ ጻፍ። የቀሩት የጠፉትን ምንም ትውስታ የላቸውም።,"Write about a town where, one by one, people are vanishing without a trace. Those who remain have no memory of the missing."
ሁል ጊዜ ልብስ ባጠቡ ቁጥር ካልሲ ይጠፋል ነገር ግን ከመጥፋቱ ይልቅ በጊዜ ውስጥ ይጓዛል። ይህ ስለሚመራው ግኝቶች ይጻፉ።,"Every time you do the laundry, a sock goes missing, but instead of disappearing, it travels through time. Write about the discoveries this leads to."
ለቀድሞ ፕሮፌሰር ወይም አማካሪ የሙያ ምክር የሚጠይቅ ኢሜይል ይጻፉ። አሁን ያለዎትን ሁኔታ በአጭሩ ያብራሩ እና እንዴት ወደ ፊት መሄድ እንደሚችሉ መመሪያ ይጠይቁ።,Compose an email to a former professor or mentor asking for career advice. Briefly explain your current situation and ask for guidance on how to move forward.
ስለ ቤተ መጻሕፍቱ ታሪክ ፍጠር፤ የተጻፉትን መጻሕፍት ሁሉ እና ሊጻፍ የሚችል መጽሐፍ ሁሉ የያዘ ታሪክ ፍጠር።,Create a story about a library that contains every book ever written and every book that could ever be written.
አንድ ሰው በእውነተኛው ህይወት ውስጥ ቅዠታቸውን ማየት ይጀምራል. በተነሱ ቁጥር፣ ሌላ የቅዠት አለም ክፍል ወደ እውነት ይከተላቸዋል።,"A person begins to experience their nightmares in real life. Every time they wake up, another piece of the nightmare world follows them into reality."
ዕለታዊ ሥራዎችን ወደ ጨዋታ የሚቀይር የፈጠራ እና ያልተለመደ የሥራ ዝርዝር ቅርጸት ይፍጠሩ። ህጎቹ ምንድን ናቸው እና እንዴት ያነሳሱዎታል?,"Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
አውቶቡስ በሄዱ ቁጥር ወደ ሥራ፣ በትይዩ ዩኒቨርስ ውስጥ የተለየ የተመሳሳይ መጓጓዣ ሥሪት ያጋጥምዎታል። የትኞቹን ቅጦች ወይም ለውጦች ማስተዋል ይጀምራሉ?,"Every time you take the bus to work, you experience a different version of the same commute in a parallel universe. What patterns or changes do you begin to notice?"
በ AI የሚነዱ ሮቦቶች ሸማቾችን የሚረዱበት የወደፊቱን የግሮሰሪ መደብር አስቡት፣ ነገር ግን የራሳቸው አእምሮ አላቸው። ይህ የግዢ ልምድን እንዴት ይነካዋል?,"Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
የአለም አቀፍ ጉዞዎች አቅርቦት በከፍተኛ ሁኔታ ጨምሯል. ለቱሪስቶች እና ለአስተናጋጅ ሀገሮች ጥቅሙን እና ጉዳቱን ተወያዩበት።,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
የፕሮጀክቱን ሂደት ለመወያየት ከባልደረባዎ ጋር ስብሰባ ማዘጋጀት ያስፈልግዎታል. ለስብሰባው ተስማሚ ጊዜ የሚጠይቅ ጨዋነት ያለው ኢሜይል ይጻፉ እና አጭር መግለጫ ያቅርቡ።,You need to schedule a meeting with a colleague to discuss the progress of a project. Write a polite email requesting a suitable time for the meeting and provide a brief outline.
ትውስታዎች ሊሰረቁ በሚችሉበት አለም ውስጥ የራሳቸውን ማንነት ማወቅ የጀመሩትን የትዝታ ሌባ ህይወት ይግለጹ።,"In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
ልዕልት ወይም ልዕልት በየምሽቱ ወደ አውሬነት ለመቀየር ተረግመዋል። እርግማኑን ከመውሰዳቸው በፊት የሚነሱበትን መንገድ መፈለግ አለባቸው።,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
በቅርብ ዓመታት ውስጥ የርቀት ሥራ በጣም የተለመደ ሆኗል. የርቀት ሥራ ጥቅሞችን እና ጉዳቶችን ተወያዩበት።,"In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
አንዳንድ ሰዎች የአካባቢ ችግሮች በአለም አቀፍ ደረጃ መፈታት አለባቸው ብለው ሲያምኑ ሌሎች ደግሞ በአካባቢው መታከም አለባቸው ብለው ያስባሉ። በሁለቱም እይታዎች ተወያይ እና አስተያየትህን ስጥ።,"Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
በወደፊቷ ከተማ ውስጥ የምድር ውስጥ ባቡር ሥርዓት በየጊዜው የሚለዋወጥ ግርግር ነው። በዚህ ያልተጠበቀ ስርዓት ውስጥ ስለአንድ ሰው የዕለት ተዕለት ጉዞ ይፃፉ።,"In a futuristic city, the subway system is an ever-changing maze. Write about someone's routine commute through this unpredictable system."
