prompt,prompt_en
Mepụta mkparịta ụka n&#39;etiti onye na-enyocha mbara igwe na onye mbịarambịa nke na-eji agba na-ekwurịta okwu kama okwu.,Create a conversation between an astronaut and an alien who communicates using colors instead of words.
Dee akụkọ gbasara otu ndị dike lara ezumike nka bụ ndị si na ezumike nka pụta maka otu ozi ikpeazụ.,Write a story about a group of retired superheroes who come out of retirement for one last mission.
Otu ndị enyi na-asụ ngọngọ n&#39;elu akwụkwọ ochie nke na-akọwa ememe ịkpọ chi echefuru echefu. Ha na-eme ya dị ka egwuregwu - ruo mgbe ọ ga-arụ ọrụ.,A group of friends stumbles upon an old book that describes a ritual to summon a forgotten deity. They perform it as a joke—until it works.
"Dee email na ụlọ ọrụ nnabata nke mahadum na-arịọ ozi gbasara otu mmemme. Jụọ maka usoro ngwa, oge imecha, wdg.","Write an email to the admissions office of a university requesting information about a specific program. Ask about the application process, deadlines, etc."
"Kọwaa usoro ọrụ ebe a na-atụgharị ọrụ ụlọ ọ bụla ka ọ bụrụ obere egwuregwu, juputara na ọkwa, ụgwọ ọrụ na ihe ịma aka ndị a na-atụghị anya ya.","Describe a chore system where every household task is turned into a mini-game, complete with levels, rewards, and unexpected challenges."
Dee ozi-e nye onye nnochite anya ndị ahịa na-ajụ ajụjụ maka nnweta na nkọwapụta nke ngwaahịa ị nwere mmasị ịzụrụ.,Write an email to a customer service representative inquiring about the availability and specifications of a product you are interested in purchasing.
"Kọwaa usoro ọrụ dịpụrụ adịpụ, mana kama isi n&#39;ụlọ na-arụ ọrụ, agwa ahụ na-arụ ọrụ site na ebe dị egwu dị iche iche (dị ka agwaetiti na-ese n&#39;elu mmiri ma ọ bụ oke ọhịa mara mma).","Describe a remote work routine, but instead of working from home, the character is working from different fantastical locations (like floating islands or enchanted forests)."
"Dee ozi-e nye ụmụ klas gị na-ahazi ọrụ otu. Kenye ihe aga-eme, wepụta oge ngwụcha, ma tụọ oge nzụkọ iji kparịta ọganihu.","Compose an email to your classmates coordinating a group project. Assign tasks, set deadlines, and suggest a meeting time to discuss progress."
"N&#39;ime ndụ mgbe a nwụsịrị, a na-ekpe mkpụrụ obi ikpe dabere na ncheta nke obiọma ha hapụrụ. Otu agwa na-achọpụta na ego agwụla ha.","In the afterlife, souls are judged based on the memories of kindness they left behind. A character realizes they are running out of currency."
"Onye nyocha na-eteta n&#39;ụra na-enweghị ncheta nke awa 48 gara aga, naanị ịchọpụta na ha bụ onye a na-enyo enyo na nnukwu mpụ. Olee otú ha si egosi na aka ha dị ọcha?","A detective wakes up with no memory of the last 48 hours, only to find that they’re the prime suspect in a major crime. How do they prove their innocence?"
Ndị ọrụ ụgbọ mmiri tọrọ atọ n&#39;agwaetiti dị omimi nke na-agbanwe ọdịdị ala ya mgbe niile ma na-ezochi ihe nzuzo oge ochie.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
Dee ozi-e nye onye prọfesọ na-ajụ maka ohere nyocha nwere ike. Kọwapụta mmasị gị ma kọwaa ihe mere ị ga-eji chọọ ka gị na ha rụkọọ ọrụ.,Write an email to a professor inquiring about potential research opportunities. Highlight your interests and explain why you’d like to work with them.
"Ụfọdụ kwenyere na mgbasa ozi mgbasa ozi nwere mmetụta dị mma na ọha mmadụ, ebe ndị ọzọ na-eche na ọ nwere mmetụta ọjọọ. Kwurịtara echiche abụọ ma kwuo echiche gị.","Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
"Ngwa ọhụrụ na-ekwu na ọ na-eṅomi &#39;ụbọchị ọrụ zuru oke&#39; dabere na omume na mmasị mmadụ. Dee banyere onye nwara ya, naanị chọpụta na ọ dị oke egwu karịa ka ha tụrụ anya ya.","A new app claims to simulate the ‘perfect workday’ based on an individual’s habits and preferences. Write about someone who tries it, only to discover it's far more intense than they expected."
Were ya na ị nwere nnukwu ike nke na-enye gị ohere ịkwụsịtụ oge maka nkeji 10 kwa elekere. Kedu otu ị ga-esi tinye nke a na mmemme gị kwa ụbọchị?,Imagine you have a superpower that allows you to pause time for 10 minutes every hour. How do you incorporate this into your daily routine?
"Kọwaa ụwa ebe mmepeanya na-ebi n&#39;agwaetiti ndị na-ese n&#39;elu igwe na mbara igwe, a na-ebufe akụrụngwa site na netwọk nke nnukwu balloons.","Describe a world where civilizations live on floating islands in the sky, and resources are transported through a network of giant balloons."
Ụfọdụ kwenyere na imezu nguzozi n&#39;ọrụ na ndụ siri ike taa karịa ka ọ dị n&#39;oge gara aga. Ruo kedu ókè ị kwenyere ma ọ bụ kwenye na nkwupụta a?,Some believe achieving work-life balance is more difficult today than in the past. To what extent do you agree or disagree with this statement?
"A na-enye gị ọrụ ịzụ ahịa dị omimi, mana ụlọ ahịa ezigara gị bụ ihe ọ bụla ma ọ bụghị ihe nkịtị - nke ọ bụla nwere ihe nzuzo nke kwesịrị ikpughe.","You are tasked with a mystery shopping job, but the stores you're sent to are anything but ordinary—each one has a secret that needs to be uncovered."
"N&#39;ime ọzara jupụtara n&#39;oké aja dị ize ndụ na ihe e kere eke zoro ezo, ndị na-eme njem na-asọ mpi n&#39;ọsọ a na-agba kwa afọ maka ihe nrite dị ụkọ.","In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
"Ọtụtụ ndị toro eto enwechaghị nkà dijitalụ n&#39;ụwa taa. Kedu ihe kpatara nke a, na gịnị ka a ga-eme iji melite ọgụgụ akwụkwọ dijitalụ?","Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
"Tụgharịa ụbọchị nkịtị nke ịgba ọsọ n&#39;ọchịchọ dị egwu, na nkwụsị nke ọ bụla na-eweta ihe ịma aka pụrụ iche (dịka ọmụmaatụ, iweghachite ihe ndị na-adịghị ahụkebe, idozi mgbagwoju anya, wdg).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
Dee ozi-e nye prọfesọ gị na-arịọ ka agbatịkwu maka ọrụ. Kọwaa ọnọdụ gị wee wepụta usoro iheomume kwesịrị ekwesị maka mgbe ị ga-arụcha ọrụ ahụ.,Write an email to your professor requesting an extension for an assignment. Explain your situation and provide a reasonable timeline for when you can complete the work.
Ị ka malitere ọrụ ọhụrụ ma chọọ ịme ka ndị otu gị mara onwe gị. Dee ozi-e nke na-ewebata onwe gị ma gosipụta obi ụtọ gị maka ịrụkọ ọrụ ọnụ.,You’ve just started a new job and want to introduce yourself to your team members. Write a formal email introducing yourself and expressing your excitement about working together.
Ọganihu nkà na ụzụ agbanweela otú ndị mmadụ si akpakọrịta. Kedu uru na ọghọm dị na mmepe a?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
"Dee maka onye na-emekọrịta ihe na anwansi iji rapara na ebumnuche ahụike ha. Ụbọchị ọ bụla ha na-awụlikwa elu ọrụ, ha na-eche ihe ga-esi na ya pụta na-adịghị mma ma na-adịghị mma.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
"Dee email nye onye ahịa bara uru na-ekele ha maka azụmaahịa ha na-aga n&#39;ihu, ma gwa ha maka nkwalite ma ọ bụ onyinye pụrụ iche.","Compose an email to a valued customer thanking them for their continued business, and inform them about a special promotion or offer."
"N&#39;ọdịnihu nke AI na-achịkwa, mkpebi ikpeazụ a na-ahapụ ụmụ mmadụ ka ha mee bụ ebe nchekwa ha chọrọ ichekwa ruo mgbe ebighị ebi.","In a future controlled by AI, the last decision humans are allowed to make is which memory they want to preserve for eternity."
Otu ìgwè ndị pirates na mbara igwe na-akwọ ụgbọ mmiri site n&#39;àgwàetiti ndị na-ese n&#39;elu mmiri na obodo ndị dị na mbara igwe na-achọ akụ akụkọ ifo zoro n&#39;ime ígwé ojii.,A band of sky pirates navigates airships through floating islands and sky cities in search of a legendary treasure hidden in the clouds.
"Ụfọdụ kwenyere na ọ bụ naanị ndị nne na nna kwesịrị ịna-azụ ụmụ, ebe ndị ọzọ chere na gọọmenti kwesịrị ịrụ ọrụ. Kwurịtara echiche abụọ ma kwuo echiche gị.","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
"Dee ozi-e na-akwado onye debanyere aha ọhụrụ na akwụkwọ akụkọ ụlọ ọrụ gị. Daalụ maka ịdenye aha, gwa ha ihe ha ga-atụ anya ya, ma tinye oku ime ihe.","Compose an email confirming a new subscriber to your company’s newsletter. Thank them for subscribing, tell them what to expect, and include a call to action."
Gịnị ma ọ bụrụ na agba niile dị n&#39;ụwa malitere ịpụ n&#39;otu n&#39;otu? Kọwaa ihe na-eme mgbe enwere naanị otu agba fọdụrụ.,What if all the colors in the world started disappearing one by one? Describe what happens when there's only one color left.
Otu ìgwè ndị ọkà mmụta sayensị chọpụtara na nrọ bụ ihe a na-ahụ anya n&#39;ihe ndị bụ́ eziokwu yiri ya. Olee otú nke a si agbanwe nghọta anyị banyere uche?,A group of scientists discovers that dreams are glimpses into parallel realities. How does this change our understanding of the mind?
"Dee email iji sochie ajụjụ ọnụ ọrụ ị nwere izu abụọ gara aga. Gosipụta mmasị gị na-aga n&#39;ihu n&#39;ọkwa ahụ, kelee onye na-agba ajụjụ ọnụ maka oge ha, ma rịọ maka mmelite.","Write an email to follow up on a job interview you had two weeks ago. Express your continued interest in the position, thank the interviewer for their time, and ask for updates."
Degara prọfesọ gị ozi-e na-arịọ mgbaghara maka ịhapụ klas n&#39;ihi ọnọdụ atụghị anya ya. Jụọ ma ọ nwere ihe ọ bụla ịchọrọ ịchọta.,Write an email to your professor apologizing for missing a class due to unforeseen circumstances. Ask if there is any material you need to catch up on.
"Ịzụ ahịa n&#39;ịntanetị aghọwowanye ewu ewu n&#39;afọ ndị na-adịbeghị anya. Gịnị bụ ihe kpatara omume a, oleekwa mmetụta ọ na-enwe na azụmahịa obodo?","Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
Chee echiche banyere obodo ebe anwansi na teknụzụ jikọtara n&#39;enweghị nsogbu. Kedu ka ndị mmadụ si eji ike ndị a eme ihe na ndụ ha kwa ụbọchị?,Envision a society where magic and technology are seamlessly integrated. How do people use these powers in their daily lives?
Otu ndị na-eme nchọpụta na-achọpụta mmepeanya zoro ezo nke ụwa dị n&#39;èzí na-emetụbeghị kemgbe ọtụtụ narị afọ. Kedu ka ha na obodo a si emekọrịta ihe?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
"Mepụta ozi-e na-abụghị nke na-akpọ ndị enyi òkù ịbịa oriri na ọṅụṅụ ị na-anabata. Tinye nkọwa gbasara ụbọchị, oge, ọnọdụ na mmemme ọ bụla pụrụ iche.","Compose an informal email inviting friends to a party you’re hosting. Include details about the date, time, location, and any special activities."
Ị chọpụtala ụgwọ ezighi ezi na ụgwọ ọnwa gị. Dee ozi-e na ngalaba ịgba ụgwọ na-akọwa okwu a ma rịọ maka mgbazi.,You’ve noticed an incorrect charge on your monthly bill. Write an email to the billing department explaining the issue and asking for a correction.
"A chọpụtaghachila otu alaeze e chere na ọ ga-efunahụ ya n&#39;akụkọ ihe mere eme, mana ndị obodo ya emebeghị agadi kemgbe ọtụtụ narị afọ. Gịnị mere ha?","A kingdom thought to be lost in history is rediscovered, but its people haven’t aged in centuries. What happened to them?"
A na-enwe ọgbakọ n&#39;etiti ụdị dị iche iche nke mba ọzọ iji guzobe nkwekọrịta udo zuru ụwa ọnụ. Kedu ka ha si emeri ihe mgbochi asụsụ na omenala?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Mepụta akụkọ ebe nkwadebe nri kwa ụbọchị ga-aghọ njem nri nri-ihe nke ọ bụla sitere na ala anwansi ma chọọ njikwa pụrụ iche.,Create a story where daily meal prepping turns into a culinary adventure—each ingredient comes from a magical land and requires special handling.
"Mepụta akụkọ gburugburu ihe ochie nke, mgbe emetụ ya aka, na-egosi onye njide nkọwa nke ọdịnihu ha, mana ọ bụ naanị 10 sekọnd.","Create a narrative around an ancient artifact that, when touched, shows the holder a glimpse of their future, but only for 10 seconds."
"N&#39;ime ụlọ ọrụ anwansi, ndị ọrụ na-eji potions kwalite mmepụta ha maka ọrụ dị iche iche. Kedu ihe na-eme ma mmadụ were ọgwụ na-ezighị ezi maka ọrụ na-ezighị ezi?","In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
"Kọwaa njem ha gara n&#39;ime ime oké osimiri, bụ́ ebe ha hụrụ ihe a na-atụghị anya ya—obodo ochie nke ihe ndị e kere eke a na-amaghị na-eche nche.","Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
"Onye na-eme nwa bebi na-emepụta nwa bebi yiri ndụ, ma mgbe ọ gachara ihe omimi ya, ụmụ bebi ahụ na-amalite ime ka a ga-asị na ha dị ndụ, nke ọ bụla nwere ebumnobi ọjọọ.","A dollmaker creates lifelike dolls, but after his mysterious disappearance, the dolls begin to act as if they are alive, each with sinister intentions."
Dee email oyi na-atụ onye ahịa na-ewebata ụlọ ọrụ gị ma na-enye ọrụ gị. Kọwapụta isi ike gị ma kọwaa otu ị ga-esi nyere azụmahịa ha aka.,Write a cold email to a potential client introducing your company and offering your services. Highlight your key strengths and explain how you can help their business.
Kọwaa otu ụbọchị n&#39;ụwa ebe ike ndọda na-atụgharị na mberede maka awa ole na ole. Olee otú ndị mmadụ na anụmanụ si emeghachi omume?,Describe a day on Earth where gravity suddenly reverses for a few hours. How do people and animals react?
"Kọwaa njem a na-eme kwa ụbọchị n&#39;ime obodo efu jupụtara na anụ anwansi, ebe ụgbọ njem ọha gụnyere ụgbọ ala mara mma, anụmanụ na-efe efe, ma ọ bụ ọnụ ụzọ.","Describe a daily commute in a fantasy city filled with magical creatures, where public transportation includes enchanted carriages, flying creatures, or portals."
Kọwaa agwa na-enweghị ike ịnwụ mana ọ na-enwe mmetụta mgbu ọ bụla site na mmerụ ahụ ha. Olee otú ha si anagide ịdị adị a?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Dee email ahịa nye onye ahịa dị na-enye ngwaahịa ndị nwere ike ịmasị ha dabere na ịzụrụ mbụ. Kọwapụta ihe kpatara ngwaahịa ndị a ji emeju nzụta ha.,Write a sales email to an existing customer offering related products they might be interested in based on previous purchases. Highlight why these products complement their purchase.
"Ibu ibu na-aghọ nnukwu nsogbu n&#39;ọtụtụ mba. Gịnị bụ ihe na-akpata okwu a, oleekwa ihe ndị a pụrụ ime iji dozie ya?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Mgbanwe ihu igwe na-enwe mmetụta dị ukwuu na mbara ala anyị. Kedu ihe ị chere bụ isi ihe na-akpata mgbanwe ihu igwe, oleekwa mmetụta ọ nwere na gburugburu ebe obibi?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
"Were ya na ụlọ ọrụ ebe onye ọrụ ọ bụla na-anọchite anya mmetụta dị iche (dịka, ọṅụ, iwe, anyaụfụ). Kedu ka ha si arụ ọrụ kwa ụbọchị na nzukọ?","Imagine an office where every employee represents a different emotion (e.g., joy, anger, envy). How do they navigate daily tasks and meetings?"
Cheedị echiche otu agwa nke nwere anụ ụlọ rọbọt nwere AI dị elu nke na-amalite ịzụlite àgwà na ọchịchọ nke ya.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
"Dee email ahịa na-ekwupụta mmalite nke ngwaahịa ọhụrụ. Tinye nkọwa gbasara njirimara ngwaahịa, uru yana nkwalite ma ọ bụ mbelata ọ bụla pụrụ iche.","Compose a marketing email announcing the launch of a new product. Include details about the product’s features, benefits, and any special promotions or discounts."
Dee email nye onye ọrụ mbụ na-arịọ ka o jiri ha dịka ntụaka maka ngwa ọrụ ọhụrụ. Jiri nkwanye ùgwù rịọ maka ikike ha ma kelee ha maka nkwado ha.,Compose an email to a former employer requesting to use them as a reference for a new job application. Politely ask for their permission and thank them for their support.
"Otu ndị na-eme nchọpụta emepụtala teknụzụ iji wụba n&#39;etiti akụkụ, mana akụkụ nke ọ bụla dị ize ndụ karịa nke ikpeazụ. Gịnị na-eme ka ha na-aga?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
"N&#39;ọtụtụ mba, ndị na-eto eto na-agbalịsi ike inweta ọrụ. Kedu ihe kpatara okwu a, oleekwa ihe ngwọta ị nwere ike ịtụ aro?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
Dee uri ebe a na-ahazi oge ọ bụla ma na-akparịta ụka banyere okirikiri nke ndụ.,Write a poem where each season is personified and they engage in a conversation about the cycle of life.
Mepụta usoro haikus nke ọ bụla na-anọchi anya ebe nchekwa gbawara agbawa nke ịhụnanya echefuru echefu.,Create a series of haikus that each represent a fragmented memory of a forgotten love.
"Ịba ụba mmadụ na-aghọ ihe na-enye nsogbu n&#39;ọtụtụ obodo. Kedu ihe na-ebute oke ọnụ ọgụgụ mmadụ, gịnịkwa na-emetụta ndụ obodo?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
"Dragọn anọwo na-ekpochapụ ogologo oge, mana otu a mụọla ọzọ n&#39;ime ahụ mmadụ. Kedu ka nke a si emetụta ụwa nke anwansi?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
Dee banyere obodo ebe ndị mmadụ na-apụ n&#39;anya n&#39;otu n&#39;otu n&#39;enweghị ihe ọ pụtara. Ndị fọdụrụ enweghị ncheta nke ndị na-efu efu.,"Write about a town where, one by one, people are vanishing without a trace. Those who remain have no memory of the missing."
"Ihe nleba anya ahụike gị na-amalite inye gị ndụmọdụ nkeonwe, ọ fọrọ nke nta ka ọ bụrụ ndụmọdụ mmụọ. Kedu otu ọ si agbanwe usoro gị, na kedu ihe bụ ebumnuche ya zoro ezo?","Your fitness tracker starts giving you personalized, almost psychic advice. How does it transform your routine, and what’s its hidden agenda?"
Dee email na onye bụbu prọfesọ ma ọ bụ onye ndụmọdụ na-arịọ maka ndụmọdụ ọrụ. Kọwaa nkenke ọnọdụ gị ugbu a ma rịọ maka nduzi maka otu ị ga-esi gaa n&#39;ihu.,Compose an email to a former professor or mentor asking for career advice. Briefly explain your current situation and ask for guidance on how to move forward.
Cheedị echiche banyere ụwa ebe a na-eresị mmetụta uche. Kedu ka nke a ga-esi gbanwee mmekọrịta mmadụ na ọha mmadụ?,Imagine a world where emotions are bottled and sold. How would this change human interactions and society?
"Mmadụ na-amalite ịhụ nrọ ha na-arọ nrọ na ndụ n&#39;ezie. Mgbe ọ bụla ha tetara, akụkụ ọzọ nke ụwa dị nro na-esote ha n&#39;eziokwu.","A person begins to experience their nightmares in real life. Every time they wake up, another piece of the nightmare world follows them into reality."
"Chepụta usoro ndepụta ime ihe na-adịghị ahụkebe nke na-atụgharị ọrụ ụbọchị niile ka ọ bụrụ egwuregwu. Gịnị bụ iwu ndị ahụ, oleekwa otú ha si agba gị ume?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
Dee banyere mkparịta ụka a na-adịghị ahụkebe ma dị nkenke a na-enwe na njem ọha n&#39;etiti ndị njem si n&#39;ụdị ndụ dị iche iche.,Write about the unusual but brief conversations that take place on public transit between passengers who come from very different walks of life.
"Dee banyere ịgba ọsọ n&#39;ọma ahịa ebe ndị na-ere ahịa na-ere ma ihe nkịtị na nke anwansi, na ịchụ nta ego na-achọ ọ bụghị naanị ego kama aghụghọ ma ọ bụ aghụghọ.","Write about running errands in a marketplace where vendors sell both mundane and magical items, and haggling requires not just money but clever tricks or riddles."
Nnweta njem mba ofesi abawanyela nke ukwuu. Kwurịta uru na ọghọm dị maka ndị njem nlegharị anya na mba ndị ọbịa.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
Ịkwesịrị ịhazi nzukọ gị na onye ọrụ ibe gị iji kwurịta ọganihu nke ọrụ. Dee email nke ọma na-arịọ maka oge kwesịrị ekwesị maka nzukọ ahụ wee wepụta ihe ndepụta dị nkenke.,You need to schedule a meeting with a colleague to discuss the progress of a project. Write a polite email requesting a suitable time for the meeting and provide a brief outline.
"N&#39;ime ụwa ebe enwere ike izuru ihe ncheta, kọwaa ndụ onye ohi ebe nchekwa nke na-amalite ịhapụ aha nke ya.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
A bụrụla onye isi ma ọ bụ adaeze ka ọ ghọọ anụ ọhịa kwa abalị. Ha ga-achọta ụzọ ha ga-esi buli ọbụbụ ọnụ tupu ya erichapụ ha.,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
"N&#39;afọ ndị na-adịbeghị anya, ọrụ ime obodo aghọwo ihe a na-ahụkarị. Kwurịta uru na ọghọm dị n&#39;ọrụ dịpụrụ adịpụ.","In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
"Ụfọdụ ndị kwenyere na a ga-edozi nsogbu gburugburu ebe obibi zuru ụwa ọnụ, ebe ndị ọzọ na-eche na a ga-edozi ha na mpaghara. Kwurịtara echiche abụọ ma kwuo echiche gị.","Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
"Oge ọ bụla ị na-ebu ụgbọ ala na-arụ ọrụ, ị na-enweta ụdị dị iche iche nke otu njem na mbara igwe yiri ya. Kedu ụkpụrụ ma ọ bụ mgbanwe ị na-amalite ịhụ?","Every time you take the bus to work, you experience a different version of the same commute in a parallel universe. What patterns or changes do you begin to notice?"
"Cheedị echiche otu klaasị yoga nke na-ewere ọnọdụ n&#39;ụlọ ihe nkiri mara mma ebe ike ndọda na-agbanwe, oge na-ehulata, na poses na-enwe mmetụta anwansi.","Imagine a yoga class that takes place in an enchanted studio where gravity shifts, time bends, and poses take on magical effects."
"Ụfọdụ kwenyere na mmụta n&#39;ịntanetị dị irè karịa mmụta ọdịnala, ebe ndị ọzọ na-arụ ụka na mmụta klaasị ka dị oke mkpa. Kwurịtara echiche abụọ ma kwuo echiche gị.","Some believe online learning is more effective than traditional learning, while others argue classroom learning is still crucial. Discuss both views and give your opinion."
"Onye ọbịbịa kpuchiri ekpuchi na-apụta n&#39;ebe a na-eme mpụ dị iche iche mana ọ naghị adị ka ọ jikọrọ ya na mpụ ahụ. Ole ndị ka ha bụ, gịnịkwa ka ha maara?","A masked stranger keeps appearing at various crime scenes but never seems to be connected to the crime. Who are they, and what do they know?"
"Dee ozi-e nye onye njikwa gị na-arịọ mgbaghara maka ịhapụ oge njedebe ọrụ. Kọwaa ihe kpatara igbu oge ahụ, wee kọwapụta usoro gị iji hụ na ọ gaghị eme ọzọ.","Compose an email to your manager apologizing for missing a project deadline. Explain the reason for the delay, and outline your steps to ensure it won’t happen again."
"N&#39;ọtụtụ obodo mepere emepe, enweghị ebe obibi na-arị elu. Gịnị bụ ihe kpatara mmụba a, gịnịkwa ka a pụrụ ime iji belata nsogbu ahụ?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
Dee gbasara ụlọ ebe ngwa ngwa niile nwere ike ikwu okwu. Ha nke ọ bụla nwere àgwà dị iche iche ma na-enye ndụmọdụ (ma ọ bụ mkpesa) mgbe ị na-arụ ọrụ gị kwa ụbọchị.,Write about a home where all the appliances can talk. They each have distinct personalities and give advice (or complaints) while you do your daily chores.
"Mepụta uri nke na-eme ka onye na-agụ ya site n&#39;usoro nlegharị anya nrọ, na-agwakọta eziokwu na echiche.","Compose a poem that takes the reader through a series of surreal dreamscapes, blending reality and imagination."
Dee akụkọ gbasara obodo ebe igwe na-achọpụta uru omume mmadụ. Kedu ihe na-eme ma onye nwere akara ngosi dị ala na-agbagha usoro ahụ?,Write a story about a society where a machine determines a person's moral worth. What happens when someone with a low moral score challenges the system?
"Cheedị banyere ụlọ ahịa nri ga-eme n&#39;ọdịnihu ebe robots AI na-enyere ndị na-azụ ahịa aka, mana ha nwere uche nke ha. Kedu ka nke a si emetụta ahụmahụ ịzụ ahịa?","Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
"Mepụta mkparịta ụka n&#39;etiti AI na onye okike ya, ebe AI na-ajụ ebumnuche nke ịdị adị ya.","Craft a conversation between an AI and its creator, where the AI questions the purpose of its existence."
"Dee mkparịta ụka n&#39;etiti ndị omeiwu abụọ na-agba izu ịkwatu eze a hụrụ n&#39;anya, ma na-atụgharị na otu n&#39;ime ha nwere atụmatụ zoro ezo.","Write a dialogue between two courtiers conspiring to overthrow a beloved monarch, but with a twist that one of them has a hidden agenda."
"N&#39;ụwa ebe enwere ike ịchịkwa nrọ site n&#39;ịgbaso usoro a kapịrị ọnụ, kọwapụta nkwadebe mmadụ maka nrọ ya zuru oke.","In a world where dreams can be controlled by following specific routines, describe a person’s preparation for their perfect dream."
