prompt,prompt_en
"Teleportation nuburyo busanzwe bwo gutwara abantu, ariko ikosa ritera abagenzi guhagarara byigihe gito hagati yikibanza. Sobanura uburyo abantu bakemura iki kibazo kibi cya buri munsi.","Teleportation is the most common form of transportation, but a glitch causes commuters to temporarily get stuck between locations. Describe how people handle this daily inconvenience."
"Tekereza ububiko bw&#39;ibiribwa bya futuristic aho robot ikoreshwa na AI ifasha abaguzi, ariko bafite ibitekerezo byabo. Nigute ibi bigira ingaruka kuburambe bwo guhaha?","Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
"Andika ibijyanye no gukora ibintu mumasoko aho abacuruzi bagurisha ibintu bya mundane nubumaji, kandi guhuzagurika ntibisaba amafaranga gusa ahubwo ni amayeri yubwenge cyangwa ibisakuzo.","Write about running errands in a marketplace where vendors sell both mundane and magical items, and haggling requires not just money but clever tricks or riddles."
"Hindura umunsi wa buri munsi wo kwiruka mubikorwa mubushakashatsi bukomeye, hamwe na buri gihagararo cyerekana ikibazo cyihariye (urugero, kugarura ibintu bidasanzwe, gukemura ibisubizo, nibindi).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
"Uhabwa urutonde rwibiryo hamwe nibintu bisa nkaho bitabaho. Mugihe ushakisha, usanga buri kintu ari ibimenyetso biganisha kukintu kinini cyane.","You are given a grocery list with items that don't seem to exist. As you search, you discover that each item is a clue leading to something much bigger."
"Mw&#39;isi aho inzozi zishobora kugenzurwa no gukurikiza gahunda zihariye, sobanura imyiteguro yumuntu kurota nziza.","In a world where dreams can be controlled by following specific routines, describe a person’s preparation for their perfect dream."
"Andika umuntu ukora imyitozo yo gutekereza cyane ahantu hadasanzwe (urugero, hejuru yikirere, munsi yinyanja, mwishyamba ryinzitane) kugirango yishyire hamwe nyuma yumunsi.","Write about someone who practices meditation in the most unusual of places (e.g., atop a skyscraper, under the sea, in a dense forest) to center themselves after a long day."
Sobanura umugoroba usanzwe umarana ninyamanswa yubumaji ifite ubushobozi bwo guhindura imiterere kugirango ihuze na nyirayo.,Describe a routine evening spent with a magical pet that has the ability to change its form to match the owner's mood.
"Shiraho uburyo bwihariye bwo gutangaza amakuru kugirango utekereze kubyabaye kumunsi, ukoresheje ibisobanuro byibanda kumwanya muto wo gushimira, guhanga, cyangwa kwibona.","Invent a unique journaling method for reflecting on the day’s events, using prompts that focus on small moments of gratitude, creativity, or self-discovery."
Sobanura imico idashobora gupfa ariko ikumva ububabare bwose buturutse kubikomere byabo. Nigute bahangana n&#39;uku kubaho?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Tekereza imico ifite itungo rya robo rifite AI igezweho itangira kwiteza imbere no kwifuza.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
Haterana inama hagati y’ibinyabuzima bitandukanye kugira ngo habeho amasezerano y’amahoro ku isi yose. Nigute bashobora gutsinda inzitizi zumuco numuco?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Andika umubumbe wakozwe nubwoko bwateye imbere ariko bwarahebwe. Ni iki abaturage bashya bavumbuye ku ntego yacyo nyayo?,Write about a planet that was engineered by an advanced species but has been abandoned. What do the new inhabitants discover about its true purpose?
"Mw&#39;isi aho kwibuka bishobora kwibwa, sobanura ubuzima bwumujura wibuke utangira gutakaza inzira zabo.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
"Itsinda ryabashakashatsi ryateje imbere ikoranabuhanga ryo gusimbuka hagati yubunini, ariko buri gipimo ni akaga cyane kuruta icya nyuma. Ni iki kibakomeza?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
Urugi rutangaje rugaragara mwishyamba riganisha mubice bya fae. Ni iki abagenzi ba mbere basanga kurundi ruhande?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
"Ibiyoka bimaze igihe bicika, ariko kimwe cyongeye kuvuka mumubiri wumuntu. Nigute ibi bigira ingaruka ku isi yubumaji?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
Andika kubyerekeye umuntu wasinye atabizi amasezerano numupfumu ukomeye none agomba gusohoza umurimo udashoboka.,Write about a person who unknowingly signs a contract with a powerful sorcerer and now must fulfill a near-impossible task.
Umuganwa cyangwa umwamikazi yaravumwe kugirango ahinduke inyamaswa buri joro. Bagomba gushaka uburyo bwo gukuraho umuvumo mbere yo kubarya.,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
"Umuntu atangira kubona inzozi mbi mubuzima busanzwe. Igihe cyose bakangutse, ikindi gice cyisi yinzozi zibakurikirana mubyukuri.","A person begins to experience their nightmares in real life. Every time they wake up, another piece of the nightmare world follows them into reality."
"Andika igice cyikoranabuhanga (terefone, mudasobwa igendanwa, nibindi) bihigwa bukware nikintu kibi. Nigute ikoresha nyirayo?","Write about a piece of technology (phone, laptop, etc.) that becomes haunted by a malevolent entity. How does it manipulate its owner?"
"Mu mujyi muto, izuba rirazimira kandi burigihe ni saa sita z&#39;ijoro. Ntawe ushobora kuva mu mujyi, kandi ibiremwa bidasanzwe bitangira kuva mu mwijima.","In a small town, the sun suddenly disappears and it’s always midnight. No one can leave the town, and strange creatures begin to emerge from the darkness."
Itsinda ryinshuti ryatsitaye ku gitabo gishaje gisobanura umuhango wo guhamagara imana yibagiwe. Babikora nk&#39;urwenya - kugeza bikora.,A group of friends stumbles upon an old book that describes a ritual to summon a forgotten deity. They perform it as a joke—until it works.
"Umupolisi akora ibipupe byubuzima, ariko nyuma yo kubura kwe mu buryo butangaje, ibipupe bitangira gukora nkaho ari bizima, buri wese afite umugambi mubi.","A dollmaker creates lifelike dolls, but after his mysterious disappearance, the dolls begin to act as if they are alive, each with sinister intentions."
Itsinda ryabashakashatsi bavumbuye umuco wihishe utarigeze ukoraho n’amahanga mu binyejana byinshi. Nigute bakorana niyi societe?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
"Sobanura urugendo rugana mu nyanja ndende, aho basangamo ikintu gitunguranye - umujyi wa kera urinzwe n&#39;ibiremwa bitazwi.","Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
"Mu butayu bwuzuyemo inkubi y&#39;umuyaga iteje akaga n&#39;ibiremwa byihishe, abadiventiste bahatanira isiganwa ngarukamwaka kugirango bahabwe ibihembo bidasanzwe.","In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
Abakozi babaye ku kirwa kidasanzwe gihora gihindura imiterere yacyo kandi gihisha amabanga ya kera.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
Itsinda ryaba pirate bo mu kirere bayobora indege zinyuze mu birwa bireremba hamwe n’imijyi yo mu kirere bashaka ubutunzi bw&#39;umugani bwihishe mu bicu.,A band of sky pirates navigates airships through floating islands and sky cities in search of a legendary treasure hidden in the clouds.
"Umupolisi arabyuka nta kwibuka amasaha 48 ashize, asanga ari bo bakekwaho icyaha gikomeye. Nigute bagaragaza ko ari abere?","A detective wakes up with no memory of the last 48 hours, only to find that they’re the prime suspect in a major crime. How do they prove their innocence?"
"Hoteri igaragara mu buryo butangaje ahantu hatandukanye ku isi, ariko nijoro gusa. Igitondo kimaze kuza, kirazimira. Ni irihe banga ryayo?","A hotel mysteriously appears in different locations around the world, but only at night. Once morning comes, it vanishes. What’s its secret?"
"Mu buhanzi buzwi cyane, ibishushanyo bitangira kwongorera amabanga kubantu babareba. Niki kiri inyuma yibi bintu bidasanzwe?","In a renowned art gallery, the paintings begin to whisper secrets about people who view them. What is behind this strange phenomenon?"
"Andika umujyi aho, umwe umwe, abantu bazimira nta kimenyetso. Abasigaye ntibibuka ababuze.","Write about a town where, one by one, people are vanishing without a trace. Those who remain have no memory of the missing."
"Umuntu utazi wipfutse mu maso akomeza kugaragara ahantu hatandukanye hakorerwa ibyaha ariko ntabwo asa nkaho afitanye isano nicyaha. Abo ni bande, kandi bazi iki?","A masked stranger keeps appearing at various crime scenes but never seems to be connected to the crime. Who are they, and what do they know?"
