prompt,prompt_en
"Ngwala imeile go ofisi ya kamogelo ya yunibesithi o kgopela tshedimošo ka ga lenaneo le itšego. Botšiša ka ga tshepedišo ya kgopelo, matšatši a mafelelo, bj.bj.","Write an email to the admissions office of a university requesting information about a specific program. Ask about the application process, deadlines, etc."
"Hlama imeile go bao o tsenago le bona ka klaseng bao ba rulaganyago projeke ya sehlopha. Abela mešomo, bea matšatši a mafelelo gomme o šišinye nako ya kopano ya go ahlaahla tšwelopele.","Compose an email to your classmates coordinating a group project. Assign tasks, set deadlines, and suggest a meeting time to discuss progress."
"Lefaseng leo ditoro di ka laolwago ka go latela mekgwa e itšego, hlalosa kamoo motho a itokišeletšago toro ya gagwe e phethagetšego.","In a world where dreams can be controlled by following specific routines, describe a person’s preparation for their perfect dream."
"Hotele ka sephiri hlaha libakeng tse fapaneng lefatšeng ka bophara, empa feela bosiu. Gatee ge mesong e fihla, e a nyamelela. Sephiri sa yona ke eng?","A hotel mysteriously appears in different locations around the world, but only at night. Once morning comes, it vanishes. What’s its secret?"
Hlama poledišano magareng ga mosepelasebakeng le moeng yo a boledišanago ka go šomiša mebala go e na le mantšu.,Create a conversation between an astronaut and an alien who communicates using colors instead of words.
Ngwala imeile go mogwera wa kgauswi goba setho sa lapa o abelana ditaba tše di kgahlišago. Ba botše dintlha ka botlalo le kamoo o ikwago ka gona ka yona.,Write an email to a close friend or family member sharing exciting news. Tell them the details and how you’re feeling about it.
Ngwala imeile go lefapha la tirelo ya bareki la khamphani go rarolla maitemogelo a mabe ao o bilego le ona ka tirelo ya bona. Hlalosa bothata gomme o šišinye kamoo o ka ratago gore bo rarollwe ka gona.,Write an email to a company’s customer service department to address a poor experience you had with their service. Explain the problem and suggest how you would like it resolved.
Ngwala imeile go moemedi wa tirelo ya bareki o botšiša ka ga go hwetšagala le ditlhalošo tša setšweletšwa seo o nago le kgahlego ya go se reka.,Write an email to a customer service representative inquiring about the availability and specifications of a product you are interested in purchasing.
Ngwala imeile ye e tonyago go moreki yo a ka bago gona o tsebiša khamphani ya gago le go fa ditirelo tša gago. Gatelela matla a gago a bohlokwa gomme o hlalose kamoo o ka thušago kgwebo ya bona ka gona.,Write a cold email to a potential client introducing your company and offering your services. Highlight your key strengths and explain how you can help their business.
Akanya o dula ka ntlong yeo e kgonago go itlhwekiša eupša e hlagolela ‘dikgopolo’ tša yona mabapi le gore bohlweki bo swanetše go ba bjang. Ke mathata afe ao a tšwelelago?,Imagine living in a house that can clean itself but develops its own 'opinions' on what cleanliness should look like. What problems arise?
Ngwala kanegelo ka sehlopha sa bagale ba bagolo bao ba rotšego modiro bao ba tšwago go rola modiro bakeng sa thomo e tee ya mafelelo.,Write a story about a group of retired superheroes who come out of retirement for one last mission.
Nagana ka moanegwa yo a nago le phoofolo ya lapeng ya roboto yeo e nago le AI e tšwetšego pele yeo e thomago go hlagolela semelo sa yona le dikganyogo tša yona.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
"Go reka ka Inthanete go thomile go ratwa kudu nywageng ya morago bjale. Mabaka afe a tshekamelo ye, gomme e na le khuetšo efe go dikgwebo tša selegae?","Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
"Fetola letšatši la letšatši le letšatši la go kitima dithoto go ba go tsoma ga epic, ka setopong se sengwe le se sengwe se tšweletša tlhohlo ya moswananoši (mohlala, go hwetša metswako ye e sa tlwaelegago, go rarolla dithai, bjalobjalo).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
"Akanya ka lebenkele la go rekiša dijo la nakong e tlago moo diroboto tšeo di sepedišwago ke AI di thušago bareki, eupša di e-na le monagano wa tšona. Se se kgoma bjang phihlelo ya go reka?","Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
"Nakong e tlago e sa le kgaufsi, temogo e ka fetišetšwa mebeleng e fapanego. Go direga’ng ge motho a fetišetša mmeleng wa maitirelo gomme a nyaka go boela sebopegong sa gagwe sa mathomo?","In the near future, consciousness can be transferred to different bodies. What happens when someone transfers into an artificial body and wants to return to their original form?"
Go swarwa khonferentshe magareng ga mehuta e fapa-fapanego ya diphedi tše dingwe bakeng sa go bopa kwano ya khutšo ya legohle. Ba fenya bjang mapheko a polelo le setšo?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Ngwala ka mmegadikgang yo a akaretšago tiragalo ye kgolo ya histori yo ka phošo a fetošago sephetho sa yona ka pego e tee.,Write about a journalist covering a major historical event who accidentally alters its outcome with a single report.
Ngwala ka dipoledišano tše di sa tlwaelegago eupša e le tše kopana tšeo di diregago dinamelwa tša bohle magareng ga banamedi bao ba tšwago maemong a fapanego kudu a bophelo.,Write about the unusual but brief conversations that take place on public transit between passengers who come from very different walks of life.
Sehlopha sa bagwera se kgopša ke puku ya kgale yeo e hlalosago moetlo wa go bitša modimo yo a lebetšwego. Ba e diragatša e le metlae—go fihlela e šoma.,A group of friends stumbles upon an old book that describes a ritual to summon a forgotten deity. They perform it as a joke—until it works.
"Hlaloša mokgwa wa mošomo wa kgole, eupša go e na le go šoma a le gae, moanegwa o šoma go tšwa mafelong a go fapana a go makatša (go swana le dihlakahlaka tše di phaphametšego goba dithokgwa tše di loilego).","Describe a remote work routine, but instead of working from home, the character is working from different fantastical locations (like floating islands or enchanted forests)."
Kgatelopele ya thekinolotši e fetotše tsela yeo batho ba boledišanago ka yona. Ke mehola le go se loke ga tlhabollo ye ke efe?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
Ngwala imeile ya go latela go moreki yo a ka bago gona yo a bontšhitšego kgahlego go setšweletšwa sa gago. Ba gopotše ka mehola gomme o ithapele go araba dipotšišo le ge e le dife.,Write a follow-up email to a potential client who expressed interest in your product. Remind them of the benefits and offer to answer any questions.
Akanya ka mmušo woo maikwelo a laolago boemo bja leratadima. Hlaloša letšatši bophelong bja moagi yo a dulago moo.,Imagine a kingdom where emotions control the weather. Describe a day in the life of a citizen living there.
"Ngwala ka motho yo a dirago kwano le sephedi sa maleatlana gore a kgomarele dipakane tša gagwe tša maphelo. Letšatši le lengwe le le lengwe ge ba tlola modiro o itšego, ba lebeletšana le ditla-morago tše di makatšago eupša e le tše di sa lokelago.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
"Ba bangwe ba dumela gore ditaba tša leago di na le khuetšo ye botse setšhabeng, mola ba bangwe ba nagana gore di na le khuetšo ye mpe. Ahlaahla dipono tše ka bobedi gomme o nee kgopolo ya gago.","Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
Ba bangwe ba dumela gore go fihlelela teka-tekano ya mošomo le bophelo go thata kudu lehono go feta nakong e fetilego. O dumelelana goba o sa dumelelane le polelo ye go fihla bokgoleng bofe?,Some believe achieving work-life balance is more difficult today than in the past. To what extent do you agree or disagree with this statement?
Hlama tsenyo ya jenale go tšwa go monyakišiši wa histori yo a tumilego yo a kgopšago ke naga yeo e sego gona mmapeng ofe goba ofe.,Create a journal entry from a famous historical explorer who stumbles upon a land that doesn’t exist on any map.
O sa tšwa go thoma mošomo o mofsa gomme o nyaka go itsebiša maloko a sehlopha sa gago. Ngwala imeile ya semmušo o itsebiša le go bontšha lethabo la gago ka go šoma mmogo.,You’ve just started a new job and want to introduce yourself to your team members. Write a formal email introducing yourself and expressing your excitement about working together.
"Ba bangwe ba dumela gore batswadi ba swanetše go ikarabela feela ka go godiša bana, mola ba bangwe ba nagana gore mmušo o swanetše go kgatha tema. Ahlaahla dipono tše ka bobedi gomme o nee kgopolo ya gago.","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
"Ngwala ka go kitima mediro mmarakeng moo barekiši ba rekiša dilo tše di tlwaelegilego le tša maleatlana, gomme go rekišana ga go nyake tšhelete feela eupša go nyaka maano a bohlale goba dithai.","Write about running errands in a marketplace where vendors sell both mundane and magical items, and haggling requires not just money but clever tricks or riddles."
"Hlama imeile go moreki wa bohlokwa o ba leboga ka kgwebo ya bona ye e tšwelago pele, gomme o ba tsebiše ka ga papatšo ye e kgethegilego goba neelano.","Compose an email to a valued customer thanking them for their continued business, and inform them about a special promotion or offer."
"Hlalosa lefase leo go lona ditlhabologo di dulago dihlakahlakeng tše di phaphametšego leratadimeng, gomme methopo e sepetšwa ka netweke ya dibalune tše dikgolo.","Describe a world where civilizations live on floating islands in the sky, and resources are transported through a network of giant balloons."
Ngwala ka mothuši wa motho ka noši wa AI yo a thomago go hlatholla mešomo ka boitlhamelo gomme a tšea ditiro tšeo di thušago le tšeo di sa tsebjego ka mo go hlagago.,Write about an AI personal assistant that starts to interpret tasks creatively and takes actions that are both helpful and wildly unpredictable.
"Ngwala ka toropo yeo, ka o tee ka o tee, batho ba nyamelelago ntle le mohlala. Bao ba šetšego ga ba gopole bao ba timetšego.","Write about a town where, one by one, people are vanishing without a trace. Those who remain have no memory of the missing."
"Hlama imeile yeo e tiišetšago mopeeletši yo mofsa go lengwalo la ditaba la khamphani ya gago. Ba leboge ge ba ingwadišitše, ba botše seo ba ka se letelago gomme o akaretše pitšo ya go gata mogato.","Compose an email confirming a new subscriber to your company’s newsletter. Thank them for subscribing, tell them what to expect, and include a call to action."
"Hlalosa go sepela letšatši le letšatši motseng wa boikgopolelo wo o tletšego ka dibopiwa tša maleatlana, moo dinamelwa tša bohle di akaretšago dikoloyana tše di loilego, dibopiwa tše di fofago goba dikgoro.","Describe a daily commute in a fantasy city filled with magical creatures, where public transportation includes enchanted carriages, flying creatures, or portals."
"Bopa lefase leo go lona mothopo o nnoši wa meetse e lego oasis ya sephiri yeo e sepelago kgwedi le kgwedi, yeo e lebišago go hudugeng ka mehla ga badudi ka moka.","Create a world where the only source of water is a mystical oasis that moves every month, leading to constant migration of all inhabitants."
"Metseng e mentši e megolo, tšhilafalo ya moya le meetse ke taba e bohlokwa. Ke dibaki dife tša mathata a, gona ke megato efe yeo e ka gatwago go kaonefatša boemo?","In many large cities, air and water pollution is a significant issue. What are the causes of these problems, and what measures can be taken to improve the situation?"
"Ngwala imeile go latela poledišano ya mošomo yeo o bilego le yona dibeke tše pedi tše di fetilego. Bontšha kgahlego ya gago ye e tšwelago pele maemong ao, leboga mmotšiši ka nako ya gagwe gomme o kgopele dimpshafatšo.","Write an email to follow up on a job interview you had two weeks ago. Express your continued interest in the position, thank the interviewer for their time, and ask for updates."
Ngwala imeile go moprofesara wa gago o kgopela tshwarelo ka go foša klase ka lebaka la maemo ao a sa letelwago. Botšiša ge e ba go e-na le taba le ge e le efe yeo o swanetšego go e swara.,Write an email to your professor apologizing for missing a class due to unforeseen circumstances. Ask if there is any material you need to catch up on.
"Hlama kanegelo go dikologa selo sa kgale seo, ge se kgongwa, se bontšhago moswari ponelopele ya bokamoso bja bona, eupša metsotswana ye 10 fela.","Create a narrative around an ancient artifact that, when touched, shows the holder a glimpse of their future, but only for 10 seconds."
Nagana ka leihlo la kgopolo setšhaba seo go sona maleatlana le thekinolotši di kopantšwego ka ntle le mathata. Batho ba diriša bjang matla a maphelong a bona a letšatši le letšatši?,Envision a society where magic and technology are seamlessly integrated. How do people use these powers in their daily lives?
"Ka ofising ya maleatlana, bašomi ba diriša dihlare-tagi go godiša tšweletšo ya bona bakeng sa mešomo e fapa-fapanego. Go direga’ng ge motho a nwa moriana o fošagetšego bakeng sa modiro o fošagetšego?","In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
"Hlama imeile yeo e sego ya semmušo o laletša bagwera monyanyeng wo o o swerego. Akaretša dintlha mabapi le letšatši-kgwedi, nako, lefelo le mediro le ge e le efe e kgethegilego.","Compose an informal email inviting friends to a party you’re hosting. Include details about the date, time, location, and any special activities."
"Hlaloša kanegelo ya sehlopha sa kganetšo nakong ya mmušo wa kgatelelo historing, le mathata a boitshwaro ao ba lebanego le ona gore ba phele.","Describe the story of a resistance group during an oppressive regime in history, and the moral dilemmas they face to survive."
O lemogile tefo ye e fošagetšego godimo ga tefo ya gago ya kgwedi le kgwedi. Ngwala imeile go kgoro ya go lefela o hlaloša taba ye le go kgopela phošollo.,You’ve noticed an incorrect charge on your monthly bill. Write an email to the billing department explaining the issue and asking for a correction.
"Leganateng leo le tletšego ka madimo a kotsi a santa le dibopiwa tše di utilwego, batho bao ba ratago go dira dilo tše di sa tlwaelegago ba phadišana lebelong la ngwaga le ngwaga bakeng sa moputso o sa tlwaelegago.","In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
Ngwala sereto moo sehla se sengwe le se sengwe se mothofatšwago gomme ba tsenela poledišano ka ga modikologo wa bophelo.,Write a poem where each season is personified and they engage in a conversation about the cycle of life.
Mojako wa sephiri o tšwelela ka sethokgweng seo se išago mmušong wa fae. Basepeding ba pele ba hwetša eng ka lehlakoreng le lengwe?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
Hlaloša letšatši mo Lefaseng moo maatlakgogedi a boelago morago gateetee ka diiri tše mmalwa. Batho le diphoofolo ba arabela bjang?,Describe a day on Earth where gravity suddenly reverses for a few hours. How do people and animals react?
"Modiri wa dipopi o bopa dipopi tše di swanago le bophelo, eupša ka morago ga go nyamelela ga gagwe ka tsela ya sephiri, dipopi di thoma go dira bjalo ka ge eka di a phela, e nngwe le e nngwe e e-na le maikemišetšo a mabe.","A dollmaker creates lifelike dolls, but after his mysterious disappearance, the dolls begin to act as if they are alive, each with sinister intentions."
"Nagana ka ofisi yeo mošomi yo mongwe le yo mongwe a emelago maikutlo a fapanego (mohlala, lethabo, pefelo, mona). Ba sepetša bjang mešomo ya letšatši le letšatši le diboka?","Imagine an office where every employee represents a different emotion (e.g., joy, anger, envy). How do they navigate daily tasks and meetings?"
"Phetogo ya boso e na le khuetšo ye kgolo polaneteng ya rena. O nagana gore ke dibaki dife tše kgolo tša phetogo ya boso, gomme ditlamorago tša yona tšeo di ka bago gona tikologong ke dife?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
Ngwala ka polanete yeo e hlamilwego ke mohuta wa diphedi tše di tšwetšego pele eupša e tlogetšwe. Badudi ba bafsa ba utolla’ng mabapi le morero wa yona wa kgonthe?,Write about a planet that was engineered by an advanced species but has been abandoned. What do the new inhabitants discover about its true purpose?
Ngwala imeile ya thekišo go moreki yo a lego gona yo a fago ditšweletšwa tše di amanago le tšona tšeo ba ka bago le kgahlego go tšona go ya ka ditheko tša peleng. Gatelela lebaka leo ka lona ditšweletšwa tše di tlaleletšago theko ya tšona.,Write a sales email to an existing customer offering related products they might be interested in based on previous purchases. Highlight why these products complement their purchase.
"Go nona kudu go fetoga bothata bjo bogolo dinageng tše dintši. Ke dibaki dife tša taba ye, gomme ke megato efe yeo e ka gatwago go e rarolla?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Hlaloša motse wo moago wo mongwe le wo mongwe le mmila o phelago, ka dikgopolo le maikutlo a wona. Badudi ba phela bjang gotee le magae a bona a go dula?","Describe a city where every building and street is alive, with its own thoughts and feelings. How do the inhabitants coexist with their living homes?"
"Hlama imeile ya papatšo yeo e tsebagatšago go tsebagatšwa ga setšweletšwa se sefsa. Akaretša dintlha mabapi le dikarolo tša setšweletšwa, mehola, le dipapatšo le ge e le dife tše di kgethegilego goba ditheolelo.","Compose a marketing email announcing the launch of a new product. Include details about the product’s features, benefits, and any special promotions or discounts."
Hlama imeile go mongmošomo wa peleng yo a kgopelago go di šomiša bjalo ka tšhupetšo ya kgopelo ye mpsha ya mošomo. Ka tlhompho kgopela tumelelo ya bona gomme o ba leboge thekgo ya bona.,Compose an email to a former employer requesting to use them as a reference for a new job application. Politely ask for their permission and thank them for their support.
"Motseng o monyenyane, letšatši le nyamelela gateetee gomme e dula e le bošegogare. Ga go na motho yo a ka tlogago motseng, gomme dibopiwa tše di sa tlwaelegago di thoma go tšwelela leswiswing.","In a small town, the sun suddenly disappears and it’s always midnight. No one can leave the town, and strange creatures begin to emerge from the darkness."
"Dinageng tše dintši, bafsa ba katana le go hwetša mošomo. Ke dibaki dife tša taba ye, gomme ke ditharollo dife tšeo o ka di šišinyago?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
Go thwe’ng ge e ba mebala ka moka lefaseng e be e ka thoma go nyamelela ka e tee ka e tee? Hlaloša seo se diregago ge go šetše mmala o tee fela.,What if all the colors in the world started disappearing one by one? Describe what happens when there's only one color left.
"Lefaseng leo dikgopotšo di ka utswiwago, hlaloša bophelo bja lehodu la dikgopotšo leo le thomago go lahlegelwa ke boitšhupo bja lona.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
Akanya tlhago e opela koša ya go robatša lefaseng pele bošego bo ka wela. Ke mantšu afe le diswantšho dife tšeo e bego e tla di diriša?,Imagine nature singing a lullaby to the earth before the night falls. What words and imagery would it use?
Ngwala poledišano magareng ga monyakišiši le mohlami wa bosenyi bao e lego bagwera ba bjaneng ka sephiring.,Write a dialogue between a detective and a criminal mastermind who are secretly childhood friends.
"Go ata ga baagi ka mo go feteletšego go fetoga selo seo se tshwenyago kudu metseng e mentši. Ke dibaki dife tša go ata ga baagi ka mo go feteletšego, gomme ditla-morago ke dife bophelong bja ditoropong?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
Sehlopha sa bahlohlomiši se utolla tlhabologo e utilwego yeo e sa kago ya kgongwa ke lefase la ka ntle ka nywaga-kgolo e mentši. Ba dirišana bjang le setšhaba se?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
Ngwala ka letšatši bophelong bja motho yo a rulagantšwego ka mo go feteletšego yo a rulaganyago motsotso o mongwe le o mongwe wa letšatši la gagwe. Go direga’ng ge dilo di thoma go sepela ka ntle ga lenaneo?,Write about a day in the life of a hyper-organized person who plans every minute of their day. What happens when things start to go off-schedule?
"Nako le nako ge o hlatswa diaparo, sekausu se a timela, eupša go e na le go nyamelela, se sepela nakong. Ngwala ka dikutollo tšeo se se išago go tšona.","Every time you do the laundry, a sock goes missing, but instead of disappearing, it travels through time. Write about the discoveries this leads to."
Hlama imeile go moprofesara wa peleng goba mohlahli o kgopela keletšo ya mošomo. Hlaloša boemo bja gago bja gona bjale ka boripana gomme o kgopele tlhahlo ya kamoo o ka tšwelago pele ka gona.,Compose an email to a former professor or mentor asking for career advice. Briefly explain your current situation and ask for guidance on how to move forward.
"Hlama sereto seo se išago mmadi ka lelokelelo la ditoro tša go feta tša kgonthe, o kopanya nnete le boikgopolelo.","Compose a poem that takes the reader through a series of surreal dreamscapes, blending reality and imagination."
"Mmušo wo go naganwago gore o timetše historing o utollwa gape, eupša batho ba wona ga se ba tšofala ka nywaga-kgolo e mentši. Go diregile’ng ka bona?","A kingdom thought to be lost in history is rediscovered, but its people haven’t aged in centuries. What happened to them?"
"Hlama sebopego sa lenaneo la dilo tšeo o swanetšego go di dira tšeo di nago le bokgoni bja go hlama le bjo bo sa tlwaelegago bjo bo fetošago mešomo ya letšatši le letšatši gore e be papadi. Melao ke efe, gona e go tutueletša bjang?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
Kgošana goba kgošigadi e rogilwe gore e fetoge sebata bošego bjo bongwe le bjo bongwe. Ba swanetše go hwetša tsela ya go phagamiša thogako pele e ba ja.,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
Hlaloša moanegwa yo a sa kgonego go hwa eupša a kwa bohloko bjo bongwe le bjo bongwe go tšwa dikgobalo tša gagwe. Ba lebeletšana bjang le go ba gona mo?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Go hwetšagala ga maeto a boditšhabatšhaba go oketšegile kudu. Ahlaahla mehola le go se loke ga baeti le dinaga tšeo di amogelago baeng.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
O swanetše go rulaganya kopano le mošomi-gotee le wena go ahla-ahla tšwelopele ya modiro. Ngwala imeile ya maitshwaro o kgopela nako ye e swanetšego ya kopano gomme o nee thulaganyo ye kopana.,You need to schedule a meeting with a colleague to discuss the progress of a project. Write a polite email requesting a suitable time for the meeting and provide a brief outline.
Ngwala kanegelo ka ga setšhaba seo go sona motšhene o laolago boleng bja motho bja boitshwaro. Go direga’ng ge motho yo a nago le maemo a tlase a boitshwaro a hlohla tshepedišo yeo?,Write a story about a society where a machine determines a person's moral worth. What happens when someone with a low moral score challenges the system?
Sehlopha sa basepediši se kgotlelela sehlakahlakeng sa sephiri seo se dulago se fetoša ponagalo ya sona le go uta diphiri tša bogologolo.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
"Nywageng ya morago bjale, mošomo wa kgole o thomile go tlwaelega kudu. Ahlaahla mehola le go se loke ga mošomo wa kgole.","In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
"Batho ba bangwe ba dumela gore mathata a tikologo a swanetše go rarollwa lefaseng ka bophara, mola ba bangwe ba nagana gore a swanetše go rarollwa lefelong leo. Ahlaahla dipono tše ka bobedi gomme o nee kgopolo ya gago.","Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
"Motseng wa bokamoso, tshepedišo ya setimela sa ka tlase ga mobu ke maze yeo e fetogago ka mehla. Ngwala ka go sepela ga motho yo mongwe ka mehla ka tshepedišo ye yeo e sa letelwago.","In a futuristic city, the subway system is an ever-changing maze. Write about someone's routine commute through this unpredictable system."
Bopa kanegelo moo go lokišetša dijo tša letšatši le letšatši go fetogago go ba phihlelo ya go apea—setswaki se sengwe le se sengwe se tšwa nageng ya maleatlana gomme se nyaka go swarwa ka mo go kgethegilego.,Create a story where daily meal prepping turns into a culinary adventure—each ingredient comes from a magical land and requires special handling.
"Ba bangwe ba dumela gore go ithuta ka inthanete go šoma gabotse go feta thuto ya setšo, mola ba bangwe ba phega kgang ya gore go ithuta ka phapošing go sa le bohlokwa. Ahlaahla dipono tše ka bobedi gomme o nee kgopolo ya gago.","Some believe online learning is more effective than traditional learning, while others argue classroom learning is still crucial. Discuss both views and give your opinion."
"Dikarolong tše dintši tša lefase, palo ya batho bao ba balago dipuku e fokotšegile kudu. Mabaka a go fokotšega mo ke afe, gomme ditlamorago tša setšhaba ke dife?","In many parts of the world, the number of people reading books has decreased significantly. What are the reasons for this decline, and what are the consequences for society?"
"Hlama imeile go molaodi wa gago o kgopela tshwarelo ka go foša letšatšikgwedi la mafelelo la projeke. Hlaloša lebaka la go diega, gomme o hlaloše magato a gago go kgonthiša gore e ka se direge gape.","Compose an email to your manager apologizing for missing a project deadline. Explain the reason for the delay, and outline your steps to ensure it won’t happen again."
"Mafelong a mantši a ditoropong, go hloka magae go a oketšega. Mabaka a koketšego ye ke afe, gona go ka dirwa’ng go fokotša bothata bjo?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
"Hlaloša tshepedišo ya mošomo wa ka gae moo mošomo wo mongwe le wo mongwe wa ka gae o fetošwago papadi ye nnyane, yeo e feletšego ka maemo, meputso le ditlhohlo tše di sa letelwago.","Describe a chore system where every household task is turned into a mini-game, complete with levels, rewards, and unexpected challenges."
"Hlalosa leeto la go ya karolong e tseneletšego ya lewatle, moo ba hwetšago selo seo ba sa letelwago—motse wa bogologolo wo o hlokometšwego ke dibopiwa tšeo di sa tsebjego.","Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
