prompt,prompt_en
"Mamorona mailaka tsy ara-potoana manasa namana ho any amin&#39;ny fety ampiantranoanao. Ampidiro ny antsipiriany momba ny daty, ora, toerana, ary izay hetsika manokana.","Compose an informal email inviting friends to a party you’re hosting. Include details about the date, time, location, and any special activities."
Manorata mailaka miarahaba namana na mpiara-miasa amin&#39;ny zava-bita vao haingana. Ambarao amin’izy ireo ny hafalianao ary manomeza teny fampaherezana.,Write an email congratulating a friend or colleague on a recent achievement. Express your happiness for them and offer words of encouragement.
Manorata mailaka amin&#39;ny namana akaiky na olona ao amin&#39;ny fianakaviana mizara vaovao mampientanentana. Lazao azy ireo ny antsipiriany sy ny fihetseham-ponao momba izany.,Write an email to a close friend or family member sharing exciting news. Tell them the details and how you’re feeling about it.
"Manorata mailaka any amin&#39;ny biraon&#39;ny fidirana amin&#39;ny oniversite mangataka fampahalalana momba ny programa manokana. Anontanio ny fizotran&#39;ny fangatahana, ny fe-potoana, sns.","Write an email to the admissions office of a university requesting information about a specific program. Ask about the application process, deadlines, etc."
Mamorona mailaka ho an&#39;ny profesora taloha mangataka azy ireo hanoratra taratasy fanolorana ho anao. Omeo antsipiriany momba ny toerana ary tolotra hanome fanazavana fanampiny.,Compose an email to a former professor asking them to write a recommendation letter for you. Provide details about the position and offer to provide further information.
"Manorata mailaka ofisialy any amin&#39;ny manampahefana ao amin&#39;ny governemanta miresaka olana eo an-toerana izay mampanahy anao. Lazao ny ahiahinao, manomeza zava-misy manohana, ary manolora vahaolana azo atao.","Write a formal email to a government official addressing a local issue that concerns you. State your concerns, provide supporting facts, and suggest possible solutions."
Vao nanomboka asa vaovao ianao ary te hampahafantatra ny tenanao amin&#39;ireo mpikambana ao amin&#39;ny ekipanao. Manorata mailaka ofisialy mampahafantatra ny tenanao ary maneho ny fientanentananao amin&#39;ny fiaraha-miasa.,You’ve just started a new job and want to introduce yourself to your team members. Write a formal email introducing yourself and expressing your excitement about working together.
Mamorona mailaka ho an&#39;ny mpampiasa taloha mangataka ny hampiasa azy ireo ho fanondroana fangatahana asa vaovao. Mangataha alalana amin&#39;izy ireo ary misaotra azy ireo amin&#39;ny fanohanana azy ireo.,Compose an email to a former employer requesting to use them as a reference for a new job application. Politely ask for their permission and thank them for their support.
Manorata mailaka mangatsiaka ho an&#39;ny mpanjifa mety hampiditra ny orinasanao sy manolotra ny serivisinao. Asongadino ny tanjakao fototra ary hazavao ny fomba ahafahanao manampy ny orinasany.,Write a cold email to a potential client introducing your company and offering your services. Highlight your key strengths and explain how you can help their business.
"Mamorona mailaka ara-barotra manambara ny fandefasana vokatra vaovao. Ampidiro ny antsipiriany momba ny endri-javatra, ny tombony, ary ny fampiroboroboana manokana na fihenam-bidy manokana.","Compose a marketing email announcing the launch of a new product. Include details about the product’s features, benefits, and any special promotions or discounts."
Manorata mailaka fanaraha-maso ho an&#39;ny mpanjifa mety ho naneho fahalianana amin&#39;ny vokatrao. Ampahatsiahivo azy ireo ny tombontsoa ary manolora hamaly izay fanontaniana rehetra.,Write a follow-up email to a potential client who expressed interest in your product. Remind them of the benefits and offer to answer any questions.
"Mamorona mailaka manamarina ny mpanjifa vaovao amin&#39;ny gazetin&#39;ny orinasanao. Misaotra azy ireo tamin&#39;ny famandrihana, lazao azy ireo izay andrasana, ary ampidiro antso ho amin&#39;ny hetsika.","Compose an email confirming a new subscriber to your company’s newsletter. Thank them for subscribing, tell them what to expect, and include a call to action."
Manorata mailaka amin&#39;ny mpampianatra anao mangataka fanitarana ho an&#39;ny andraikitra. Hazavao ny toe-javatra misy anao ary omeo fandaharam-potoana mety amin&#39;ny fotoana ahafahanao mamita ny asa.,Write an email to your professor requesting an extension for an assignment. Explain your situation and provide a reasonable timeline for when you can complete the work.
"Mamorona mailaka ho an&#39;ny mpiara-mianatra aminao mandrindra tetikasa vondrona. Manendre asa, mametra ny fe-potoana, ary manoro hevitra ny fotoam-pivoriana mba hiresaka momba ny fandrosoana.","Compose an email to your classmates coordinating a group project. Assign tasks, set deadlines, and suggest a meeting time to discuss progress."
Manorata mailaka amin&#39;ny profesora iray manontany momba ny mety hisian&#39;ny fikarohana. Asongadino ny zavatra mahaliana anao ary hazavao ny antony tianao hiarahana amin&#39;izy ireo.,Write an email to a professor inquiring about potential research opportunities. Highlight your interests and explain why you’d like to work with them.
Manorata mailaka amin&#39;ny mpampianatra anao hiala tsiny noho ny tsy fahampian&#39;ny kilasy noho ny toe-javatra tsy ampoizina. Anontanio raha misy fitaovana ilainao ho tratrarina.,Write an email to your professor apologizing for missing a class due to unforeseen circumstances. Ask if there is any material you need to catch up on.
Mamorona mailaka ho an&#39;ny mpampianatra na mpanoro hevitra taloha mangataka torohevitra momba ny asa. Hazavao fohifohy ny toe-javatra misy anao ankehitriny ary mangataha torolalana momba ny fomba handrosoana.,Compose an email to a former professor or mentor asking for career advice. Briefly explain your current situation and ask for guidance on how to move forward.
"Ny sasany mino fa ny fianarana an-tserasera dia mahomby kokoa noho ny fianarana nentim-paharazana, ny hafa kosa milaza fa mbola zava-dehibe ny fianarana an-dakilasy. Resaho ny hevitra roa ary omeo ny hevitrao.","Some believe online learning is more effective than traditional learning, while others argue classroom learning is still crucial. Discuss both views and give your opinion."
"Misy mihevitra fa ny olana ara-tontolo iainana dia tokony hovahana maneran-tany, ny hafa kosa mihevitra fa tokony hovahana eo an-toerana izany. Resaho ny hevitra roa ary omeo ny hevitrao.","Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
Ny sasany mino fa sarotra kokoa ny manatratra ny fifandanjana eo amin&#39;ny asa sy ny fiainana ankehitriny noho ny taloha. Hatraiza no manaiky na tsy manaiky an&#39;io fanambarana io ianao?,Some believe achieving work-life balance is more difficult today than in the past. To what extent do you agree or disagree with this statement?
"Any amin&#39;ny firenena maro, ny salan&#39;isan&#39;ny lanjan&#39;ny olona dia mitombo, fa ny fahasalamana sy ny fahasalamana kosa dia mihena. Inona avy ireo antony sy mety ho vahaolana amin’izany olana izany?","In many countries, the average weight of people is increasing, while health and fitness levels are decreasing. What are the causes and possible solutions to this problem?"
"Misy milaza fa ilaina ny fitiliana biby amin&#39;ny fikarohana ara-pitsaboana, fa ny hafa kosa mino fa tokony ho voarara izany. Resaho ny hevitra roa ary omeo ny hevitrao.","Some argue that animal testing for medical research is necessary, while others believe it should be banned. Discuss both views and give your opinion."
"Any amin’ny tany maro, dia sahirana mitady asa ny tanora. Inona no mahatonga an’io olana io, ary inona no vahaolana azonao aroso?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
"Lasa olana goavana any amin&#39;ny firenena maro ny matavy loatra. Inona avy ireo antony mahatonga an’io olana io, ary inona no fepetra azo raisina hamahana izany?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Any amin&#39;ny tanàn-dehibe maro, olana lehibe ny fandotoana ny rivotra sy ny rano. Inona no mahatonga ireo olana ireo, ary inona no fepetra azo raisina hanatsarana ny toe-javatra?","In many large cities, air and water pollution is a significant issue. What are the causes of these problems, and what measures can be taken to improve the situation?"
"Olon-dehibe maro no mbola tsy manana fahaiza-manao nomerika fototra amin&#39;izao tontolo ankehitriny izao. Inona no antony ao ambadik&#39;izany, ary inona no azo atao hanatsarana ny fahaiza-mamaky teny dizitaly?","Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
"Any amin&#39;ny faritra an-tanàn-dehibe maro dia mitombo ny tsy manan-kialofana. Inona no anton’izany fitomboana izany, ary inona no azo atao mba hampihenana ny olana?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
"Misy fiantraikany lehibe amin&#39;ny planetantsika ny fiovaovan&#39;ny toetr&#39;andro. Inona araka ny hevitrao no tena mahatonga ny fiovaovan&#39;ny toetr&#39;andro, ary inona no mety ho fiantraikan&#39;izany eo amin&#39;ny tontolo iainana?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
"Ny fiantsenana an-tserasera dia nanjary nalaza tato anatin&#39;ny taona vitsivitsy. Inona no anton&#39;izany fironana izany, ary inona no fiantraikan&#39;izany eo amin&#39;ny orinasa eo an-toerana?","Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
"Any amin’ny faritra maro maneran-tany, dia nihena be ny isan’ny olona mamaky boky. Inona no anton’izany fitotonganana izany, ary inona no vokany eo amin’ny fiaraha-monina?","In many parts of the world, the number of people reading books has decreased significantly. What are the reasons for this decline, and what are the consequences for society?"
"Lasa mampanahy be any amin&#39;ny tanàna maro ny habetsahan&#39;ny mponina. Inona avy no mahatonga ny olona be mponina, ary inona no vokany eo amin’ny fiainana an-tanàn-dehibe?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
"Nitondra tombotsoa maro ny fanatontoloana, saingy misy fiantraikany ratsy eo amin&#39;ny lafiny sasany amin&#39;ny fiaraha-monina. Inona no anton’ny fanatontoloana, ary inona no fiantraikan’izany teo amin’izao tontolo izao?","Globalization has brought many benefits, but also negative impacts on certain aspects of society. What are the causes of globalization, and how has it affected the world?"
"Tato anatin&#39;ny taona vitsivitsy, ny asa lavitra dia nanjary mahazatra. Ifanakalozy hevitra ny tombony sy ny tsy fahampian&#39;ny asa lavitra.","In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
Betsaka ny olona mifindra avy any ambanivohitra mankany amin&#39;ny tanàna. Ifanakalozy hevitra ny tombony sy ny fatiantoka amin&#39;ity fironana ity.,More people are moving from rural areas to cities. Discuss the advantages and disadvantages of this trend.
Nanova ny fomba ifandraisan&#39;ny olona ny fandrosoana ara-teknolojia. Inona no tombony sy tsy fahampiana amin&#39;ity fivoarana ity?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
Tanàna maro no mampiasa vola amin&#39;ny fitateram-bahoaka mba hampihenana ny fitohanan&#39;ny fifamoivoizana. Ifanakalozy hevitra ny tombony sy ny tsy fahampian&#39;ity fampiasam-bola ity.,Many cities are investing in public transportation systems to reduce traffic congestion. Discuss the advantages and disadvantages of this investment.
Nitombo be ny fisian&#39;ny fitsangatsanganana iraisam-pirenena. Ifanakalozy hevitra ny tombony sy ny fatiantoka ho an&#39;ny mpizaha tany sy ny firenena mpampiantrano.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
"Any amin&#39;ny firenena sasany, miova ny andraikitry ny lahy sy ny vavy, fa any amin&#39;ny hafa kosa dia mitohy ny andraikitry ny nentim-paharazana. Ekenao ve fa miova ny andraikitry ny lahy sy ny vavy? Inona no fiantraikan’izany eo amin’ny fiaraha-monina?","In some countries, gender roles are changing, while in others, traditional roles persist. Do you agree gender roles are changing? What impact is this having on society?"
"Misy mihevitra fa ny ray aman-dreny ihany no tokony ho tompon&#39;andraikitra amin&#39;ny fitaizana ny zanany, ny sasany kosa mihevitra fa tokony handray anjara amin&#39;izany ny governemanta. Resaho ny hevitra roa ary omeo ny hevitrao.","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
"Misy mihevitra fa misy fiantraikany tsara eo amin&#39;ny fiaraha-monina ny media sosialy, fa ny hafa kosa mihevitra fa misy fiantraikany ratsy izany. Resaho ny hevitra roa ary omeo ny hevitrao.","Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
Mitarika amin&#39;ny fahaverezan&#39;ny maha-kolontsaina azy ny fanatontoloana. Hatraiza ianao no manaiky na tsy manaiky? Inona no fepetra azo raisina hitandrovana ny kolontsaina eo an-toerana?,Globalization is leading to the loss of cultural identity. To what extent do you agree or disagree? What measures can be taken to preserve local cultures?
"Misy mihevitra fa ny zavakanto dia ampahany manan-danja amin&#39;ny fiaraha-monina, fa ny hafa kosa mihevitra azy io ho rendrarendra. Resaho ny hevitra roa ary omeo ny hevitrao.","Some believe art is an essential part of society, while others think it is a luxury. Discuss both views and give your opinion."
Farito ny fomba fanao maraina futuristika izay mandeha ho azy ny zava-drehetra ary amboarina mba hahazoana vokatra ambony indrindra. Inona no olana tsy ampoizina mitranga?,Describe a futuristic morning routine where everything is automated and optimized for maximum productivity. What unexpected challenges arise?
Alao sary an-tsaina hoe manana hery mahery vaika ianao izay mamela anao hampiato ny fotoana mandritra ny 10 minitra isan&#39;ora. Ahoana no hampidiranao izany amin&#39;ny fanaonao andavanandro?,Imagine you have a superpower that allows you to pause time for 10 minutes every hour. How do you incorporate this into your daily routine?
Manorata momba ny andro iray eo amin&#39;ny fiainan&#39;ny olona hyper-organized izay manomana ny isa-minitra amin&#39;ny androny. Inona no mitranga rehefa manomboka miala amin&#39;ny fandaharam-potoana ny zavatra?,Write about a day in the life of a hyper-organized person who plans every minute of their day. What happens when things start to go off-schedule?
"Mamorona endrika lisitry ny asa famoronana sy tsy mahazatra izay mamadika ny raharaha isan&#39;andro ho lalao. Inona avy ireo fitsipika, ary ahoana no mandrisika anao?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
Mamorona tantara iray momba ny olona iray miezaka miala amin&#39;ny fahazaran-dratsy mahazatra (toy ny fanemorana na ny misakafo be loatra) amin&#39;ny fampiasana fomba tsy mahazatra na mahagaga.,Create a story about someone trying to break a mundane bad habit (like procrastination or excessive snacking) using unconventional or magical methods.
"Alaivo sary an-tsaina ny birao iray izay ahitana ny mpiasa tsirairay maneho fihetseham-po samihafa (oh: fifaliana, hatezerana, fitsiriritana). Ahoana no fandehan&#39;izy ireo amin&#39;ny asa sy fivoriana isan&#39;andro?","Imagine an office where every employee represents a different emotion (e.g., joy, anger, envy). How do they navigate daily tasks and meetings?"
Manorata momba ny mpanampy manokana AI izay manomboka mandika asa amin&#39;ny fomba famoronana ary manao hetsika izay sady manampy no tsy azo vinaniana.,Write about an AI personal assistant that starts to interpret tasks creatively and takes actions that are both helpful and wildly unpredictable.
"Ao amin&#39;ny biraon&#39;ny majika, ny mpiasa dia mampiasa potion mba hanamafisana ny vokatra azony amin&#39;ny asa samihafa. Inona no mitranga rehefa misy olona maka ody ratsy ho an&#39;ny asa ratsy?","In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
"Misy fampiharana vaovao milaza fa manahaka ny &#39;andro fiasana tonga lafatra&#39; mifototra amin&#39;ny fahazarana sy ny safidiny. Manorata momba ny olona iray izay nanandrana izany, vao hita fa mahery lavitra noho ny nampoiziny.","A new app claims to simulate the ‘perfect workday’ based on an individual’s habits and preferences. Write about someone who tries it, only to discover it's far more intense than they expected."
Alao sary an-tsaina hoe mipetraka ao amin&#39;ny trano iray afaka manadio tena nefa mamorona &#39;hevitra&#39; momba ny tokony ho endriky ny fahadiovana. Inona no olana mitranga?,Imagine living in a house that can clean itself but develops its own 'opinions' on what cleanliness should look like. What problems arise?
"Manoritsoritra rafitra iray izay avadika ho kilalao kely ny asa rehetra ao an-tokantrano, miaraka amin&#39;ny ambaratonga, valisoa ary fanamby tsy ampoizina.","Describe a chore system where every household task is turned into a mini-game, complete with levels, rewards, and unexpected challenges."
Manorata momba ny trano iray ahafahan&#39;ny fitaovana rehetra miresaka. Samy manana ny toetrany izy ireo ary manome torohevitra (na fitarainana) rehefa manao ny raharahanao isan&#39;andro ianao.,Write about a home where all the appliances can talk. They each have distinct personalities and give advice (or complaints) while you do your daily chores.
"Mamorona fomba fanao isan&#39;andro amin&#39;ny fanadiovana ao amin&#39;ny tontolo iray izay mitondra sakana mahagaga isan&#39;andro, toy ny vovoka ody na fitaovana fanadiovana maloto.","Invent a daily cleaning routine in a world where every day brings a different magical obstacle, like enchanted dust or mischievous cleaning tools."
"Ny tracker ara-batana anao dia manomboka manome anao torohevitra manokana, saika ara-tsaina. Ahoana no hanovany ny fanaonao, ary inona no fandaharam-potoana miafina ao aminy?","Your fitness tracker starts giving you personalized, almost psychic advice. How does it transform your routine, and what’s its hidden agenda?"
Alao sary an-tsaina hoe isaky ny manao fanatanjahan-tena ianao dia entina any amin&#39;ny zava-misy hafa izay misy fiantraikany amin&#39;ny tontolo manodidina anao ny herinao ara-batana. Farito ny fotoam-panatanjahantena iray.,"Imagine that every time you work out, you are transported to an alternate reality where your physical strength affects the world around you. Describe one workout session."
"Manorata momba ny olona iray manao fifanarahana amin&#39;ny zavamananaina iray mba hifikitra amin&#39;ny tanjony ara-pahasalamana. Isan&#39;andro dia mandingana asa iray izy ireo, miatrika vokatra hafahafa nefa tsy mety.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
Mamorona tantara iray izay nivadika ho traikefa ara-tsakafo ny fanomanana sakafo isan&#39;andro — avy amin&#39;ny tany mahagaga ny akora tsirairay ary mitaky fikarakarana manokana.,Create a story where daily meal prepping turns into a culinary adventure—each ingredient comes from a magical land and requires special handling.
"Farito ny fandehanana isan&#39;andro ao amin&#39;ny tanàna nofinofy feno zavaboary mahagaga, izay ahitana sarety misy ody, zavaboary manidina, na vavahadin-tserasera ny fitateram-bahoaka.","Describe a daily commute in a fantasy city filled with magical creatures, where public transportation includes enchanted carriages, flying creatures, or portals."
"Ao amin&#39;ny tanàna futuristika, ny rafitry ny metro dia maze tsy mitsaha-miova. Manorata momba ny fivezivezen&#39;ny olona iray amin&#39;ny alàlan&#39;ity rafitra tsy ampoizina ity.","In a futuristic city, the subway system is an ever-changing maze. Write about someone's routine commute through this unpredictable system."
"Isaky ny mandeha fiara fitateram-bahoaka mankany am-piasana ianao, dia miaina dikan-teny hafa amin&#39;ny dia iray ihany amin&#39;ny tontolo mifanitsy. Inona no lamina na fiovana manomboka hitanao?","Every time you take the bus to work, you experience a different version of the same commute in a parallel universe. What patterns or changes do you begin to notice?"
Manorata momba ny resadresaka tsy mahazatra nefa fohy mitranga amin&#39;ny fitateram-bahoaka eo amin&#39;ireo mpandeha izay avy amin&#39;ny lafim-piainana samihafa.,Write about the unusual but brief conversations that take place on public transit between passengers who come from very different walks of life.
"Teleportation no fomba fitateram-pitaterana mahazatra indrindra, fa ny glitch dia mahatonga ny mpandeha ho tafahitsoka vetivety eo anelanelan&#39;ny toerana. Lazao ny fomba iatrehan&#39;ny olona an&#39;io fahasahiranana isan&#39;andro io.","Teleportation is the most common form of transportation, but a glitch causes commuters to temporarily get stuck between locations. Describe how people handle this daily inconvenience."
"Alaivo sary an-tsaina ny fivarotana entam-barotra futuristika izay ahafahan&#39;ny robot entin&#39;ny AI manampy ny mpividy, saingy manana ny sainy manokana izy ireo. Inona no fiantraikan&#39;izany eo amin&#39;ny traikefa miantsena?","Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
"Avereno ho fikatsahana epic ny andro mahazatra amin&#39;ny fampandehanana ny asa, ary ny fiatoana tsirairay dia manolotra fanamby tokana (ohatra, maka ireo akora tsy fahita firy, famahana piozila, sns.).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
"Asa miantsena mifono mistery no ampanaovina anao, fa ny fivarotana halefa anao dia tsy misy afa-tsy ny mahazatra — ny tsirairay dia manana tsiambaratelo tsy maintsy avoaka.","You are tasked with a mystery shopping job, but the stores you're sent to are anything but ordinary—each one has a secret that needs to be uncovered."
"Omena lisitra fivarotana misy entana toa tsy misy ianao. Rehefa mikaroka ianao, dia hitanao fa ny singa tsirairay dia famantarana mitondra zavatra lehibe kokoa.","You are given a grocery list with items that don't seem to exist. As you search, you discover that each item is a clue leading to something much bigger."
"Ao amin&#39;ny tontolon&#39;ny teknolojia avo lenta izay amboarina ara-tsiansa ny fialan-tsasatra, farito ny fomba fanaon&#39;ny olona iray mifofofofo amin&#39;ny alina amin&#39;ny fampiasana fitaovana sy fomba futuristika.","In a high-tech world where relaxation is scientifically optimized, describe a person’s nightly wind-down routine using futuristic tools and methods."
"Ao amin&#39;ny tontolo iray izay azo fehezina amin&#39;ny fanarahana ireo fomba fanao manokana, dia lazao ny fiomanan&#39;ny olona iray amin&#39;ny nofinofiny tonga lafatra.","In a world where dreams can be controlled by following specific routines, describe a person’s preparation for their perfect dream."
"Manorata momba ny olona iray manao fisaintsainana amin&#39;ny toerana tsy mahazatra indrindra (ohatra, eny an-tampon-kavoana, ambanin&#39;ny ranomasina, any anaty ala mikitroka) mba hampifantoka ny tenany aorian&#39;ny andro lava.","Write about someone who practices meditation in the most unusual of places (e.g., atop a skyscraper, under the sea, in a dense forest) to center themselves after a long day."
Farito ny takariva fanao mahazatra miaraka amin&#39;ny biby fiompy mahagaga izay afaka manova ny endriny hifanaraka amin&#39;ny toe-tsain&#39;ny tompony.,Describe a routine evening spent with a magical pet that has the ability to change its form to match the owner's mood.
"Mamorona fomba fanaovana diary tsy manam-paharoa hisaintsainana ny zava-nitranga tamin&#39;ny andro, amin&#39;ny fampiasana bitsika izay mifantoka amin&#39;ny fotoana madinidinika feno fankasitrahana, famoronana, na fitadiavana ny tena.","Invent a unique journaling method for reflecting on the day’s events, using prompts that focus on small moments of gratitude, creativity, or self-discovery."
Lazao ny toetra iray izay tsy afaka ny ho faty fa mahatsapa ny fanaintainana rehetra vokatry ny ratra nahazo azy. Ahoana no iatrehan’izy ireo izany fisiana izany?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Alao sary an-tsaina ny toetra iray manana biby fiompy robotika miaraka amin&#39;ny AI mandroso izay manomboka mamolavola ny toetrany sy ny faniriany.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
Misy kaonferansa eo amin&#39;ireo karazam-biby vahiny isan-karazany mba hananganana fifanarahana fandriampahalemana manerantany. Ahoana no handresena ny sakana amin&#39;ny fiteny sy ny kolontsaina?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Manorata momba ny planeta iray noforonin&#39;ny karazam-biby efa mandroso nefa nilaozana. Inona no hitan’ireo mponina vaovao momba ny tena tanjony?,Write about a planet that was engineered by an advanced species but has been abandoned. What do the new inhabitants discover about its true purpose?
"Ao amin&#39;ny tontolo iray izay azo angalarina ny fahatsiarovana, dia lazao ny fiainan&#39;ny mpangalatra fahatsiarovana izay manomboka manadino ny maha-izy azy manokana.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
"Nisy vondrona mpikaroka namolavola teknolojia hitsambikina eo anelanelan&#39;ny refy, saingy ny refy tsirairay dia mampidi-doza kokoa noho ny farany. Inona no mahatonga azy ireo handeha?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
"Ao amin&#39;ny hoavy lavitra, ny habakabaka dia feno potipoti-javatra avy amin&#39;ny sivilizasiona fitsangatsanganana an-habakabaka efa hadino hatry ny ela. Lazalazao ny fiainan&#39;ny mpamboly iray ao anatin&#39;ireo sisan-javatra ireo.","In the far future, space is littered with the debris of long-forgotten spacefaring civilizations. Describe a scavenger's life among these ruins."
Misy varavarana mistery miseho ao anaty ala mankany amin&#39;ny fanjakana fae. Inona no hitan&#39;ireo mpandeha voalohany tany ampita?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
"Efa lany tamingana hatry ny ela ny dragona, saingy nisy iray nateraka indray tao amin’ny vatan’olombelona. Inona no fiantraikan’izany eo amin’ny tontolon’ny ody?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
