prompt,prompt_en
Lembani ndakatulo pamene nyengo iliyonse imatchulidwa munthu ndipo amakambirana za kayendedwe ka moyo.,Write a poem where each season is personified and they engage in a conversation about the cycle of life.
Ogwira ntchito amasokonekera pachilumba chodabwitsa chomwe chimasinthasintha mawonekedwe ake ndikubisa zinsinsi zakale.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
"Pulogalamu yatsopano imati imatengera &#39;tsiku lantchito labwino&#39; kutengera zomwe munthu amakonda komanso zomwe amakonda. Lembani za munthu amene amayesa, koma ndikupeza kuti ndizovuta kwambiri kuposa momwe amayembekezera.","A new app claims to simulate the ‘perfect workday’ based on an individual’s habits and preferences. Write about someone who tries it, only to discover it's far more intense than they expected."
Khomo lodabwitsa likuwonekera m&#39;nkhalango yopita kumalo a fae. Kodi oyenda oyamba amapeza chiyani kutsidya lina?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
"Lembani imelo kwa anzanu akusukulu omwe akugwirizanitsa ntchito yamagulu. Perekani ntchito, khalani ndi nthawi yomaliza, ndipo perekani nthawi yokumana kuti mukambirane momwe zikuyendera.","Compose an email to your classmates coordinating a group project. Assign tasks, set deadlines, and suggest a meeting time to discuss progress."
Mwangoyamba kumene ntchito yatsopano ndipo mukufuna kudzidziwitsa nokha kwa mamembala a gulu lanu. Lembani imelo yodzidziwitsa nokha ndikuwonetsa chisangalalo chanu chogwira ntchito limodzi.,You’ve just started a new job and want to introduce yourself to your team members. Write a formal email introducing yourself and expressing your excitement about working together.
Lembani imelo yothokoza wachibale kapena mnzanu chifukwa cha mphatso yomwe adakupatsani. Nenani mosapita m’mbali chifukwa chake mumayamikira mphatsoyo komanso mmene mukufuna kuigwiritsa ntchito.,Write an email thanking a family member or friend for a gift they gave you. Be specific about why you appreciate the gift and how you plan to use it.
Gulu la asayansi limapeza kuti maloto ndi chithunzithunzi cha zinthu zofanana. Kodi izi zikusintha bwanji kamvedwe kathu ka maganizo?,A group of scientists discovers that dreams are glimpses into parallel realities. How does this change our understanding of the mind?
"Lembani imelo kwa kasitomala wofunika wowathokoza chifukwa cha bizinesi yawo yomwe akupitilira, ndikuwadziwitsa za kukwezedwa kwapadera kapena kutsatsa.","Compose an email to a valued customer thanking them for their continued business, and inform them about a special promotion or offer."
"M&#39;tsogolomu molamulidwa ndi AI, chisankho chomaliza chomwe anthu amaloledwa kupanga ndicho kukumbukira komwe akufuna kusunga kwamuyaya.","In a future controlled by AI, the last decision humans are allowed to make is which memory they want to preserve for eternity."
Kupita patsogolo kwaukadaulo kwasintha momwe anthu amalankhulirana. Kodi ubwino ndi kuipa kwa chitukukochi ndi chiyani?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
"Muofesi yamatsenga, antchito amagwiritsa ntchito potions kuti awonjezere zokolola zawo pa ntchito zosiyanasiyana. Kodi chimachitika ndi chiyani ngati wina atenga mankhwala olakwika pa ntchito yolakwika?","In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
"Lembani imelo yotsimikizira wolembetsa watsopano ku nyuzipepala yakampani yanu. Athokozeni chifukwa cholembetsa, auzeni zomwe angayembekezere, ndikuyitanitsa kuti achitepo kanthu.","Compose an email confirming a new subscriber to your company’s newsletter. Thank them for subscribing, tell them what to expect, and include a call to action."
"M&#39;tawuni yaying&#39;ono, dzuwa limasowa mwadzidzidzi ndipo nthawi zonse kumakhala pakati pausiku. Palibe amene angachoke m’tauniyo, ndipo zolengedwa zachilendo zinayamba kutuluka mumdima.","In a small town, the sun suddenly disappears and it’s always midnight. No one can leave the town, and strange creatures begin to emerge from the darkness."
"Lembani imelo kuti mufufuze pa kuyankhulana kwa ntchito komwe mudakhalako masabata awiri apitawo. Onetsani chidwi chanu chopitilira paudindowu, zikomo wofunsayo chifukwa cha nthawi yawo, ndikupempha zosintha.","Write an email to follow up on a job interview you had two weeks ago. Express your continued interest in the position, thank the interviewer for their time, and ask for updates."
Lembani imelo kwa pulofesa wanu kupepesa chifukwa chosowa kalasi chifukwa cha zochitika zosayembekezereka. Funsani ngati pali chilichonse chomwe mukufuna kuti muthe kuchipeza.,Write an email to your professor apologizing for missing a class due to unforeseen circumstances. Ask if there is any material you need to catch up on.
"Akuluakulu ambiri alibe luso lofunikira pakompyuta masiku ano. Kodi zifukwa zomwe zapangitsa izi ndi ziti, ndipo tingatani kuti luso la digito liziyenda bwino?","Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
"Lembani ndakatulo yomwe imatengera owerenga kupyola mu mndandanda wa surreal dreamscapes, kusakaniza zenizeni ndi malingaliro.","Compose a poem that takes the reader through a series of surreal dreamscapes, blending reality and imagination."
Tangoganizani za dziko limene kutengeka maganizo ndi kugulitsidwa. Kodi izi zingasinthe bwanji mayanjano a anthu ndi anthu?,Imagine a world where emotions are bottled and sold. How would this change human interactions and society?
"Lembani imelo yoitanira anzanu kuphwando lomwe mukuchititsa. Phatikizani zambiri za tsiku, nthawi, malo, ndi zochitika zilizonse zapadera.","Compose an informal email inviting friends to a party you’re hosting. Include details about the date, time, location, and any special activities."
Mwaona mtengo wolakwika pa bilu yanu ya pamwezi. Lembani imelo ku dipatimenti yobwereketsa kufotokoza za nkhaniyi ndikupempha kukonza.,You’ve noticed an incorrect charge on your monthly bill. Write an email to the billing department explaining the issue and asking for a correction.
"Longosolani ulendo wopita kumunsi kwenikweni kwa nyanja, kumene anapeza chinachake chosayembekezereka—mzinda wamakedzana wotetezedwa ndi zolengedwa zosadziwika.","Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
"Pambuyo pa imfa, miyoyo imaweruzidwa malinga ndi zikumbukiro za kukoma mtima zomwe adazisiya. Munthu amazindikira kuti ndalama zikutha.","In the afterlife, souls are judged based on the memories of kindness they left behind. A character realizes they are running out of currency."
"Lembani za munthu amene amapanga mgwirizano ndi munthu wamatsenga kuti azitsatira zolinga zake zaumoyo. Tsiku lililonse akadumpha ntchito, amakumana ndi zotulukapo zosasangalatsa.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
"Wapolisi wofufuza milandu amadzuka osakumbukira maola 48 apitawa, koma adapeza kuti ndi omwe akuwakayikira pamlandu waukulu. Kodi amaonetsa bwanji kuti alibe mlandu?","A detective wakes up with no memory of the last 48 hours, only to find that they’re the prime suspect in a major crime. How do they prove their innocence?"
"Fotokozani ntchito yakutali, koma m&#39;malo mogwira ntchito kunyumba, wojambulayo akugwira ntchito kuchokera kumadera osiyanasiyana osangalatsa (monga zisumbu zoyandama kapena nkhalango zolodzedwa).","Describe a remote work routine, but instead of working from home, the character is working from different fantastical locations (like floating islands or enchanted forests)."
Ganizirani za gulu lomwe matsenga ndi ukadaulo zikuphatikizidwa mosadukiza. Kodi anthu amagwiritsa ntchito bwanji mphamvu zimenezi pa moyo wawo watsiku ndi tsiku?,Envision a society where magic and technology are seamlessly integrated. How do people use these powers in their daily lives?
Gulu la ofufuza limapeza chitukuko chobisika chomwe sichinakhudzidwe ndi dziko lakunja kwa zaka mazana ambiri. Kodi amayanjana bwanji ndi gululi?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
Gulu la zigawenga zakuthambo limayenda m&#39;ndege kudutsa zilumba zoyandama ndi mizinda yakuthambo kufunafuna chuma chodziwika bwino chobisika m&#39;mitambo.,A band of sky pirates navigates airships through floating islands and sky cities in search of a legendary treasure hidden in the clouds.
Fotokozani za tsiku Padziko Lapansi pomwe mphamvu yokoka imabwerera mwadzidzidzi kwa maola angapo. Kodi anthu ndi nyama zimatani?,Describe a day on Earth where gravity suddenly reverses for a few hours. How do people and animals react?
Tangoganizani kuti muli ndi mphamvu zopambana zomwe zimakulolani kuti muyime nthawi kwa mphindi 10 ola lililonse. Kodi mumaphatikizira bwanji izi pazochitika zanu zatsiku ndi tsiku?,Imagine you have a superpower that allows you to pause time for 10 minutes every hour. How do you incorporate this into your daily routine?
"Fotokozani za kachitidwe kantchito komwe ntchito iliyonse yapakhomo imasinthidwa kukhala masewera ang&#39;onoang&#39;ono, okhala ndi milingo, mphotho, ndi zovuta zosayembekezereka.","Describe a chore system where every household task is turned into a mini-game, complete with levels, rewards, and unexpected challenges."
Lembani imelo yogulitsa kwa makasitomala omwe alipo omwe akupereka zokhudzana ndi zomwe angakonde kutengera zomwe anagula kale. Onetsani chifukwa chake zinthuzi zimayenderana ndi kugula kwawo.,Write a sales email to an existing customer offering related products they might be interested in based on previous purchases. Highlight why these products complement their purchase.
"Kunenepa kwambiri kukukulirakulira m’maiko ambiri. Kodi zifukwa za nkhaniyi ndi chiyani, ndipo ndi njira ziti zomwe zingatsatidwe kuti zithetse vutoli?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Kusintha kwanyengo kukukhudza kwambiri dziko lathu lapansi. Kodi mukuganiza kuti zomwe zimayambitsa kusintha kwa nyengo ndi chiyani, ndipo zotsatira zake zingakhale zotani pa chilengedwe?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
Tangoganizani kukhala m’nyumba yomwe ingathe kudziyeretsa yokha koma ili ndi ‘malingaliro’ akeake pa mmene ukhondo uyenera kuonekera. Kodi pamakhala mavuto otani?,Imagine living in a house that can clean itself but develops its own 'opinions' on what cleanliness should look like. What problems arise?
Pangani zokambirana pakati pa wamlengalenga ndi mlendo yemwe amalumikizana pogwiritsa ntchito mitundu m&#39;malo mwa mawu.,Create a conversation between an astronaut and an alien who communicates using colors instead of words.
Kuchitika msonkhano pakati pa mitundu yosiyanasiyana yachilendo kuti apange mgwirizano wamtendere wapadziko lonse. Kodi amathetsa bwanji zilankhulo ndi zikhalidwe?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Lembani imelo yozizira kwa omwe angakhale kasitomala akudziwitsani kampani yanu ndikupereka ntchito zanu. Onetsani mphamvu zanu zazikulu ndikufotokozera momwe mungathandizire bizinesi yawo.,Write a cold email to a potential client introducing your company and offering your services. Highlight your key strengths and explain how you can help their business.
"Lembani imelo yotsatsa yolengeza kukhazikitsidwa kwa chinthu chatsopano. Phatikizani zambiri za zomwe zagulitsidwa, maubwino, ndi zokwezera zapadera zilizonse kapena kuchotsera.","Compose a marketing email announcing the launch of a new product. Include details about the product’s features, benefits, and any special promotions or discounts."
Lembani imelo kwa olemba ntchito omwe kale akufunsa kuti awagwiritse ntchito ngati chidziwitso cha ntchito yatsopano. Mwaulemu pemphani chilolezo chawo ndikuwathokoza chifukwa cha thandizo lawo.,Compose an email to a former employer requesting to use them as a reference for a new job application. Politely ask for their permission and thank them for their support.
"M&#39;tsogolomu, danga ladzala ndi zinyalala za anthu oyenda m&#39;mlengalenga omwe anaiwalika kalekale. Fotokozani za moyo wa mkazankho pakati pa mabwinja amenewa.","In the far future, space is littered with the debris of long-forgotten spacefaring civilizations. Describe a scavenger's life among these ruins."
"M’mayiko ambiri, achinyamata amavutika kuti apeze ntchito. Kodi zifukwa za nkhaniyi ndi chiyani, ndipo mungayankhe bwanji?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
Bwanji ngati mitundu yonse ya padziko lapansi itayamba kutha imodzi ndi imodzi? Fotokozani zomwe zimachitika pakatsala mtundu umodzi wokha.,What if all the colors in the world started disappearing one by one? Describe what happens when there's only one color left.
"Fotokozani nkhani ya gulu lotsutsa panthaŵi ya ulamuliro wopondereza m’mbiri, ndi mavuto amakhalidwe abwino amene amakumana nawo kuti apulumuke.","Describe the story of a resistance group during an oppressive regime in history, and the moral dilemmas they face to survive."
"Kuchulukitsitsa kwa anthu kukudetsa nkhaŵa kwambiri m’mizinda yambiri. Kodi nchiyani chimene chimayambitsa kuchulukana kwa anthu, ndipo ndi zotulukapo zotani pa moyo wa m’tauni?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
"M&#39;chipululu chodzaza ndi mvula yamkuntho yoopsa ndi zolengedwa zobisika, othamanga amapikisana pa mpikisano wapachaka kuti alandire mphotho yosowa.","In a desert filled with dangerous sandstorms and hidden creatures, adventurers compete in an annual race for a rare prize."
"Pangani dziko lomwe gwero lokha lamadzi ndi malo odabwitsa omwe amayenda mwezi uliwonse, zomwe zimatsogolera kusamuka kosalekeza kwa onse okhalamo.","Create a world where the only source of water is a mystical oasis that moves every month, leading to constant migration of all inhabitants."
"Fitness tracker yanu imayamba kukupatsani upangiri wamunthu, pafupifupi wama psychic. Kodi zimasintha bwanji chizolowezi chanu, ndipo zolinga zake zobisika ndi zotani?","Your fitness tracker starts giving you personalized, almost psychic advice. How does it transform your routine, and what’s its hidden agenda?"
Lembani imelo kwa pulofesa wakale kapena mlangizi wopempha uphungu wa ntchito. Fotokozani mwachidule mmene zinthu zilili panopa ndipo funsani malangizo a mmene mungapitirire patsogolo.,Compose an email to a former professor or mentor asking for career advice. Briefly explain your current situation and ask for guidance on how to move forward.
Lembani za pulaneti limene linapangidwa ndi zamoyo zotsogola koma lasiyidwa. Kodi anthu a m&#39;dzikoli apeza chiyani za cholinga chake chenicheni?,Write about a planet that was engineered by an advanced species but has been abandoned. What do the new inhabitants discover about its true purpose?
"Lembani zaukadaulo (foni, laputopu, ndi zina zotero) zomwe zimavutitsidwa ndi gulu loyipa. Kodi chimayendetsa bwanji mwiniwake?","Write about a piece of technology (phone, laptop, etc.) that becomes haunted by a malevolent entity. How does it manipulate its owner?"
"Khazikitsani mndandanda wazopanga komanso wachilendo wosintha ntchito zapakhomo kukhala masewera. Kodi malamulowo ndi ati, ndipo amakulimbikitsani bwanji?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
"M&#39;dziko laukadaulo wapamwamba momwe kupumula kumakongoletsedwa mwasayansi, fotokozani zomwe munthu amachita usiku wonse pogwiritsa ntchito zida ndi njira zamtsogolo.","In a high-tech world where relaxation is scientifically optimized, describe a person’s nightly wind-down routine using futuristic tools and methods."
"M&#39;dziko limene kukumbukira kumatha kubedwa, fotokozani moyo wa wakuba kukumbukira yemwe amayamba kutaya chidziwitso chawo.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
Kupezeka kwa maulendo apadziko lonse kwawonjezeka kwambiri. Kambiranani ubwino ndi kuipa kwa alendo ndi mayiko omwe abwera nawo.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
Muyenera kukonzekera msonkhano ndi mnzanu kuti mukambirane momwe polojekiti ikuyendera. Lembani imelo yaulemu yopempha nthawi yoyenera ya msonkhano ndi kupereka autilaini mwachidule.,You need to schedule a meeting with a colleague to discuss the progress of a project. Write a polite email requesting a suitable time for the meeting and provide a brief outline.
"Gulu la ofufuza apanga luso lodumpha pakati pa miyeso, koma gawo lililonse ndi lowopsa kwambiri kuposa lomaliza. Nchiyani chimawapangitsa iwo kupitiriza?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
Tangoganizani za mzinda wapansi panthaka womwe ukuyendetsedwa ndi zomera zopangira bioluminescent. Kodi anthu a m’dzikoli amakumana ndi mavuto otani?,Imagine a sprawling underground city powered by bioluminescent plants. What challenges do its inhabitants face?
"M’zaka zaposachedwapa, ntchito zakutali zafala kwambiri. Kambiranani ubwino ndi kuipa kwa ntchito yakutali.","In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
"Anthu ena amakhulupirira kuti mavuto azachilengedwe ayenera kuthetsedwa padziko lonse lapansi, pomwe ena amaganiza kuti akuyenera kuthetsedwa kwanuko. Kambiranani maganizo onse awiri ndikupereka maganizo anu.","Some people believe environmental problems should be solved globally, while others think they should be tackled locally. Discuss both views and give your opinion."
"Teleportation ndiye njira yodziwika bwino yamayendedwe, koma vuto limapangitsa okwera kukakamira kwakanthawi pakati pa malo. Fotokozani mmene anthu amachitira ndi vuto la tsiku ndi tsiku limeneli.","Teleportation is the most common form of transportation, but a glitch causes commuters to temporarily get stuck between locations. Describe how people handle this daily inconvenience."
"Tangoganizani kalasi ya yoga yomwe imachitika mu situdiyo yosangalatsa momwe mphamvu yokoka imasinthira, kupindika kwa nthawi, ndi mawonekedwe amatsenga.","Imagine a yoga class that takes place in an enchanted studio where gravity shifts, time bends, and poses take on magical effects."
"Ena amakhulupirira kuti kuphunzira pa intaneti ndikothandiza kwambiri kuposa kuphunzira kwachikhalidwe, pomwe ena amati kuphunzira m&#39;kalasi ndikofunikira. Kambiranani maganizo onse awiri ndikupereka maganizo anu.","Some believe online learning is more effective than traditional learning, while others argue classroom learning is still crucial. Discuss both views and give your opinion."
"Mlendo wovala chigoba amangowonekera m&#39;malo osiyanasiyana ophwanya malamulo koma sakuwoneka kuti sakugwirizana ndi zachiwawazo. Kodi iwo ndani, ndipo akudziwa chiyani?","A masked stranger keeps appearing at various crime scenes but never seems to be connected to the crime. Who are they, and what do they know?"
"Lembani imelo kwa manejala wanu kupepesa chifukwa chosowa tsiku lomaliza la polojekiti. Fotokozani chifukwa chakuchedwerako, ndipo fotokozani zomwe mwachita kuti zitsimikizire kuti sizichitikanso.","Compose an email to your manager apologizing for missing a project deadline. Explain the reason for the delay, and outline your steps to ensure it won’t happen again."
"M’matauni ambiri, kusowa pokhala kukuwonjezereka. Kodi zifukwa za kuwonjezeka kumeneku n’ziti, ndipo n’chiyani chingachitidwe kuti vutoli lichepe?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
Lembani za nyumba yomwe zida zonse zimatha kukambirana. Aliyense ali ndi umunthu wosiyana ndipo amapereka malangizo (kapena madandaulo) pamene mukuchita ntchito zanu za tsiku ndi tsiku.,Write about a home where all the appliances can talk. They each have distinct personalities and give advice (or complaints) while you do your daily chores.
"Longosolani mzinda umene nyumba iliyonse ndi msewu uli ndi moyo, ndi malingaliro ake ndi malingaliro ake. Kodi anthu okhalamo amakhala bwanji ndi nyumba zawo?","Describe a city where every building and street is alive, with its own thoughts and feelings. How do the inhabitants coexist with their living homes?"
"Posachedwapa, chidziwitso chikhoza kusamutsidwa ku matupi osiyanasiyana. Kodi chimachitika ndi chiyani munthu akasamutsira ku thupi lochita kupanga ndipo akufuna kubwerera ku mawonekedwe ake oyambirira?","In the near future, consciousness can be transferred to different bodies. What happens when someone transfers into an artificial body and wants to return to their original form?"
"Sinthani tsiku losavuta lochita zinthu zina kukhala chofuna, ndikuyimitsa kulikonse kumabweretsa zovuta zapadera (mwachitsanzo, kubweza zosakaniza zomwe zikusowa, kuthetsa ma puzzles, ndi zina).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
Lembani zokambirana pakati pa munthu wamoyo ndi mzukwa amene amapereka uphungu wa moyo mosayembekezereka.,Write a dialogue between a living person and a ghost who offers unexpected life advice.
"Pangani zokambirana pakati pa AI ndi mlengi wake, pomwe AI imakayikira cholinga cha kukhalapo kwake.","Craft a conversation between an AI and its creator, where the AI questions the purpose of its existence."
Fotokozani madzulo achizolowezi omwe mumakhala ndi chiweto chamatsenga chomwe chimatha kusintha mawonekedwe ake kuti agwirizane ndi momwe mwiniwake akumvera.,Describe a routine evening spent with a magical pet that has the ability to change its form to match the owner's mood.
"Lembani imelo kwa wogulitsa amene wapereka zinthu zolakwika kapena zowonongeka. Fotokozani nkhaniyi mwaulemu, perekani zambiri, ndikupempha kuti mubwezedwe kapena kubweza m&#39;malo.","Write an email to a vendor who delivered incorrect or damaged products. Politely explain the issue, provide details, and request a refund or replacement."
Lembani imelo yopempha kubwezeredwa kapena kusinthana ndi chinthu chomwe munagula pa intaneti. Phatikizani nambala yanu yoyitanitsa ndi chifukwa chobwezera.,Compose an email to request a return or exchange for a product you purchased online. Include your order number and reason for the return.
"Ufumu womwe umaganiziridwa kuti watayika m&#39;mbiri yakale umapezekanso, koma anthu ake sanakalamba kwazaka zambiri. Kodi chinawachitikira n’chiyani?","A kingdom thought to be lost in history is rediscovered, but its people haven’t aged in centuries. What happened to them?"
Lembani nkhani ya gulu la ngwazi zapamwamba zomwe zapuma pantchito zomwe zachoka pantchito yomaliza.,Write a story about a group of retired superheroes who come out of retirement for one last mission.
Pangani munthu yemwe mthunzi wake wakhalapo ndikukhala ngati mnzake woyipa.,Create a character whose shadow has come to life and acts as their mischievous counterpart.
Lembani imelo yothokoza mnzanu kapena mnzanu pazomwe mwachita posachedwa. Fotokozerani chisangalalo chanu kwa iwo ndipo perekani mawu olimbikitsa.,Write an email congratulating a friend or colleague on a recent achievement. Express your happiness for them and offer words of encouragement.
"Ena amanena kuti kuyezetsa nyama pa kafukufuku wamankhwala ndikofunikira, pomwe ena amakhulupirira kuti kuyenera kuletsedwa. Kambiranani maganizo onse awiri ndikupereka maganizo anu.","Some argue that animal testing for medical research is necessary, while others believe it should be banned. Discuss both views and give your opinion."
"Nthawi zonse mukachapa, sock imasowa, koma m&#39;malo mozimiririka, imadutsa nthawi. Lembani za zomwe zatulukira.","Every time you do the laundry, a sock goes missing, but instead of disappearing, it travels through time. Write about the discoveries this leads to."
