prompt,prompt_en
"Emazweni amanengi, isilinganiso sesisindo sabantu siyakhula, lokha amazinga wepilo nokuzivocavoca ayathoma ukwehla. Ngiziphi iimbangela nezisombululo ezingaba khona zomraro lo?","In many countries, the average weight of people is increasing, while health and fitness levels are decreasing. What are the causes and possible solutions to this problem?"
"Abanye bathi ukuhlolwa kweenlwana ukwenza irhubhululo lezokwelapha kuyatlhogeka, lokha abanye bakholelwa bona kufanele kuvinjelwe. Xoxa ngemibono yomibili begodu unikele umbono wakho.","Some argue that animal testing for medical research is necessary, while others believe it should be banned. Discuss both views and give your opinion."
"Emazweni amanengi, abantu abatjha bathwele budisi ukuthola umsebenzi. Ngiziphi iimbangela zendaba le, begodu ngiziphi iinsombululo ongaziphakamisela?","In many countries, young people struggle to find employment. What are the causes of this issue, and what solutions can you suggest?"
"Ukukhuluphala sele kuba mraro omkhulu emazweni amanengi. Ngiziphi iimbangela zendaba le, begodu ngiziphi iindlela ezingathathwa ukuyilungisa?","Obesity is becoming a serious problem in many countries. What are the causes of this issue, and what measures could be taken to address it?"
"Emadorobheni amanengi amakhulu, ukusilaphazeka komoya namanzi kuyinto eqakathekileko. Ngiziphi iimbangela zemiraro le, begodu ngiziphi iindlela ezingathathwa ukwenza ngcono ubujamo?","In many large cities, air and water pollution is a significant issue. What are the causes of these problems, and what measures can be taken to improve the situation?"
"Abantu abadala abanengi abakabi namakghono wedijithali ephasini lanamhlanjesi. Ngiziphi iinzathu zalokhu, begodu khuyini engenziwa ukuthuthukisa ukufunda nokutlola ngedijithali?","Many adults still do not have basic digital skills in today's world. What are the reasons behind this, and what can be done to improve digital literacy?"
"Eendaweni ezinengi ezisemadorobheni, ukutlhogeka kwamakhaya kuyakhula. Ngiziphi iinzathu zokwanda lokhu, begodu khuyini engenziwa ukwehlisa umraro lo?","In many urban areas, homelessness is on the rise. What are the reasons for this increase, and what can be done to reduce the problem?"
"Ukutjhuguluka kobujamo bezulu kunomthelela omkhulu ephasini lethu. Ucabanga bona ngiziphi iimbangela ezikulu zokutjhuguluka kobujamo bezulu, begodu ngimiphi imiphumela engaba khona emvelweni?","Climate change is having a significant impact on our planet. What do you think are the main causes of climate change, and what are its potential effects on the environment?"
"Ukuthenga nge-inthanethi sekuthandwa khulu eminyakeni esanda kwedlula. Ngiziphi iinzathu zokwenza lokhu, begodu kunomthelela onjani emabhizinisini wendawo?","Online shopping has become increasingly popular in recent years. What are the reasons for this trend, and what impact does it have on local businesses?"
"Eendaweni ezinengi zomhlaba, inani labantu abafunda iincwadi lehle khulu. Ngiziphi iinzathu zokwehla lokhu, begodu ngimiphi imiphumela emphakathini?","In many parts of the world, the number of people reading books has decreased significantly. What are the reasons for this decline, and what are the consequences for society?"
"Ukugcwala kwabantu sele kuba yinto ekhathazako emadorobheni amanengi. Ngiziphi iimbangela zokugcwala kwabantu, begodu ngimiphi imiphumela empilweni yasemadorobheni?","Overpopulation is becoming a serious concern in many cities. What are the causes of overpopulation, and what are the effects on urban life?"
"Ukuhlanganiswa kwephasi loke kulethe iinzuzo ezinengi, kodwana nemithelela emimbi eendaweni ezithileko zomphakathi. Ngiziphi iimbangela zokuhlanganiswa kwephasi loke, begodu kuwuthinte njani iphasi loke?","Globalization has brought many benefits, but also negative impacts on certain aspects of society. What are the causes of globalization, and how has it affected the world?"
"Eminyakeni esanda kwedlula, umsebenzi wokude sele uvame khulu. Xoxa ngeenzuzo nezinto ezimbi zomsebenzi wokude.","In recent years, remote work has become more common. Discuss the advantages and disadvantages of remote work."
Abantu abanengi bayasuka eendaweni zemakhaya baya emadorobheni. Xoxa ngobuhle nobubi bomkhuba lo.,More people are moving from rural areas to cities. Discuss the advantages and disadvantages of this trend.
Ithuthuko yethekhnoloji itjhugulule indlela abantu abakhulumisana ngayo. Ngiziphi iinzuzo nezimbi zalokhu kuthuthukiswa?,Technological advancements have changed how people communicate. What are the advantages and disadvantages of this development?
Amadorobha amanengi atjala imali emahlelweni wokuthutha umphakathi ukwehlisa ukuminyana kwemigwaqo. Xoxa ngeenzuzo nezinto ezimbi zokutjala imali.,Many cities are investing in public transportation systems to reduce traffic congestion. Discuss the advantages and disadvantages of this investment.
Ukutholakala kwamakhambo weentjhabatjhaba kukhuphuke khulu. Xoxa ngeenzuzo nezinto ezimbi zabavakatjhi namazwe abamukelako.,The availability of international travel has increased significantly. Discuss the advantages and disadvantages for tourists and host countries.
"Kwamanye amazwe, iindima zobulili ziyatjhuguluka, kuthi kwamanye, iindima zesiko ziragela phambili. Uyavuma na bona iindima zobulili ziyatjhuguluka? Lokhu kunomthelela onjani emphakathini?","In some countries, gender roles are changing, while in others, traditional roles persist. Do you agree gender roles are changing? What impact is this having on society?"
"Abanye bakholelwa bona ababelethi kufuze babe nesibopho sokukhulisa abantwana, lokha abanye bacabanga bona urhulumende kufuze adlale indima. Xoxa ngemibono yomibili begodu unikele umbono wakho.","Some believe parents should be solely responsible for raising children, while others think the government should play a role. Discuss both views and give your opinion."
"Abanye bakholelwa bona imithombo yezokuthintana inomthelela omuhle emphakathini, lokha abanye bacabanga bona inomthelela omumbi. Xoxa ngemibono yomibili begodu unikele umbono wakho.","Some believe social media has a positive influence on society, while others think it has a negative impact. Discuss both views and give your opinion."
Ukuhlanganiswa kwephasi loke kurholela ekulahlekelweni bunikazi bamasiko. Uvumelana kangangani nofana awuvumelani? Ngiziphi iindlela ezingathathwa ukubulunga amasiko wendawo?,Globalization is leading to the loss of cultural identity. To what extent do you agree or disagree? What measures can be taken to preserve local cultures?
"Abanye bakholelwa bona ubukghwari buyingcenye eqakathekileko yomphakathi, lokha abanye bacabanga bona buyinto yokunethezeka. Xoxa ngemibono yomibili begodu unikele umbono wakho.","Some believe art is an essential part of society, while others think it is a luxury. Discuss both views and give your opinion."
Hlathulula indlela yokwenza izinto ekuseni lapho yoke into yenziwa ngokuzenzakalelayo begodu ilungiselelwe ukukhiqiza okukhulu. Ngiziphi iintjhijilo ezingakalindelwa ezivelako?,Describe a futuristic morning routine where everything is automated and optimized for maximum productivity. What unexpected challenges arise?
Cabanga bona unamandla amakhulu akuvumela bona umise isikhathi semizuzu eli-10 qobe nge-awa. Ukufaka njani lokhu emsebenzini wakho wangamalanga?,Imagine you have a superpower that allows you to pause time for 10 minutes every hour. How do you incorporate this into your daily routine?
Tlola ngelanga epilweni yomuntu ohleleke khulu ohlela umzuzu ngamunye welanga lakhe. Kwenzekani lokha izinto nazithoma ukungahambi kuhle?,Write about a day in the life of a hyper-organized person who plans every minute of their day. What happens when things start to go off-schedule?
"Tjhugulula ifomethi yohlu lokwenza imisebenzi yelanga nelanga ibe mdlalo. Ngimiphi imithetho, begodu ikukhuthaza njani?","Invent a creative and unusual to-do list format that turns daily chores into a game. What are the rules, and how do they motivate you?"
Yenza indatjana ngomuntu olinga ukutjhiya umkhuba omumbi ongakajayeleki (njengokuhlehlisa nofana ukudla okulula khulu) ngokusebenzisa iindlela ezingakajayeleki nofana zemilingo.,Create a story about someone trying to break a mundane bad habit (like procrastination or excessive snacking) using unconventional or magical methods.
"Cabanga nge-ofisi lapho woke umsebenzi atjengisa imizwa ehlukileko (isib., ithabo, ilaka, umona). Benza njani imisebenzi yangelanga nemihlangano?","Imagine an office where every employee represents a different emotion (e.g., joy, anger, envy). How do they navigate daily tasks and meetings?"
"Hlathulula umsebenzi owenziwa kude, kodwana kunokuthi usebenze ekhaya, umlingisi usebenza eendaweni ezihlukahlukeneko ezihle khulu (njengeenhlengele ezithambileko nofana amahlathi ahleziweko).","Describe a remote work routine, but instead of working from home, the character is working from different fantastical locations (like floating islands or enchanted forests)."
"E-ofisini yemilingo, abasebenzi basebenzisa imithi ukuthuthukisa umkhiqizo wabo emisebenzini ehlukileko. Kwenzekani lokha umuntu nakathatha umuthi ongakalungi ngomsebenzi ongakalungi?","In a magical office, employees use potions to boost their productivity for different tasks. What happens when someone takes the wrong potion for the wrong task?"
Cabanga uhlala endlini engazihlanza kodwana ibe nemibono yayo yokuthi ukuhlanzeka kufanele kube njani. Ngimiphi imiraro evelako?,Imagine living in a house that can clean itself but develops its own 'opinions' on what cleanliness should look like. What problems arise?
"Hlathulula ihlelo lomsebenzi lapho woke umsebenzi wangekhaya utjhugululwa ube ngumdlalo omncani, ophelele ngamazinga, imivuzo, kanye neentjhijilo ezingakalindelwa.","Describe a chore system where every household task is turned into a mini-game, complete with levels, rewards, and unexpected challenges."
"Yenza indlela yokuhlanza qobe langa ephasini lapho ilanga ngalinye liletha isithiyo esihlukileko, njengethuli elilotjhiweko nofana amathulusi wokuhlanza angakalungi.","Invent a daily cleaning routine in a world where every day brings a different magical obstacle, like enchanted dust or mischievous cleaning tools."
"Njalo nawuhlanza, isokisi liyalahleka, kodwana kunokuthi linyamalale, likhamba ngesikhathi. Tlola ngokutholwa lokhu okuholela kikho.","Every time you do the laundry, a sock goes missing, but instead of disappearing, it travels through time. Write about the discoveries this leads to."
"Ithrekha yakho yokuzivocavoca ithoma ukukunikela isiyeleliso esiqondene nomuntu mathupha, pheze esifana nengqondo. Itjhugulula njani indlela ohlala ngayo, begodu ngiyiphi into efihlekileko?","Your fitness tracker starts giving you personalized, almost psychic advice. How does it transform your routine, and what’s its hidden agenda?"
"Cabanga bona ngasosoke isikhathi nawuzithabulula, uthuthwa uye kwenye indawo lapho amandla wakho womzimba athinta khona umhlaba okuzungezileko. Hlathulula isikhathi esisodwa sokuzivocavoca.","Imagine that every time you work out, you are transported to an alternate reality where your physical strength affects the world around you. Describe one workout session."
"Tlola ngomuntu owenza isivumelwano nesidalwa somlingo ukunamathela emigomeni yakhe yezamaphilo. Ilanga ngalinye nabaphula umsebenzi, baqalana nomphumela ongakajayeleki kodwana ongakalungi.","Write about someone who makes a deal with a magical being to stick to their health goals. Each day they skip a task, they face a quirky but inconvenient consequence."
Yenza indatjana lapho ukulungiselela ukudla kwangamalanga kutjhuguluka kube yinto yokupheka—isithako ngasinye sivela enarheni eyimilingo begodu sitlhoga ukuphathwa okukhethekileko.,Create a story where daily meal prepping turns into a culinary adventure—each ingredient comes from a magical land and requires special handling.
"Cabanga ngeklasi ye-yoga eyenzeka esitudiyo esithakazelisako lapho amandla adonsela phasi atjhuguluka khona, isikhathi sigoba, begodu ukuma kuthatha imiphumela yemilingo.","Imagine a yoga class that takes place in an enchanted studio where gravity shifts, time bends, and poses take on magical effects."
"Hlathulula ukukhamba kwangamalanga edorobheni elihle eligcwele iinlwana ezimangalisako, lapho iinthuthi zomphakathi zifaka hlangana iinkoloyi ezithakazelisako, iinlwana eziphaphako, nofana ama-portal.","Describe a daily commute in a fantasy city filled with magical creatures, where public transportation includes enchanted carriages, flying creatures, or portals."
"Edorobheni lesikhathi esizako, ihlelo lesitimela esingaphasi kwehlabathi liyi-maze ehlala itjhuguluka. Tlola ngokukhamba komunye umuntu ngehlelo elingalindelekileko.","In a futuristic city, the subway system is an ever-changing maze. Write about someone's routine commute through this unpredictable system."
"Njalo nawuthatha ibhasi ukuya emsebenzini, uhlangabezana nohlobo oluhlukileko lokuya emsebenzini endaweni efanako. Ngimaphi amaphetheni nofana amatjhuguluko othoma ukuwabona?","Every time you take the bus to work, you experience a different version of the same commute in a parallel universe. What patterns or changes do you begin to notice?"
Tlola ngeengcoco ezingakajayeleki kodwana ezifitjhani ezenzeka eenthuthini zomphakathi hlangana nabagibeli abavela eendaweni ezihlukeneko zokuphila.,Write about the unusual but brief conversations that take place on public transit between passengers who come from very different walks of life.
"Ukuthunyelwa nge-teleport yindlela ejayelekileko yokuthutha, kodwana ukuphambuka kwenza bona abagibeli babambeke hlangana neendawo okwesikhatjhana. Hlathulula bona abantu baphatha njani ukuhlangahlangana kwangamalanga.","Teleportation is the most common form of transportation, but a glitch causes commuters to temporarily get stuck between locations. Describe how people handle this daily inconvenience."
"Cabanga ngesitolo sokudla sesikhathi esizako lapho amarobhothi aqhutshwa yi-AI asiza abathengi, kodwana anengqondo yawo. Lokhu kuthinta njani isipiliyoni sokuthenga?","Imagine a futuristic grocery store where AI-driven robots assist shoppers, but they have a mind of their own. How does this affect the shopping experience?"
"Tlola ngokwenza imisebenzi emakethe lapho abathengisi bathengisa khona izinto ezijayelekileko nezemilingo, begodu ukuthengiselana akutlhogi imali kwaphela kodwana amaqhinga ahlakaniphileko nofana iimfumbe.","Write about running errands in a marketplace where vendors sell both mundane and magical items, and haggling requires not just money but clever tricks or riddles."
"Yenza ilanga elingakaqakatheki lokwenza imisebenzi libe msebenzi omkhulu, lapho ukuma ngamunye kube nenselele ehlukileko (isib., ukubuyisa izithako ezingakavami, ukurarulula amaphazili, njll.).","Turn a mundane day of running errands into an epic quest, with each stop presenting a unique challenge (e.g., retrieving rare ingredients, solving puzzles, etc.)."
"Unikelwe umsebenzi wokuthenga ongazwisisekiko, kodwana iintolo othunyelwa kizo azisizo ezijayelekileko—ngayinye inemfihlo etlhoga ukuvezwa.","You are tasked with a mystery shopping job, but the stores you're sent to are anything but ordinary—each one has a secret that needs to be uncovered."
"Unikelwa irhelo lezinto zokuthenga ezinezinto ezingabonakali zingekho. Njengombana uphenya, uthola bona into ngayinye mkhondo okhokelela kokuthileko okukhulu khulu.","You are given a grocery list with items that don't seem to exist. As you search, you discover that each item is a clue leading to something much bigger."
"Emhlabeni wethekhnoloji ephezulu lapho ukuphumula kwenziwa khona ngokwesayensi, hlatulula indlela umuntu aphumula ngayo ebusuku ngokusebenzisa amathulusi neendlela zesikhathi esizako.","In a high-tech world where relaxation is scientifically optimized, describe a person’s nightly wind-down routine using futuristic tools and methods."
"Tlola ngomuntu owenza ukuzindla eendaweni ezingakajayeleki (isib., phezulu kwesakhiwo esiphakemeko, ngaphasi kwelwandle, ehlathini elikhulu) ukuzindla ngemva kwelanga elide.","Write about someone who practices meditation in the most unusual of places (e.g., atop a skyscraper, under the sea, in a dense forest) to center themselves after a long day."
Hlathulula ubusuku obujayelekileko obuchithwa nesilwane esifuywako esinekghono lokutjhugulula ubujamo baso ukufanelana nomuzwa womnikazi.,Describe a routine evening spent with a magical pet that has the ability to change its form to match the owner's mood.
Hlathulula umlingisi ongakwazi ukufa kodwana ozwa ubuhlungu boke obuvela ekulimaleni kwakhe. Babhekana njani nobukhona lobu?,Describe a character who cannot die but feels every bit of pain from their injuries. How do they cope with this existence?
Cabanga ngomlingisi onesilwana esifana nerobhothi esine-AI ethuthukileko esithoma ukuthuthukisa ubuntu baso neenkanuko zaso.,Imagine a character who has a robotic pet with advanced AI that begins to develop its own personality and desires.
Umhlangano ubanjwa hlangana kwemihlobo ehlukileko yeenlwana ezivela eenarheni zangaphandle ukwenza isivumelwano sokuthula sephasi loke. Bazinqoba njani iinqabo zelimi namasiko?,A conference is held between various alien species to form a universal peace treaty. How do they overcome language and cultural barriers?
Tlola ngeplanethi eyabunjwa mhlobo othuthukileko kodwana sele ilahliwe. Khuyini abahlali abatjha abayitholako ngehloso yayo yamambala?,Write about a planet that was engineered by an advanced species but has been abandoned. What do the new inhabitants discover about its true purpose?
"Ephasini lapho iinkhumbuzo zingabiwa khona, hlathulula ipilo yesela leenkhumbuzo elithoma ukulahlekelwa mkhondo wobunikazi bakhe.","In a world where memories can be stolen, describe the life of a memory thief who begins to lose track of their own identity."
"Isiqhema sabahloli senze ithekhnoloji yokugxuma hlangana namazinga, kodwana ubujamo ngabunye buyingozi ukudlula obudlulileko. Khuyini ebagcina baragela phambili?","A group of explorers has developed technology to jump between dimensions, but each dimension is subtly more dangerous than the last. What keeps them going?"
Kuvela umnyango ongazwisisekiko ehlathini oholela endaweni yama-fae. Khuyini abahambi bokuthoma abayitholako ngakelinye ihlangothi?,A mysterious door appears in the forest that leads to the fae realm. What do the first travelers find on the other side?
"Amadragoni kade atjhabalala, kodwana enye sele izalwe kabutjha emzimbeni womuntu. Lokhu kuthinta njani umhlaba wemilingo?","Dragons have long been extinct, but one has been reborn into the body of a human. How does this affect the world of magic?"
Tlola ngomuntu otlikitla isivumelwano nomthakathi onamandla ngokungazi begodu nje kufuze enze umsebenzi ongakghonakali.,Write about a person who unknowingly signs a contract with a powerful sorcerer and now must fulfill a near-impossible task.
"Hlathulula idorobha lapho zoke izakhiwo nemigwaqo ziphila khona, ngemicabango nemizwa yazo. Izakhamuzi ziphila njani ndawonye namakhaya wazo?","Describe a city where every building and street is alive, with its own thoughts and feelings. How do the inhabitants coexist with their living homes?"
Inkosana nofana inkosazana iqalekiswe bona iphenduke isilo qobe ebusuku. Kufanele bathole indlela yokususa isiqalekiso ngaphambi kobana sibaqede.,A prince or princess has been cursed to turn into a beast every night. They must find a way to lift the curse before it consumes them.
"Umuntu uthoma ukuzwa amaphupho wakhe amambi epilweni yamambala. Njalo nabavukako, esinye isiqetjhana sephasi lamaphupho amambi sibalandela sibe sebujameni bamambala.","A person begins to experience their nightmares in real life. Every time they wake up, another piece of the nightmare world follows them into reality."
"Tlola ngethekhnoloji (ifowuni, i-laptop, njll.) ehlaselwa yinto embi. Ikhohlisa njani umnikazi wayo?","Write about a piece of technology (phone, laptop, etc.) that becomes haunted by a malevolent entity. How does it manipulate its owner?"
"Edorobheni elincani, ilanga liyanyamalala msinyana begodu kuhlala kuphakathi kobusuku. Akekho ongaphuma edorobheni, begodu iinlwana ezingakajayeleki zithoma ukuvela ebumnyameni.","In a small town, the sun suddenly disappears and it’s always midnight. No one can leave the town, and strange creatures begin to emerge from the darkness."
Isiqhema sabangani sikhubeka encwadini endala echaza isiko lokubiza unkulunkulu okhohliweko. Benza njengehlaya—bekube kulapho kusebenza khona.,A group of friends stumbles upon an old book that describes a ritual to summon a forgotten deity. They perform it as a joke—until it works.
"Umenzi onodoli wenza onodoli abafana nokuphila, kodwana ngemva kokunyamalala kwakhe okungazwisisekiko, onodoli bathoma ukwenza ngasuthi bayaphila, omunye nomunye uneenhloso ezimbi.","A dollmaker creates lifelike dolls, but after his mysterious disappearance, the dolls begin to act as if they are alive, each with sinister intentions."
Isiqhema sabahloli sithola impucuko efihlekileko ebegade ingakathintwa mhlaba wangaphandle amakhulu weminyaka. Basebenzisana njani nomphakathi lo?,A team of explorers discovers a hidden civilization that has been untouched by the outside world for centuries. How do they interact with this society?
"Hlathulula ikhambo lokuya engcenyeni ejulileko yelwandle, lapho bathola khona into ebebangakalindeleki—idorobha lakade eligadwe ziinlwana ezingaziwako.","Describe an expedition to the deepest part of the ocean, where they find something unexpected—an ancient city guarded by unknown creatures."
Isiqhema sivaleleka esihlengeleni esingazwisisekiko esihlala sitjhugulula ubujamo baso begodu sifihla iimfihlo zakade.,A crew gets stranded on a mysterious island that constantly shifts its landscape and hides ancient secrets.
