id,prompt,source,task,language
1210,"Menene azumi yake nufi?
Context:Azumi shi ne kaurace wa cin abinci da kuma wani lokacin sha. Daga mahallin ilimin lissafi, ""azumi"" na iya nufin yanayin maye gurbin mutum wanda bai ci abinci ba a daren (duba ""Breakfast""), ko kuma yanayin maye gurbin da aka samu bayan cikakken narkewa da kuma shawo kan abinci. Canje-canje na rayuwa a cikin yanayin azumi yana farawa bayan shan abinci (yawanci 3<unk>5 hours bayan cin abinci).",dolly,monolingual,hausa
1211,"menene itacen da ya zama dutse
Context:Itace mai dutse, wanda aka fi sani da itace mai dutse (daga tsohuwar Girkanci πέτρα ma'ana 'dutse' ko 'dutse'; a zahiri 'itace ya zama dutse'), shine sunan da aka ba wa wani nau'in itace na musamman, burbushin burbushin halittu na tsire-tsire na ƙasa. Petrifaction shine sakamakon itace ko tsire-tsire masu kama da itacen da aka maye gurbinsu da dutse ta hanyar aikin ma'adinai wanda galibi ya haɗa da permineralization da sauyawa. An sake yin amfani da abubuwa masu rai da ke gina bangon kwayar halitta tare da ma'adanai (galibi silica a cikin nau'i na opal, chalcedony, ko ma'adinai). A wasu lokuta, ana iya kiyaye tsarin asali na jijiyar tushe. Ba kamar sauran burbushin tsire-tsire ba, waɗanda galibi ra'ayoyi ne ko matsewa, itace mai dutse wakilci ne mai girma uku na asalin kayan ƙwayoyin halitta.  Tsarin petrifaction yana faruwa a ƙarƙashin ƙasa, lokacin da aka binne itace a cikin ruwa ko toka mai aman wuta. Kasancewar ruwa yana rage wadatar iskar oxygen wanda ke hana bazuwar iska ta kwayoyin cuta da fungi. Ruwan da ke dauke da ma'adanai da ke gudana ta cikin tarkace na iya haifar da permineralization, wanda ke faruwa lokacin da ma'adanai suka zube daga mafita suna cika cikin sel da sauran sararin samaniya. A lokacin maye gurbin, bangon sel na tsire-tsire yana aiki a matsayin samfuri don ma'adinai. Akwai bukatar a daidaita tsakanin bazuwar cellulose da lignin da ma'adanai don tantanin halitta daki-daki da za a adana tare da aminci. Yawancin kwayoyin halitta sukan bazu, duk da haka wasu daga cikin lignin na iya kasancewa. Silica a cikin nau'i na opal-A, na iya ɓoyewa da shiga cikin itace cikin sauri a cikin yanayin bazara mai zafi. Duk da haka, itace mai dutse yana da alaƙa da bishiyoyi waɗanda aka binne a cikin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin ƙwayoyin A gandun daji inda irin wannan abu ya zama petrified ya zama da aka sani da petrified gandun daji.",dolly,monolingual,hausa
1212,Me yasa mutane suke jin daɗin hawan igiyar ruwa,dolly,monolingual,hausa
1213,Rubuta wasika zuwa ga mahaifina da mahaifiyata suna bayyana dalilan da ya sa ya kamata su saya ni da kunkuru,dolly,monolingual,hausa
1214,"Ta yaya Elon Musk ya shiga cikin Paypal?
Context:Mutanen da kafofin watsa labarai ke magana a kansu a matsayin membobin Mafia na PayPal sun haɗa da:  Peter Thiel, PayPal kafa da kuma tsohon shugaban zartarwa wanda wani lokacin ake magana a kai a matsayin ""don"" na PayPal Mafia Max Levchin, wanda ya kafa kuma babban jami'in fasaha a PayPal Elon Musk, wanda ya kafa Zip2, wanda ya kafa X.com wanda ya haɗu da Confinity don kafa PayPal. Musk daga baya ya kafa SpaceX, ya kafa kamfanin Tesla, Inc., ya kafa kamfanin OpenAI, Neuralink, ya kafa kamfanin Boring, kuma ya zama mai mallakar Twitter, Inc. David O. Sacks, tsohon PayPal COO wanda daga baya ya kafa Geni.com da Yammer Scott Banister, mai ba da shawara da kuma memba na kwamitin a PayPal. Roelof Botha, tsohon CFO na PayPal wanda daga baya ya zama abokin tarayya kuma Babban Jami'in Kamfanin Kamfanin Sequoia Capital Steve Chen, tsohon injiniyan PayPal wanda ya kafa YouTube. Reid Hoffman, tsohon mataimakin shugaban zartarwa wanda daga baya ya kafa LinkedIn kuma ya kasance farkon mai saka jari a Facebook, Aviary Ken Howery, tsohon CFO na PayPal wanda ya zama abokin tarayya a Asusun Gida Chad Hurley, tsohon mai tsara gidan yanar gizo na PayPal wanda ya kirkiro YouTube Eric M. Jackson, wanda ya rubuta littafin The PayPal Wars kuma ya zama babban jami'in zartarwa na WND Books kuma ya kafa CapLinked Jawed Karim, tsohon injiniyan PayPal wanda ya kirkiro YouTube Jared Kopf, tsohon PayPal (mataimakin mataimakin Peter Thiel) wanda ya kafa Slide, HomeRun da NextRoll Dave McClure, tsohon darektan tallace-tallace na PayPal, babban mai saka jari na mala'ika don fara kamfanoni Andrew McCormack, wanda ya kafa kamfanin Valar Ventures Luka Nosek, PayPal co-kafa da kuma tsohon mataimakin shugaban kasuwanci da kuma dabarun, ya zama abokin tarayya a kafa Fund tare da Peter Thiel da Ken Howery Keith Rabois, tsohon zartarwa a PayPal wanda daga baya ya yi aiki a LinkedIn, Slide, Square, Khosla Ventures, kuma a halin yanzu tare da Peter Thiel a Asusun Gida, kuma da kansa ya saka hannun jari a Tokbox, Xoom, Slide, LinkedIn, Geni, Room 9 Nishaɗi, YouTube, da Yelp Jack Selby, tsohon mataimakin shugaban kamfanin da ci gaban kasa da kasa a PayPal wanda ya kafa Clarium Capital tare da Peter Thiel, daga baya ya zama manajan darakta na Grandmaster Capital Management Premal Shah, tsohon manajan samfur a PayPal, ya zama shugaban kafa Kiva.org Russel Simmons, tsohon injiniyan PayPal wanda ya kafa kamfanin Yelp Inc. Jeremy Stoppelman, tsohon mataimakin shugaban fasaha a PayPal wanda daga baya ya kafa Yelp Yishan Wong, tsohon manajan injiniya a PayPal, daga baya ya yi aiki a Facebook kuma ya zama Shugaba na Reddit",dolly,monolingual,hausa
1215,"Mene ne tsalle-tsalle?
Context:Rowing, wani lokacin ana kiransa ma'aikata a Amurka, wasan motsa jiki ne na jiragen ruwa masu amfani da jirgin ruwa. Ya bambanta da wasan motsa jiki a cikin cewa ana amfani da katako na katako a kan jirgin ruwa ta amfani da katako, yayin da ba a haɗa katako zuwa jirgin ba. Ana rarraba jirgin ruwa zuwa nau'i biyu: sculling da sweep rowing. A sculling, kowane rower rike biyu oars-daya a kowane hannu, yayin da a sweep rowing kowane rower rike daya oar da hannuwansa biyu. Akwai nau'o'in jirgin ruwa da yawa waɗanda 'yan wasa za su iya yin gasa a ciki, tun daga jirgin ruwa guda ɗaya, wanda mutum ɗaya ke ciki, zuwa jirgin ruwa mai ɗauke da masu kwale-kwale takwas da kuma mai kula da jirgin ruwa, wanda ake kira takwas. Akwai nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'ikan nau'",dolly,monolingual,hausa
1216,"Ganin wannan sakin layi game da yanayin alƙaluma na Osaka, menene mafi yawan mazaunan da aka taɓa yin rikodin suna zaune a Osaka a kowane lokaci?
Context:An yi rikodin yawan jama'a a Osaka tun farkon 1873, a farkon zamanin Meiji. Dangane da ƙidaya a cikin 2005, akwai mazauna 2,628,811 a Osaka, ƙaruwa 30,037 ko 1.2% daga 2000. Akwai gidaje 1,280,325 tare da kimanin mutane 2.1 a kowace gida. Yawan jama'a ya kai mutane 11,836 a kowace kilomita. Babban girgizar kasa ta Kantō ta haifar da ƙaura mai yawa zuwa Osaka tsakanin 1920 da 1930, kuma garin ya zama birni mafi girma a Japan a 1930 tare da mutane 2,453,573, wanda ya fi na Tokyo, wanda ke da yawan mutane 2,070,913. Yawan jama'a ya kai 3,252,340 a 1940, kuma yana da mafi girma bayan yakin 3,156,222 a 1965, amma ya ci gaba da raguwa tun lokacin, yayin da mazauna suka koma ƙauyuka.  Akwai 'yan kasashen waje 144,123 da aka yi wa rajista, ƙungiyoyi biyu mafi girma sune Koriya (60,110) da Sinawa (39,551) a shekarar 2021. Ikuno, tare da gundumar Tsuruhashi, ita ce gida ga ɗayan mafi yawan jama'ar Koriya da ke zaune a Japan, tare da Koriyawan Zainichi 20,397 da aka yi wa rajista.",dolly,monolingual,hausa
1217,Menene piano?,dolly,monolingual,hausa
1218,Ka gaya wa yaro labarin dinosaur wanda ke wasa da kwallon baseball amma dole ne ya huta saboda rauni,dolly,monolingual,hausa
1219,"Waɗanne nau'ikan matsaloli a cikin gwamnati za a iya amfani da AI don warwarewa
Context:Amfani da AI a cikin gwamnati suna da yawa kuma sun bambanta, tare da Deloitte la'akari da cewa ""Fasahar fahimi na iya kawo sauyi a kowane bangare na ayyukan gwamnati"". Mehr ya ba da shawarar cewa nau'ikan matsalolin gwamnati guda shida sun dace da aikace-aikacen AI: - Raba albarkatu - kamar inda ake buƙatar tallafin gudanarwa don kammala ayyuka cikin sauri. - Manyan bayanan bayanai - inda waɗannan suka yi yawa ga ma'aikata don yin aiki yadda ya kamata kuma ana iya haɗa bayanan bayanai da yawa don samar da ƙarin haske. - Karancin kwararru - gami da inda za a iya amsa tambayoyin asali kuma za a iya koyon batutuwan da suka dace. - Yanayin da za a iya tsammani - bayanan tarihi ya sa yanayin ya kasance mai yiwuwa. - Tsarin aiki - ayyuka masu maimaitawa inda abubuwan shigarwa ko fitarwa suna da amsa binary. - Bayanai daban-daban - inda bayanai ke ɗaukar nau'ikan nau'ikan (kamar na gani da na harshe) kuma ana buƙatar taƙaita su akai-akai.",dolly,monolingual,hausa
1220,Ta yaya ake yin hasashen yanayi?,dolly,monolingual,hausa
1221,Waɗanne siffofi ne aka yi su da layi madaidaiciya?,dolly,monolingual,hausa
1222,"Daga sakin layi, gaya mani abin da yake na huɗu mafi tsawo na halitta arch a duniya
Context:Landscape Arch wani baka ne na halitta a cikin Arches National Park, Utah, Amurka. Yana daga cikin mafi tsawo na halitta dutse arches a duniya. Arch yana cikin mutane da yawa a yankin Devils Garden a arewacin wurin shakatawa. An ambaci sunan Landscape Arch ne daga Frank Beckwith wanda ya binciki yankin a cikin hunturu na 1933-1934 a matsayin jagoran binciken kimiyya na Arches National Monument. Za'a iya isa ga baka ta hanyar 0.8 mi (1.3 km) mai laushi mai laushi.  The Natural Arch da Bridge Society (NABS) suna la'akari da Landscape Arch a matsayin na biyar mafi tsawo na halitta a duniya, bayan hudu arches a China. A cikin 2004, an auna faɗin Landscape Arch a 290.1 ft (88.4 m), ±0.8 ft (0.24 m), tare da tsayin 77.5 ft (23.6 m). NABS ya auna tsawon ɗan gajeren Kolob Arch a Zion National Park a 287 ft (87 m) a cikin 2006.  Abubuwan da suka faru na baya-bayan nan sun faru ne a cikin shekarun 1990 lokacin da wani babban dutse ya fadi a 1991 sannan kuma wasu manyan duwatsu guda biyu sun faru a 1995. Tun lokacin da dutsen ya fadi, an rufe hanyar da ke ƙarƙashin baka.",dolly,monolingual,hausa
1223,Ka yi tunanin cewa za ka yi mako guda a tsibirin da babu kowa. Waɗanne abubuwa 5 ne za ka kawo tare da kai kuma me ya sa?,dolly,monolingual,hausa
1224,"Yaya tsawon lokacin da ƙwayar mastad take ɗauka kafin ta tsiro?
Context:Ƙwayoyin mustard ƙananan ƙwayoyin zagaye ne na tsire-tsire masu tsire-tsire. Tsaba yawanci kusan 1 zuwa 2 millimeters (0.039 zuwa 0.079 in) a diamita kuma ana iya canza launin daga launin rawaya zuwa baƙar fata. Ana amfani da su a matsayin kayan ƙanshi a abinci da yawa na yankuna kuma suna iya fitowa daga ɗayan tsire-tsire daban-daban guda uku: mustard baƙar fata (Brassica nigra), mustard mai launin ruwan kasa (B. juncea), ko kuma farin mustard (Sinapis alba).  Ta hanyar niƙa da kuma haɗa ƙwayoyin da ruwa, vinegar ko wasu abubuwa masu ruwa, ana samun ruwan zaki mai launin rawaya da ake kira prepared mustard.  Tsaba ta mastad tana ɗaukan kwanaki takwas zuwa goma kafin ta tsiro idan an saka ta a wuri mai sanyi da kuma ƙasa mai ɗumi.",dolly,monolingual,hausa
1225,"Wanne kamara mai cikakken hoto ba tare da madubi ba ne na farko da aka samo a kasuwa?
Context:Sony shine farkon wanda ya gabatar da kyamarar cikakken hoto mara madubi, α7, a cikin 2013.",dolly,monolingual,hausa
1226,Rubuta wani ɗan gajeren labari game da mutumin da ya gano wani ɓoyayyen ɗaki a gidansu. Labarin ya kamata ya haɗa da juzu'i da kuma ƙuduri mai kyau a ƙarshen.,dolly,monolingual,hausa
1227,"Bisa ga wannan sakin layi, 'yan'uwa maza da mata nawa ne Kennedy yake da su?
Context:An haifi Kennedy a ranar 22 ga Fabrairu, 1932, a asibitin St. Margaret a sashin Dorchester na Boston, Massachusetts. Shi ne ƙarami daga cikin yara tara na Joseph Patrick Kennedy da Rose Fitzgerald, membobin manyan iyalai na Irish na Amurka a Boston. Sun kasance daya daga cikin iyalai masu arziki a cikin al'ummar bayan aurensu. 'Yan'uwansa takwas sune Joseph Jr., John, Rosemary, Kathleen, Eunice, Patricia, Robert, da kuma Jean. Babban dan uwansa John ya nemi ya zama sabon uba na jaririn, bukatar da iyayensa suka girmama, kodayake ba su yarda da bukatarsa ba don kiran jaririn George Washington Kennedy (an haifi Ted a ranar haihuwar Shugaba George Washington na 200). Sun sa wa yaron sunan mataimakin mahaifinsu.",dolly,monolingual,hausa
1228,"Daga jerin hanyoyin saukar da nau'ikan motocin Tesla. Rubuta sakamakon a cikin tsari na rabuwa da comma.
Context:Tesla, Inc. (/ˈtɛslə/ TESS-lə ko /ˈtɛzlə/ TEZ-lə[a]) wani kamfanin kera motoci ne na Amurka da kamfanin samar da makamashi mai tsafta wanda ke da hedikwata a Austin, Texas, Amurka. Tesla yana tsarawa da kuma kera motocin lantarki (motocin lantarki da manyan motoci), ajiyar makamashi na baturi daga gida zuwa sikelin grid, bangarorin hasken rana da rufin rufin hasken rana, da samfuran da sabis masu alaƙa. Tesla yana daya daga cikin kamfanoni masu daraja a duniya kuma, kamar na 2023, shine mafi kyawun kamfanin kera motoci a duniya. A cikin 2021, kamfanin yana da mafi yawan tallace-tallace na duniya na batirin lantarki da kuma plug-in na lantarki, kama 21% na batirin lantarki (kawai lantarki) kasuwa da 14% na plug-in kasuwa (wanda ya haɗa da plug-in hybrids). Ta hanyar reshen kamfanin Tesla Energy, kamfanin yana haɓaka kuma shine babban mai sakawa na tsarin photovoltaic a Amurka. Hakanan Tesla Energy yana ɗaya daga cikin manyan masu samar da tsarin adana makamashi na baturi, tare da shigar da gigawatt-hours (GWh) 3.99 a cikin 2021.  An kafa Tesla a watan Yulin 2003 ta Martin Eberhard da Marc Tarpenning a matsayin Tesla Motors. Sunan kamfanin ya kasance abin girmamawa ga mai kirkiro da injiniyan lantarki Nikola Tesla. A watan Fabrairun 2004, ta hanyar saka hannun jari na dala miliyan 6.5, Elon Musk ya zama babban mai hannun jari na kamfanin. Ya yi aiki a matsayin Shugaba tun 2008. A cewar Musk, manufar Tesla ita ce taimakawa hanzarta matsawa zuwa sufuri da makamashi mai dorewa, wanda aka samu ta hanyar motocin lantarki da makamashin hasken rana. Tesla ya fara samar da samfurin mota na farko, motar motsa jiki ta Roadster, a cikin 2008. Wannan ya biyo bayan Model S sedan a cikin 2012, Model X SUV a cikin 2015, Model 3 sedan a cikin 2017, Model Y crossover a cikin 2020, da Tesla Semi truck a cikin 2022. Kamfanin yana shirin fara samar da motar daukar kaya mai sauki ta Cybertruck a shekarar 2023. Model 3 ita ce mafi kyawun motar lantarki mai siyarwa a duk duniya, kuma, a watan Yunin 2021, ta zama motar lantarki ta farko da ta sayar da raka'a miliyan 1 a duk duniya. Isar da Tesla na shekarar 2022 ya kai kimanin motoci miliyan 1.31, karuwar kashi 40% akan shekarar da ta gabata, kuma jimillar tallace-tallace sun kai motoci miliyan 3 a watan Agusta 2022. A watan Oktoba na 2021, darajar kasuwar Tesla ta kai dala tiriliyan 1, kamfani na shida da ya yi hakan a tarihin Amurka.  Tesla ya kasance batun kararraki da yawa, binciken gwamnati, sukar 'yan jarida, da rikice-rikicen jama'a da suka samo asali daga maganganu da ayyukan Shugaba Elon Musk da kuma zargin da ake yi na ramuwar gayya, keta haƙƙin ma'aikata, da lahani tare da kayayyakinsu.",dolly,monolingual,hausa
1229,"Menene Kamfanin RAND yake yi?
Context:Kamfanin RAND (daga kalmar ""bincike da ci gaba"") ƙungiya ce mai zaman kanta ta Amurka mai zaman kanta da kuma cibiyar bincike wanda ke gudanar da bincike da ci gaba (R & D) a fannoni da masana'antu da dama ciki har da tsaro na kasa, tsaro na soja, sararin samaniya, ilimi, kiwon lafiyar jama'a, makamashi, muhalli (kimiyyar muhalli, karatu), tattalin arziki, kimiyyar siyasa da kuma dangantakar kasa da kasa, kayan aiki, shari'a da laifuka (hukunci na aikata laifuka), anthropology, ilimin zamantakewa, manufofin zamantakewa, kimiyyar zamantakewa, kimiyyar halitta, fasaha, injiniya, ilmin lissafi, da kuma aikace-aikacen su akan manufofin jama'a, gudanar da jama'a, da kuma al'amuran gudanar da kasuwanci.",dolly,monolingual,hausa
1230,Menene fa'idodi idan zan iya juya kaina kamar Owl?,dolly,monolingual,hausa
1231,Ka taimake ni in zo da ra'ayoyi guda uku don sabon kasuwanci da kuma yadda zan iya fara shi,dolly,monolingual,hausa
1232,"A ina ne Himalayas suke?
Context:Himalayas, ko Himalaya (/ˌhɪməˈleɪ.ə, hɪˈmɑːləjə/; Sanskrit: [ɦɪmaːlɐjɐ]; daga Sanskrit himá 'dusar ƙanƙara, sanyi', da ā-laya'mazauni, mazauni'), tsaunin tsauni ne a Asiya, yana raba filayen yankin Indiya daga Tibet Plateau. Yankin yana da wasu tsaunuka mafi tsayi a duniya, gami da mafi girma, Dutsen Everest. Fiye da tsaunuka 100 da suka wuce mita 7,200 (23,600 ft) a tsawo suna cikin Himalayas.",dolly,monolingual,hausa
1233,Rubuta ɗan gajeren sakin layi game da tasirin abinci mai gina jiki a kan lafiyar ɗan adam.,dolly,monolingual,hausa
1234,Me ke sa fuka-fuki na jirgin sama ya tashi?,dolly,monolingual,hausa
1235,Menene mafi kyawun tsarin kula da fata na dare?,dolly,monolingual,hausa
1236,"Daga hanyar da aka bayar, cire babban kayan kayan Jupiter
Context:Jupiter (4.951<unk>5.457 AU (740.7<unk>816.4 miliyan km; 460.2<unk>507.3 miliyan mi) daga Rana), a 318 MEarth, ya ninka sau 2.5 yawan sauran taurari tare. Ya ƙunshi yawancin hydrogen da helium. Jupiter'sarfin zafin ciki na ciki yana haifar da fasali na dindindin a cikin yanayin sa, kamar su igiyoyin girgije da Babban Red Spot. Duniyar tana da magnetosphere mai ƙarfin 4.2 <unk> 14 Gauss wanda ya kai kilomita miliyan 22 <unk> 29, yana mai da shi, a wasu fannoni, mafi girman abu a cikin Tsarin Rana. Jupiter yana da tauraron dan adam 95 da aka sani. Manyan hudu, Ganymede, Callisto, Io, da Europa, ana kiransu watannin Galilean: suna nuna kamanceceniya da duniyoyin ƙasa, kamar volcanism da dumama ciki. Ganymede, mafi girman tauraron dan adam a cikin Hasken rana, ya fi Mercury girma; Callisto kusan yana da girma.",dolly,monolingual,hausa
1237,"Menene jirgin yakin Bismarck?
Context:Bismarck shi ne na farko na biyu Bismarck-aji battleships gina domin Nazi Jamus ta Kriegsmarine. An kira shi bayan Chancellor Otto von Bismarck, an kafa jirgin a tashar jirgin ruwa na Blohm & Voss a Hamburg a watan Yulin 1936 kuma an kaddamar da shi a watan Fabrairun 1939. An kammala aikin a watan Agustan 1940, lokacin da aka ba shi izini a cikin rundunar jiragen ruwa na Jamus. Bismarck da 'yar'uwarta jirgi Tirpitz sune manyan jiragen ruwa da Jamus ta gina, kuma biyu daga cikin manyan jiragen ruwa da aka gina ta kowane ikon Turai.  A cikin aikin watanni takwas na jirgin ruwa, Bismarck ya gudanar da wani aiki ne kawai wanda ya ɗauki kwanaki 8 a watan Mayu 1941, mai suna Rheinübung. Jirgin, tare da jirgin ruwa mai nauyi Prinz Eugen, ya shiga cikin Tekun Atlantika kuma ya kai hari kan jiragen ruwa na Allied daga Arewacin Amurka zuwa Burtaniya. An gano jiragen ruwa guda biyu sau da yawa daga Scandinavia, kuma an tura rundunonin sojan ruwa na Birtaniya don toshe hanyarsu. A yakin Denmark Strait, jirgin ruwa mai suna HMS Hood ya fara shiga Prinz Eugen, mai yiwuwa ta hanyar kuskure, yayin da HMS Prince of Wales ya shiga Bismarck. A cikin yaƙin da ya biyo baya, Bismarck da Prinz Eugen sun haɗu da Hood, wanda ya lalata Prince of Wales kuma ya tilasta ta koma baya. Bismarck ya sha wahala sosai daga hare-haren uku da Yarima na Wales ya yi don tilasta kawo karshen aikin.  Rushewar Hood ya haifar da bin bindigar da Royal Navy ta yi ba tare da yin amfani da jiragen ruwa ba. Kwana biyu bayan haka, zuwa Faransa da aka mamaye don yin gyare-gyare, Bismarck ya kai farmaki da 'yan bindiga goma sha biyar na Fairey Swordfish daga jirgin saman jirgin sama na HMS Ark Royal; daya ya zira kwallaye wanda ya sa kayan aiki na jirgin ya zama ba zai iya aiki ba. A cikin yakin karshe a safiya mai zuwa, Bismarck da aka yi wa rauni ya shiga cikin yakin basasa biyu na Birtaniya da kuma manyan jiragen ruwa biyu, kuma sun ci gaba da lalacewa da kuma asarar rayuka. An nutsar da jirgin don hana shi shiga cikin Birtaniya, kuma don ba da damar barin jirgin don rage ƙarin asarar rayuka. Yawancin masana sun yarda cewa lalacewar yaƙin zai sa ta nutse a ƙarshe.  Robert Ballard ne ya gano jirgin a watan Yunin 1989, kuma tun daga wannan lokacin wasu masu bincike da yawa sun bincika shi.",dolly,monolingual,hausa
1238,Ta yaya ake yin guguwa?,dolly,monolingual,hausa
1239,"Ka yi tunanin kai uwa ce. Rubuta waƙar magana don shawo kan ɗanka, wanda ba ya son ya daina wasa, ya tafi makaranta.",dolly,monolingual,hausa
1240,Rubuta mini email na gabatarwa ga wani lauya da zai wakilce ni a kotu don katin jan haske da ban cancanci ba,dolly,monolingual,hausa
