id,prompt,source,task,language
1611,"inona no atao hoe kitay
Context:Ny hazo mipetaka, fantatra ihany koa amin'ny hoe hazo mipetaka (avy amin'ny teny grika tranainy πέτρα izay midika hoe 'vato' na 'vato'; ara-bakiteny hoe 'kazo nivadika ho vato'), dia anarana nomena karazana hazo fôsily manokana, ny sisa tavela amin'ny zavamaniry an-tanety. Ny petrifaction dia vokatry ny hazo na zavamaniry mitovy amin'ny hazo izay nosoloina vato tamin'ny alàlan'ny fizotran'ny mineraly izay matetika misy ny permineralization sy ny fanoloana. Ny akora organika mamorona ny rindrin'ny sela dia nohamarinina tamin'ny mineraly (ny ankamaroan'ny silika amin'ny endrika opal, chalcedony, na quartz). Mety ho mbola misy ampahany amin'ny firafitry ny vatan'ilay fotony, indraindray. Tsy toy ny fôsilin'ny zavamaniry hafa, izay mazàna dia fanindronana na famatrarana, ny hazo petrified dia fanehoana telo-refy ny fitaovana organika tany am-boalohany.  Mitranga ao ambanin'ny tany ny fanjary vato, rehefa milevina ao anaty rano na lavenona avy amin'ny volkano ny hazo. Mampihena ny oksizenina ny fisian'ny rano, izay manakana ny fihenan'ny bakteria sy ny holatra. Ny rano feno mineraly mikoriana amin'ny alalan'ny sediment dia mety hitarika ho amin'ny permineralisation, izay mitranga rehefa mitete ny mineraly avy amin'ny vahaolana mameno ny atin'ny sela sy ny toerana banga hafa. Mandritra ny fanoloana, ny rindrin'ny sela ao amin'ny zavamaniry dia miasa ho toy ny modely ho an'ny mineraly. Tsy maintsy misy fifandanjana eo amin'ny fahasimban'ny cellulose sy ny lignin ary ny mineraly mba ho voatahiry tsara ny tsipiriany momba ny sela. Matetika ny ankamaroan'ny zavatra organika dia mihalevona, na izany aza dia mety hijanona ny lignin sasany. Ny silika amin'ny endriky ny opal-A, dia afaka mametaka sy mameno ny hazo haingana be amin'ny tontolo mafana. Matetika anefa no mifandray amin'ny hazo izay nalevina tao amin'ny sediment misy tsiranoka madinika ao amin'ny delta sy ny lemaka tondra-drano na ny lahar sy ny lavenona volkanika ny kitay. Antsoina hoe ala mipetaka ny ala izay mipetaka ny tahirin-javatra toy izany.",dolly,monolingual,malagasy
1612,Nahoana ny olona no tia milomano,dolly,monolingual,malagasy
1613,Manorata taratasy ho an'ny ray aman-dreniko milaza amin'ny antsipirihany ny antony tokony hividianany sokatra ho ahy,dolly,monolingual,malagasy
1614,"Ahoana no nifandraisan'i Elon Musk tamin'ny Paypal?
Context:Ireo olona izay notondroin'ny fampahalalam-baovao ho mpikambana ao amin'ny PayPal Mafia dia ahitana:  Peter Thiel, mpanorina ny PayPal sy lehiben'ny mpanatanteraka teo aloha izay indraindray antsoina hoe ""don"" ao amin'ny PayPal Mafia Max Levchin, mpanorina sy lehiben'ny teknolojia ao amin'ny PayPal Elon Musk, mpiara-manorina ny Zip2, mpanorina ny X.com izay natambatra tamin'ny Confinity mba hanangana ny PayPal. Nanangana ny SpaceX i Musk taty aoriana, niara-nanorina ny Tesla, Inc., niara-nanorina ny OpenAI, ny Neuralink, nanangana ny The Boring Company, ary lasa tompon'ny Twitter, Inc. David O. Sacks, COO PayPal teo aloha izay nanangana ny Geni.com sy ny Yammer taty aoriana Scott Banister, mpanolotsaina voalohany sy mpikambana ao amin'ny birao ao amin'ny PayPal. Roelof Botha, CFO PayPal teo aloha izay lasa mpiara-miombon'antoka sy mpitantana zokiolona ao amin'ny orinasam-pandraharahana Sequoia Capital Steve Chen, injeniera PayPal teo aloha izay mpiara-manorina ny YouTube. Reid Hoffman, filoha lefitra mpanatanteraka teo aloha izay nanangana ny LinkedIn taty aoriana ary mpampiasa vola voalohany tao amin'ny Facebook, Aviary Ken Howery, CFO PayPal teo aloha izay lasa mpiara-miombon'antoka ao amin'ny Founders Fund Chad Hurley, mpamorona tranonkala PayPal teo aloha izay mpiara-manorina ny YouTube Eric M. Jackson, izay nanoratra ny boky The PayPal Wars ary lasa tale jeneralin'ny WND Books ary mpiara-manorina ny CapLinked Jawed Karim, injeniera PayPal teo aloha izay mpiara-manorina ny YouTube Jared Kopf, PayPal teo aloha (mpanampy mpanatanteraka an'i Peter Thiel) izay mpiara-manorina ny Slide, HomeRun ary NextRoll Dave McClure, talen'ny varotra PayPal teo aloha, mpamatsy vola super angel ho an'ny orinasa vao manomboka Andrew McCormack, mpiara-manorina ny Valar Ventures Luke Nosek, mpiara-manorina ny PayPal sady filoha lefitry ny varotra sy ny paikady teo aloha, dia lasa mpiara-miasa ao amin'ny Founders Fund miaraka amin'i Peter Thiel sy Ken Howery Keith Rabois, mpitantana teo aloha tao amin'ny PayPal izay niasa tao amin'ny LinkedIn, Slide, Square, Khosla Ventures, ary miaraka amin'i Peter Thiel ao amin'ny Founders Fund, ary namatsy vola manokana tao amin'ny Tokbox, Xoom, Slide, LinkedIn, Geni, Room 9 Entertainment, YouTube, ary Yelp Jack Selby, filoha lefitra teo aloha misahana ny fampandrosoana orinasa sy iraisam-pirenena ao amin'ny PayPal izay niara-nanorina ny Clarium Capital niaraka tamin'i Peter Thiel, taty aoriana dia lasa talen'ny fitantanana ny Grandmaster Capital Management Premal Shah, mpitantana ny vokatra teo aloha tao amin'ny PayPal, no lasa filohan'ny Kiva.org Russel Simmons, injeniera PayPal teo aloha izay mpiara-manorina ny Yelp Inc. Jeremy Stoppelman, filoha lefitry ny teknolojia teo aloha tao amin'ny PayPal izay niara-nanorina ny Yelp taty aoriana Yishan Wong, mpitantana injeniera teo aloha tao amin'ny PayPal, niasa tao amin'ny Facebook tatỳ aoriana ary lasa tale jeneralin'ny Reddit",dolly,monolingual,malagasy
1615,"Inona no atao hoe mivezivezy amin'ny sambo?
Context:Ny hazakazaka amin'ny hazakazaka amin'ny sambo mampiasa tady no atao hoe hazakazaka amin'ny hazakazaka amin'ny sambo, izay antsoina indraindray hoe hazakazaka amin'ny sambo any Etazonia. Tsy mitovy amin'ny fanatanjahan-tena amin'ny alàlan'ny sambo izy io satria ny sambo dia mifatotra amin'ny sambo amin'ny alàlan'ny oarlocks, raha tsy mifandray amin'ny sambo kosa ny paddle. Mizara ho roa ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka amin'ny hazakazaka. Amin'ny fanamboarana sambo, samy mitazona zana-kazo roa ny mpitaingina tsirairay - iray amin'ny tanana tsirairay, raha mitazona zana-kazo iray amin'ny tanana roa kosa ny mpitaingina sambo. Misy karazan-tsambo maromaro azon'ny atleta mifaninana, manomboka amin'ny sambokely tokana, izay misy olona iray, ka hatramin'ny sambokely misy mpitaingina valo miaraka amin'ny mpitondra, antsoina hoe valo. Misy karazany maro ny karazana taranja sy ny endrika hazakazaka, fa ny ankamaroan'ny hazakazaka amin'ny ambaratonga ambony sy ny tompon-daka dia atao amin'ny làlan-drano milamina 2 kilometatra (1.2 mi) lava miaraka amin'ny làlana maromaro voamarika amin'ny fampiasana buoys.",dolly,monolingual,malagasy
1616,"Raha raisina ity fehintsoratra momba ny demografika ao Osaka ity, inona no isan'ny mponina betsaka indrindra voarakitra fa nonina tao Osaka tamin'ny fotoana iray?
Context:Ny isan'ny mponina dia voarakitra ao Osaka hatramin'ny taona 1873, tamin'ny fiandohan'ny vanim-potoana Meiji. Araka ny fanisam-bahoaka tamin'ny taona 2005, nisy mponina 2.628.811 tao Osaka, fitomboana 30.037 na 1.2% tamin'ny taona 2000. Nisy tokantrano 1.280.325 nisy olona 2,1 teo ho eo isaky ny tokantrano. Ny hakitroky ny mponina dia 11.836 olona isaky ny km2. Ny horohoron-tany lehibe tao Kanto dia niteraka fifindra-monina faobe tany Osaka teo anelanelan'ny 1920 sy 1930, ary nanjary tanàna lehibe indrindra tao Japana ny tanàna tamin'ny 1930 niaraka tamin'ny olona 2,453,573, nihoatra an'i Tokyo, izay nanana mponina 2,070,913. Ny isam-ponina dia nahatratra 3.252.340 tamin'ny 1940, ary nanana ny tampon'isa taorian'ny ady 3.156.222 tamin'ny 1965, saingy nitohy nihena nanomboka teo, satria nifindra tany amin'ny tanàna manodidina ny mponina.  Niisa 144,123 ireo vahiny voasoratra anarana, ny vondrona roa lehibe indrindra dia ny Koreana (60,110) sy ny Sinoa (39,551) tamin'ny taona 2021. I Ikuno, miaraka amin'ny distrikan'i Tsuruhashi, no fonenan'ny iray amin'ireo mponina Koreana lehibe indrindra ao Japana, miaraka amin'ny Koreana Zainichi 20.397 voasoratra anarana.",dolly,monolingual,malagasy
1617,Inona no atao hoe piano?,dolly,monolingual,malagasy
1618,Lazao amin'ny ankizy ny tantaran'ny dinôzôro iray milalao baseball nefa tsy maintsy miala sasatra noho ny ratra nahazo azy,dolly,monolingual,malagasy
1619,"Inona avy ireo karazana olana ao amin'ny governemanta izay azo ampiasaina hamahana ny AI
Context:Ny fampiasana ny AI ao amin'ny governemanta dia midadasika sy miovaova, miaraka amin'ny Deloitte mihevitra fa ""Ny teknolojia kognitive dia mety hanova ny lafiny rehetra amin'ny asa ataon'ny governemanta"". Manolo-kevitra i Mehr fa karazana olana enina avy amin'ny governemanta no mety amin'ny fampiharana ny AI: - Fanomezana loharanom-bola - toy ny hoe ilaina ny fanohanana ara-pitantanana mba hahafahana manatanteraka asa haingana kokoa. - Angon-drakitra lehibe - izay lehibe loatra ho an'ny mpiasa mba hiasa amim-pahombiazana ary angon-drakitra marobe no azo atambatra mba hanomezana fahitana bebe kokoa. - Tsy fahampian'ny manam-pahaizana - ao anatin'izany ny toerana ahafahana mamaly ireo fanontaniana fototra sy hianarana ireo olana manokana. - Scenario azo vinavinaina - ny angon-drakitra ara-tantara dia mahatonga ny toe-javatra ho azo vinavinaina. - Fomba fiasa - asa miverimberina izay misy valiny binary ny fidirana na ny fivoahana. - Ny angon-drakitra isan-karazany - izay ahitana ny angon-drakitra amin'ny endriny isan-karazany (toy ny sary sy ny fiteny) ary mila fintinina tsy tapaka.",dolly,monolingual,malagasy
1620,Ahoana no anaovana ny vinavinan'ny toetrandro?,dolly,monolingual,malagasy
1621,Inona avy ireo endriky ny zavatra vita amin'ny tsipika mahitsy?,dolly,monolingual,malagasy
1622,"Avy amin'ny andalana, lazao amiko izay no fahefatra lava indrindra arcs voajanahary eto amin'izao tontolo izao
Context:Ny Landscape Arch dia tafo voajanahary ao amin'ny Valan-javaboary Arches, Utah, Etazonia. Anisan'ny lava indrindra eto an-tany izy io. Anisan'ny maro ao amin'ny faritr'i Devils Garden ao avaratr'ilay valan-javaboary ilay andohalambo. Ny anaran'i Landscape Arch dia avy amin'i Frank Beckwith izay nandinika ny faritra tamin'ny ririnina tamin'ny 1933-1934 ho mpitarika ny fitsangatsanganana siantifika Arches National Monument. Azo aleha amin'ny alàlan'ny làlambe misy vatokely 0.8 mi (1.3 km) ny arc.  Heverin'ny Fikambanan'ny Tetezana voajanahary sy ny Tetezana voajanahary (NABS) fa ny Landscape Arch no fefy voajanahary fahadimy lava indrindra eto an-tany, aorian'ny fefy efatra any Shina. Tamin'ny 2004, ny elanelan'ny Landscape Arch dia norefesina tamin'ny 290.1 ft (88.4 m), ±0.8 ft (0.24 m), miaraka amin'ny haavon'ny 77.5 ft (23.6 m). Ny NABS dia nandrefy ny elanelan'ny Kolob Arch somary fohy kokoa ao amin'ny Zion National Park amin'ny 287 ft (87 m) tamin'ny 2006.  Tamin'ny taona 1990 no niseho ny trangan-javatra farany voarakitra momba ny fipoahan'ny vato, rehefa nianjera ny takelaka lehibe iray tamin'ny 1991, ary avy eo dia nisy fipoahan'ny vato lehibe roa hafa tamin'ny 1995. Nakatona ny lalana ambanin'ny andohalambo taorian'ny fianjeran'ny vato.",dolly,monolingual,malagasy
1623,Alao sary an-tsaina hoe tsy maintsy mandany herinandro any amin'ny nosy iray tsy misy olona ianao. Inona avy ireo zavatra 5 ho entinao miaraka aminao ary nahoana?,dolly,monolingual,malagasy
1624,"Maharitra hafiriana vao mitsimoka ny voan-tsinapy iray?
Context:Ny voan-tsinapy dia voa boribory kely avy amin'ny voan-tsinapy isan-karazany. Matetika ny voany dia eo amin'ny 1 ka hatramin'ny 2 milimetatra ny savaivony ary mety misy loko avy amin'ny fotsy mavo ka hatramin'ny mainty. Zava-manitra tena ilaina amin'ny sakafo maro any amin'ny faritra izy ireo, ary mety ho avy amin'ny iray amin'ireo zavamaniry telo samihafa: voasarimakirana (Brassica nigra), voasarimakirana (B. juncea), na voasarimakirana fotsy (Sinapis alba).  Ny voan'ny voan-tsinapy dia voadio amin'ny rano, vinaingitra, na ranon-javatra hafa.  Maharitra valo ka hatramin'ny folo andro ny voan'ny voaroy vao miforitra, raha atao amin'ny toerana mangatsiaka sy mando.",dolly,monolingual,malagasy
1625,"Iza no fakantsary tsy misy fitaratra feno voalohany hita teny an-tsena?
Context:Sony no voalohany nampiditra fakantsary tsy misy fitaratra feno, ny α7, tamin'ny taona 2013.",dolly,monolingual,malagasy
1626,Manorata tantara fohy momba ny olona iray izay mahita efitra miafina ao an-tranony. Tokony hisy fiovan'ny tantara sy fanapahan-kevitra mazava amin'ny farany ny tantara.,dolly,monolingual,malagasy
1627,"Araka io andalana io, firy ny zandriny lahy sy vavy nananan'i Kennedy?
Context:Teraka tamin'ny 22 Febroary 1932 tao amin'ny Hopitaly St. Margaret ao amin'ny faritra Dorchester ao Boston, Massachusetts i Kennedy. Izy no zandriny indrindra tamin'ireo ankizy sivy an'i Joseph Patrick Kennedy sy Rose Fitzgerald, mpikambana ao amin'ny fianakaviana amerikana irlandey malaza any Boston. Anisan'ny fianakaviana nanan-karena indrindra tao amin'ny firenena izy ireo taorian'ny fanambadian'izy ireo. I Joseph Jr., John, Rosemary, Kathleen, Eunice, Patricia, Robert, ary Jean no zandriny valo tamin'izy ireo. Ny zokiny lahy John dia nangataka ny ho godfather ny zaza vao teraka, ny fangatahana ny ray aman-dreniny hajaina, na dia tsy nanaiky ny fangatahany ny anarana ny zaza George Washington Kennedy (Ted teraka tamin'ny Filoha George Washington ny faha-200 fitsingerenan'ny andro nahaterahana). Nomeny anarana araka ny mpanampy ny rainy ilay zazalahy.",dolly,monolingual,malagasy
1628,"Avy amin'ny lisitry ny lalana mankany amin'ireo maodelin'ny fiara Tesla. Ataovy lisitra ny vokatra amin'ny endrika misaraka amin'ny koma.
Context:Tesla, Inc. (/ˈtɛslə/ TESS-lə na /ˈtɛzlə/ TEZ-lə[a]) dia orinasa amerikanina mpamokatra fiara sy angovo madio manana foibe any Austin, Texas, Etazonia. Tesla dia mamolavola sy manamboatra fiara mandeha amin'ny herinaratra (fiara sy kamiao mandeha amin'ny herinaratra), fitehirizana angovo amin'ny bateria avy any an-trano mankany amin'ny haben'ny tambajotra, takelaka masoandro sy taila tafo masoandro, ary vokatra sy serivisy mifandraika amin'izany. Tesla dia iray amin'ireo orinasa sarobidy indrindra eran-tany ary, hatramin'ny 2023, ny mpamokatra fiara sarobidy indrindra eran-tany. Tamin'ny taona 2021, ny orinasa dia nanana ny varotra eran-tany betsaka indrindra amin'ny fiara elektrika bateria sy fiara elektrika plug-in, nahazoana ny 21% amin'ny tsenan'ny bateria-herinaratra (herinaratra madio) ary ny 14% amin'ny tsena plug-in (izay misy ny plug-in hybrids). Amin'ny alàlan'ny Tesla Energy zanany, ny orinasa dia mamolavola sy mpanamboatra lehibe ny rafitra photovoltaic any Etazonia. Tesla Energy ihany koa no iray amin'ireo mpamatsy lehibe indrindra manerantany amin'ny rafitra fitehirizana angovo bateria, miaraka amin'ny 3.99 gigawatt-ora (GWh) napetraka tamin'ny 2021.  Tesla dia natsangan'i Martin Eberhard sy Marc Tarpenning tamin'ny Jolay 2003 ho Tesla Motors. Ny anaran'ny orinasa dia fanomezam-boninahitra ny mpamorona sy injeniera elektrika Nikola Tesla. Tamin'ny Febroary 2004, tamin'ny alalan'ny fampiasam-bola mitentina 6,5 tapitrisa dolara, i Elon Musk no lasa tompon'ny petrabola lehibe indrindra ao amin'ny orinasa. Izy no tale jeneraly nanomboka tamin'ny taona 2008. Araka ny voalazan'i Musk, ny tanjon'ny Tesla dia ny hanampy amin'ny fanafainganana ny fifindrana mankany amin'ny fitaterana maharitra sy ny angovo azo avy amin'ny fiara elektrika sy ny herin'ny masoandro. Nanomboka namokatra ny maodelin'ny fiarany voalohany i Tesla, ilay fiara fanatanjahan-tena Roadster, tamin'ny taona 2008. Taorian'izany ny Model S sedan tamin'ny 2012, ny Model X SUV tamin'ny 2015, ny Model 3 sedan tamin'ny 2017, ny Model Y crossover tamin'ny 2020, ary ny kamiao Tesla Semi tamin'ny 2022. Mikasa ny hanomboka ny famokarana ny kamiao maivana Cybertruck ny orinasa amin'ny 2023. Ny Modely 3 no fiara elektrika plug-in be mpividy indrindra eran'izao tontolo izao, ary, tamin'ny Jona 2021, izy no fiara elektrika voalohany namidy 1 tapitrisa eran'izao tontolo izao. Manodidina ny 1,31 tapitrisa ny fiara natolotr'i Tesla tamin'ny taona 2022, fiakarana 40% raha oharina tamin'ny taona teo aloha, ary nahatratra 3 tapitrisa ny fiara voaangona tamin'ny volana aogositra 2022. Tamin'ny Oktobra 2021, nahatratra $1 trillion ny kapitalin'ny tsenan'i Tesla, ilay orinasa fahenina nanao izany tao amin'ny tantaran'i Etazonia.  Tesla dia niatrika fitoriana maro, fanaraha-maso nataon'ny governemanta, tsikera nataon'ny mpanao gazety, ary adihevitra teo amin'ny vahoaka vokatry ny fanambaràna sy ny fihetsiky ny Tale Jeneralin'ny orinasa Elon Musk ary avy amin'ny fiampangana ny valifaty nataon'ny mpanambara, ny fanitsakitsahana ny zon'ny mpiasa, ary ny lesoka amin'ny vokatra vokariny.",dolly,monolingual,malagasy
1629,"Inona no ataon'ny RAND Corporation?
Context:Ny RAND Corporation (avy amin'ny teny hoe ""fikarohana sy fampandrosoana"") dia fikambanana amerikana tsy miankina tsy mitady tombombarotra sy ivontoerana fikarohana momba ny politika manerantany izay manao fikarohana sy fampandrosoana (R&D) amin'ny sehatra maro sy indostria, ao anatin'izany ny fiarovana nasionaly, fiarovana ara-tafika, aerospace, fanabeazana, fahasalamam-bahoaka, angovo, tontolo iainana (siansa momba ny tontolo iainana, fandalinana), toekarena, siansa politika ary fifandraisana iraisam-pirenena, fotodrafitrasa, lalàna ary heloka bevava (fitsarana heloka bevava), antropolojia, sosiolojia, politika sosialy, siansa sosialy, siansa voajanahary, teknolojia, injeniera, matematika, ary ny fampiharana azy ireo amin'ny politika ho an'ny daholobe, fitantanana ho an'ny daholobe, ary ny olan'ny fitantanana orinasa.",dolly,monolingual,malagasy
1630,Inona no soa ho azoko raha afaka mihodina tahaka ny voromailala aho?,dolly,monolingual,malagasy
1631,Ampio aho hanana hevitra 3 ho an'ny orinasa vaovao sy ny fomba hanombohako azy,dolly,monolingual,malagasy
1632,"Aiza no misy ny Himalaya?
Context:Ny Himalaya, na Himalaya (/ˌhɪməˈleɪ.ə, hɪˈmɑːləjə/; Sanskrit: [ɦɪmaːlɐjɐ]; avy amin'ny teny Sanskrit himá 'ranomandry, hatsiaka', ary ā-laya 'fonenana, fonenana'), dia tandavan-tendrombohitra any Azia, manasaraka ny lemaka ao amin'ny zana-kaontinanta Indiana amin'ny lemaka Tibetana. Anisan'ny tendrombohitra avo indrindra eto an-tany ny tendrombohitra Everest. Misy tampon-tampon-tendrombohitra maherin'ny 100 any amin'ny Himalaya, izay mihoatra ny 7.200 metatra ny haavony.",dolly,monolingual,malagasy
1633,Soraty ny fehintsoratra fohy momba ny fiantraikan'ny sakafo amin'ny fahasalaman'ny olombelona.,dolly,monolingual,malagasy
1634,Inona no mahatonga ny elatry ny fiaramanidina hisidina?,dolly,monolingual,malagasy
1635,Inona no fomba tsara indrindra hikarakarana ny hoditra amin'ny alina?,dolly,monolingual,malagasy
1636,"Avy amin'ny andalan-tsoratra nomena, alao ny firafitry ny fitaovana lehibe ao amin'ny Jupiter
Context:Ny Jupiter (4.951<unk>5.457 AU (740.7<unk>816.4 tapitrisa km; 460.2<unk>507.3 tapitrisa mi) avy amin'ny Masoandro), amin'ny 318 MEarth, dia 2.5 heny noho ny lanjan'ny planeta hafa rehetra atambatra. Ny hidrôzenina sy ny hélium no tena mahaforona azy. Ny hafanana mahery ao anatin'i Jupiter dia miteraka endrika maharitra ao amin'ny habakabaka, toy ny rahona sy ny toerana mena lehibe. Ny planeta dia manana magnetosfera manana tanjaka 4.2<unk>14 Gauss izay mahatratra 22<unk>29 tapitrisa km, ka mahatonga azy io, amin'ny lafiny sasany, ny zavatra lehibe indrindra ao amin'ny Rafitry ny Masoandro. Manana zanabolana fantatra miisa 95 i Jupiter. Ireo efatra lehibe indrindra, Ganymède, Callisto, Io, ary Eorôpa, dia antsoina hoe volana Galileana: mampiseho fitoviana amin'ireo planeta terestrialy, toy ny volkanisma sy ny hafanana anatiny. Lehibe kokoa noho i Mercure i Ganymède, ilay zanabolana lehibe indrindra ao amin'ny Rafitry ny Masoandro; saika mitovy habe amin'i Callisto.",dolly,monolingual,malagasy
