id,prompt,source,task,language
2410,"Kí ni ààwẹ̀ gbígbà túmọ̀ sí?
Context:Ààwẹ̀ gbígbà ni ṣíṣàì jẹun àti mímu nígbà mìíràn. Láti inú ọ̀rọ̀ tí ó jẹ́ ti ẹ̀dá nìkan, ""ààwẹ̀"" lè tọ́ka sí ipò ọ̀ràn ara ẹni tí kò jẹun ní òru (wo ""Àárọ̀""), tàbí sí ipò ọ̀ràn ara ẹni tí ó dé lẹ́yìn tí oúnjẹ ti jẹun tán. Àwọn àyípadà nínú ìṣesí ara ẹni nígbà tí kò bá jẹun rárá máa ń bẹ̀rẹ̀ lẹ́yìn tí oúnjẹ bá ti wọ inú ara (nígbà míì ó máa ń jẹ́ wákàtí 3 sí 5 lẹ́yìn oúnjẹ).",dolly,monolingual,yoruba
2411,"kí ni igi tó ti di òkúta
Context:Igi petrified, ti a tun mọ ni igi petrified (lati Greek atijọ πέτρα ti o tumọ si'apata'tabi' okuta '; ni itumọ ọrọ gangan' igi ti o yipada si okuta '), ni orukọ ti a fun ni iru pataki ti igi ti a sọ di egbon, awọn egbon ti o ku ti eweko ti ilẹ. Ìdààmú jẹ́ àbájáde igi tàbí àwọn ohun ọ̀gbìn tí ó dà bí igi tí a fi òkúta rọ́pò rẹ̀ nípasẹ̀ ìgbésẹ̀ mineralisation tí ó sábà máa ń ní permineralization àti àyípadà nínú. Wọ́n ti fi àwọn ohun àmúṣọrọ̀ (ìyẹn àwọn èròjà tí wọ́n ń pè ní silica, èyí tó pọ̀ jù lọ nínú wọn sì jẹ́ opal, chalcedony, tàbí quartz) ṣe àwọn ohun tó para pọ̀ di ògiri sẹ́ẹ̀lì. Láwọn ìgbà míì, ó lè máà fi bẹ́ẹ̀ dà bíi ti ìpilẹ̀ṣẹ̀. Kò dà bí àwọn ohun alààyè míì tí wọ́n rí nínú àwọn ewéko, èyí tí wọ́n sábà máa ń rí bí wọ́n ṣe kọ wọ́n tàbí bí wọ́n ṣe tẹ wọ́n mọ́ra, igi tó ti di òkúta ni wọ́n fi ṣe ère ara tó wà ní ìpilẹ̀ṣẹ̀.  Bí igi ṣe máa ń di òkúta yìí máa ń wáyé lábẹ́ ilẹ̀, nígbà tí omi tàbí eérú òkè ayọnáyèéfín bá bo igi náà mọ́lẹ̀. Wíwà tí omi wà nínú rẹ̀ máa ń dín èròjà oxygen tó wà lárọ̀ọ́wọ́tó kù, èyí tó máa ń dènà kí àwọn kòkòrò bakitéríà àti eéṣú má bàa tú u palẹ̀. Omi tó kún fún èròjà mineral tó ń ṣàn gba inú àwọn ìdọ̀tí náà kọjá lè mú kí èròjà mineral náà di ohun tí kò lè di nǹkan míì mọ́, èyí tó máa ń wáyé nígbà tí èròjà mineral bá ti jáde nínú ohun tí wọ́n ti dà pọ̀, tí wọ́n sì wá kún inú àwọn sẹ́ẹ̀lì àtàwọn àyè mìíràn tí kò ní èròjà kankan. Nígbà tí wọ́n bá ń pààrọ̀ àwọn sẹ́ẹ̀lì inú ara wọn, ńṣe ni sẹ́ẹ̀lì inú ara wọn máa ń dà bí àwọ̀n tí wọ́n fi ń rí èròjà inú ara wọn. Ó yẹ kí ìdàpọ̀ wà láàárín bí sẹ́ẹ̀lì inú ara ṣe ń jẹrà àti bí sẹ́ẹ̀lì inú ara ṣe ń jẹrà àti bí sẹ́ẹ̀lì inú ara ṣe ń jẹrà, kí ìsọfúnni nípa sẹ́ẹ̀lì inú ara lè wà lákọọ́lẹ̀. Èyí tó pọ̀ jù lọ nínú àwọn èròjà ara ló máa ń jẹrà, àmọ́ àwọn èròjà lignin kan ṣì lè wà. Silica ni irisi opal-A, le ṣe agbekalẹ ati wọ inu igi ni iyara ni iyara ni awọn agbegbe orisun omi gbona. Àmọ́ ṣá o, àwọn igi tí wọ́n sábà máa ń sọ pé wọ́n ti di òkúta ni àwọn igi tó wà lábẹ́ ilẹ̀ tí wọ́n ń pè ní deltas àti àwọn àfonífojì tí omíyalé ti ń ṣàn tàbí àwọn òkè ayọnáyèéfín tó ń bú gbàù àti àwọn ibi tí eérú ti pọ̀ sí. Inú igbó tí irú nǹkan bẹ́ẹ̀ bá ti di òkúta ni wọ́n ti máa ń pè é ní igbó òkúta.",dolly,monolingual,yoruba
2412,Kí nìdí táwọn èèyàn fi máa ń gbádùn eré sísàlẹ̀ lórí omi?,dolly,monolingual,yoruba
2413,"Kọ lẹ́tà sí àwọn òbí mi, kí wọ́n sọ ìdí tí wọ́n fi ní kí wọ́n fún mi ní ẹyẹ kan",dolly,monolingual,yoruba
2414,"Báwo ni Elon Musk ṣe kópa nínú Paypal?
Context:Àwọn ènìyàn tí ilé-iṣẹ́ ìròyìn tọ́ka sí gẹ́gẹ́ bí ọmọ ẹgbẹ́ PayPal Mafia ni:  Peter Thiel, Oludasile PayPal ati Alakoso Alakoso Alakoso tẹlẹ ti a tọka si nigbakan bi ""don"" ti Mafia PayPal Max Levchin, olùdásílẹ̀ àti olórí òṣìṣẹ́ ìmọ̀ ẹ̀rọ ní PayPal Elon Musk, olùdásílẹ̀ Zip2, olùdásílẹ̀ X.com tí ó darapọ̀ mọ́ Confinity láti dá PayPal sílẹ̀. Musk lẹ́yìn náà dá SpaceX sílẹ̀, ó dá Tesla, Inc. sílẹ̀, ó dá OpenAI, Neuralink, ó dá The Boring Company sílẹ̀, ó sì di oní Twitter, Inc. David O. Sacks, Olùdarí Ṣiṣẹ́ PayPal tẹ́lẹ̀ tí ó dá Geni.com àti Yammer sílẹ̀ nígbà tó yá Scott Banister, olùgbani-nímọ̀ràn àti ọmọ ìgbìmọ̀ ní PayPal. Roelof Botha, CFO PayPal tẹlẹ ti o di alabaṣiṣẹpọ nigbamii ati Oludari Alakoso ti ile-iṣẹ olu-ilu Sequoia Capital Steve Chen, onímọ̀ ẹ̀rọ PayPal tẹ́lẹ̀ tí ó dá YouTube sílẹ̀. Reid Hoffman, igbakeji oludari alakoso tẹlẹ ti o da LinkedIn silẹ nigbamii ati pe o jẹ oludokoowo ni Facebook, Aviary Ken Howery, CFO PayPal tẹ́lẹ̀ tí ó di alábàáṣiṣẹ́pọ̀ ní Founders Fund Chad Hurley, olùdánilẹ́kọ̀ọ́ ayélujára PayPal tẹ́lẹ̀ tí ó dá YouTube sílẹ̀ Eric M. Jackson, ẹni tí ó kọ ìwé The PayPal Wars tí ó sì di olórí olùdarí ilé iṣẹ́ WND Books tí ó sì tún jẹ́ olùdásílẹ̀ CapLinked Jawed Karim, onímọ̀-ẹrọ PayPal tẹ́lẹ̀ tí ó dá YouTube sílẹ̀ Jared Kopf, PayPal tẹ́lẹ̀ rí (olùrànlọ́wọ́ fún Peter Thiel) tí ó dá Slide, HomeRun àti NextRoll sílẹ̀ Dave McClure, olùdarí ètò ọjà PayPal tẹ́lẹ̀, olùdínà àwọn ilé-iṣẹ́ tí wọ́n ṣẹ̀ṣẹ̀ bẹ̀rẹ̀ Andrew McCormack, olùdásílẹ̀ àjọ Valar Ventures Luke Nosek, olùdásílẹ̀ PayPal àti igbákejì ààrẹ tẹ́lẹ̀ rí fún ọ̀ràn ọjà àti ọ̀nà ìṣèlú, di alábàápín ní Founders Fund pẹ̀lú Peter Thiel àti Ken Howery Keith Rabois, oludari tẹlẹ ni PayPal ti o ṣiṣẹ nigbamii ni LinkedIn, Slide, Square, Khosla Ventures, ati lọwọlọwọ pẹlu Peter Thiel ni Ile-ifowopamọ Oludasile, ati ti o ni idoko-owo ni Tokbox, Xoom, Slide, LinkedIn, Geni, Room 9 Idanilaraya, YouTube, ati Yelp Jack Selby, igbakeji aare tẹlẹ ti ile-iṣẹ ati idagbasoke kariaye ni PayPal ti o ṣe ipilẹ Clarium Capital pẹlu Peter Thiel, nigbamii di oludari oludari ti Grandmaster Capital Management Premal Shah, tó jẹ́ olùdarí ọjà tẹ́lẹ̀ ní PayPal, di olùdásílẹ̀ Kiva.org Russel Simmons, onímọ̀-ẹrọ PayPal tẹ́lẹ̀ tí ó dá Yelp Inc. sílẹ̀. Jeremy Stoppelman, igbakeji alakoso tẹlẹ ti imọ-ẹrọ ni PayPal ti o tun jẹ oludasile Yelp Yishan Wong, olùdarí ẹ̀rọ tẹ́lẹ̀ ní PayPal, lẹ́yìn náà ṣiṣẹ́ ní Facebook ó sì di CEO ti Reddit",dolly,monolingual,yoruba
2415,"Kí ló ń jẹ́ wíwọ́ ọkọ̀ ojú omi?
Context:Eré ìdárayá tí wọ́n máa ń fi ọkọ̀ ojú omi tí wọ́n fi ìgbọ̀nsẹ̀ gùn ṣe ni wọ́n ń pè ní eré ìdárayá alágbèéká ní orílẹ̀-èdè Amẹ́ríkà. Ó yàtọ̀ sí eré ìdárayá tí wọ́n ń fi ẹ̀rọ gígùn gígùn gígùn ṣe, nítorí pé wọ́n máa ń fi àwọn ohun èlò gígùn gígùn gígùn so ọkọ̀ pẹ̀lú ọkọ̀ òkun, nígbà tí àwọn ohun èlò gígùn kì í so ọkọ̀ pẹ̀lú ọkọ̀ òkun. A lè pín eré ìdárayá alápẹ̀rẹ̀ sí méjì: eré ìdárayá alápẹ̀rẹ̀ àti eré ìdárayá alápẹ̀rẹ̀. Nígbà tí wọ́n bá ń fi ọkọ̀ òkun tó ń gbé ọkọ̀ ojú omi lọ sókè, àwọn méjì ló máa ń fi ọkọ̀ ojú omi náà lọ sókè, ọ̀kọ̀ọ̀kan wọn sì máa ń fi ọwọ́ méjèèjì gbé ọkọ̀ ojú omi kan. Onírúurú ẹ̀ka ọkọ̀ òkun làwọn eléré ìdárayá lè máa wọ̀ nínú ìdíje yìí, irú bíi ọkọ̀ òkun tí ẹnì kan ṣoṣo ń gùn, títí kan ọkọ̀ òkun tí wọ́n ń pè ní eights, tí àwọn tó ń gùn rẹ̀ mẹ́jọ àti ẹni tó ń darí rẹ̀ máa ń gùn. Awọn oriṣiriṣi oriṣiriṣi oriṣiriṣi ati awọn ọna kika ti ere-ije, ṣugbọn ọpọlọpọ awọn ere-ije ti o dara julọ ati awọn ere-ije ipele ti wa ni ṣiṣe lori awọn ọna omi ti o dakẹ 2 kilomita (1.2 mi) gigun pẹlu awọn ọna pupọ ti a samisi nipa lilo awọn buoys.",dolly,monolingual,yoruba
2416,"Bí a bá wo ìpínrọ̀ yìí nípa àwọn èèyàn tó ń gbé ìlú Osaka, kí ni iye àwọn olùgbé tó pọ̀ jù lọ tí wọ́n tíì ṣàkọsílẹ̀ pé wọ́n ń gbé ní Osaka ní àkókò kan pàtó?
Context:Iye àwọn ènìyàn ti wà lákọsílẹ̀ ní Osaka láti ọdún 1873, ní ìbẹ̀rẹ̀ ìgbà Meiji. Gẹgẹbi ikaniyan ni ọdun 2005, awọn olugbe 2,628,811 wa ni Osaka, ilosoke ti 30,037 tabi 1.2% lati ọdun 2000. Àwọn ilé tó wà níbẹ̀ jẹ́ 1,280,325 tí àwọn èèyàn tó ń gbé inú ilé kọ̀ọ̀kan sì jẹ́ nǹkan bí èèyàn méjì àti ọ̀kẹ́ kan. Iwọn pipin olugbe jẹ 11,836 eniyan fun km2. Ìmìtìtì ilẹ̀ Kanto Nla náà mú kí ọ̀pọ̀lọpọ̀ ènìyàn ṣí lọ sí Osaka láàárín ọdún 1920 àti 1930, ìlú náà sì di ìlú tó tóbi jùlọ ní Japan ní ọdún 1930 pẹ̀lú ènìyàn 2,453,573, tí ó pọ̀ ju Tokyo pàápàá lọ, tí ó ní ènìyàn 2,070,913. Olugbe naa de oke ni 3,252,340 ni ọdun 1940, o si ni oke lẹhin ogun ti 3,156,222 ni ọdun 1965, ṣugbọn o tẹsiwaju lati dinku lati igba naa, bi awọn olugbe ti nlọ si awọn agbegbe agbegbe.  Awọn ajeji ti o forukọsilẹ 144,123 wa, awọn ẹgbẹ meji ti o tobi julọ jẹ Korean (60,110) ati Kannada (39,551) ni ọdun 2021. Ikuno, pẹlu agbegbe Tsuruhashi rẹ, jẹ ile si ọkan ninu awọn olugbe ilu Korea ti o tobi julọ ni Japan, pẹlu awọn ara ilu Korea ti a forukọsilẹ 20,397.",dolly,monolingual,yoruba
2417,Kí ló ń jẹ́ kàkàkí?,dolly,monolingual,yoruba
2418,"Sọ ìtàn kan fún ọmọ rẹ nípa ẹranko kan tó ń gbá bọ́ọ̀lù baseball, àmọ́ tó ní láti sinmi díẹ̀ nítorí pé ó ṣèṣe",dolly,monolingual,yoruba
2419,"Irú àwọn ìṣòro wo ni ìjọba lè lo AI láti yanjú
Context:Awọn lilo ti o ṣeeṣe ti AI ni ijọba jẹ gbooro ati iyatọ, pẹlu Deloitte ti o ro pe ""Awọn imọ-ẹrọ imọ-ẹrọ le ni ipari ṣe iyipada gbogbo awọn ẹya ti awọn iṣẹ ijọba"". Mehr dábàá pé oríṣi mẹ́fà àwọn ìṣòro ìjọba ló yẹ fún àwọn ohun èlò AI: - Ìpín àwọn ohun àmúṣọrọ̀ - irú bí ìgbà tí wọ́n bá nílò ìtìlẹ́yìn ìṣàkóso láti parí àwọn iṣẹ́ ní kíákíá. - Àwọn àkójọpọ̀ ìsọfúnni ńláńlá - níbi tí àwọn wọ̀nyí ti tóbi jù fún àwọn òṣìṣẹ́ láti ṣiṣẹ́ lọ́nà tí ó gbéṣẹ́, àti pé àwọn àkójọpọ̀ ìsọfúnni púpọ̀ ni a lè pa pọ̀ láti fúnni ní ìlàlóye tó ga. - Àìtó àwọn ògbógi - títí kan ibi tí a ti lè dáhùn àwọn ìbéèrè pàtàkì àti ibi tí a ti lè kẹ́kọ̀ọ́ nípa àwọn ọ̀ràn tó jẹ mọ́ ọn. - Ìṣẹ̀lẹ̀ tí a lè sọ tẹ́lẹ̀ - àwọn ìsọfúnni tó wà nínú ìtàn jẹ́ kí ipò náà ṣeé sọ tẹ́lẹ̀. - Ìṣe-àṣà - àwọn iṣẹ́ tí ó ń ṣe àtúnṣe níbi tí àwọn ìsọfúnni tí wọ́n fi sínú tàbí àwọn ìsọfúnni tí wọ́n fi jáde ti ní ìdáhùn méjì. - Àwọn ìsọfúnni tó yàtọ̀ síra - níbi tí àwọn ìsọfúnni ti ń gbé oríṣiríṣi àwòrán jáde (bí àwòrán àti èdè) tí ó sì pọn dandan láti ṣe àkópọ̀ wọn déédéé.",dolly,monolingual,yoruba
2420,Báwo ni wọ́n ṣe ń sọ bí ojú ọjọ́ ṣe máa rí?,dolly,monolingual,yoruba
2421,Irú àwọn nǹkan wo ló jẹ́ ọ̀nà tó dúró ṣánṣán?,dolly,monolingual,yoruba
2422,"Láti inú ìpínrọ̀ náà, sọ fún mi pé kí ni ìbúgbàù kẹrin tó gùn jù lọ lágbàáyé
Context:Landscape Arch jẹ́ ọ̀nà àbùdá kan ní Arches National Park, Utah, Orílẹ̀-èdè Amẹ́ríkà. Òun ló gùn jù lọ nínú àwọn òpó òkúta tó wà láyé. Ọ̀kan lára ọ̀pọ̀lọpọ̀ àwọn òpó yìí ló wà ní àgbègbè Devils Garden tó wà ní àríwá ọgbà náà. Orukọ Landscape Arch ni Frank Beckwith ti o ṣawari agbegbe naa ni igba otutu ti 1933-1934 gẹgẹbi oludari ti irin-ajo sayensi Arches National Monument. O le de ọdọ ọrun nipasẹ ọna 0.8 mi (1.3 km) ti a ṣe iwọn.  Àjọ Natural Arch and Bridge Society (NABS) sọ pé Landscape Arch ni àlàfo àdáni tó gùn jù lọ ní àgbáyé, lẹ́yìn àwọn àlàfo mẹ́rin tó wà ní China. Ni 2004, a ṣe ayẹwo ipari ti Landscape Arch ni 290.1 ft (88.4 m), ±0.8 ft (0.24 m), pẹlu giga ti 77.5 ft (23.6 m). Àjọ NABS ṣe àyẹ̀wò òpó Kolob Arch tí ó kúrú díẹ̀ ní Zion National Park ní 287 ft (87 m) ní 2006.  Awọn iṣẹlẹ rockfall ti o ṣẹṣẹ ṣe igbasilẹ waye ni awọn ọdun 1990 nigbati awo nla kan ṣubu ni 1991 ati lẹhinna awọn iṣẹlẹ rockfall nla meji miiran waye ni 1995. Látìgbà tí òkìtì àpáta náà ti wó lulẹ̀ ni wọ́n ti pa ọ̀nà tó wà lábẹ́ ọgbà náà pa.",dolly,monolingual,yoruba
2423,"Fojú inú wò ó pé o ní láti lo ọ̀sẹ̀ kan ní erékùṣù kan tí kò ní èèyàn. Àwọn nǹkan márùn-ún wo lo máa mú dání, kí sì nìdí?",dolly,monolingual,yoruba
2424,"Báwo ló ṣe máa ń pẹ́ tó kí hóró músítádì tó hù?
Context:Irúgbìn hóró músítádì jẹ́ irúgbìn tó kéré, tó sì rí bí àyíká, èyí tó wà nínú onírúurú irúgbìn hóró músítádì. Awọn irugbin jẹ nigbagbogbo nipa 1 si 2 milimita (0.039 si 0.079 in) ni iwọn ila opin ati pe o le jẹ awọ lati funfun alawọ si dudu. Wọ́n máa ń wà lára àwọn èròjà amóúnjẹ-ta-sánsán tó ṣe pàtàkì gan-an nínú ọ̀pọ̀ oúnjẹ àdúgbò, wọ́n sì lè wá látinú ọ̀kan lára irúgbìn mẹ́ta ọ̀tọ̀ọ̀tọ̀: hóró músítádì dúdú (Brassica nigra), hóró músítádì dúdú (B. juncea), tàbí hóró músítádì funfun (Sinapis alba).  Tí wọ́n bá lọ àwọn irúgbìn náà pa pọ̀ pẹ̀lú omi, ọtí kíkan tàbí omi mìíràn, wọ́n á wá rí ohun amóúnjẹ-ta-sánsán aláwọ̀ ìyeyè tí wọ́n ń pè ní mustard tí wọ́n ti sè.  Ó sábà máa ń gbà tó ọjọ́ mẹ́jọ sí mẹ́wàá kí hóró músítádì tó lè rú jáde tí wọ́n bá fi síbi tó dára, irú bí ibi tí òtútù ti máa ń mú gan-an àti ilẹ̀ tó lọ́ràá.",dolly,monolingual,yoruba
2425,"Kámẹ́rà tí kò ní dígí wo ni wọ́n kọ́kọ́ ṣe jáde?
Context:Sony ni akọkọ lati ṣafihan kamẹra ti ko ni digi ni kikun, α7, ni ọdun 2013.",dolly,monolingual,yoruba
2426,"Kọ ìtàn kúkúrú kan nípa ẹnì kan tó ṣàwárí yàrá kan tó fara sin nínú ilé wọn. Ìtàn náà gbọ́dọ̀ ní ìyípadà nínú ìtàn náà, kó sì ní ìdáhùn tó ṣe kedere ní òpin.",dolly,monolingual,yoruba
2427,"Níbàámu pẹ̀lú ìpínrọ̀ yìí, àwọn ọmọ kéékèèké mélòó ni Kennedy ní?
Context:Wọ́n bí Kennedy ní February 22, 1932, ní Ilé Ìwòsàn St. Margaret's Hospital ní ìpínlẹ̀ Dorchester ti Boston, Massachusetts. Òun ni àbíkẹ́yìn nínú àwọn ọmọ mẹ́sàn-án tí Joseph Patrick Kennedy àti Rose Fitzgerald bí, tí wọ́n jẹ́ ọmọ ẹbí àwọn ará Amẹ́ríkà tí wọ́n jẹ́ ọmọ ilẹ̀ Irish ní Boston. Wọ́n di ọ̀kan lára ìdílé tó lọ́rọ̀ jù lọ ní orílẹ̀-èdè náà lẹ́yìn ìgbéyàwó wọn. Àwọn mẹ́jọ tí wọ́n jọ jẹ́ ọmọ ìyá ni Joseph Kékeré, John, Rosemary, Kathleen, Eunice, Patricia, Robert, àti Jean. Àbúrò rẹ̀ àgbà John béèrè láti jẹ bàbá-ọmọ fún ọmọ tuntun náà, ìbéèrè tí àwọn òbí rẹ̀ bọ̀wọ̀ fún, bí ó tilẹ̀ jẹ́ pé wọn kò gbà fún un láti pe ọmọ náà ní George Washington Kennedy (Ted ni a bí ní ọjọ́ ìbí igba ọdún Ààrẹ George Washington). Wọ́n sọ ọmọ náà lórúkọ olùrànlọ́wọ́ bàbá wọn.",dolly,monolingual,yoruba
