id,prompt,source,task,language
1810,"Go ikona go bolela'ng?
Context:Go ikona ke go se je le go nwa ka dinako tše dingwe. Go ya ka kgopolo ya tša mmele, ""go ikona dijo"" go ka šupa boemo bja mmele bja motho yo a sa kago a ja bošego ka moka (bona ""Borotho bja mesong""), goba boemo bja mmele bjo bo fihlelelwago ka morago ga go šilwa ka mo go feletšego le go monwa ga dijo. Diphetogo tša metabolism boemong bja go ikona dijo di thoma ka morago ga go monya dijo (gantši diiri tše 3 go ya go tše 5 ka morago ga go ja).",dolly,monolingual,sepedi
1811,"kota yeo e fetogilego leswika ke eng
Context:Kota yeo e fetogilego leswika, yeo gape e tsebjago e le mohlare wo o fetogilego leswika (go tšwa go Segerika sa Kgale πέτρα e ra gore 'leswika' goba 'leswika'; ka go lebanya 'kota e fetogilego leswika'), ke leina leo le newago mohuta o kgethegilego wa kota yeo e fetogilego leswika, mašaledi a dimela tša ka godimo ga lefase. Petrifaction ke mafelelo a sehlare goba dimela tše di swanago le sehlare tšeo di tšeetšwego sebaka ke leswika ka tshepedišo ya mineralization yeo gantši e akaretšago permineralization le go tšeelwa sebaka. Dilo tša tlhago tšeo di bopago maboto a disele di ile tša kopanywa le diminerale (kudu-kudu silika ka sebopego sa opal, chalcedony goba quartz). Mabakeng a mangwe, sebopego sa mathomo sa ditlhalenama tša kutu se ka bolokwa ka karolo e itšego. Ka go se swane le mešaletša e mengwe ya dimela, yeo gantši e dirilwego ka go gatišwa goba go pšhatlwa, kota yeo e fetotšwego leswika ke seswantšho sa sebopego sa dilo tša tlhago tša mathomo.  Tshepedišo ya go petrifaction e direga ka tlase ga mmu, ge kota e e-ba yeo e bolokilwego ka meetseng goba moloreng wa thabamollo. Go ba gona ga meetse go fokotša go ba gona ga oksitšene yeo e thibelago go bola ga di-bacteria le difankase. Meetse ao a nago le diminerale ao a elelago ka gare ga mekgobo a ka lebiša go permineralization, yeo e diregago ge diminerale di elela ka ntle ga tharollo di tlatša dikarolo tša ka gare tša disele le mafelo a mangwe ao a se nago selo. Nakong ya go mpshafatšwa, maboto a disele tša semela a šoma e le leswao la go nontšhwa. Go swanetše go ba le teka-tekano magareng ga go bola ga selulose le lignin gotee le go bopša ga diminerale e le gore ditaba ka botlalo tša disele di bolokwe ka potego. Gantši karolo e kgolo ya dilo tše di phelago e a bola, lega go le bjalo karolo e nngwe ya lignin e ka dula e le gona. Silika ka sebopego sa opal-A, e ka tsenelela ka gare ga kota le go tsenelela ka gare ga yona ka pela ka tikologong ya mothopo wa meetse a fišago. Lega go le bjalo, legong le le petrified gantši le tswalanywa le dihlare tšeo di bego di bolokilwe ka gare ga mašaledi a dithoro tše dinyenyane a di-delta le mafelo ao a nago le meetse a mantši goba ka gare ga di-lahar tša thabamollo le mekgobo ya melora. Sethokgwa seo go sona dilo tše bjalo di fetogilego leswika se tsebja e le sethokgwa seo se fetogilego leswika.",dolly,monolingual,sepedi
1812,Ke ka baka la'ng batho ba thabela go thelela lewatleng,dolly,monolingual,sepedi
1813,Ngwala lengwalo le le yago go mma le tate leo le hlalosago ka botlalo mabaka ao ka ona ba swanetšego go nthekela khudu ya lapeng,dolly,monolingual,sepedi
1814,"Elon Musk o be a akaretšwa bjang go Paypal?
Context:Batho bao mekero ya ditaba e bolelago ka bona e le ditho tša PayPal Mafia ba akaretša:  Peter Thiel, mothei wa PayPal le yo e kilego ya ba molaodi yo mogolo yo ka dinako tše dingwe a bitšwago ""don"" wa sehlopha sa PayPal Mafia Max Levchin, mothomi le molaodi wa thekinolotši wa PayPal Elon Musk, mothei-gotee wa Zip2, mothei wa X.com yeo e ilego ya kopanywa le Confinity go bopa PayPal. Musk ka morago o ile a hloma SpaceX, a ba mothei-mmogo wa Tesla, Inc., mothei-mmogo wa OpenAI, Neuralink, o ile a hloma The Boring Company, gomme a ba mong wa Twitter, Inc. David O. Sacks, yo e kilego ya ba molaodi wa PayPal yoo ka morago a ilego a hloma Geni.com le Yammer Scott Banister, moeletši wa pele le setho sa lekgotla la PayPal. Roelof Botha, yo e kilego ya ba CFO ya PayPal yoo ka morago a ilego a ba modirišani le Molaodi yo Mogolo wa Sequoia Capital Steve Chen, yo e kilego ya ba moentšeneare wa PayPal yo a ilego a ba mothei-gotee wa YouTube. Reid Hoffman, yo e kilego ya ba motlatša-mopresidente yo mogolo yo ka morago a ilego a hloma LinkedIn gomme e bile yo mongwe wa babeeletši ba pele ba Facebook, Aviary Ken Howery, yo e kilego ya ba CFO ya PayPal yo a ilego a ba modirišani Sekhwameng sa Bahlami Chad Hurley, yo e kilego ya ba mohlami wa diwepsaete wa PayPal yo a ilego a ba yo mongwe wa bahlami ba YouTube Eric M. Jackson, yo a ngwadilego puku ya The PayPal Wars gomme a ba molaodi-pharephare wa WND Books gomme a ba mothei-gotee wa CapLinked Jawed Karim, yo e kilego ya ba moentšeneare wa PayPal yo a hlomilego YouTube Jared Kopf, yo e kilego ya ba PayPal (mothuši wa Peter Thiel) yo a hlomilego Slide, HomeRun le NextRoll Dave McClure, yo e kilego ya ba molaodi wa tša papatšo wa PayPal, motšweletši yo mogolo wa tšhelete wa dikhamphani tšeo di thomago Andrew McCormack, e lego mothei-gotee wa Valar Ventures Luke Nosek, mothei-mmogo wa PayPal le motlatša-mopresidente wa peleng wa papatšo le leano, o ile a ba modirišani go Sekhwama sa Bathei le Peter Thiel le Ken Howery Keith Rabois, yo e kilego ya ba molaodi wa PayPal yoo ka morago a ilego a šoma go LinkedIn, Slide, Square, Khosla Ventures, gomme ga bjale le Peter Thiel go Founders Fund, le go beeletša Tokbox, Xoom, Slide, LinkedIn, Geni, Room 9 Entertainment, YouTube le Yelp Jack Selby, motlatšamopresidente wa peleng wa tlhabollo ya khamphani le ya boditšhabatšhaba go PayPal yo a hlomilego Clarium Capital le Peter Thiel, ka morago a ba molaodi wa taolo ya Grandmaster Capital Management Premal Shah, yo e kilego ya ba molaodi wa ditšweletšwa wa PayPal, o ile a ba mopresidente wa go thoma Kiva.org Russel Simmons, yo e kilego ya ba moentšeneare wa PayPal yo a ilego a ba mothei-gotee wa Yelp Inc. Jeremy Stoppelman, yo e kilego ya ba motlatša mopresidente wa thekinolotši wa PayPal yoo ka morago a ilego a ba mothei-gotee wa Yelp Yishan Wong, yo e kilego ya ba molaodi wa tša boentšeneare go PayPal, ka morago o ile a šoma go Facebook gomme a ba CEO ya Reddit",dolly,monolingual,sepedi
1815,"Go rea ka go fofa ke'ng?
Context:Go sesa ka diketswana, ka dinako tše dingwe go bitšwa go sesa ka diketswana kua United States, ke papadi ya diketswana tša mabelo tšeo di dirišago diketswana tša go sesa. E fapane le dipapadi tša go rea ka gobane dikamela tša go rea di kgokeletšwa seketswaneng ka go diriša dikotlelo tša go rea, mola dikamela di sa kgokeletšwe seketswaneng. Go sesa ka diketswana go arogantšwe ka dikarolo tše pedi: go sesa ka diketswana le go sesa ka diketswana. Ge go rwalwa ka seketswana, mosesiši yo mongwe le yo mongwe o swara dikamela tše pedi - e tee ka seatleng se sengwe le se sengwe, mola go rwalwa ka seketswana yo mongwe le yo mongwe a swara seketswana se tee ka diatleng ka bobedi. Go na le dihlopha tše mmalwa tša dikepe tšeo go tšona boramabelo ba ka phenkgišanago, go tloga go dikepe tša go rwala dikepe tše pedi, tšeo di nago le motho o tee, go ya go dikepe tša go rwala dikepe tše pedi tšeo di nago le basesiši ba seswai le mosesiši, tšeo di bitšwago tše seswai. Go na le mehutahuta ya mehutahuta ya dikolo le dibopego tša mabelo, eupša bontši bja mabelo a maemo a godimo le a maemo a kgwele ya maoto a swarwa ka dikolong tša meetse a go iketla a dikhilometara tše 2 (1.2 mi) ka methaladi e mmalwa yeo e swailwego ka go diriša di-boe.",dolly,monolingual,sepedi
1816,"Ka baka la serapa se mabapi le dipalo-palo tša baagi ba Osaka, ke palo efe e phagamego kudu ya badudi yeo e kilego ya begwa e dula Osaka ka nako le ge e le efe?
Context:Dipalo tša baagi di ile tša ngwalwa kua Osaka go tloga mathomong a 1873, mathomong a mehla ya Meiji. Go ya ka palo ya batho ya 2005, go be go na le badudi ba 2.628.811 kua Osaka, koketšego ya 30.037 goba 1.2% go tloga ka 2000. Go be go e-na le malapa a 1.280.325 ao a nago le batho ba e ka bago ba 2,1 ka lapeng le lengwe le le lengwe. Bogolo bja badudi e be e le batho ba 11 836 ka km2. Tšhišinyego ya lefase e Kgolo ya Kantō e ile ya baka khudugo e kgolo ya batho go ya Osaka magareng ga 1920 le 1930, gomme motse o ile wa ba motse o mogolo wa Japane ka 1930 ka batho ba 2.453.573, ba feta gaešita le Tokyo, yeo e bego e na le badudi ba 2.070.913. Palo ya badudi e ile ya fihla tlhoreng ya 3.252.340 ka 1940, gomme ya ba le tlhora ya ka morago ga ntwa ya 3.156.222 ka 1965, eupša ya tšwela pele go fokotšega ga e sa le go tloga ka nako yeo, ge badudi ba hudugela metsesetoropong.  Go be go na le bašele ba 144,123 bao ba ngwadišitšwego, dihlopha tše pedi tše kgolo e le tša Korea (60,110) le tša China (39,551) ka 2021. Ikuno, le selete sa yona sa Tsuruhashi, ke legae la yo mongwe wa badudi ba bantši kudu ba ma-Korea kua Japane, ka ma-Korea a Zainichi a 20 397 ao a ngwadišitšwego.",dolly,monolingual,sepedi
1817,Piano ke eng?,dolly,monolingual,sepedi
1818,Botša ngwana kanegelo ka dinosaur yeo e bapalago baseball eupša e swanelwa ke go khutša ka baka la kgobalo,dolly,monolingual,sepedi
1819,"Ke mehuta efe ya mathata mmušong ao AI e ka dirišwago go a rarolla
Context:Ditirišo tše di ka bago gona tša AI mmušong ke tše di nabilego le tše di fapafapanego, Deloitte e nagana gore ""theknolotši ya go tseba dilo e ka feleletša e fetošitše sebopego se sengwe le se sengwe sa mediro ya mmušo"". Mehr o šišinya gore mehuta e tshelelago ya mathata a mmušo a a swanelago bakeng sa dikgopelo tša AI: - Kabelo ya methopo - go swana le moo thekgo ya taolo e nyakegago go phetha mešomo ka lebelo. - Mekgobo e megolo ya tshedimošo - moo e lego e megolo kudu gore bašomi ba ka šoma ka bokgoni gomme mekgobo e mentši ya tshedimošo e ka kopanywa go nea temogo e kgolo. - Tlhaelelo ya ditsebi - go akaretša le moo go ka arabjago dipotšišo tša motheo le moo go ka ithutwago ka ditaba tša maleba. Boemo bjo bo ka bonwago e sa le pele - tsebišo ya histori e dira gore boemo bo bonwe e sa le pele. - Tshepedišo - mešomo yeo e ipoeletšago yeo go yona dilo tšeo di tsenago goba tšeo di tšwago di nago le karabo ya bobedi. - Tshedimošo ya go fapafapana - moo tshedimošo e nago le dibopego tša go fapafapana (go swana le tša pono le tša polelo) gomme e swanetše go akaretšwa ka mehla.",dolly,monolingual,sepedi
1820,Dipolelelo-pele tša boemo bja leratadima di dirwa bjang?,dolly,monolingual,sepedi
1821,Ke dibopego dife tšeo di dirilwego ka mela e otlologilego?,dolly,monolingual,sepedi
1822,"Go tšwa serapeng, mpotše gore ke eng seo e lego sehuba sa bone sa tlhago se setelele kudu lefaseng
Context:Landscape Arch ke legora la tlhago kua Arches National Park, Utah, United States. Ke e nngwe ya dikago tše ditelele tša maswika tša tlhago lefaseng. Lešoba le gare ga a mangwe a mantši tikologong ya Serapa sa Diabolo ka leboa la phaka. Landscape Arch e reeletšwe ke Frank Beckwith yo a nyakišišitšego lefelo ka marega a 1933-1934 bjalo ka moetapele wa leeto la saense la Arches National Monument. Lešoba le ka fihlelelwa ka tsela ya lekgwara ya dikhilomithara tše 1,3.  Mokgatlo wa Natural Arch and Bridge Society (NABS) o lebelela Landscape Arch e le legora la bohlano le letelele kudu la tlhago lefaseng ka moka, ka morago ga magora a mane a China. Ka 2004, sekgoba sa Landscape Arch se ile sa elwa ka 290.1 ft (88.4 m), ±0.8 ft (0.24 m), ka bophagamo bja 77.5 ft (23.6 m). NABS e ile ya lekanya sekgoba sa Kolob Arch yeo e lego e kopana go se nene kua Zion National Park ka 287 ft (87 m) ka 2006.  Ditiragalo tša morago bjale tšeo di begilwego tša go wa ga mafsika di diregile ka bo-1990 ge lefsika le tee le legolo le be le wa ka 1991 gomme ka morago gwa ba le go wa ga mafsika a mangwe a mabedi a magolo ka 1995. Ga e sa le go e-wa mafsika, tsela yeo e lego ka tlase ga leboto e tswaletšwe.",dolly,monolingual,sepedi
1823,Akanya o swanelwa ke go fetša beke o le sehlakahlakeng seo se se nago batho. Ke dilo dife tše 5 tšeo o bego o tla di tliša le wena le gona ka baka la'ng?,dolly,monolingual,sepedi
1824,"Go tšea nako e kaaka'ng gore thoro ya sehlare sa mosetata e mele?
Context:Dipeu tša mosetata ke dipeu tše dinyenyane tša go dikologa tša dimela tše di fapa-fapanego tša mosetata. Ka tlwaelo dipeu di na le bophara bja dimilimithara tše 1 go ya go tše 2 gomme di ka ba le mmala o moserolane o mošweu go ya go o moso. Ke dinoko tše bohlokwa dijong tše dintši tša lefelong leo gomme di ka tšwa go se sengwe sa dimela tše tharo tše di fapafapanego: mustard e ntsho (Brassica nigra), mustard e tshehla (B. juncea) goba mustard e tšhweu (Sinapis alba).  Go šilwa le go tswakanywa ga dipeu le meetse, asene goba diela tše dingwe go tšweletša senoko se serolwana seo se tsebjago e le mustard e lokišeditšwego.  Ka kakaretšo dipeu tša mosetata di tšea matšatši a seswai go ya go a lesome gore di mele ge e ba di bewa ka tlase ga maemo a swanetšego, ao a akaretšago moya o tonyago le mobu o nago le monola.",dolly,monolingual,sepedi
1825,"Ke khamera efe ya pele e se nago seipone ya foreime e tletšego yeo e ilego ya hwetšagala mmarakeng?
Context:Sony e bile ya mathomo go tsebiša khamera ya seipone ya foreime e tletšego, α7, ka 2013.",dolly,monolingual,sepedi
1826,Ngwala kanegelo e kopana ka motho yo a utollago phapoši e utilwego ka ntlong ya gagwe. Kanegelo e swanetše go ba le phetogo ya morero le phetho e kwalago mafelelong.,dolly,monolingual,sepedi
1827,"Go ya ka serapa se, Kennedy o be a e-na le bana ba ba kae ba banyenyane?
Context:Kennedy o belegwe ka February 22, 1932, kua St. Margaret's Hospital karolong ya Dorchester ya Boston, Massachusetts. E be e le yo monyenyane baneng ba senyane ba Joseph Patrick Kennedy le Rose Fitzgerald, e lego ditho tša malapa a tumilego a ma-Ireland a Amerika kua Boston. Ba ile ba bopa o mongwe wa malapa a humilego kudu setšhabeng ka morago ga lenyalo la bona. Bana babo ba seswai e be e le Joseph Jr., John, Rosemary, Kathleen, Eunice, Patricia, Robert le Jean. Mogolo'agwe John o ile a kgopela go ba godfather ya ngwana yo a sa tšwago go belegwa, e lego kgopelo yeo batswadi ba gagwe ba ilego ba e hlompha, le ge ba be ba sa dumelelane le kgopelo ya gagwe ya go bitša ngwana George Washington Kennedy (Ted o belegwe ka letšatši la matswalo la Mopresidente George Washington la bo-200). Ba ile ba reela mošemane leina la mothuši wa tatago bona.",dolly,monolingual,sepedi
1828,"Go tloga lelokelelong la go feta go ya mehuta e fapa-fapanego ya dikoloi tša Tesla. Ngwala dipoelo ka mokgwa wa go aroganywa ka dikoma.
Context:Tesla, Inc. (/ˈtɛslə/ TESS-lə goba /ˈtɛzlə/ TEZ-lə[a]) ke khamphani ya Amerika ya difatanaga le tša maatla a hlwekilego yeo e nago le ntlokgolo kua Austin, Texas, United States. Tesla e hlama le go tšweletša dikoloi tša mohlagase (dikoloi tša mohlagase le dilori), poloko ya mohlagase ka dipeteri go tloga ka gae go ya ka sekala sa mohlagase, diphanele tša letšatši le dithaele tša marulelo a letšatši, le ditšweletšwa le ditirelo tše di tswalanago le tšona. Tesla ke e nngwe ya dikhamphani tše bohlokwa kudu lefaseng gomme go tloga ka 2023, ke motšweletši wa dikoloi yo bohlokwa kudu lefaseng. Ka 2021, khamphani e be e na le thekišo ya lefase ka bophara ya difatanaga tša mohlagase wa dibetri le difatanaga tša mohlagase wa go tsenywa, e thopa 21% ya mmaraka wa difatanaga tša mohlagase wa dibetri (ka go hlweka ga mohlagase) le 14% ya mmaraka wa go tsenywa (o akaretšago difatanaga tša go tsenywa). Ka khamphani ya gagwe ya Tesla Energy, khamphani e tšweletša le go ba mothei yo mogolo wa ditshepedišo tša photovoltaic kua United States. Tesla Energy gape ke e nngwe ya batšweletši ba lefase ka bophara ba ditshepedišo tša poloko ya mohlagase wa dibetri, ka di-gigawatt-diiri tše 3.99 (GWh) tše di hlomilwego ka 2021.  Tesla e ile ya hlongwa ka July 2003 ke Martin Eberhard le Marc Tarpenning e le Tesla Motors. Leina la khamphani ke segopotšo sa mohlami le moentšeneare wa tša mohlagase e lego Nikola Tesla. Ka Febereware 2004, ka tšhelete ya $6.5 milione, Elon Musk o ile a ba motšea-karolo yo mogolo wa khamphani. O hlanketše bjalo ka CEO go tloga ka 2008. Go ya ka Musk, morero wa Tesla ke go thuša go akgofiša go fetela go dinamelwa le matla ao a swarelelago, ao a hwetšwago ka dikoloi tša mohlagase le matla a letšatši. Tesla e ile ya thoma go tšweletša koloi ya yona ya mathomo, koloi ya dipapadi ya Roadster, ka 2008. Se se ile sa latelwa ke Model S sedan ka 2012, Model X SUV ka 2015, Model 3 sedan ka 2017, Model Y crossover ka 2020, le teraka ya Tesla Semi ka 2022. Khamphani e rulagantše go thoma tšweletšo ya Cybertruck e lego teraka ya go rwala merwalo e menyenyane ka 2023. Model 3 ke koloi ya mohlagase ya go rekišwa kudu lefaseng ka bophara, gomme ka June 2021, e bile koloi ya mathomo ya mohlagase go rekiša diyuniti tše 1 milione lefaseng ka bophara. Ditšweletšwa tša Tesla tša ngwaga ka moka wa 2022 e be e le dikoloi tše e ka bago tše dimilione tše 1,31 tša koloi, koketšego ya 40% go feta ngwaga wa pele, le thekišo ya palomoka ya dikoloi tše dimilione tše 3 go tloga ka Agostose 2022. Ka October 2021, thekišo ya Tesla e ile ya fihla $1 trillion, khamphani ya botshelela go dira bjalo historing ya U.S.  Tesla e bile taba ya melato e mmalwa, go hlahlobja ke mmušo, go swawa diphošo ke boraditaba, le dingangišano tša setšhaba tšeo di tšweletšego go tšwa dipolelong le ditirong tša CEO Elon Musk le go tšwa go ditatofatšo tša go itefeletša ga batho bao ba ntšhitšego tshedimošo, go tshelwa ga ditokelo tša bašomi le diphošo ka ditšweletšwa tša bona.",dolly,monolingual,sepedi
1829,"Mokgatlo wa RAND o dira'ng?
Context:RAND Corporation (go tšwa polelwaneng ya ""nyakišišo le tlhabollo"") ke non-partisan American nonprofit global leano nagana tanka le institšute ya dinyakišišo yeo e dirago dinyakišišo le tlhabollo (R&D) ka mehutahuta ya mafapha le diintasteri go akaretšwa tšhireletšo ya setšhaba, tša sešole-tšhireletšo, aerospace, thuto, maphelo a setšhaba, maatla, tikologo (saense ya tikologo, dithuto), ekonomi, saense ya dipolotiki le dikamano tša boditšhabatšhaba, mananeokgoparara, molao le criminology (toka ya bosenyi), anthropology, sociology, leano la leago, saense ya leago, saense ya tlhago, thekenolotši, boentšineere, dipalo, le tšhomišo ya tšona ka melaotshepetšo ya setšhaba, taolo ya setšhaba le ditaba tša taolo ya kgwebo.",dolly,monolingual,sepedi
1830,Ke mehola efe yeo nka e hwetšago ge nka kgona go retolla hlogo ya-ka bjalo ka sekgowa?,dolly,monolingual,sepedi
1831,Nthuše go tla le dikgopolo tše 3 tša kgwebo e mpsha le ka moo nka e thomago,dolly,monolingual,sepedi
1832,"Di-Himalaya di hwetšwa kae?
Context:Himalaya, goba Himalaya (/ˌhɪməˈleɪ.ə, hɪˈmɑːləjə/; Sanskrit: [ɦɪmaːlɐjɐ]; go tšwa go Sanskrit himá 'lehlwa, tšhwaane' le ā-laya 'bodulo, bodulo'), ke thaba ya thaba kua Asia, e aroganya melala ya karolo ya kontinente ya India go tšwa go Plateau ya Tibet. Molokeloke wo o na le tše dingwe tša dithaba tše di phagamego kudu lefaseng, go akaretša le e phagamego kudu, Mount Everest. Dithaba tša Himalaya di na le dithaba tše fetago tše 100 tšeo di lego godimo ga dimithara tše 7200.",dolly,monolingual,sepedi
1833,Ngwala serapa se sekopana mabapi le kamoo phepo e kgomago bophelo bja motho ka gona.,dolly,monolingual,sepedi
1834,Ke'ng seo se dirago gore lephego la sefofane le fofe?,dolly,monolingual,sepedi
1835,Mokgwa o mobotse kudu wa go hlokomela letlalo bošego ke ofe?,dolly,monolingual,sepedi
1836,"Go tšwa lengwalong leo le neilwego, ntšha selo se segolo seo se bopago Jupiter
Context:Jupiter (4.951<unk>5.457 AU (740.7<unk>816.4 milione km; 460.2<unk>507.3 milione mi) go tloga Letšatšing), go 318 MEarth, ke 2,5 ya boima bja dipolanete tše dingwe ka moka di kopantšwe. E bopša kudu ke haetrotšene le heliamo. Phišo e matla ya ka gare ya Jupiter e baka dibopego tša nakwana lebakeng la yona, tše bjalo ka dihlopha tša maru le Lešoba le Legolo le Lehwibidu. Polanete e na le matla a makenete a 4.2<unk>14 Gauss ao a akaretšago 22<unk>29 ya dimilione tša dikhilomithara, e e dira, ka ditsela tše dingwe, selo se segolo kudu ka gare ga Solar System. Jupiter e na le disathalaete tše 95 tšeo di tsebjago. Tše nne tše dikgolo, e lego Ganymede, Callisto, Io le Europa, di bitšwa ngwedi wa Galilea: di bontšha go swana le dipolanete tša lefase, tše bjalo ka go thuthupa ga dithaba-mollo le go ruthela ga ka gare. Ganymede, e lego sathalaete e kgolo kudu ya tshepedišo ya letšatši, ke e kgolo go feta Mercury; Callisto ke e kgolo mo e nyakilego go ba go lekana le yona.",dolly,monolingual,sepedi
