id,prompt,source,task,language
1410,"Gịnị ka ibu ọnụ pụtara?
Context:Ibu ọnụ bụ ịghara iri nri na ịṅụ mmanya mgbe ụfọdụ. Site n'ihe gbasara ahụike, ""ebu ọnụ"" nwere ike ịpụta ọnọdụ metabolic nke onye na-erighị nri n'abalị (lee ""Nri ụtụtụ""), ma ọ bụ ọnọdụ metabolic enwetara mgbe nri gwọchara kpamkpam. Mgbanwe ndị a na- eme n"" ahụ́ mmadụ mgbe onye ahụ na- erighị nri na- amalite mgbe o risịrị nri (nke na- abụkarị mgbe o risịrị nri ruo awa atọ na ọkara).",dolly,monolingual,igbo
1411,"kedu ihe bụ osisi petrified
Context:Osisi petrified, nke a makwaara dị ka osisi petrified (site na Greek oge ochie πέτρα pụtara 'nkume' ma ọ bụ 'nkume'; n'ụzọ nkịtị 'osisi tụgharịrị n'ime nkume'), bụ aha e nyere ụdị osisi pụrụ iche, ihe ndị fọdụrụ na osisi ala. Nkume bụ ihe si n'osisi ma ọ bụ osisi yiri osisi bụ́ nke e ji nkume dochie anya ya site n'ime ka ọ ghọọ mineral nke na-agụnyekarị ime ka ọ ghọọ mineral na iji nkume dochie ya. A na-eji mineral emepụtaghachi ihe ndị mejupụtara mkpụrụ ndụ (ọkachasị silica n'ụdị opal, chalcedony, ma ọ bụ quartz). N'ọnọdụ ụfọdụ, a pụrụ ichekwa akụkụ ụfọdụ nke ihe ndị mejupụtara akpụkpọ ahụ́ mbụ. N'adịghị ka ihe ndị ọzọ e gwupụtara n'ala, bụ́ ndị na-abụkarị ihe ndị e si n'ala wepụta ma ọ bụ ihe ndị e si n'ala wepụta.  Ọ bụ n'ala ala ka osisi ahụ na-agbakọ ma ọ bụrụ na mmiri ma ọ bụ ntụ si n'ugwu mgbawa ahụ ekpuchi ya. Ọnụnọ nke mmiri na-ebelata nnweta nke oxygen nke na-egbochi mmebi nke aerobic site na nje na fungi. Mmiri nwere mineral na-asọba n'ime sediment nwere ike iduga na permineralization, nke na-eme mgbe mineral na-esi na ngwọta na-ejupụta n'ime sel na oghere ndị ọzọ. N'oge a na-agbanwe mkpụrụ ndụ, mgbidi mkpụrụ ndụ nke osisi ahụ na-arụ ọrụ dị ka ihe na-eme ka ihe ndị dị n'ime ya na-agbanwe. Ọ dị mkpa ka e nwee nguzozi n'etiti ire ere nke cellulose na lignin na mineral templating ka e wee chekwaa nkọwa cellular na ikwesị ntụkwasị obi. Ihe ka ukwuu n'ihe ndị dị n'ahụ́ na-etisasịkarị, n'agbanyeghị nke ahụ, ụfọdụ lignin pụrụ ịnọgide. Silica n'ụdị opal-A, nwere ike ịbanye ma banye n'ime osisi ngwa ngwa na gburugburu ebe mmiri na-ekpo ọkụ. Otú ọ dị, a na-ejikọtakarị osisi ndị a kpụrụ akpụ na osisi ndị e liri n'ime ala ndị dị n'akụkụ osimiri ndị dị larịị nakwa n'ebe ndị e nwere idei mmiri ma ọ bụ n'ebe ndị e nwere ugwu mgbawa na ebe ndị e nwere ntụ. A na-akpọ oké ọhịa ebe ihe ndị dị otú ahụ ghọrọ nkume oké ọhịa.",dolly,monolingual,igbo
1412,Ihe mere ndị mmadụ ji enwe mmasị n'igwu mmiri,dolly,monolingual,igbo
1413,Deere mama m na papa m akwụkwọ ozi ma kọwaara ha ihe mere ha ga-eji zụtara m nwa nnụnụ,dolly,monolingual,igbo
1414,"Kedụ ka Elon Musk si tinye aka na Paypal?
Context:Ndị mmadụ ndị mgbasa ozi na-ezo aka dị ka ndị otu PayPal Mafia gụnyere:  Peter Thiel, onye guzobere PayPal na onye bụbu onye isi ndị isi nke a na-akpọ mgbe ụfọdụ ""don"" nke PayPal Mafia Max Levchin, onye guzobere na onye isi teknụzụ na PayPal Elon Musk, onye nchoputa Zip2, onye nchoputa X.com nke jikọtara ya na Confinity iji mepụta PayPal. Musk mechara hiwe SpaceX, soro hiwe Tesla, Inc., soro hiwe OpenAI, Neuralink, hiwe The Boring Company, wee bụrụ onye nwe Twitter, Inc. David O. Sacks, onye bụbu PayPal COO onye mechara hiwe Geni.com na Yammer Scott Banister, onye ndụmọdụ mbụ na onye otu ndị isi na PayPal. Roelof Botha, onye bụbu CFO PayPal onye mechara bụrụ onye mmekọ na onye isi nchịkwa nke ụlọ ọrụ isi obodo Sequoia Capital Steve Chen, onye bụbu injinia PayPal onye so hiwe YouTube. Reid Hoffman, onye bụbu osote onye isi oche onye mechara hiwe LinkedIn ma bụrụ onye na-etinye ego na Facebook, Aviary Ken Howery, onye bụbu CFO PayPal onye ghọrọ onye mmekọ na Funders Fund Chad Hurley, onye bụbu onye mmebe weebụ PayPal onye so na ntọala YouTube Eric M. Jackson, onye dere akwụkwọ The PayPal Wars wee bụrụ onye isi oche nke WND Books na onye guzobere CapLinked Jawed Karim, onye bụbu onye injinia PayPal onye so hiwe YouTube Jared Kopf, onye bụbu PayPal (onye isi na-enyere Peter Thiel aka) onye guzobere Slide, HomeRun na NextRoll Dave McClure, onye bụbu onye isi ahịa ahịa PayPal, nnukwu onye na-etinye ego maka ụlọ ọrụ na-amalite Andrew McCormack, onye nchoputa nke Valar Ventures Luke Nosek, PayPal co-nchoputa na mbụ osote onyeisi oche nke ahịa na atụmatụ, ghọrọ onye òtù ọlụlụ na Founders Fund na Peter Thiel na Ken Howery Keith Rabois, onye bụbu onye isi na PayPal onye mechara rụọ ọrụ na LinkedIn, Slide, Square, Khosla Ventures, na ugbu a na Peter Thiel na Founders Fund, ma tinye ego na Tokbox, Xoom, Slide, LinkedIn, Geni, Room 9 Entertainment, YouTube, na Yelp Jack Selby, onye bụbu osote onye isi oche nke ụlọ ọrụ na mmepe mba ụwa na PayPal onye guzobere Clarium Capital na Peter Thiel, onye mechara bụrụ onye isi njikwa nke Grandmaster Capital Management Premal Shah, onye bụbu onye njikwa ngwaahịa na PayPal, ghọrọ onye isi ntọala nke Kiva.org Russel Simmons, onye bụbu injinia PayPal onye so hiwe Yelp Inc. Jeremy Stoppelman, onye bụbu osote onye isi oche nke teknụzụ na PayPal onye mechara soro Yelp Yishan Wong, onye bụbu onye njikwa injinia na PayPal, mechara rụọ ọrụ na Facebook wee bụrụ onye isi oche nke Reddit",dolly,monolingual,igbo
1415,"Gịnị bụ ịkwọ ụgbọ epeepe?
Context:Ịkwọ ụgbọ epeepe, bụ́ nke a na-akpọkarị ịkwọ ụgbọ epeepe n'Amerịka, bụ egwuregwu a na-eji ụgbọ epeepe agba ọsọ. Ọ dị iche n'egwuregwu ịkwọ ụgbọ mmiri n'ihi na a na-ejikọta ụgbọ mmiri na ụgbọ mmiri site na iji oarlocks, ebe a na-ejikọtaghị ụgbọ mmiri na ụgbọ mmiri. A na-ekewa ịkwọ ụgbọ epeepe ụzọ abụọ: ịkwọ ụgbọ epeepe na ịkwọ ụgbọ epeepe. N'oge a na-agba ịnyịnya, onye ọ bụla na-akwọ ụgbọ mmiri na-eji aka ya abụọ akwọ ụgbọ mmiri abụọ, ebe onye ọ bụla na-akwọ ụgbọ mmiri na-eji aka ya abụọ akwọ ụgbọ mmiri. E nwere ụdị ụgbọ mmiri dị iche iche ndị na-eme egwuregwu pụrụ ịsọ mpi na ha, malite n'ụgbọ mmiri e ji otu onye na-akwọ, ruo n'ụgbọ mmiri e ji ndị na-akwọ ya asatọ na otu onye na-akwọ ya, bụ́ nke a na-akpọ eights. E nwere ọtụtụ ụdị usoro na usoro nke ịgba ọsọ, mana a na-eduzi asọmpi kachasị elu na asọmpi na-agba ọsọ na mmiri mmiri dị jụụ 2 kilomita (1.2 mi) ogologo na ọtụtụ ahịrị akara site na iji buoys.",dolly,monolingual,igbo
1416,"N'iburu n'uche paragraf a banyere ihe ndekọ igwe mmadụ nke Osaka, kedụ ọnụ ọgụgụ kasị elu nke ndị bi n'Osaka e dekọrọ na ha bi n'Osaka n'otu oge?
Context:Edere ọnụọgụ ndị bi na Osaka kemgbe mmalite 1873, na mmalite oge Meiji. Dabere na ngụkọta ndị mmadụ na 2005, e nwere ndị bi na 2,628,811 na Osaka, mmụba nke 30,037 ma ọ bụ 1.2% site na 2000. Enwere ezinụlọ 1,280,325 nwere ihe dịka mmadụ 2.1 n'otu ezinụlọ. Ọnụ ọgụgụ ndị bi na ya bụ mmadụ 11,836 kwa km2. Nnukwu ala ọma jijiji nke Kantō mere ka ọtụtụ mmadụ kwaga Osaka n'agbata afọ 1920 na 1930, obodo ahụ wee bụrụ obodo kachasị ukwuu na Japan na 1930 na mmadụ 2,453,573, karịa ọbụna Tokyo, nke nwere ọnụ ọgụgụ mmadụ 2,070,913. Onu ogugu ndi mmadu ruru 3,252,340 na 1940, ma nweela oge agha nke 3,156,222 na 1965, ma na-aga n'ihu na-ebelata ebe ọ bụ na ndị bi na ya kwagara n'ógbè ndị dịpụrụ adịpụ.  Enwere ndị mba ọzọ 144,123 debanyere aha, ndị otu abụọ kachasị bụ ndị Korea (60,110) na ndị China (39,551) n'afọ 2021. Ikuno, na mpaghara Tsuruhashi ya, bụ ebe obibi nke otu n'ime ndị bi na Korea kachasị ukwuu na Japan, ya na ndị 20,397 Zainichi Korea edebanyere aha.",dolly,monolingual,igbo
1417,Gịnị bụ piano?,dolly,monolingual,igbo
1418,Gwa nwatakịrị akụkọ banyere dinosaur nke na - egwu bọl baseball ma kwụsịtụ n'ihi mmerụ ahụ́ o merụrụ,dolly,monolingual,igbo
1419,"Kedu ụdị nsogbu dị na gọọmentị AI nwere ike iji dozie
Context:Ojiji AI nwere ike iji mee ihe na gọọmentị buru ibu ma dịgasị iche, ebe Deloitte na-atụle na ""teknụzụ ọgụgụ isi nwere ike mechaa gbanwee akụkụ ọ bụla nke ọrụ gọọmentị"". Mehr na-atụ aro na ụdị nsogbu gọọmentị isii kwesịrị ekwesị maka ngwa AI: - Nkesa ego - dịka ebe achọrọ nkwado nchịkwa iji mezue ọrụ ngwa ngwa. - Nnukwu dataset - ebe ndị a buru oke ibu maka ndị ọrụ iji rụọ ọrụ nke ọma na ọtụtụ dataset nwere ike ijikọta iji nye nghọta ka ukwuu. - Ndị ọkachamara ụkọ - gụnyere ebe a pụrụ ịza ajụjụ ndị bụ isi na ebe a pụrụ ịmụta ihe banyere nsogbu niche. - Ihe a pụrụ ịtụ anya ya - ihe ndị mere n'oge gara aga na-eme ka ọnọdụ ahụ bụrụ ihe a pụrụ ịtụ anya ya. - Usoro - arụ ọrụ ugboro ugboro ebe ntinye ma ọ bụ mmepụta nwere azịza ọnụọgụ abụọ. - data dịgasị iche - ebe data na-ewere ụdị dịgasị iche iche (dịka nke anya na asụsụ) na mkpa ka a chịkọtara mgbe niile.",dolly,monolingual,igbo
1420,Olee otú e si eme atụmatụ ihu igwe?,dolly,monolingual,igbo
1421,Olee ụdị ihe e ji ahịrị ndị kwụ ọtọ mee?,dolly,monolingual,igbo
1422,"Site na paragraf ahụ, gwa m ihe bụ nke anọ kachasị ogologo okirikiri okirikiri na ụwa
Context:Landscape Arch bụ eke arch na Arches National Park, Utah, United States. Ọ bụ otu n'ime nkume ndị e ji ụrọ kpụọ bụ́ ndị kasị ogologo n'ụwa. Ọ bụ otu n'ime ọtụtụ ogidi ndị dị n'ógbè Devils Garden nke dị n'ebe ugwu ogige ahụ. A na-akpọ Landscape Arch site n'aka Frank Beckwith onye nyochara mpaghara ahụ n'oge oyi nke 1933-1934 dị ka onye ndu nke nchọpụta sayensị nke Arches National Monument. Enwere ike iru ogwe ahụ site na 0.8 mile (1.3 km) graded gravel trail.  The Natural Arch and Bridge Society (NABS) na-ewere Landscape Arch dị ka nke ise kachasị ogologo na ụwa, mgbe anọ arches na China. N'afọ 2004, a tụrụ oghere nke Landscape Arch na 290.1 ft (88.4 m), ±0.8 ft (0.24 m), na ịdị elu nke 77.5 ft (23.6 m). NABS tụrụ ogologo nke Kolob Arch dị mkpụmkpụ na Zion National Park na 287 ft (87 m) na 2006.  Ihe ndị na-adịbeghị anya e dekọrọ na-ada na 1990s mgbe otu nnukwu slab dara na 1991 na mgbe ahụ abụọ ọzọ nnukwu rockfalls mere na 1995. Ebe ọ bụ na nkume ndị ahụ adaala, e mechiela ụzọ ahụ dị n'okpuru ogidi ahụ.",dolly,monolingual,igbo
1423,"Ka e were ya na ị ga-anọ otu izu n'agwaetiti ndị mmadụ na-adịghị. Olee ihe ise ị ga-eji bịa, gịnịkwa mere ị ga-eji bịa?",dolly,monolingual,igbo
1424,"Ogologo oge hà aṅaa ka mkpụrụ osisi mọstad na-ewe tupu ya awaa?
Context:Mkpụrụ osisi mọstad bụ obere mkpụrụ osisi mọstad ndị dị gburugburu. Mkpụrụ ndị ahụ na-adịkarị ihe dị ka 1 ruo 2 millimeters (0.039 ruo 0.079 na) na dayameta ma nwee ike ịdị na-acha odo odo na-acha ọcha na oji. A na-eji ha esi nri n'ebe dị iche iche n'obodo ndị ahụ. A na-ejikwa ha esi nri n'otu n'ime ahịhịa atọ a na-akpọ: mkpụrụ mọstad ojii (Brassica nigra), mkpụrụ mọstad aja aja (B. juncea), ma ọ bụ mkpụrụ mọstad ọcha (Sinapis alba).  A na-egweri mkpụrụ osisi ahụ ma gwakọta ha na mmiri, mmanya ma ọ bụ ihe ndị ọzọ na-agbaze agbaze, ha na-aghọ mkpụrụ osisi mustard na-acha odo odo.  Mkpụrụ osisi mọstad na-ewe ihe dị ka ụbọchị asatọ ma ọ bụ iri tupu ya etoo ma ọ bụrụ na e debe ya n'ebe kwesịrị ekwesị, nke gụnyere ebe oyi na-atụ na ala mmiri na-adịghị.",dolly,monolingual,igbo
1425,"Kedu igwefoto na-enweghị enyo zuru oke nke mbụ dị n'ahịa?
Context:Sony bụ onye mbụ webatara igwefoto enweghị enyo zuru oke, α7, na 2013.",dolly,monolingual,igbo
1426,Dee akụkọ dị mkpirikpi banyere onye chọtara ụlọ zoro ezo n'ụlọ ha. Akụkọ ahụ kwesịrị ịgụnye mgbanwe n'akụkọ ihe mere eme na mkpebi doro anya ná ngwụsị.,dolly,monolingual,igbo
1427,"Dabere na paragraf a, ụmụnne ndị nwoke na ndị nwanyị ole ka Kennedy nwere?
Context:A mụrụ Kennedy na February 22, 1932, na St. Margaret's Hospital na ngalaba Dorchester nke Boston, Massachusetts. Ọ bụ nke ọdụdụ n'ime ụmụ itoolu nke Joseph Patrick Kennedy na Rose Fitzgerald, ndị otu ezinụlọ ama ama ama nke Irish American na Boston. Ha ghọrọ otu n'ime ezinụlọ ndị kasị baa ọgaranya ná mba ahụ mgbe ha lụsịrị. Ụmụnne ya asatọ bụ Joseph Jr., John, Rosemary, Kathleen, Eunice, Patricia, Robert, na Jean. Nwanne ya nwoke nke okenye John rịọrọ ka ọ bụrụ nna nna nke nwa amụrụ ọhụrụ, arịrịọ ndị mụrụ ya kwanyeere ùgwù, ọ bụ ezie na ha ekwenyeghị na arịrịọ ya ịkpọ nwa ahụ George Washington Kennedy (A mụrụ Ted n'ụbọchị ncheta ọmụmụ 200 nke Onye isi ala George Washington). Ha gụrụ nwa ahụ aha onye na-enyere nna ha aka.",dolly,monolingual,igbo
1428,"Site na ndepụta njem gaa n'ụdị dị iche iche nke ụgbọ ala Tesla. Depụta nsonaazụ ya n'ụdị nkewapụrụ site na comma.
Context:Tesla, Inc. (/ˈtɛslə/ TESS-lə ma ọ bụ /ˈtɛzlə/ TEZ-lə[a]) bụ ụlọ ọrụ ụgbọ ala nke mba America na ụlọ ọrụ ike dị ọcha nke dị na Austin, Texas, United States. Tesla na-emepụta ma na-arụpụta ụgbọala eletrik (ụgbọala eletrik na ụgbọala), nchekwa batrị site n'ụlọ ruo grid-scale, ogwe anyanwụ na solar roof tiles, na ngwaahịa na ọrụ ndị metụtara ya. Tesla bụ otu n'ime ụlọ ọrụ kachasị baa uru n'ụwa ma bụrụkwa, site na 2023, onye na-emepụta ụgbọ ala kachasị baa uru n'ụwa. N'afọ 2021, ụlọ ọrụ ahụ nwere ahịa ụgbọ ala eletrik batrị na ụgbọ ala eletriki plug-in kachasị n'ụwa niile, na-ejide 21% nke ahịa batrị-eletriki (ọkụ eletrik) na 14% nke ahịa plug-in (nke gụnyere plug-in ngwakọ). Site na ụlọ ọrụ Tesla Energy, ụlọ ọrụ ahụ na-emepe ma bụrụ nnukwu onye nrụnye nke sistemụ fotovoltaic na United States. Tesla Energy bụkwa otu n'ime ndị na-eweta sistemụ nchekwa ike batrị kachasị ukwuu n'ụwa, yana 3.99 gigawatt-hours (GWh) arụnyere na 2021.  E guzobere Tesla na July 2003 site n'aka Martin Eberhard na Marc Tarpenning dị ka Tesla Motors. Aha ụlọ ọrụ ahụ bụ ụtụ nye onye nchoputa na injinia eletriki Nikola Tesla. Na Febụwarị 2004, site na itinye ego $ 6.5 nde, Elon Musk ghọrọ onye kachasị nwee ụlọ ọrụ ahụ. O jere ozi dịka onye isi oche kemgbe afọ 2008. Dabere na Musk, ebumnuche nke Tesla bụ inye aka mee ka mbugharị gaa njem na ume na-adịgide adịgide, nke a na-enweta site na ụgbọ ala eletrik na ike anyanwụ. Tesla bidoro imepụta ụdị ụgbọala mbụ ya, ụgbọala egwuregwu Roadster, n'afọ 2008. Nke a sochiri Model S sedan na 2012, Model X SUV na 2015, Model 3 sedan na 2017, Model Y crossover na 2020, na Tesla Semi ụgbọala na 2022. Ụlọ ọrụ ahụ na-ezube ịmalite mmepụta nke Cybertruck obere ụgbọala na-adọkpụ na 2023. Model 3 bụ ụgbọ ala eletriki plug-in kacha ere ahịa n'ụwa niile, na, na June 2021, ghọrọ ụgbọ ala eletriki mbụ rere 1 nde nkeji n'ụwa niile. Ntinye afọ zuru ezu nke Tesla na 2022 bụ ihe dị ka ụgbọala nde 1.31, mmụba 40% karịa afọ gara aga, na ngụkọta ngụkọta ruru ụgbọala nde 3 dịka nke Ọgọst 2022. N'ọnwa Ọktoba 2021, ahịa ahịa Tesla ruru $ 1 puku ijeri, ụlọ ọrụ nke isii iji mee nke ahụ na akụkọ ntolite US.  Tesla abụrụla isiokwu nke ọtụtụ ikpe, nyocha gọọmentị, nkatọ ndị nta akụkọ, na esemokwu ọha na eze sitere na nkwupụta na omume nke CEO Elon Musk na site na ebubo nke mmegwara whistleblower, mmebi iwu nke ndị ọrụ, na ntụpọ na ngwaahịa ha.",dolly,monolingual,igbo
1429,"Gịnị ka RAND Corporation na-eme?
Context:RAND Corporation (site n'okwu ahụ bụ ""nyocha na mmepe"") bụ onye na-abụghị onye na-abụghị onye America na-abụghị uru na-eche echiche na ụlọ ọrụ nyocha nke na-eme nnyocha na mmepe (R & D) n'ọtụtụ ubi na ụlọ ọrụ gụnyere nchekwa mba, agha-nchebe, aerospace, agụmakwụkwọ, ahụike ọha na eze, ike, gburugburu ebe obibi (sayensị gburugburu ebe obibi, ọmụmụ), akụnụba, sayensị ndọrọ ndọrọ ndọrọ ọchịchị na mmekọrịta mba ụwa, akụrụngwa, iwu na mpụ (ikpe ikpe mpụ), anthropology, sociology, iwu ọha na eze, sayensị mmekọrịta mmadụ na ibe ya, sayensị okike, teknụzụ, injinịa, mgbakọ na mwepụ, na ngwa ha na iwu ọha na eze, nchịkwa ọha na eze, na nsogbu nchịkwa azụmahịa.",dolly,monolingual,igbo
1430,Olee uru ọ ga-abara m ma m na-atụgharị isi m ka à ga-asị na m bụ owl?,dolly,monolingual,igbo
1431,Nyere m aka ịchọta echiche atọ maka azụmaahịa ọhụrụ na otu m ga-esi malite ya,dolly,monolingual,igbo
1432,"Ebee ka ugwu Himalaya dị?
Context:Ugwu Himalaya, ma ọ bụ Himalaya (/ˌhɪməˈleɪ.ə, hɪˈmɑːləjə/; Sanskrit: [ɦɪmaːlɐjɐ]; site na Sanskrit himá'snow, frost', na ā-laya 'ebe obibi, ebe obibi'), bụ ugwu ugwu dị n'Eshia, na-ekewapụta ala dị larịị nke India site na Tibetan Plateau. Ugwu ndị kasị elu n'ụwa dị n'ebe ahụ, nke kasị elu n'ime ha bụ Ugwu Everest. Ihe karịrị 100 ọnụ ọnụ ugwu ndị dị elu karịa 7,200 m (23,600 ft) dị na Himalaya.",dolly,monolingual,igbo
1433,Dee paragraf dị mkpirikpi banyere mmetụta nri na-enwe n'ahụ ike mmadụ.,dolly,monolingual,igbo
1434,Gịnị na-eme ka nku ụgbọelu felie?,dolly,monolingual,igbo
1435,Gịnị bụ usoro nlekọta anụ ahụ kasị mma e ji eme ihe n'abalị?,dolly,monolingual,igbo
1436,"Site n'ebe e depụtara n'elu, chọpụta ihe ndị bụ́ isi mejupụtara Jupita
Context:Jupiter (4.951<unk>5.457 AU (740.7<unk>816.4 nde km; 460.2<unk>507.3 nde mi) site na Sun), na 318 MEarth, bụ 2.5 ugboro uka nke mbara ala ndị ọzọ niile jikọtara ọnụ. Ihe mejupụtara ya n'ụzọ dị ukwuu bụ hydrogen na helium. Oké okpomọkụ dị na Jupita na-eme ka e nwee ihe ndị na-adịgide adịgide n'ikuku ya, dị ka ụyọkọ ígwé ojii na Great Red Spot. Obodo a nwere magnetosphere siri ike nke 4.2<unk>14 Gauss nke gbatịrị 22<unk>29 nde km, na-eme ka ọ bụrụ, n'akụkụ ụfọdụ, nnukwu ihe dị na Solar System. Jupita nwere kpakpando iri itoolu na ise a maara. A na-akpọ anọ ndị kasị ibu, Ganymede, Callisto, Io, na Europa, ọnwa Galilean: ha na-egosi myirịta na mbara ala ndị dị n'elu ala, dị ka ugwu mgbawa na ikpo ọkụ dị n'ime. Ganymede, nke kasị ibu na mbara igwe, buru ibu karịa Mercury; Callisto fọrọ nke nta ka o buru ibu.",dolly,monolingual,igbo
