id,prompt,source,task,language
2210,"Kufunga kunamaanisha nini?
Context:Kufunga ni kujiepusha na kula na wakati mwingine kunywa. Kutokana na muktadha wa kisaikolojia tu, ""kufunga"" kunaweza kurejelea hali ya kimetaboliki ya mtu ambaye hajala usiku kucha (tazama ""Chakula cha asubuhi""), au hali ya kimetaboliki iliyofikiwa baada ya kumeng'enya kabisa na kunyonya chakula. Mabadiliko ya kimetaboliki katika hali ya kufunga huanza baada ya kunyonya chakula (kwa kawaida saa 3 hadi 5 baada ya kula).",dolly,monolingual,swahili
2211,"mbao iliyochongoka ni nini
Context:Mti Petrified, pia inajulikana kama mti petrified (kutoka Kigiriki ya kale πέτρα maana'mwamba' au 'jiwe'; literally'mti akageuka kuwa jiwe'), ni jina aliyopewa aina maalum ya mbao fossilized, mabaki fossilized ya mimea ya ardhi. Petrifaction ni matokeo ya mti au mimea kama mti kuwa na kubadilishwa na jiwe kupitia mchakato wa madini ambayo mara nyingi ni pamoja na permineralization na uingizwaji. Vifaa vya kikaboni vinavyofanyiza kuta za chembe vimeongezwa madini (hasa silika katika namna ya opali, kalkedoni, au kwartzi). Katika visa fulani, muundo wa awali wa tishu ya shina laweza kuhifadhiwa kwa sehemu. Tofauti na visukuku vingine vya mimea, ambavyo kwa kawaida ni michoro au michubuko, mbao iliyochongoka ni mfano wa vitu vya asili vya kikaboni.  Mchakato wa kuchanganyika hutukia chini ya ardhi, wakati mbao inapozikwa ndani ya maji au majivu ya volkano. Kuwapo kwa maji hupunguza kupatikana kwa oksijeni ambayo huzuia kuoza kwa bakteria na kuvu. Maji yenye madini yanayotiririka kupitia matope yanaweza kusababisha madini ya kudumu, ambayo hutokea madini yanapotoka kwenye suluhisho na kujaza ndani ya seli na nafasi nyingine tupu. Wakati huo, kuta za chembe za mmea hufanyiza kiolezo cha madini. Kuna haja ya kuwa na usawa kati ya kuoza kwa selulosi na lignin na mineral templating kwa maelezo ya seli kuhifadhiwa kwa uaminifu. Mengi ya vitu hai mara nyingi huvunjika, hata hivyo baadhi ya lignin inaweza kubaki. Silika katika mfumo wa opal-A, inaweza kuingiza na kupenya kuni kwa haraka katika mazingira ya chemchemi ya joto. Hata hivyo, kwa kawaida mbao zilizochimbuliwa zinahusianishwa na miti iliyozikwa katika matope yenye chembechembe ndogo-ndogo ya delta na nyanda za mafuriko au lahar za volkeno na sakafu za majivu. Msitu ambao vitu hivyo vimekuwa mawe huitwa msitu wenye mawe.",dolly,monolingual,swahili
2212,Kwa nini watu hufurahia kuteleza,dolly,monolingual,swahili
2213,Andika barua kwa mama na baba yangu kuwaeleza kwa nini wanapaswa kuninunulia kasa wa kipenzi,dolly,monolingual,swahili
2214,"Elon Musk alihusikaje na Paypal?
Context:Watu ambao vyombo vya habari vinawataja kama wanachama wa PayPal Mafia ni pamoja na:  Peter Thiel, mwanzilishi wa PayPal na mkurugenzi mtendaji wa zamani ambaye wakati mwingine hujulikana kama ""don"" wa PayPal Mafia Max Levchin, mwanzilishi na afisa mkuu wa teknolojia katika PayPal Elon Musk, mwanzilishi mwenza wa Zip2, mwanzilishi wa X.com ambayo iliungana na Confinity kuunda PayPal. Baadaye Musk alianzisha SpaceX, alianzisha Tesla, Inc., alianzisha OpenAI, Neuralink, alianzisha The Boring Company, na akawa mmiliki wa Twitter, Inc. David O. Sacks, zamani PayPal COO ambaye baadaye ilianzishwa Geni.com na Yammer Scott Banister, mshauri wa mapema na mshiriki wa bodi katika PayPal. Roelof Botha, zamani PayPal CFO ambaye baadaye akawa mshirika na Mkurugenzi Mtendaji wa kampuni ya mtaji wa mradi Sequoia Capital Steve Chen, mhandisi wa zamani wa PayPal ambaye alishiriki kuanzisha YouTube. Reid Hoffman, aliyekuwa makamu wa rais mtendaji ambaye baadaye alianzisha LinkedIn na alikuwa mwekezaji wa mapema katika Facebook, Aviary Ken Howery, zamani PayPal CFO ambaye akawa mshirika katika waanzilishi Fund Chad Hurley, mtengenezaji wa zamani wa wavuti wa PayPal ambaye alishirikiana kuanzisha YouTube Eric M. Jackson, ambaye aliandika kitabu The PayPal Wars na akawa afisa mkuu mtendaji wa WND Books na mwanzilishi mwenza wa CapLinked Jawed Karim, mhandisi wa zamani wa PayPal ambaye alishiriki kuanzisha YouTube Jared Kopf, zamani PayPal (msaidizi mtendaji wa Peter Thiel) ambaye alianzisha Slide, HomeRun na NextRoll Dave McClure, zamani PayPal mkurugenzi wa masoko, super malaika mwekezaji kwa ajili ya makampuni kuanza Andrew McCormack, mwanzilishi mwenza wa Valar Ventures Luke Nosek, mwanzilishi mwenza wa PayPal na makamu wa rais wa zamani wa masoko na mkakati, akawa mshirika katika Mfuko wa Waanzilishi na Peter Thiel na Ken Howery Keith Rabois, mtendaji wa zamani katika PayPal ambaye baadaye alifanya kazi katika LinkedIn, Slide, Square, Khosla Ventures, na kwa sasa na Peter Thiel katika Mfuko wa Waanzilishi, na kuwekeza kibinafsi katika Tokbox, Xoom, Slide, LinkedIn, Geni, Chumba cha Burudani cha 9, YouTube, na Yelp Jack Selby, Makamu wa Rais wa zamani wa maendeleo ya kampuni na kimataifa katika PayPal ambaye alianzisha Clarium Capital na Peter Thiel, baadaye akawa mkurugenzi mtendaji wa Grandmaster Capital Management Premal Shah, meneja wa zamani wa bidhaa katika PayPal, akawa rais mwanzilishi wa Kiva.org Russell Simmons, mhandisi wa zamani wa PayPal ambaye alishirikiana na Yelp Inc. Jeremy Stoppelman, aliyekuwa makamu wa rais wa teknolojia katika PayPal ambaye baadaye alishirikiana na Yelp Yishan Wong, meneja wa zamani wa uhandisi katika PayPal, baadaye alifanya kazi katika Facebook na akawa Mkurugenzi Mtendaji wa Reddit",dolly,monolingual,swahili
2215,"Kuvuta makasia ni nini?
Context:Mashindano ya kuvuta makasia, ambayo mara nyingine huitwa mashindano ya mabaharia nchini Marekani, ni mashindano ya mashua zinazoendesha makasia. Inatofautiana na michezo ya kuogelea kwa sababu makasia ya kuogelea huunganishwa kwenye mashua kwa kutumia mihimili ya makasia, wakati makasia hayaunganishwi kwenye mashua. Mashindano ya kupiga makasia hugawanywa katika aina mbili: kupiga makasia na kupiga makasia. Wakati wa kupiga makasia, kila mtu hubeba makasia mawili - moja katika kila mkono, huku kila mtu akisafiri kwa makasia kwa mikono yote miwili. Kuna aina kadhaa za mashua ambazo wanariadha wanaweza kushindana, kuanzia mashua za aina moja, zinazoendeshwa na mtu mmoja, hadi mashua za aina ya shell zenye wanamaji wanane na mtu mmoja anayeongoza mashua, zinazoitwa eights. Kuna aina mbalimbali ya aina ya kozi na muundo wa mashindano, lakini wengi wasomi na michuano ya ngazi ya mbio ni uliofanywa juu ya maji ya utulivu kozi 2 kilomita (1.2 mi) kwa muda mrefu na viwanja kadhaa alama kwa kutumia buoys.",dolly,monolingual,swahili
2216,"Kwa kuzingatia aya hii kuhusu idadi ya watu wa Osaka, ni idadi gani kubwa zaidi ya wakazi iliyowahi kurekodiwa kuishi Osaka wakati wowote?
Context:Idadi ya wakazi imerekodiwa huko Osaka tangu 1873, mwanzoni mwa enzi ya Meiji. Kulingana na sensa ya 2005, kulikuwa na wakazi 2,628,811 katika Osaka, ongezeko la 30,037 au 1.2% kutoka 2000. Kulikuwa na kaya 1,280,325 na takriban watu 2.1 kwa kila kaya. Kiasi cha watu kilikuwa 11,836 watu kwa km2. Tetemeko kubwa la ardhi la Kantō lilisababisha uhamiaji mkubwa wa watu kwenda Osaka kati ya 1920 na 1930, na jiji hilo likawa jiji kubwa zaidi la Japani mnamo 1930 na watu 2,453,573, wakizidi hata Tokyo, ambayo ilikuwa na idadi ya watu 2,070,913. Idadi ya watu ilifikia kilele cha 3,252,340 mnamo 1940, na ilikuwa na kilele cha baada ya vita cha 3,156,222 mnamo 1965, lakini iliendelea kupungua tangu wakati huo, kwani wakaazi walihamia vitongoji.  Kulikuwa na wageni 144,123 waliosajiliwa, vikundi viwili vikubwa kuwa Kikorea (60,110) na Wachina (39,551) mwaka 2021. Ikuno, na wilaya yake ya Tsuruhashi, ni nyumbani kwa moja ya idadi kubwa ya wakazi wa Korea nchini Japani, na 20,397 waliosajiliwa WaKorea wa Zainichi.",dolly,monolingual,swahili
2217,Piano ni nini?,dolly,monolingual,swahili
2218,Mwambie mtoto hadithi kuhusu dinosaur anayecheza besiboli lakini analazimika kupumzika kwa sababu ya jeraha,dolly,monolingual,swahili
2219,"Ni aina gani ya matatizo katika serikali inaweza kutumika AI kutatua
Context:Matumizi ya uwezo wa AI katika serikali ni pana na mbalimbali, na Deloitte kuzingatia kwamba ""teknolojia utambuzi inaweza hatimaye mapinduzi kila nyanja ya shughuli za serikali"". Mehr anapendekeza kwamba aina sita za matatizo ya serikali yanafaa kwa ajili ya maombi ya AI: - Ugawaji wa rasilimali - kama vile ambapo msaada wa kiutawala inahitajika kukamilisha kazi kwa kasi zaidi. - kubwa seti data - ambapo haya ni kubwa mno kwa wafanyakazi kufanya kazi kwa ufanisi na seti nyingi data inaweza kuwa pamoja ili kutoa ufahamu zaidi. - Wataalam upungufu - ikiwa ni pamoja na ambapo maswali ya msingi inaweza kujibiwa na masuala niche inaweza kujifunza. - Hali inayoweza kutabiriwa - data ya kihistoria hufanya hali inayoweza kutabiriwa. - Utaratibu - kazi kurudia ambapo pembejeo au pato na jibu binary. - Data mbalimbali - ambapo data inachukua aina mbalimbali za aina (kama vile visual na lugha) na inahitaji kuwa muhtasari mara kwa mara.",dolly,monolingual,swahili
2220,Utabiri wa hali ya hewa hufanywaje?,dolly,monolingual,swahili
2221,Ni maumbo gani yaliyofanyizwa kwa mistari iliyo sawa?,dolly,monolingual,swahili
2222,"Kutoka kwa aya, niambie ni nini nne ndefu zaidi ya asili arch katika dunia
Context:Landscape Arch ni mwinuko wa asili katika Arches National Park, Utah, Marekani. Ni mojawapo ya minara ya mawe mirefu zaidi ulimwenguni. Mwamba huo ni mmoja kati ya miamba mingi katika eneo la Devils Garden lililo kaskazini mwa mbuga hiyo. Landscape Arch alipewa jina na Frank Beckwith ambaye alichunguza eneo hilo katika majira ya baridi ya 1933-1934 kama kiongozi wa Arches National Monument safari ya kisayansi. Arch inaweza kufikiwa na 0.8 mi (1.3 km) graded mchanga njia.  Shirika la Natural Arch and Bridge Society (NABS) linaona Landscape Arch kuwa ukuta wa tano mrefu zaidi ulimwenguni, baada ya ukuta wa nne nchini China. Mnamo mwaka 2004, span ya Landscape Arch ilipimwa kuwa 290.1 ft (88.4 m), ±0.8 ft (0.24 m), na urefu wa 77.5 ft (23.6 m). NABS ilipima urefu wa Kolob Arch iliyo fupi kidogo katika Hifadhi ya Taifa ya Sayuni kwa futi 287 (mita 87) mnamo 2006.  Matukio ya hivi karibuni yaliyorekodiwa ya maporomoko ya mawe yalitokea katika miaka ya 1990 wakati slab moja kubwa ilipoanguka mnamo 1991 na kisha maporomoko mawili makubwa ya mawe yalitokea mnamo 1995. Tangu maporomoko ya mawe, njia iliyo chini ya mwinuko imefungwa.",dolly,monolingual,swahili
2223,Wazia kwamba unapaswa kukaa juma moja kwenye kisiwa kisicho na watu. Ni vitu gani 5 ambavyo ungechukua na kwa nini?,dolly,monolingual,swahili
2224,"Inachukua muda gani kwa mbegu ya haradali kuchipuka?
Context:Mbegu ya haradali ni mbegu ndogo za mviringo za mimea mbalimbali ya haradali. Kwa kawaida mbegu hizo huwa na kipenyo cha milimeta 1 hadi 2 na zinaweza kuwa na rangi ya manjano nyeupe hadi nyeusi. Ni vikolezo muhimu katika vyakula vingi vya eneo hilo na huenda vinatokana na mimea mitatu tofauti: haradali nyeusi (Brassica nigra), haradali kahawia (B. juncea), au haradali nyeupe (Sinapis alba).  Mbegu hizo zinapoharibiwa na kuchanganywa na maji, siki, au umajimaji mwingine hutokeza mchuzi wa manjano unaoitwa haradali iliyotayarishwa.  Kwa kawaida mbegu ya haradali huchukua siku nane hadi kumi kuota ikiwa imewekwa katika mazingira yanayofaa, ambayo yanatia ndani mazingira baridi na udongo wenye unyevunyevu.",dolly,monolingual,swahili
2225,"Ni kamera gani isiyo na kioo ya picha kamili iliyopatikana kwa mara ya kwanza sokoni?
Context:Sony alikuwa wa kwanza kuanzisha full-frame mirrorless kamera, α7, katika 2013.",dolly,monolingual,swahili
2226,Andika hadithi fupi kuhusu mtu ambaye hugundua chumba kilichofichwa katika nyumba yao. Hadithi hiyo yapaswa kutia ndani mgeuko-mageuko wa hadithi na azimio lililo wazi mwishoni.,dolly,monolingual,swahili
2227,"Kulingana na fungu hili, Kennedy alikuwa na ndugu na dada wachanga wangapi?
Context:Kennedy alizaliwa Februari 22, 1932, katika Hospitali ya St. Margaret katika sehemu ya Dorchester ya Boston, Massachusetts. Alikuwa mdogo wa watoto tisa wa Joseph Patrick Kennedy na Rose Fitzgerald, wanachama wa familia mashuhuri ya Ireland ya Amerika huko Boston. Walikuwa mojawapo ya familia tajiri zaidi katika taifa hilo baada ya ndoa yao. Ndugu zake wanane walikuwa Joseph Jr., John, Rosemary, Kathleen, Eunice, Patricia, Robert, na Jean. Ndugu yake mkubwa John aliuliza kuwa godfather wa mtoto mchanga, ombi wazazi wake kuheshimiwa, ingawa hawakubaliana na ombi lake kwa jina mtoto George Washington Kennedy (Ted alizaliwa juu ya Rais George Washington ya 200th kuzaliwa). Walimpa mvulana huyo jina la msaidizi wa baba yao.",dolly,monolingual,swahili
2228,"Kutoka orodha ya kifungu chini ya mifano mbalimbali ya gari Tesla. Orodha ya matokeo katika comma kutengwa format.
Context:Tesla, Inc. (/ˈtɛslə/ TESS-lə au /ˈtɛzlə/ TEZ-lə[a]) ni kampuni ya kimataifa ya magari na nishati safi yenye makao makuu huko Austin, Texas, Marekani. Tesla hubuni na kutengeneza magari ya umeme (magari na malori ya umeme), uhifadhi wa nishati ya betri kutoka nyumbani hadi kiwango cha gridi, paneli za jua na vigae vya paa za jua, na bidhaa na huduma zinazohusiana. Tesla ni moja ya makampuni yenye thamani zaidi duniani na ni, kama ya 2023, mtengenezaji wa magari yenye thamani zaidi duniani. Mnamo mwaka wa 2021, kampuni hiyo ilikuwa na mauzo mengi zaidi ulimwenguni ya magari ya umeme ya betri na magari ya umeme ya kuziba, ikichukua 21% ya soko la umeme wa betri (umeme safi) na 14% ya soko la kuziba (ambalo linajumuisha mseto wa kuziba). Kupitia kampuni tanzu yake Tesla Energy, kampuni hiyo inaendeleza na ni msanidi mkuu wa mifumo ya photovoltaic nchini Marekani. Tesla Energy pia ni mmoja wa wauzaji wakubwa wa ulimwengu wa mifumo ya kuhifadhi nishati ya betri, na 3.99 gigawatt-saa (GWh) iliyosanikishwa mnamo 2021.  Tesla ilianzishwa mnamo Julai 2003 na Martin Eberhard na Marc Tarpenning kama Tesla Motors. Jina la kampuni ni heshima kwa mvumbuzi na mhandisi wa umeme Nikola Tesla. Mnamo Februari 2004, kupitia uwekezaji wa dola milioni 6.5, Elon Musk akawa mbia mkubwa wa kampuni hiyo. Ametumikia kama Mkurugenzi Mtendaji tangu 2008. Kulingana na Musk, kusudi la Tesla ni kusaidia kuharakisha mabadiliko ya usafirishaji endelevu na nishati, inayopatikana kupitia magari ya umeme na nishati ya jua. Tesla ilianza uzalishaji wa mtindo wake wa kwanza wa gari, gari la michezo la Roadster, mnamo 2008. Hii ilifuatiwa na Model S sedan mnamo 2012, Model X SUV mnamo 2015, Model 3 sedan mnamo 2017, Model Y crossover mnamo 2020, na lori la Tesla Semi mnamo 2022. Kampuni hiyo ina mpango wa kuanza uzalishaji wa Cybertruck mwanga-kazi pickup lori katika 2023. Model 3 ni gari la umeme linalouzwa zaidi ulimwenguni, na mnamo Juni 2021, ikawa gari la kwanza la umeme kuuza vitengo milioni 1 ulimwenguni. Uwasilishaji wa mwaka mzima wa 2022 wa Tesla ulikuwa karibu magari milioni 1.31, ongezeko la 40% ikilinganishwa na mwaka uliopita, na mauzo ya jumla yalifikia magari milioni 3 kufikia Agosti 2022. Mnamo Oktoba 2021, mtaji wa soko la Tesla ulifikia dola trilioni 1, kampuni ya sita kufanya hivyo katika historia ya Marekani.  Tesla imekuwa mada ya mashtaka kadhaa, ukaguzi wa serikali, ukosoaji wa uandishi wa habari, na utata wa umma unaotokana na taarifa na vitendo vya Mkurugenzi Mtendaji Elon Musk na kwa madai ya kulipiza kisasi, ukiukaji wa haki za wafanyikazi, na kasoro na bidhaa zao.",dolly,monolingual,swahili
2229,"Kampuni ya RAND hufanya nini?
Context:RAND Corporation (kutoka kwa kifungu ""utafiti na maendeleo"") ni American nonpartisan lisilo la faida ya kimataifa sera think tank na taasisi ya utafiti ambayo inafanya utafiti na maendeleo (R & D) katika nyanja nyingi na viwanda ikiwa ni pamoja na usalama wa taifa, kijeshi-ulinzi, anga, elimu, afya ya umma, nishati, mazingira (sayansi ya mazingira, masomo), uchumi, sayansi ya siasa na mahusiano ya kimataifa, miundombinu, sheria na criminology (haki ya jinai), anthropology, sociology, sera ya kijamii, sayansi ya jamii, sayansi ya asili, teknolojia, uhandisi, hisabati, na matumizi yao juu ya sera ya umma, utawala wa umma, na masuala ya utawala wa biashara.",dolly,monolingual,swahili
2230,Kuna manufaa gani ikiwa ningeweza kugeuza kichwa changu kama Bundi?,dolly,monolingual,swahili
2231,Nisaidieni kupata mawazo matatu ya biashara mpya na jinsi ninavyoweza kuianzisha,dolly,monolingual,swahili
2232,"Milima ya Himalaya iko wapi?
Context:Himalaya, au Himalaya (/ˌhɪməˈleɪ.ə, hɪˈmɑːləjə/; Sanskrit: [ɦɪmaːlɐjɐ]; kutoka Sanskrit himá 'barafu, baridi', na ā-laya'makao, makao'), ni safu ya milima katika Asia, kutenganisha tambarare ya bara la India kutoka Tibet Plateau. Eneo hilo lina baadhi ya vilele vya milima vilivyo juu zaidi duniani, kutia ndani kilele cha Mlima Everest. Milima ya Himalaya ina vilele zaidi ya 100 vyenye urefu unaozidi meta 7,200.",dolly,monolingual,swahili
2233,Andika fungu fupi kuhusu athari za lishe kwa afya ya binadamu.,dolly,monolingual,swahili
2234,Ni nini hufanya bawa la ndege liruke?,dolly,monolingual,swahili
2235,Ni utaratibu gani bora wa kutunza ngozi usiku?,dolly,monolingual,swahili
2236,"Kutoka kwa kifungu kilichotolewa, chukua utungaji wa nyenzo kuu ya Jupita
Context:Jupita (4.951<unk>5.457 AU (740.7<unk>816.4 milioni km; 460.2<unk>507.3 milioni mi) kutoka kwa Jua), katika 318 MEarth, ni mara 2.5 ya wingi wa sayari nyingine zote pamoja. Chembe hizo hufanyizwa hasa na hidrojeni na heli. Joto kali la ndani ya Jupita hutokeza vitu visivyo vya kawaida katika angahewa lake, kama vile mawingu na ile doa kubwa jekundu. Sayari ina magnetosphere yenye nguvu ya 4.2<unk>14 Gauss ambayo inaenea kilomita milioni 22<unk>29, na kuifanya, kwa njia fulani, kitu kikubwa zaidi katika Mfumo wa Jua. Jua lina sayari 95 zinazojulikana. Zile nne kubwa zaidi, Ganymede, Callisto, Io, na Europa, huitwa miezi ya Galilaya: zinaonyesha ufanani na sayari za kidunia, kama vile volkano na joto la ndani. Ganymede, mwezi mkubwa zaidi katika Mfumo wa Jua, ni mkubwa kuliko Merkuri; Callisto ni karibu kubwa vilevile.",dolly,monolingual,swahili
2237,"Meli ya vita ya Bismarck ilikuwa nini?
Context:Bismarck ilikuwa ya kwanza kati ya meli mbili za kivita za daraja la Bismarck zilizojengwa kwa ajili ya jeshi la Kriegsmarine la Ujerumani. Meli hiyo iliyoitwa kwa jina la Kansela Otto von Bismarck, iliwekwa kwenye kiwanda cha meli cha Blohm & Voss huko Hamburg mnamo Julai 1936 na kuzinduliwa mnamo Februari 1939. Kazi ilikamilishwa Agosti 1940, wakati meli hiyo ilipoingizwa katika kikosi cha wanamaji cha Ujerumani. Bismarck na meli yake ya dada Tirpitz ndizo zilikuwa meli kubwa zaidi za kivita zilizowahi kujengwa na Ujerumani, na mbili kati ya zile kubwa zaidi zilizojengwa na serikali yoyote ya Ulaya.  Katika kipindi cha kazi ya meli ya vita ya miezi nane, Bismarck aliendesha operesheni moja tu ya uvamizi ambayo ilidumu siku 8 Mei 1941, jina la siri Rheinübung. Meli hiyo, pamoja na meli nyingine nzito ya kuvuka bahari, Prinz Eugen, iliingia katika Bahari ya Atlantiki na kushambulia meli za Majeshi ya Muungano kutoka Amerika Kaskazini hadi Uingereza. Meli hizo mbili ziligunduliwa mara kadhaa karibu na Skandinavia, na vikosi vya jeshi la wanamaji la Uingereza vilitumwa kuzizuia. Wakati wa vita vya Denmark Strait, meli ya vita ya HMS Hood mwanzoni ilihusika na Prinz Eugen, labda kwa makosa, wakati HMS Prince of Wales ilihusika na Bismarck. Katika mapigano yaliyofuata Hood iliharibiwa na moto wa pamoja wa Bismarck na Prinz Eugen, ambayo kisha kuharibiwa Prince wa Wales na kulazimishwa wake retreat. Bismarck alipata uharibifu wa kutosha kutokana na mashambulizi matatu ya Prince of Wales ili kulazimisha kukomesha uvamizi huo.  Kuharibiwa kwa Hood kulichochea jeshi la Royal Navy lifuatilie meli za vita bila kukoma. Siku mbili baadaye, akiwa njiani kuelekea Ufaransa ili kufanya marekebisho, Bismarck alishambuliwa na ndege kumi na tano za Fairey Swordfish kutoka kwa meli ya kubebea ndege HMS Ark Royal; moja ilipiga risasi ambayo ilifanya gia ya kuongoza ya meli ya kivita isiweze kufanya kazi. Katika mapigano yake ya mwisho asubuhi iliyofuata, meli ya Bismarck, ambayo tayari ilikuwa imeharibika, ilishambuliwa na meli mbili za kivita za Uingereza na meli mbili nzito za kuvuka bahari. Meli hiyo ilizama ili kuzuia Waingereza wasiiingize, na kuruhusu meli hiyo kuachwa ili kupunguza vifo zaidi. Wataalamu wengi wanakubali kwamba uharibifu uliosababishwa na vita ungefanya meli hiyo ifunike hatimaye.  Magofu ya meli hiyo yaligunduliwa mnamo Juni 1989 na Robert Ballard, na tangu wakati huo imechunguzwa zaidi na safari nyingine kadhaa.",dolly,monolingual,swahili
2238,Dhoruba hufanyizwaje?,dolly,monolingual,swahili
2239,"Wazia kwamba wewe ni mama. Andika wimbo wa mazungumzo kwa kumshawishi mtoto wako mdogo, ambaye hataki kuacha kucheza, aondoke kwenda shuleni.",dolly,monolingual,swahili
2240,Niandikie barua pepe ya utangulizi kwa mwanasheria kunihudumia mahakamani kwa tiketi ya taa nyekundu ambayo sikustahili,dolly,monolingual,swahili
2241,"Nipe TLDR ya kutumia lama kulinda mifugo yangu.
Context:Kutumia lama kama walinzi wa mifugo huko Amerika Kaskazini kulianza mapema miaka ya 1980, na baadhi ya wazalishaji wa kondoo wametumia lama kwa mafanikio tangu wakati huo. Wengine hata huwatumia kulinda binamu zao wadogo, alpaca. Wao hutumiwa kwa kawaida katika maeneo ya magharibi ya Marekani, ambako wawindaji wakubwa, kama vile mbwa-mwitu na mbwa-mwitu, ni wengi. Kwa kawaida, mnyama mmoja tu wa kiume (mwanamume aliyetengwa) hutumiwa.  Utafiti unaonyesha kwamba kutumia lama wengi kulinda si jambo linalofaa kama kutumia lama mmoja tu. Wanaume wengi huwa na mwelekeo wa kushirikiana na wengine, badala ya kushirikiana na mifugo, na huenda wakalipuuza kundi. Mdudu wa kiume mwenye umri wa miaka miwili huungana kwa ukaribu na wanyama wake wapya na kwa kawaida huwazuia wanyama hao wasimwue. Inaonekana kwamba lama fulani hujiunga haraka na kondoo au mbuzi ikiwa wanaletwa kabla tu ya kuzaa. Wafugaji wengi wa kondoo na mbuzi huonyesha kwamba kuna uhusiano wa pekee kati ya wana-kondoo na lama wanaowachunga, na llama huwalinda sana wana-kondoo.  Kutumia lama kama walinzi kumepunguza hasara kwa wafugaji wengi. Thamani ya mifugo inayookolewa kila mwaka ni kubwa kuliko gharama ya kununua na kutunza kila mwaka lama. Ingawa si kila llama anayefaa kufanya kazi hiyo, wengi wao ni mbadala mzuri wa kuzuia wanyama wawindaji, ambao hawahitaji mazoezi wala utunzaji mwingi.",dolly,monolingual,swahili
